WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
95	11281050	51729	11286838	938628	11292641	2562540	11281050	0.84358	11286838	1.01072	11292641	1.06526	11281050	61320.7994499633	11286838	928672.629412696	11292641	2405553.57377542	11297617	47215	11303405	914206	11309208	2528974	11297617	0.84408	11303405	1.00963	11309208	1.06524	11297617	55936.6410766752	11303405	905486.168200232	11309208	2374088.46832639	11314185	32207	11319972	928051	11325775	2626549	11314185	0.84345	11319972	1.01076	11325775	1.0659	11314185	38184.836089869	11319972	918171.474929756	11325775	2464160.80307721
96	11401061	52111	11406849	939909	11412652	2563714	11401061	0.84398	11406849	1.01048	11412652	1.06568	11401061	61744.3541316145	11406849	930160.913625208	11412652	2405707.15411756	11417628	47014	11423416	913448	11429219	2523090	11417628	0.84393	11423416	1.00978	11429219	1.06499	11417628	55708.4118351048	11423416	904601.002198499	11429219	2369120.83681537	11434196	32042	11439983	927893	11445786	2616896	11434196	0.84381	11439983	1.00983	11445786	1.0653	11434196	37973.0034012396	11439983	918860.60029906	11445786	2456487.37444851
97	11521072	51552	11526860	941015	11532663	2557124	11521072	0.84315	11526860	1.01029	11532663	1.06493	11521072	61142.1455257072	11526860	931430.579338606	11532663	2401213.22528241	11537655	47237	11543427	914547	11549246	2513487	11537655	0.84318	11543427	1.01088	11549246	1.06595	11537655	56022.4388624019	11543427	904703.822412156	11549246	2357978.32918992	11554222	32488	11559994	926459	11565797	2613874	11554222	0.84403	11559994	1.0097	11565797	1.06459	11554222	38491.5228131702	11559994	917558.680796276	11565797	2455287.0119013
98	11641083	51373	11646871	936241	11652674	2550151	11641083	0.84335	11646871	1.01024	11652674	1.06469	11641083	60915.3969289145	11646871	926751.069052898	11652674	2395205.1770938	11657650	48038	11663438	911135	11669241	2514712	11657650	0.84244	11663438	1.00935	11669241	1.06532	11657650	57022.4585727173	11663438	902694.803586467	11669241	2360522.65985807	11674202	32503	11679990	926916	11685777	2609135	11674202	0.84402	11679990	1.01089	11685777	1.06491	11674202	38509.7509537689	11679990	916930.625488431	11685777	2450099.06940493
99	11761094	51600	11766882	934857	11772685	2544511	11761094	0.8433	11766882	1.01157	11772685	1.06515	11761094	61188.1892564924	11766882	924164.417687357	11772685	2388875.74520021	11777661	48038	11783449	911724	11789268	2505474	11777661	0.84375	11783449	1.00991	11789268	1.06598	11777661	56933.9259259259	11783449	902777.475220564	11789268	2350394.94174375	11794244	33000	11800016	928900	11805819	2605621	11794244	0.84357	11800016	1.01057	11805819	1.06509	11794244	39119.4565951848	11800016	919184.22276537	11805819	2446385.75143885
100	11881105	51816	11886893	937769	11892696	2545224	11881105	0.84368	11886893	1.00893	11892696	1.06593	11881105	61416.6508628864	11886893	929468.843229957	11892696	2387796.57200754	11897672	48164	11903460	912321	11909263	2497974	11897672	0.84408	11903460	1.00988	11909263	1.06473	11897672	57060.9420907971	11903460	903395.4529251	11909263	2346110.28147981	11914240	32868	11920027	928044	11925815	2606871	11914240	0.84388	11920027	1.01099	11925815	1.0637	11914240	38948.6656870645	11920027	917955.667217282	11925815	2450757.73244336
101	12001116	52405	12006904	936408	12012707	2539095	12001116	0.84308	12006904	1.01038	12012707	1.06438	12001116	62158.988470845	12006904	926787.941170649	12012707	2385515.51137752	12017683	48531	12023471	911440	12029274	2489508	12017683	0.84331	12023471	1.00985	12029274	1.06497	12017683	57548.2325597941	12023471	902549.883646086	12029274	2337632.04597313	12034251	33176	12040038	925678	12045841	2599080	12034251	0.8434	12040038	1.00951	12045841	1.06496	12034251	39336.0208679156	12040038	916957.731968975	12045841	2440542.36778846
102	12121127	52590	12126915	935104	12132718	2527804	12121127	0.84321	12126915	1.01052	12132718	1.06453	12121127	62368.8049240403	12126915	925369.116890314	12132718	2374572.8161724	12137757	48885	12143544	907376	12149332	2480489	12137757	0.84313	12143544	1.00944	12149332	1.06464	12137757	57980.382621897	12143544	898890.473926137	12149332	2329885.21941689	12154308	33250	12160096	924622	12165884	2593305	12154308	0.84379	12160096	1.0097	12165884	1.06425	12154308	39405.539292952	12160096	915739.32851342	12165884	2436744.18604651
103	12241138	52079	12246926	934875	12252729	2525791	12241138	0.84293	12246926	1.00984	12252729	1.06536	12241138	61783.3034771571	12246926	925765.467796879	12252729	2370833.33333333	12257705	49134	12263493	911394	12269296	2473186	12257705	0.84273	12263493	1.00983	12269296	1.06477	12257705	58303.371186501	12263493	902522.20670806	12269296	2322742.00061985	12274273	33296	12280060	924493	12285848	2593444	12274273	0.84301	12280060	1.00998	12285848	1.06516	12274273	39496.5658770359	12280060	915357.729856037	12285848	2434792.89496414
104	12361149	52424	12366937	935337	12372740	2517953	12361149	0.84327	12366937	1.0101	12372740	1.06469	12361149	62167.5145564291	12366937	925984.555984556	12372740	2364963.51050541	12377716	49496	12383488	909451	12389307	2461205	12377716	0.84335	12383488	1.00964	12389307	1.06384	12377716	58689.7492144424	12383488	900767.600332792	12389307	2313510.49029929	12394284	34075	12400056	924314	12405859	2582266	12394284	0.84362	12400056	1.00878	12405859	1.06335	12394284	40391.4084540433	12400056	916269.156803267	12405859	2428425.25979217
105	12481160	52816	12486948	934500	12492751	2514440	12481160	0.84303	12486948	1.00937	12492751	1.06385	12481160	62650.2022466579	12486948	925825.01956666	12492751	2363528.69295483	12497727	49493	12503515	908970	12509318	2454355	12497727	0.84273	12503515	1.00985	12509318	1.06408	12497727	58729.3676503744	12503515	900103.975837996	12509318	2306551.19915796	12514295	34145	12520082	922986	12525886	2588300	12514295	0.84288	12520082	1.00906	12525886	1.06486	12514295	40509.9183750949	12520082	914698.828612768	12525886	2430648.16032154
106	12601171	52838	12606959	936457	12612762	2509174	12601171	0.84346	12606959	1.00944	12612762	1.06426	12601171	62644.3459085197	12606959	927699.516563639	12612762	2357670.1182042	12617723	49476	12623510	906538	12629314	2442424	12617723	0.84312	12623510	1.00889	12629314	1.06455	12617723	58682.0381440364	12623510	898549.891464877	12629314	2294325.3017707	12634306	34136	12640078	922292	12645881	2578999	12634306	0.84338	12640078	1.00969	12645881	1.06486	12634306	40475.2306196495	12640078	913440.759044855	12645881	2421913.67879346
107	12721182	53212	12726970	934241	12732773	2499233	12721182	0.84298	12726970	1.00939	12732773	1.06507	12721182	63123.6802771121	12726970	925550.084704624	12732773	2346543.41968134	12737749	49732	12743521	905857	12749325	2438153	12737749	0.84319	12743521	1.01018	12749325	1.06472	12737749	58980.7753887024	12743521	896728.305846483	12749325	2289947.59185514	12754301	34354	12760089	920152	12765876	2572260	12754301	0.84282	12760089	1.00966	12765876	1.06532	12754301	40760.7792885788	12760089	911348.374700394	12765876	2414542.10941313
108	12841193	52658	12846981	930580	12852784	2493622	12841193	0.8435	12846981	1.00948	12852784	1.06453	12841193	62427.9786603438	12846981	921840.947814716	12852784	2342462.87093835	12857760	50239	12863548	906883	12869336	2431194	12857760	0.84332	12863548	1.01013	12869336	1.06429	12857760	59572.8786225869	12863548	897788.40347282	12869336	2284334.15704366	12874312	34654	12880100	921512	12885903	2576165	12874312	0.84322	12880100	1.00992	12885903	1.06518	12874312	41097.2225516473	12880100	912460.392902408	12885903	2418525.50742598
109	12961204	53058	12966992	934429	12972795	2491408	12961204	0.84221	12966992	1.00968	12972795	1.06503	12961204	62998.5395566427	12966992	925470.446081927	12972795	2339284.33940828	12977771	50300	12983544	906880	12989347	2424497	12977771	0.84302	12983544	1.00989	12989347	1.06441	12977771	59666.4373324476	12983544	897998.791947638	12989347	2277784.87612856	12994323	34935	13000111	922205	13005914	2569699	12994323	0.84331	13000111	1.00993	13005914	1.06401	12994323	41426.0473609942	13000111	913137.544186231	13005914	2415107.94071484
110	13081215	53620	13087003	934603	13092806	2485629	13081215	0.84344	13087003	1.01026	13092806	1.06457	13081215	63572.9868158968	13087003	925111.357472334	13092806	2334866.65977813	13097783	50731	13103570	905842	13109358	2413200	13097783	0.84333	13103570	1.01016	13109358	1.06496	13097783	60155.5737374456	13103570	896731.210897284	13109358	2266000.60096154	13114334	35296	13120122	921072	13125909	2568317	13114334	0.84359	13120122	1.0103	13125909	1.06494	13114334	41840.230443699	13120122	911681.678709295	13125909	2411701.12870209
111	13201226	53877	13207014	931429	13212833	2479814	13201226	0.84339	13207014	1.00998	13212833	1.06525	13201226	63881.4783196386	13207014	922225.192578071	13212833	2327917.39028397	13217794	50836	13223581	904132	13229384	2407293	13217794	0.84372	13223581	1.00946	13229384	1.06491	13217794	60252.2163751008	13223581	895659.065242803	13229384	2260560.04732794	13234361	35378	13240148	917950	13245952	2558813	13234361	0.84393	13240148	1.00927	13245952	1.06499	13234361	41920.5384332824	13240148	909518.761084744	13245952	2402663.87477817
112	13321237	53572	13327025	931373	13332828	2473382	13321237	0.84397	13327025	1.01029	13332828	1.06536	13321237	63476.1899119637	13327025	921886.78498253	13332828	2321639.6335511	13337789	51293	13343577	902994	13349364	2398815	13337789	0.84354	13343577	1.00951	13349364	1.06538	13337789	60806.837850013	13343577	894487.424592129	13349364	2251605.06110496	13354356	35552	13360128	919660	13365931	2557021	13354356	0.843	13360128	1.01013	13365931	1.06497	13354356	42173.1909845789	13360128	910437.270450338	13365931	2401026.31999023
113	13441248	53919	13447052	931133	13452855	2468767	13441248	0.84422	13447052	1.00978	13452855	1.06555	13441248	63868.4229229348	13447052	922114.718057399	13452855	2316894.56149406	13457816	51128	13463603	906736	13469391	2395457	13457816	0.84404	13463603	1.01122	13469391	1.06654	13457816	60575.3281834984	13463603	896675.303099227	13469391	2246007.65090855	13474367	35544	13480155	921926	13485958	2550975	13474367	0.84435	13480155	1.01164	13485958	1.06582	13474367	42096.2870847397	13480155	911318.255505911	13485958	2393438.85459083
114	13561259	53833	13567047	934423	13572866	2464139	13561259	0.84357	13567047	1.0109	13572866	1.06588	13561259	63815.6880875328	13567047	924347.611039668	13572866	2311835.29102713	13577827	51736	13583614	904450	13589417	2383756	13577827	0.84349	13583614	1.01082	13589417	1.06641	13577827	61335.6412049935	13583614	894768.603707881	13589417	2235309.1212573	13594394	35759	13600181	920409	13605985	2554102	13594394	0.84377	13600181	1.01032	13605985	1.0655	13594394	42380.0324733043	13600181	911007.403594901	13605985	2397092.44486157
115	13681270	54025	13687058	930946	13692877	2456061	13681270	0.84356	13687058	1.01131	13692877	1.06473	13681270	64044.0514012044	13687058	920534.751955385	13692877	2306745.37206616	13697853	51591	13703625	903008	13709428	2372817	13697853	0.84378	13703625	1.01011	13709428	1.06613	13697853	61142.7149256915	13703625	893969.963667323	13709428	2225635.71046683	13714405	35868	13720192	921053	13725996	2545063	13714405	0.84399	13720192	1.01102	13725996	1.06499	13714405	42498.1338641453	13720192	911013.629799608	13725996	2389752.95542681
116	13801281	54216	13807069	930979	13812872	2450659	13801281	0.84464	13807069	1.01116	13812872	1.0659	13801281	64188.2932373556	13807069	920703.943985126	13812872	2299145.32320105	13817849	51703	13823636	903766	13829424	2365534	13817849	0.84353	13823636	1.01085	13829424	1.06595	13817849	61293.6113712613	13823636	894065.390512935	13829424	2219179.13598199	13834400	36285	13840188	917327	13845975	2541617	13834400	0.84391	13840188	1.01006	13845975	1.0656	13834400	42996.2910736927	13840188	908190.602538463	13845975	2385151.08858859
117	13921292	54284	13927080	929165	13932883	2443556	13921292	0.84423	13927080	1.01085	13932883	1.06644	13921292	64300.0130296246	13927080	919191.769303062	13932883	2291320.65563932	13937844	52155	13943632	901355	13949435	2356780	13937844	0.84435	13943632	1.01191	13949435	1.06617	13937844	61769.4084206786	13943632	890746.212607841	13949435	2210510.51896039	13954427	36955	13960199	917929	13966002	2539952	13954427	0.84431	13960199	1.0114	13966002	1.06619	13954427	43769.468560126	13960199	907582.558829345	13966002	2382269.5767171
118	14041303	54217	14047091	930283	14052910	2439275	14041303	0.84446	14047091	1.01025	14052910	1.06589	14041303	64203.1594154845	14047091	920844.345459045	14052910	2288486.61681787	14057886	52527	14063674	903602	14069477	2349537	14057886	0.84296	14063674	1.01038	14069477	1.06548	14057886	62312.565246275	14063674	894318.969100734	14069477	2205144.16037842	14074453	37025	14080241	918007	14086044	2535839	14074453	0.84414	14080241	1.01132	14086044	1.06546	14074453	43861.2078565167	14080241	907731.479650358	14086044	2380041.48442926
119	14161314	54854	14167118	931108	14172921	2431962	14161314	0.84438	14167118	1.0112	14172921	1.06556	14161314	64963.6419621497	14167118	920795.094936709	14172921	2282332.29475581	14177882	52172	14183654	900263	14189457	2333865	14177882	0.84451	14183654	1.01136	14189457	1.06626	14177882	61777.8356680205	14183654	890150.88593577	14189457	2188832.93005458	14194449	37186	14200221	916667	14206024	2531717	14194449	0.84448	14200221	1.01067	14206024	1.06621	14194449	44034.1985600606	14200221	906989.422858104	14206024	2374501.27085659
120	14281325	54119	14287113	929234	14292916	2426117	14281325	0.8447	14287113	1.01148	14292916	1.06642	14281325	64068.9002012549	14287113	918687.467868865	14292916	2275010.78374374	14297893	53234	14303665	900507	14309468	2323139	14297893	0.84391	14303665	1.01192	14309468	1.06575	14297893	63080.1862757877	14303665	889899.399161989	14309468	2179816.09195402	14314444	37901	14320216	915864	14326019	2528276	14314444	0.84467	14320216	1.01171	14326019	1.06646	14314444	44870.7779369458	14320216	905263.365984324	14326019	2370718.07662735
121	14401336	55111	14407140	926471	14412943	2415906	14401336	0.84457	14407140	1.01099	14412943	1.0658	14401336	65253.3241768	14407140	916399.766565446	14412943	2266753.61231	14417919	53231	14423691	900635	14429494	2316569	14417919	0.84452	14423691	1.01056	14429494	1.06556	14417919	63031.0709041823	14423691	891223.677960735	14429494	2174039.00296558	14434471	37720	14440258	915764	14446062	2527030	14434471	0.84414	14440258	1.01076	14446062	1.06703	14434471	44684.5310019665	14440258	906015.275634176	14446062	2368283.92828693
122	14521347	55095	14527135	929139	14532938	2413333	14521347	0.84468	14527135	1.01219	14532938	1.06644	14521347	65225.8843585737	14527135	917949.199261008	14532938	2262980.57087131	14537915	53526	14543687	901818	14549490	2307573	14537915	0.84472	14543687	1.01152	14549490	1.0665	14537915	63365.3755090444	14543687	891547.374248656	14549490	2163687.76371308	14554466	38026	14560254	917126	14566057	2520782	14554466	0.84444	14560254	1.01165	14566057	1.06659	14554466	45031.0264790867	14560254	906564.523303514	14566057	2363402.99459024
123	14641358	55206	14647146	926439	14652949	2404351	14641358	0.84398	14647146	1.01142	14652949	1.06585	14641358	65411.5026422427	14647146	915978.52524174	14652949	2255806.16409438	14657926	53366	14663698	899815	14669501	2296226	14657926	0.84483	14663698	1.01079	14669501	1.0664	14657926	63167.7378880958	14663698	890209.638005916	14669501	2153250.18754689	14674477	38295	14680265	915768	14686068	2518177	14674477	0.84445	14680265	1.01132	14686068	1.06523	14674477	45349.0437562911	14680265	905517.541431001	14686068	2363974.91621528
124	14761369	54981	14767157	927378	14772976	2401991	14761369	0.84443	14767157	1.01092	14772976	1.06664	14761369	65110.1926743484	14767157	917360.424168085	14772976	2251922.86057151	14777952	53767	14783724	897819	14789543	2283496	14777952	0.84413	14783724	1.01197	14789543	1.06639	14777952	63695.1654366034	14783724	887199.225273476	14789543	2141332.90822307	14794504	38598	14800291	915885	14806095	2512153	14794504	0.84384	14800291	1.01127	14806095	1.06668	14794504	45740.8987485779	14800291	905678.008840369	14806095	2355113.99857502
125	14881380	55163	14887184	926095	14892987	2389131	14881380	0.84521	14887184	1.01188	14892987	1.06689	14881380	65265.4369919902	14887184	915222.160730522	14892987	2239341.45038383	14897948	53879	14903735	898966	14909538	2278676	14897948	0.84493	14903735	1.01131	14909538	1.06738	14897948	63767.4126850745	14903735	888912.400747545	14909538	2134831.0817141	14914515	38234	14920287	913590	14926090	2506485	14914515	0.84445	14920287	1.01107	14926090	1.06733	14914515	45276.8073894251	14920287	903587.288713937	14926090	2348369.29534446
126	15001391	54890	15007179	923263	15012982	2383403	15001391	0.84392	15007179	1.01106	15012982	1.06565	15001391	65041.7101147028	15007179	913163.412656025	15012982	2236572.04523061	15017959	53616	15023746	897961	15029549	2266546	15017959	0.84405	15023746	1.01147	15029549	1.06573	15017959	63522.3031810912	15023746	887778.184226917	15029549	2126754.43123493	15034526	38920	15040314	914503	15046101	2500656	15034526	0.84393	15040314	1.01121	15046101	1.06601	15034526	46117.568992689	15040314	904365.06759229	15046101	2345809.13875104
127	15121402	55568	15127190	924647	15132993	2377205	15121402	0.84428	15127190	1.01001	15132993	1.06575	15121402	65817.027526413	15127190	915483.015019653	15132993	2230546.56345297	15137970	54433	15143742	899019	15149545	2261094	15137970	0.84375	15143742	1.01126	15149545	1.06672	15137970	64513.1851851852	15143742	889008.76134723	15149545	2119669.64151792	15154521	39217	15160309	915394	15166112	2497964	15154521	0.84462	15160309	1.01207	15166112	1.06663	15154521	46431.5313395373	15160309	904476.963055915	15166112	2341921.75356028
128	15241413	55468	15247217	928687	15253020	2372835	15241413	0.84509	15247217	1.0116	15253020	1.06716	15241413	65635.6127749707	15247217	918037.761961249	15253020	2223504.44169572	15257981	54722	15263753	897558	15269540	2245035	15257981	0.84456	15263753	1.01066	15269540	1.06727	15257981	64793.5019418395	15263753	888090.950468011	15269540	2103530.50305921	15274532	39448	15280320	913080	15286123	2491637	15274532	0.84417	15280320	1.01087	15286123	1.06663	15274532	46729.9240674272	15280320	903261.546984281	15286123	2335989.98715581
129	15361424	55468	15367228	922490	15373031	2359981	15361424	0.84423	15367228	1.01056	15373031	1.06574	15361424	65702.4744441681	15367228	912850.300823306	15373031	2214405.95267138	15377992	54314	15383779	895685	15389583	2234938	15377992	0.84442	15383779	1.01079	15389583	1.0655	15377992	64321.0724520973	15383779	886123.725007173	15389583	2097548.56874707	15394559	39489	15400347	909743	15406150	2484518	15394559	0.84374	15400347	1.0105	15406150	1.06758	15394559	46802.3324720886	15400347	900289.95546759	15406150	2327242.92324697
130	15481435	55474	15487223	919844	15493042	2353477	15481435	0.84423	15487223	1.01176	15493042	1.06713	15481435	65709.5815121472	15487223	909152.36815055	15493042	2205426.7052749	15498003	54818	15503790	896453	15509594	2225075	15498003	0.84482	15503790	1.01064	15509594	1.06569	15498003	64887.1949054236	15503790	887015.158711312	15509594	2087919.56385065	15514570	40169	15520358	912237	15526161	2482568	15514570	0.84381	15520358	1.01154	15526161	1.06606	15514570	47604.3185077209	15520358	901829.883148467	15526161	2328731.96630584
131	15601447	56350	15607234	922818	15613037	2343551	15601447	0.84421	15607234	1.01126	15613037	1.06526	15601447	66748.7947311688	15607234	912542.768427506	15613037	2199980.28650283	15618014	54620	15623801	898203	15629605	2215360	15618014	0.84417	15623801	1.0105	15629605	1.06603	15618014	64702.6072947392	15623801	888869.866402771	15629605	2078140.39004531	15634581	40229	15640369	911650	15646172	2478343	15634581	0.84425	15640369	1.01125	15646172	1.06611	15634581	47650.5774355937	15640369	901508.034610631	15646172	2324659.74430406
132	15721458	56406	15727292	921098	15733095	2341037	15721458	0.84447	15727292	1.0116	15733095	1.0666	15721458	66794.5575331273	15727292	910535.784895215	15733095	2194859.36621039	15738072	55032	15743859	897177	15749662	2206748	15738072	0.84465	15743859	1.01101	15749662	1.06744	15738072	65153.6139229267	15743859	887406.652753187	15749662	2067327.43760773	15754623	40227	15760411	912815	15766214	2472999	15754623	0.84391	15760411	1.01175	15766214	1.06631	15754623	47667.4052920335	15760411	902213.985668396	15766214	2319212.04902889
133	15841469	55786	15847256	920592	15853059	2334845	15841469	0.84418	15847256	1.01097	15853059	1.06673	15841469	66083.0628538937	15847256	910602.688507077	15853059	2188787.22825832	15858036	55036	15863808	898511	15869611	2190791	15858036	0.84543	15863808	1.01098	15869611	1.06622	15858036	65098.2340347515	15863808	888752.497576609	15869611	2054726.97942263	15874603	40997	15880391	914795	15886194	2464836	15874603	0.84414	15880391	1.01073	15886194	1.06635	15874603	48566.5884805838	15880391	905083.454532863	15886194	2311469.96764665
134	15961480	56546	15967267	923758	15973086	2322563	15961480	0.8451	15967267	1.01079	15973086	1.06593	15961480	66910.4248017986	15967267	913897.050821635	15973086	2178907.62057546	15978047	55309	15983819	895738	15989622	2181512	15978047	0.84407	15983819	1.01101	15989622	1.06645	15978047	65526.5558543723	15983819	885983.323607086	15989622	2045583.00904871	15994598	41003	16000386	908872	16006189	2460071	15994598	0.84471	16000386	1.01143	16006189	1.06598	15994598	48540.9193687774	16000386	898600.990676567	16006189	2307802.2101728
135	16081491	55972	16087278	920569	16093097	2315162	16081491	0.8448	16087278	1.01196	16093097	1.0663	16081491	66254.7348484849	16087278	909689.118146962	16093097	2171210.72868799	16098058	55801	16103845	895169	16109649	2171944	16098058	0.84459	16103845	1.01109	16109649	1.06688	16098058	66068.7434139642	16103845	885350.463361323	16109649	2035790.34193161	16114625	41182	16120413	911211	16126200	2457448	16114625	0.84435	16120413	1.01184	16126200	1.06774	16114625	48773.612838278	16120413	900548.5056926	16126200	2301541.57379137
136	16201502	56345	16207289	922220	16213108	2307977	16201502	0.84478	16207289	1.01105	16213108	1.06705	16201502	66697.8384904946	16207289	912140.843677365	16213108	2162951.12693876	16218069	55657	16223841	896277	16229644	2161976	16218069	0.84475	16223841	1.01257	16229644	1.06638	16218069	65885.7650192365	16223841	885150.656250926	16229644	2027397.36304132	16234620	41644	16240408	910233	16246211	2453933	16234620	0.84463	16240408	1.01119	16246211	1.06732	16234620	49304.4291583297	16240408	900160.207280531	16246211	2299153.95570213
137	16321513	56576	16327300	919538	16333119	2303138	16321513	0.84474	16327300	1.01199	16333119	1.06698	16321513	66974.4536780548	16327300	908643.366041166	16333119	2158557.79864665	16338080	55891	16343867	893854	16349671	2152303	16338080	0.84531	16343867	1.0134	16349671	1.06826	16338080	66118.9386142362	16343867	882034.734556937	16349671	2014774.49310093	16354647	42269	16360435	910551	16366222	2448849	16354647	0.8455	16360435	1.01293	16366222	1.0674	16354647	49992.9036073329	16360435	898927.862734839	16366222	2294218.66216976
138	16441524	56441	16447327	921183	16453130	2292686	16441524	0.84498	16447327	1.01261	16453130	1.0671	16441524	66795.6638026936	16447327	909711.537511974	16453130	2148520.28863274	16458106	56345	16463878	894487	16469682	2142285	16458106	0.84524	16463878	1.01135	16469682	1.06799	16458106	66661.5399176565	16463878	884448.509418105	16469682	2005903.61332971	16474658	42123	16480430	907462	16486233	2437542	16474658	0.84482	16480430	1.01197	16486233	1.06755	16474658	49860.3252763902	16480430	896728.163878376	16486233	2283304.76324294
139	16561535	55977	16567322	918635	16573125	2284099	16561535	0.84424	16567322	1.01216	16573125	1.06763	16561535	66304.6053254999	16567322	907598.601011698	16573125	2139410.65725017	16578102	56161	16583874	891771	16589677	2129066	16578102	0.84494	16583874	1.01219	16589677	1.0678	16578102	66467.4414751343	16583874	881031.229314654	16589677	1993880.87656865	16594653	42119	16600441	907625	16606322	2433533	16594653	0.84488	16600441	1.01174	16606322	1.06721	16594653	49852.0499952656	16600441	897093.126692628	16606322	2280275.67207953
140	16681546	56569	16687333	919490	16693152	2279867	16681546	0.84561	16687333	1.01192	16693152	1.06693	16681546	66897.2694268043	16687333	908658.78725591	16693152	2136847.77820476	16698113	56513	16703900	893586	16709704	2121582	16698113	0.8452	16703900	1.01223	16709704	1.06775	16698113	66863.4642688121	16703900	882789.484603302	16709704	1986965.11355654	16714680	42767	16720468	908352	16726255	2430021	16714680	0.8459	16720468	1.01182	16726255	1.06802	16714680	50557.9855774914	16720468	897740.704868455	16726255	2275257.9539709
141	16801557	56716	16807344	918005	16813163	2274910	16801557	0.84501	16807344	1.01255	16813163	1.06793	16801557	67118.7323226944	16807344	906626.833242803	16813163	2130205.16325976	16818139	56517	16823927	890612	16829761	2106311	16818139	0.84462	16823927	1.01159	16829761	1.0674	16818139	66914.1152234141	16823927	880408.07046333	16829761	1973309.91193554	16834722	42964	16840494	907353	16846297	2422302	16834722	0.84523	16840494	1.01118	16846297	1.06689	16834722	50831.1347207269	16840494	897320.951759331	16846297	2270432.75314231
142	16921568	56807	16927355	916624	16933174	2266045	16921568	0.84471	16927355	1.01128	16933174	1.06799	16921568	67250.2989191557	16927355	906399.810141603	16933174	2121784.84817274	16938135	56511	16943907	891342	16949710	2095106	16938135	0.84467	16943907	1.01165	16949710	1.06775	16938135	66903.050895616	16943907	881077.4477339	16949710	1962169.04706158	16954686	43056	16960474	909627	16966277	2416926	16954686	0.84477	16960474	1.01148	16966277	1.06632	16954686	50967.7190241131	16960474	899303.001542295	16966277	2266604.77155075
143	17041579	57513	17047366	917445	17053185	2253580	17041579	0.84487	17047366	1.01262	17053185	1.06796	17041579	68073.1946926746	17047366	906011.139420513	17053185	2110172.66564291	17058146	56631	17063996	892726	17069799	2084938	17058146	0.84549	17063996	1.01207	17069799	1.06656	17058146	66980.0943831388	17063996	882079.302815023	17069799	1954824.85748575	17074775	43385	17080548	906193	17086366	2409851	17074775	0.84547	17080548	1.01125	17086366	1.06785	17074775	51314.6533880564	17080548	896111.74289246	17086366	2256731.75071405
144	17161590	56610	17167393	916861	17173196	2244509	17161590	0.84427	17167393	1.01172	17173196	1.06694	17161590	67052.0094282635	17167393	906239.868738386	17173196	2103688.11741991	17178172	56373	17183944	893910	17189748	2073738	17178172	0.84423	17183944	1.01177	17189748	1.06783	17178172	66774.4571976831	17183944	883511.074651354	17189748	1942011.36885085	17194724	43056	17200512	906782	17206299	2403013	17194724	0.84449	17200512	1.01185	17206299	1.06803	17194724	50984.6179350851	17200512	896162.4746751	17206299	2249948.97147084
145	17281616	56459	17287388	922187	17293207	2239465	17281616	0.84534	17287388	1.01277	17293207	1.06721	17281616	66788.5111316157	17287388	910559.159532767	17293207	2098429.549948	17298183	56927	17303955	893725	17309759	2059680	17298183	0.84555	17303955	1.01175	17309759	1.06676	17298183	67325.4094967772	17303955	883345.688164072	17309759	1930781.05665754	17314735	43717	17320523	908005	17326326	2398471	17314735	0.84545	17320523	1.01157	17326326	1.0671	17314735	51708.5575728902	17320523	897619.541900214	17326326	2247653.4532846
146	17401627	56985	17407415	916968	17413218	2230779	17401627	0.8444	17407415	1.01211	17413218	1.06655	17401627	67485.7887257224	17407415	905996.383792276	17413218	2091584.0795087	17418179	57051	17423967	889891	17429770	2047453	17418179	0.84466	17423967	1.01132	17429770	1.06678	17418179	67543.1534581962	17423967	879930.190246411	17429770	1919283.26365324	17434746	43498	17440534	907951	17446337	2393334	17434746	0.84404	17440534	1.01222	17446337	1.06708	17434746	51535.4722524999	17440534	896989.784829385	17446337	2242881.50841549
147	17521638	57111	17527426	913352	17533245	2219455	17521638	0.84498	17527426	1.01237	17533245	1.06622	17521638	67588.5819782717	17527426	902191.886365657	17533245	2081610.73699612	17538206	57115	17543993	890686	17549796	2037187	17538206	0.84424	17543993	1.01202	17549796	1.06706	17538206	67652.5632521558	17543993	880107.112507658	17549796	1909158.81018874	17554773	44305	17560560	905419	17566348	2380232	17554773	0.84509	17560560	1.01194	17566348	1.0663	17554773	52426.3687891231	17560560	894735.853904382	17566348	2232234.83072306
