HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/1/2025 10:27 AM
Export Time Stamp:	10/1/2025 4:56 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	58630	10806778	924488	10812597	2371260	10800990	0.84053	10806778	1.00445	10812597	1.07084	10800990	69753.6078426707	10806778	920392.254467619	10812597	2214392.43958014	10817558	46446	10823345	899445	10829133	2404800	10817558	0.84002	10823345	1.00312	10829133	1.06972	10817558	55291.5406776029	10823345	896647.459925034	10829133	2248064.91418315	10834125	34034	10839897	929496	10845700	2513454	10834125	0.84011	10839897	1.00385	10845700	1.06976	10834125	40511.3616074086	10839897	925931.165014694	10845700	2349549.43164822
92	10921001	58850	10926789	923798	10932592	2360927	10921001	0.83998	10926789	1.00412	10932592	1.07074	10921001	70061.1919331413	10926789	920007.568816476	10932592	2204948.91383529	10937569	47214	10943356	901256	10949160	2401051	10937569	0.83995	10943356	1.00367	10949160	1.07024	10937569	56210.4887195666	10943356	897960.485019977	10949160	2243469.68904171	10954136	33777	10959924	930657	10965727	2509884	10954136	0.84041	10959924	1.00436	10965727	1.07034	10954136	40191.0972025559	10959924	926616.950097575	10965727	2344940.85991367
93	11041012	59207	11046816	924471	11052619	2352016	11041012	0.84127	11046816	1.00465	11052619	1.07107	11041012	70378.1187965814	11046816	920192.106703827	11052619	2195949.84454798	11057580	47644	11063367	900253	11069155	2397583	11057580	0.84122	11063367	1.00473	11069155	1.07024	11057580	56636.7894248829	11063367	896014.849760632	11069155	2240229.29436388	11074131	33947	11079919	932226	11085722	2514557	11074131	0.84112	11079919	1.00555	11085722	1.07058	11074131	40359.2828609473	11079919	927080.702103327	11085722	2348780.10050627
94	11161024	59868	11166811	924839	11172614	2343349	11161024	0.84074	11166811	1.00394	11172614	1.07079	11161024	71208.6971001737	11166811	921209.434826783	11172614	2188430.03763576	11177591	48319	11183378	900221	11189166	2395992	11177591	0.84086	11183378	1.00434	11189166	1.07126	11177591	57463.7870751374	11183378	896330.923790748	11189166	2236611.09347871	11194158	34093	11199930	932130	11205733	2507207	11194158	0.84045	11199930	1.005	11205733	1.06964	11194158	40565.1734190017	11199930	927492.537313433	11205733	2343972.73849146
95	11281035	60176	11286822	924913	11292641	2335422	11281035	0.84105	11286822	1.00517	11292641	1.07103	11281035	71548.659413828	11286822	920155.794542217	11292641	2180538.36027002	11297602	48647	11303374	899330	11309177	2380787	11297602	0.8411	11303374	1.00433	11309177	1.07094	11297602	57837.3558435382	11303374	895452.689852937	11309177	2223081.59187256	11314153	34400	11319941	928223	11325729	2508420	11314153	0.84089	11319941	1.00442	11325729	1.07079	11314153	40909.0368538097	11319941	924138.308675654	11325729	2342588.1825568
96	11401046	60076	11406833	920875	11412636	2324735	11401046	0.84083	11406833	1.00403	11412636	1.06996	11401046	71448.4497460842	11406833	917178.769558679	11412636	2172730.75628996	11417613	48890	11423385	898627	11429188	2375417	11417613	0.83961	11423385	1.00508	11429188	1.07128	11417613	58229.4160383988	11423385	894085.047956382	11429188	2217363.34104996	11434180	34064	11439952	928750	11445755	2502258	11434180	0.84048	11439952	1.00415	11445755	1.07064	11434180	40529.2213972968	11439952	924911.61679032	11445755	2337160.95045954
97	11521057	60881	11526860	922752	11532663	2313784	11521057	0.84088	11526860	1.00382	11532663	1.07052	11521057	72401.5317286652	11526860	919240.501285091	11532663	2161364.57048911	11537639	49265	11543411	896972	11549215	2370556	11537639	0.84035	11543411	1.00342	11549215	1.07145	11537639	58624.3826976855	11543411	893914.811345199	11549215	2212474.68383966	11554191	34397	11559979	930281	11565766	2500051	11554191	0.84047	11559979	1.00487	11565766	1.07117	11554191	40925.910502457	11559979	925772.48798352	11565766	2333944.19186497
98	11641068	61368	11646855	920433	11652658	2300548	11641068	0.84008	11646855	1.00395	11652658	1.07035	11641068	73050.1856966003	11646855	916811.594202899	11652658	2149341.80408278	11657635	50089	11663422	897899	11669226	2364383	11657635	0.84136	11663422	1.00437	11669226	1.07095	11657635	59533.3745364648	11663422	893992.253850673	11669226	2207743.59213782	11674218	34463	11680005	927967	11685824	2496730	11674218	0.84089	11680005	1.00512	11685824	1.07085	11674218	40983.9574736291	11680005	923240.011142948	11685824	2331540.3651305
99	11761079	61270	11766866	921770	11772669	2292075	11761079	0.84017	11766866	1.00445	11772669	1.06989	11761079	72925.7174143328	11766866	917686.295982876	11772669	2142346.40944396	11777646	50425	11783433	898316	11789252	2352601	11777646	0.84035	11783433	1.00428	11789252	1.06994	11777646	60004.7599214613	11783433	894487.593101525	11789252	2198815.82144793	11794244	34701	11800032	925526	11805851	2493093	11794244	0.84038	11800032	1.00376	11805851	1.0707	11794244	41292.0345557962	11800032	922059.057942138	11805851	2328470.1597086
100	11881090	61788	11886877	923879	11892680	2285246	11881090	0.84046	11886877	1.00456	11892680	1.07105	11881090	73516.8836113557	11886877	919685.235326909	11892680	2133650.15638859	11897657	51357	11903444	897772	11909248	2339971	11897657	0.84016	11903444	1.00437	11909248	1.0698	11897657	61127.6423538374	11903444	893865.806425919	11909248	2187297.62572443	11914224	34832	11920012	929533	11925799	2488454	11914224	0.841	11920012	1.00426	11925799	1.07033	11914224	41417.3602853746	11920012	925589.986656842	11925799	2324940.9060757
101	12001101	61407	12006888	920733	12012691	2267627	12001101	0.84087	12006888	1.00432	12012691	1.07057	12001101	73027.9353526705	12006888	916772.542615899	12012691	2118149.2102338	12017668	51250	12023455	898873	12029259	2334478	12017668	0.84103	12023455	1.0044	12029259	1.07065	12017668	60937.1841670333	12023455	894935.284747113	12029259	2180430.57955448	12034235	35013	12040023	926543	12045826	2486315	12034235	0.84041	12040023	1.00436	12045826	1.07014	12034235	41661.8079270832	12040023	922520.809271576	12045826	2323354.88814548
102	12121112	62153	12126899	921300	12132702	2263726	12121112	0.84105	12126899	1.00398	12132702	1.07206	12121112	73899.2925509779	12126899	917647.761907608	12132702	2111566.51679943	12137679	51549	12143466	898199	12149270	2324965	12137679	0.84069	12143466	1.00484	12149270	1.07061	12137679	61317.4892052957	12143466	893872.656343299	12149270	2171626.45594568	12154246	35077	12160034	926953	12165837	2484297	12154246	0.84154	12160034	1.00479	12165837	1.07071	12154246	41681.9164864415	12160034	922534.061843768	12165837	2320233.3031353
103	12241123	62040	12246910	921798	12252713	2249816	12241123	0.84118	12246910	1.00479	12252713	1.07222	12241123	73753.5366984474	12246910	917403.636580778	12252713	2098278.3384007	12257690	52170	12263477	897530	12269281	2318984	12257690	0.84166	12263477	1.00497	12269281	1.072	12257690	61984.6493833615	12263477	893091.336059783	12269281	2163231.34328358	12274257	35352	12280045	926586	12285863	2474955	12274257	0.84137	12280045	1.00548	12285863	1.07099	12274257	42017.1862557496	12280045	921535.982814178	12285863	2310903.93000868
104	12361134	62542	12366921	922066	12372724	2236112	12361134	0.84096	12366921	1.00483	12372724	1.07089	12361134	74369.7678843227	12366921	917633.828607824	12372724	2088087.47863926	12377716	53181	12383488	898531	12389292	2305824	12377716	0.84089	12383488	1.00434	12389292	1.07048	12377716	63243.7060733271	12383488	894648.226696139	12389292	2154009.4163366	12394268	34863	12400071	924611	12405874	2474915	12394268	0.84123	12400071	1.00496	12405874	1.07124	12394268	41442.8872008844	12400071	920047.564082153	12405874	2310327.2842687
105	12481145	62683	12486932	919847	12492735	2224222	12481145	0.841	12486932	1.00455	12492735	1.07118	12481145	74533.8882282996	12486932	915680.653028719	12492735	2076422.26329842	12497712	52893	12503484	897327	12509303	2298348	12497712	0.84117	12503484	1.00587	12509303	1.07138	12497712	62880.2739042049	12503484	892090.429180709	12509303	2145222.05006627	12514279	34865	12520067	928430	12525854	2472334	12514279	0.84098	12520067	1.00556	12525854	1.0714	12514279	41457.5851982211	12520067	923296.471617805	12525854	2307573.2686205
106	12601156	63154	12606928	921159	12612746	2213347	12601156	0.84153	12606928	1.00507	12612746	1.07068	12601156	75046.6412367949	12606928	916512.282726576	12612746	2067234.8414092	12617707	53605	12623495	896733	12629298	2291141	12617707	0.84076	12623495	1.00515	12629298	1.07178	12617707	63757.7905704363	12623495	892138.486793016	12629298	2137697.10201721	12634274	35175	12640078	926438	12645865	2470579	12634274	0.84043	12640078	1.00455	12645865	1.07084	12634274	41853.5749556775	12640078	922241.799810861	12645865	2307141.12285682
107	12721167	63716	12726954	921112	12732757	2200075	12721167	0.84048	12726954	1.00557	12732757	1.07028	12721167	75809.0614886731	12726954	916009.825273228	12732757	2055606.94397728	12737734	54503	12743521	895323	12749340	2277459	12737734	0.84075	12743521	1.00452	12749340	1.07087	12737734	64826.6428783824	12743521	891294.349540079	12749340	2126737.13896178	12754317	35303	12760089	925753	12765892	2466697	12754317	0.84091	12760089	1.0051	12765892	1.07049	12754317	41981.9005601075	12760089	921055.616356582	12765892	2304269.07304132
108	12841178	63121	12846965	918260	12852768	2185081	12841178	0.8408	12846965	1.00438	12852768	1.07058	12841178	75072.5499524263	12846965	914255.560644378	12852768	2041025.42547031	12857745	54302	12863532	896352	12869336	2266598	12857745	0.84098	12863532	1.0049	12869336	1.07169	12857745	64569.9065376109	12863532	891981.291670813	12869336	2114975.41266598	12874328	35280	12880115	924372	12885903	2463112	12874328	0.84089	12880115	1.00457	12885903	1.07224	12874328	41955.5470989071	12880115	920166.837552386	12885903	2297164.81384765
109	12961189	63528	12966976	919799	12972779	2177577	12961189	0.84079	12966976	1.00442	12972779	1.07116	12961189	75557.5113880993	12966976	915751.378905239	12972779	2032914.78397252	12977771	54878	12983559	897392	12989347	2262742	12977771	0.84093	12983559	1.00509	12989347	1.07136	12977771	65258.7016755259	12983559	892847.406699897	12989347	2112027.70310633	12994339	35497	13000111	925109	13005914	2459192	12994339	0.84089	13000111	1.00457	13005914	1.07106	12994339	42213.6070116186	13000111	920900.484784535	13005914	2296035.70294848
110	13081200	63853	13086987	921947	13092790	2164132	13081200	0.84104	13086987	1.00524	13092790	1.07091	13081200	75921.4781698849	13086987	917141.18021567	13092790	2020834.6172881	13097751	55051	13103539	896841	13109342	2250650	13097751	0.84079	13103539	1.00459	13109342	1.07053	13097751	65475.3267760083	13103539	892743.308215292	13109342	2102369.85418438	13114319	35718	13120106	926227	13125909	2457881	13114319	0.84102	13120106	1.00512	13125909	1.07118	13114319	42469.8580295356	13120106	921508.874562241	13125909	2294554.60333464
111	13201211	64197	13206998	918784	13212817	2156161	13201211	0.84086	13206998	1.00383	13212817	1.07085	13201211	76346.8353828223	13206998	915278.483408545	13212817	2013504.22561517	13217794	55358	13223581	896845	13229384	2240359	13217794	0.84022	13223581	1.00483	13229384	1.07164	13217794	65885.1253243198	13223581	892534.060487844	13229384	2090589.19039976	13234361	35743	13240133	923710	13245936	2454068	13234361	0.8404	13240133	1.00427	13245936	1.07079	13234361	42530.9376487387	13240133	919782.528602866	13245936	2291829.39698727
112	13321222	63868	13327009	919255	13332813	2138193	13321222	0.84059	13327009	1.00423	13332813	1.07015	13321222	75979.9664521348	13327009	915382.930205232	13332813	1998031.11713311	13337805	56145	13343592	897784	13349380	2222165	13337805	0.84137	13343592	1.00494	13349380	1.07019	13337805	66730.4515254882	13343592	893370.748502398	13349380	2076421.00935348	13354372	35810	13360144	925622	13365947	2452016	13354372	0.84106	13360144	1.00473	13365947	1.07112	13354372	42577.2239792643	13360144	921264.419296727	13365947	2289207.5584435
113	13441233	65099	13447020	920259	13452824	2126336	13441233	0.84122	13447020	1.00459	13452824	1.07099	13441233	77386.4149687359	13447020	916054.310713823	13452824	1985392.95418258	13457800	56789	13463572	897214	13469375	2213551	13457800	0.8413	13463572	1.00546	13469375	1.0713	13457800	67501.4857957922	13463572	892341.813697213	13469375	2066228.88079903	13474367	35944	13480139	926357	13485942	2446145	13474367	0.84097	13480139	1.00397	13485942	1.07109	13474367	42741.1203729027	13480139	922693.905196371	13485942	2283790.3444155
114	13561244	64553	13567031	918956	13572850	2110222	13561244	0.84148	13567031	1.00466	13572850	1.07105	13561244	76713.647383182	13567031	914693.52815878	13572850	1970236.68362822	13577811	56786	13583599	895466	13589386	2206714	13577811	0.84051	13583599	1.00489	13589386	1.07105	13577811	67561.3615542944	13583599	891108.479535074	13589386	2060327.71579291	13594378	35935	13600150	922851	13605953	2444093	13594378	0.8411	13600150	1.00428	13605953	1.0705	13594378	42723.8140530258	13600150	918918.030828056	13605953	2283132.18122373
115	13681255	64915	13687042	919667	13692861	2099359	13681255	0.84158	13687042	1.00415	13692861	1.07059	13681255	77134.6752536895	13687042	915866.155454862	13692861	1960936.49296182	13697838	57072	13703610	895745	13709413	2189309	13697838	0.84129	13703610	1.00435	13709413	1.07124	13697838	67838.6763185109	13703610	891865.385572758	13709413	2043714.76046451	13714389	36545	13720177	923010	13725980	2442683	13714389	0.84119	13720177	1.00486	13725980	1.0715	13714389	43444.4061389222	13720177	918545.867085962	13725980	2279685.48763416
116	13801266	64997	13807069	918340	13812872	2087028	13801266	0.8407	13807069	1.00499	13812872	1.07094	13801266	77312.9534911383	13807069	913780.23661927	13812872	1948781.44433862	13817849	57898	13823621	895024	13829424	2178295	13817849	0.84153	13823621	1.00502	13829424	1.07062	13817849	68800.8745974594	13823621	890553.421822451	13829424	2034610.78627337	13834400	36312	13840188	923511	13845975	2436673	13834400	0.84085	13840188	1.0043	13845975	1.07191	13834400	43184.8724504965	13840188	919556.905307179	13845975	2273206.70578687
117	13921277	64769	13927080	921683	13932883	2074391	13921277	0.84067	13927080	1.00499	13932883	1.07144	13921277	77044.5002200626	13927080	917106.637876994	13932883	1936077.6151721	13937844	58210	13943632	893394	13949419	2169590	13937844	0.84124	13943632	1.00512	13949419	1.07191	13937844	69195.473348866	13943632	888843.123209169	13949419	2024041.1974886	13954396	36422	13960183	925311	13965986	2436721	13954396	0.84184	13960183	1.00482	13965986	1.07114	13954396	43264.7533973202	13960183	920872.395055831	13965986	2274885.63586459
118	14041288	65170	14047075	916846	14052894	2060869	14041288	0.84133	14047075	1.00396	14052894	1.07217	14041288	77460.6872451951	14047075	913229.610741464	14052894	1922147.60718916	14057855	57852	14063643	892563	14069446	2154125	14057855	0.84063	14063643	1.00498	14069446	1.07071	14057855	68819.8137111452	14063643	888140.062488806	14069446	2011865.95810257	14074422	36668	14080210	922646	14086013	2428964	14074422	0.84099	14080210	1.00513	14086013	1.07173	14074422	43600.9940665168	14080210	917936.983275795	14086013	2266395.45407892
119	14161299	65981	14167086	917191	14172905	2043699	14161299	0.8412	14167086	1.00456	14172905	1.07149	14161299	78436.7570137898	14167086	913027.594170582	14172905	1907343.04566538	14177882	58751	14183654	893126	14189457	2143107	14177882	0.84136	14183654	1.00644	14189457	1.07176	14177882	69828.6108205762	14183654	887411.072691864	14189457	1999614.65253415	14194433	36797	14200221	922827	14206008	2427305	14194433	0.84149	14200221	1.00556	14206008	1.0723	14194433	43728.3865524249	14200221	917724.452046621	14206008	2263643.56989648
120	14281310	66109	14287097	918497	14292901	2031511	14281310	0.84219	14287097	1.00644	14292901	1.07233	14281310	78496.5387857847	14287097	912619.72894559	14292901	1894483.041601	14297877	58534	14303665	893620	14309468	2128130	14297877	0.84122	14303665	1.00571	14309468	1.07107	14297877	69582.2733648748	14303665	888546.400055682	14309468	1986919.62243364	14314444	37024	14320232	923851	14326035	2422351	14314444	0.84122	14320232	1.00582	14326035	1.07136	14314444	44012.2678966263	14320232	918505.299158895	14326035	2261005.63769415
121	14401321	65963	14407108	918597	14412927	2022631	14401321	0.84075	14407108	1.00534	14412927	1.0722	14401321	78457.3297650907	14407108	913717.747229793	14412927	1886430.70322701	14417888	59041	14423676	893374	14429479	2119504	14417888	0.84108	14423676	1.00571	14429479	1.0717	14417888	70196.6519237171	14423676	888301.796740611	14429479	1977702.71531212	14434455	36822	14440243	920462	14446030	2419094	14434455	0.84206	14440243	1.00576	14446030	1.07136	14434455	43728.4754055531	14440243	915190.502704423	14446030	2257965.57646356
122	14521332	66443	14527119	916506	14532938	2006835	14521332	0.84104	14527119	1.00422	14532938	1.0717	14521332	79000.9987634358	14527119	912654.597598136	14532938	1872571.61519082	14537915	60099	14543702	889700	14549490	2105327	14537915	0.84158	14543702	1.0045	14549490	1.07147	14537915	71412.1058009934	14543702	885714.285714286	14549490	1964895.89069223	14554482	36739	14560269	922000	14566057	2417869	14554482	0.84077	14560269	1.00469	14566057	1.07109	14554482	43696.8493166978	14560269	917696.005733112	14566057	2257391.06891111
123	14641343	66680	14647130	916824	14652949	1992797	14641343	0.84136	14647130	1.00598	14652949	1.07108	14641343	79252.6385851479	14647130	911373.983578202	14652949	1860549.16532845	14657926	59447	14663698	890177	14669501	2087334	14657926	0.84139	14663698	1.00516	14669501	1.07121	14657926	70653.3236667895	14663698	885607.266504835	14669501	1948575.90948554	14674477	36941	14680280	918370	14686084	2412603	14674477	0.84137	14680280	1.00448	14686084	1.07101	14674477	43905.772727813	14680280	914274.052245938	14686084	2252642.83246655
124	14761354	66427	14767157	915381	14772960	1978348	14761354	0.84092	14767157	1.00502	14772960	1.07197	14761354	78993.2454930314	14767157	910808.740124575	14772960	1845525.52776664	14777937	60081	14783709	890386	14789512	2073123	14777937	0.84135	14783709	1.00491	14789512	1.07044	14777937	71410.233553218	14783709	886035.565374014	14789512	1936701.73012967	14794488	37007	14800276	918977	14806064	2406078	14794488	0.84104	14800276	1.00546	14806064	1.07138	14794488	44001.4743650718	14800276	913986.632983908	14806064	2245774.60844892
125	14881365	66024	14887168	915733	14892971	1963450	14881365	0.8412	14887168	1.00609	14892971	1.0724	14881365	78487.8744650499	14887168	910189.943245634	14892971	1830893.3233868	14897932	60260	14903720	889506	14909523	2058923	14897932	0.84186	14903720	1.00591	14909523	1.0732	14897932	71579.5975577887	14903720	884279.905756976	14909523	1918489.56392098	14914515	37369	14920303	916868	14926090	2402662	14914515	0.84162	14920303	1.00541	14926090	1.07223	14914515	44401.2737339892	14920303	911934.434708229	14926090	2240808.40864367
126	15001376	66554	15007179	912696	15012982	1949272	15001376	0.84169	15007179	1.00497	15012982	1.07135	15001376	79071.8673145695	15007179	908182.333801009	15012982	1819453.95995706	15017943	60820	15023731	892230	15029534	2050010	15017943	0.84156	15023731	1.00479	15029534	1.07228	15017943	72270.5451780028	15023731	887976.592123727	15029534	1911823.40433469	15034510	37418	15040298	919040	15046086	2400376	15034510	0.84246	15040298	1.00571	15046086	1.07249	15034510	44415.1651116967	15040298	913822.075946347	15046086	2238133.6888922
127	15121387	67286	15127174	914437	15132993	1936826	15121387	0.84198	15127174	1.00593	15132993	1.07161	15121387	79914.0122093161	15127174	909046.355114173	15132993	1807398.21390245	15137970	60804	15143773	890602	15149592	2034794	15137970	0.84166	15143773	1.0061	15149592	1.07229	15137970	72242.9484589977	15143773	885202.266176324	15149592	1897615.38389801	15154553	37976	15160340	919759	15166143	2398082	15154553	0.84135	15160340	1.00538	15166143	1.07212	15154553	45136.9822309384	15160340	914837.175993157	15166143	2236766.40674551
128	15241398	67139	15247185	914311	15253004	1921334	15241398	0.84182	15247185	1.00567	15253004	1.07148	15241398	79754.5793637595	15247185	909156.084998061	15253004	1793158.99503491	15258012	61469	15263800	887820	15269618	2015068	15258012	0.84148	15263800	1.00584	15269618	1.0722	15258012	73048.6761420355	15263800	882665.23502744	15269618	1879376.98190636	15274579	38019	15280351	920142	15286154	2397957	15274579	0.84307	15280351	1.00488	15286154	1.07297	15274579	45095.8995101237	15280351	915673.513255314	15286154	2234877.95558124
129	15361409	67682	15367181	912697	15373000	1910973	15361409	0.84154	15367181	1.00501	15373000	1.07216	15361409	80426.3611949521	15367181	908147.182615098	15373000	1782358.04357559	15377976	61783	15383764	888967	15389567	2003590	15377976	0.84271	15383764	1.00644	15389567	1.07174	15377976	73314.6634073406	15383764	883278.685266881	15389567	1869473.9395749	15394543	38239	15400331	919028	15406134	2390853	15394543	0.84236	15400331	1.00574	15406134	1.0712	15394543	45395.0804881523	15400331	913782.886233022	15406134	2231938.94697536
130	15481420	67399	15487223	913019	15493026	1895975	15481420	0.84198	15487223	1.00564	15493026	1.07169	15481420	80048.2196726763	15487223	907898.452726622	15493026	1769144.99528782	15498003	61983	15503790	891026	15509594	1985382	15498003	0.84219	15503790	1.00562	15509594	1.07223	15498003	73597.4067609447	15503790	886046.41912452	15509594	1851638.17464537	15514570	38326	15520358	918794	15526161	2382750	15514570	0.84225	15520358	1.00586	15526161	1.07117	15514570	45504.303947759	15520358	913441.234366612	15526161	2224436.83075516
131	15601431	67131	15607234	913610	15613022	1880530	15601431	0.84144	15607234	1.00557	15613022	1.07248	15601431	79781.089560753	15607234	908549.379953658	15613022	1753440.62360137	15618014	61956	15623786	888862	15629589	1976413	15618014	0.84181	15623786	1.00533	15629589	1.07157	15618014	73598.5554935199	15623786	884149.483254255	15629589	1844408.67138871	15634565	38508	15640353	918168	15646141	2381407	15634565	0.84161	15640353	1.00537	15646141	1.0713	15634565	45755.1597533299	15640353	913263.773536111	15646141	2222913.28292728
132	15721442	67850	15727245	912203	15733033	1867583	15721442	0.84205	15727245	1.00543	15733033	1.07302	15721442	80577.1628763138	15727245	907276.488666541	15733033	1740492.25550316	15738009	62535	15743781	887827	15749584	1959697	15738009	0.84194	15743781	1.00481	15749584	1.07215	15738009	74274.8889469558	15743781	883576.994655706	15749584	1827819.80133377	15754576	38888	15760364	915260	15766152	2381747	15754576	0.84183	15760364	1.00573	15766152	1.07237	15754576	46194.5998598292	15760364	910045.439630915	15766152	2221012.33715975
133	15841453	68080	15847256	913897	15853059	1854616	15841453	0.8418	15847256	1.00515	15853059	1.07163	15841453	80874.3169398907	15847256	909214.545092772	15853059	1730649.57121395	15858036	62949	15863823	890238	15869627	1947574	15858036	0.84184	15863823	1.00659	15869627	1.07214	15858036	74775.4917799107	15863823	884409.739814622	15869627	1816529.55770702	15874603	38792	15880375	917502	15886178	2375147	15874603	0.84114	15880375	1.00507	15886178	1.07122	15874603	46118.363173788	15880375	912873.730187947	15886178	2217235.48850843
134	15961464	68212	15967252	912076	15973055	1835469	15961464	0.84154	15967252	1.00482	15973055	1.07051	15961464	81056.158946693	15967252	907700.881749965	15973055	1714574.36175281	15978031	62485	15983819	888401	15989606	1927506	15978031	0.84057	15983819	1.00555	15989606	1.07178	15978031	74336.4621625802	15983819	883497.588384466	15989606	1798415.71964396	15994598	38885	16000370	916267	16006174	2366072	15994598	0.84141	16000370	1.00405	16006174	1.07099	15994598	46214.0930105418	16000370	912571.087097256	16006174	2209238.18149563
135	16081475	68073	16087263	915914	16093066	1822184	16081475	0.84162	16087263	1.00595	16093066	1.07129	16081475	80883.2964996079	16087263	910496.545553954	16093066	1700925.05297352	16098042	63500	16103830	890617	16109617	1916611	16098042	0.84172	16103830	1.00444	16109617	1.07203	16098042	75440.7641495984	16103830	886680.140177611	16109617	1787833.36287231	16114609	38707	16120381	913283	16126185	2367373	16114609	0.84162	16120381	1.00487	16126185	1.07127	16114609	45991.0648511205	16120381	908856.86705743	16126185	2209875.19486217
136	16201486	68818	16207274	910821	16213077	1806221	16201486	0.84125	16207274	1.00498	16213077	1.07057	16201486	81804.4576523031	16207274	906307.588210711	16213077	1687158.24280523	16218038	63540	16223825	887209	16229628	1896069	16218038	0.84142	16223825	1.00439	16229628	1.07148	16218038	75515.2004944023	16223825	883331.17613676	16229628	1769579.46018591	16234605	39487	16240392	914861	16246180	2362065	16234605	0.84159	16240392	1.00458	16246180	1.07232	16234605	46919.5213821457	16240392	910690.039618547	16246180	2202761.30259624
137	16321497	68712	16327300	909538	16333103	1797724	16321497	0.84138	16327300	1.00414	16333103	1.07157	16321497	81665.8347001355	16327300	905788.037524648	16333103	1677654.28296798	16338080	63615	16343852	885744	16349655	1887236	16338080	0.84088	16343852	1.0047	16349655	1.07157	16338080	75652.8874512416	16343852	881600.477754554	16349655	1761187.7898784	16354631	39408	16360419	914009	16366238	2357706	16354631	0.8409	16360419	1.00389	16366238	1.07122	16354631	46864.0742062076	16360419	910467.282271962	16366238	2200954.05238887
138	16441508	68982	16447296	910313	16453099	1784574	16441508	0.84063	16447296	1.00496	16453099	1.07192	16441508	82059.8836586846	16447296	905820.132144563	16453099	1664838.79393985	16458075	63356	16463847	887546	16469650	1871506	16458075	0.84084	16463847	1.00518	16469650	1.07146	16458075	75348.4610627468	16463847	882972.203983366	16469650	1746687.69716088	16474627	39734	16480414	915205	16486218	2357697	16474627	0.8415	16480414	1.00559	16486218	1.0714	16474627	47218.0629827689	16480414	910117.443490886	16486218	2200575.88202352
139	16561519	68593	16567307	911955	16573110	1771385	16561519	0.84134	16567307	1.00401	16573110	1.07088	16561519	81528.2763211068	16567307	908312.666208504	16573110	1654139.58613477	16578086	64318	16583874	886467	16589693	1851094	16578086	0.84153	16583874	1.00528	16589693	1.07198	16578086	76429.8361318075	16583874	881811.037720834	16589693	1726799.00744417	16594669	39826	16600457	916167	16606260	2352740	16594669	0.84108	16600457	1.00519	16606260	1.07129	16594669	47351.0248727826	16600457	911436.643818582	16606260	2196174.70526188
140	16681530	68509	16687302	910208	16693121	1754972	16681530	0.84081	16687302	1.00404	16693121	1.07138	16681530	81479.7635613278	16687302	906545.555953946	16693121	1638048.12484833	16698097	64188	16703885	888717	16709688	1836820	16698097	0.84128	16703885	1.00424	16709688	1.07148	16698097	76298.0220616204	16703885	884964.74946228	16709688	1714283.04774704	16714664	39943	16720452	915460	16726240	2347128	16714664	0.84071	16720452	1.00416	16726240	1.07136	16714664	47511.0323417112	16720452	911667.463352454	16726240	2190793.01075269
141	16801541	68989	16807329	911877	16813147	1742340	16801541	0.84111	16807329	1.00402	16813147	1.07117	16801541	82021.3765143679	16807329	908225.931754348	16813147	1626576.54714004	16818139	64845	16823927	885842	16829730	1819880	16818139	0.84117	16823927	1.00482	16829730	1.07029	16818139	77089.0545311887	16823927	881592.72307478	16829730	1700361.58424352	16834707	40006	16840494	914646	16846297	2341990	16834707	0.8408	16840494	1.00464	16846297	1.0721	16834707	47580.875356803	16840494	910421.643573818	16846297	2184488.38727731
