HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 2:53 PM
Export Time Stamp:	9/17/2025 1:04 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
92	10921014	97402	10926801	929485	10932605	955282	10921014	0.85133	10926801	1.02615	10932605	1.07072	10921014	114411.567782176	10926801	905798.372557618	10932605	892186.566049014	10937581	93304	10943369	931152	10949172	972521	10937581	0.85204	10943369	1.02566	10949172	1.07032	10937581	109506.595934463	10943369	907856.404656514	10949172	908626.392107034	10954164	64286	10959952	911877	10965755	1247177	10954164	0.85168	10959952	1.0263	10965755	1.07079	10954164	75481.4014653391	10959952	888509.207833967	10965755	1164726.04338853
93	11041025	97024	11046813	927670	11052616	953744	11041025	0.85113	11046813	1.02592	11052616	1.07039	11041025	113994.336940303	11046813	904232.298814723	11052616	891024.766673829	11057592	93090	11063380	932417	11069183	970660	11057592	0.8512	11063380	1.02536	11069183	1.06904	11057592	109363.251879699	11063380	909355.738472342	11069183	907973.508942603	11074159	64331	11079931	909004	11085735	1235632	11074159	0.85151	11079931	1.02543	11085735	1.07016	11074159	75549.318269897	11079931	886461.289410296	11085735	1154623.60768483
94	11161036	96336	11166824	926279	11172627	951859	11161036	0.85223	11166824	1.02527	11172627	1.0703	11161036	113039.907067341	11166824	903448.847620627	11172627	889338.503223395	11177603	93971	11183391	934037	11189194	970526	11177603	0.85182	11183391	1.02622	11189194	1.07044	11177603	110317.907539151	11183391	910172.28274639	11189194	906660.812376219	11194155	65118	11199942	908971	11205746	1226179	11194155	0.85167	11199942	1.02609	11205746	1.07002	11194155	76459.1919405404	11199942	885858.940248906	11205746	1145940.26279883
95	11281047	96673	11286850	928221	11292653	953765	11281047	0.85238	11286850	1.02651	11292653	1.07082	11281047	113415.378117741	11286850	904249.349738434	11292653	890686.5766422	11297614	93745	11303402	931807	11309205	970463	11297614	0.85178	11303402	1.02547	11309205	1.07072	11297614	110057.761393787	11303402	908663.344612714	11309205	906364.875971309	11314166	65428	11319953	910288	11325772	1216548	11314166	0.85175	11319953	1.02584	11325772	1.07066	11314166	76815.9671265043	11319953	887358.65242143	11325772	1136259.87708516
96	11401058	97183	11406846	926426	11412649	952272	11401058	0.85219	11406846	1.02623	11412649	1.07054	11401058	114039.122730846	11406846	902746.947565361	11412649	889524.9126609	11417625	94253	11423413	933567	11429200	970061	11417625	0.8518	11423413	1.02602	11429200	1.07075	11417625	110651.56139939	11423413	909891.620046393	11429200	905964.043894467	11434192	65903	11439980	913916	11445783	1208813	11434192	0.85184	11439980	1.02629	11445783	1.0712	11434192	77365.4676934636	11439980	890504.633193347	11445783	1128466.20612397
97	11521069	97064	11526857	926194	11532660	950587	11521069	0.8518	11526857	1.02576	11532660	1.07009	11521069	113951.63183846	11526857	902934.409608485	11532660	888324.34655029	11537636	94414	11543424	935402	11549227	970330	11537636	0.85198	11543424	1.02607	11549227	1.07053	11537636	110817.155332285	11543424	911635.65838588	11549227	906401.502059727	11554203	66525	11559991	909581	11565794	1199331	11554203	0.85206	11559991	1.02641	11565794	1.07094	11554203	78075.4876417154	11559991	886177.063746456	11565794	1119886.26813827
98	11641080	96249	11646868	924908	11652655	951109	11641080	0.85145	11646868	1.02634	11652655	1.07041	11641080	113041.282518057	11646868	901171.151860007	11652655	888546.444820209	11657632	94250	11663435	934434	11669238	968748	11657632	0.85162	11663435	1.02549	11669238	1.07036	11657632	110671.426222963	11663435	911207.325278647	11669238	905067.45394073	11674214	67019	11679986	911178	11685790	1193209	11674214	0.85147	11679986	1.02633	11685790	1.07067	11674214	78709.7607666741	11679986	887802.168893046	11685790	1114450.76447458
99	11761091	96712	11766879	926264	11772697	951568	11761091	0.85237	11766879	1.02615	11772697	1.07066	11761091	113462.463484168	11766879	902659.455245335	11772697	888767.676012927	11777658	94981	11783446	934474	11789233	971718	11777658	0.85172	11783446	1.02603	11789233	1.0708	11777658	111516.695627671	11783446	910766.741713205	11789233	907469.18192006	11794225	67369	11800013	911102	11805816	1187678	11794225	0.85153	11800013	1.02599	11805816	1.07089	11794225	79115.2396274941	11800013	888022.300412285	11805816	1109056.95262819
100	11881102	97524	11886890	924322	11892693	951813	11881102	0.85196	11886890	1.02609	11892693	1.07093	11881102	114470.162918447	11886890	900819.616213003	11892693	888772.375412025	11897669	95062	11903457	935042	11909260	969261	11897669	0.85131	11903457	1.02619	11909260	1.07105	11897669	111665.550739449	11903457	911178.241846052	11909260	904963.353718314	11914252	67942	11920040	909432	11925843	1180260	11914252	0.85184	11920040	1.0261	11925843	1.07098	11914252	79759.1096919609	11920040	886299.580937531	11925843	1102037.38631907
101	12001113	97038	12006901	926034	12012704	952123	12001113	0.85255	12006901	1.02694	12012704	1.07217	12001113	113820.890270365	12006901	901741.094903305	12012704	888033.614072395	12017696	95352	12023468	931331	12029271	968270	12017696	0.85227	12023468	1.02638	12029271	1.07032	12017696	111880.038016122	12023468	907393.947660711	12029271	904654.682711713	12034232	68916	12040019	907990	12045823	1169470	12034232	0.85218	12040019	1.02649	12045823	1.07102	12034232	80870.2386819686	12040019	884558.057068262	12045823	1091921.71948236
102	12121124	96853	12126912	924368	12132715	950283	12121124	0.85183	12126912	1.02701	12132715	1.0702	12121124	113699.916650036	12126912	900057.448320854	12132715	887948.981498785	12137691	95052	12143463	933885	12149266	970731	12137691	0.85211	12143463	1.0269	12149266	1.07184	12137691	111548.978418279	12143463	909421.560035057	12149266	905667.823555755	12154243	68698	12160030	910214	12165834	1166404	12154243	0.85289	12160030	1.02791	12165834	1.07178	12154243	80547.3155975565	12160030	885499.703281416	12165834	1088286.77527104
103	12241135	97234	12246923	925546	12252726	950998	12241135	0.8516	12246923	1.02594	12252726	1.07143	12241135	114178.017848755	12246923	902144.374914712	12252726	887596.949870734	12257702	95273	12263490	935742	12269293	971199	12257702	0.85218	12263490	1.02671	12269293	1.0713	12257702	111799.150414232	12263490	911398.544866613	12269293	906561.187342481	12274285	69372	12280073	912234	12285876	1159034	12274285	0.85217	12280073	1.02682	12285876	1.07097	12274285	81406.2921717498	12280073	888406.926238289	12285876	1082228.2603621
104	12361146	97614	12366934	925929	12372737	949803	12361146	0.85227	12366934	1.02641	12372737	1.07058	12361146	114534.126509205	12366934	902104.422209448	12372737	887185.450877095	12377713	96006	12383501	933519	12389304	968986	12377713	0.85221	12383501	1.02642	12389304	1.07061	12377713	112655.331432393	12383501	909490.267142106	12389304	905078.413241049	12394280	69797	12400068	911479	12405871	1152941	12394280	0.85176	12400068	1.02698	12405871	1.07076	12394280	81944.4444444444	12400068	887533.350211299	12405871	1076750.15876574
105	12481157	97180	12486945	925084	12492732	950861	12481157	0.85238	12486945	1.0257	12492732	1.07125	12481157	114010.183251601	12486945	901905.040460174	12492732	887618.203033839	12497724	96484	12503496	933697	12509315	969012	12497724	0.85183	12503496	1.02591	12509315	1.06968	12497724	113266.731624855	12503496	910115.897105984	12509315	905889.611846534	12514291	70175	12520095	909659	12525898	1145039	12514291	0.85178	12520095	1.02641	12525898	1.0704	12514291	82386.2969311325	12520095	886253.056770686	12525898	1069730.00747384
106	12601168	97718	12606940	924831	12612759	951564	12601168	0.85219	12606940	1.02584	12612759	1.07073	12601168	114666.917002077	12606940	901535.327146534	12612759	888705.836205206	12617735	96236	12623507	933655	12629310	969674	12617735	0.85215	12623507	1.02562	12629310	1.07039	12617735	112933.169043009	12623507	910332.28681188	12629310	905907.192705463	12634287	70872	12640075	911339	12645878	1141296	12634287	0.85234	12640075	1.02667	12645878	1.0704	12634287	83149.9166999085	12640075	887664.975113717	12645878	1066233.1838565
107	12721179	97374	12726967	927858	12732770	951943	12721179	0.85212	12726967	1.02628	12732770	1.07075	12721179	114272.637656668	12726967	904098.296761118	12732770	889043.194022881	12737746	96339	12743518	934119	12749321	971825	12737746	0.85173	12743518	1.0262	12749321	1.07124	12737746	113109.788313198	12743518	910269.9278893	12749321	907196.333221314	12754314	71127	12760101	910428	12765889	1136753	12754314	0.85198	12760101	1.02705	12765889	1.07051	12754314	83484.3540928191	12760101	886449.539944501	12765889	1061879.85165949
108	12841190	96903	12846978	924084	12852781	951533	12841190	0.85136	12846978	1.02576	12852781	1.07077	12841190	113821.415147529	12846978	900877.398221806	12852781	888643.686319191	12857757	96729	12863545	933429	12869348	970657	12857757	0.85151	12863545	1.02579	12869348	1.07028	12857757	113597.021761342	12863545	909961.103149768	12869348	906918.750233584	12874325	71728	12880097	909752	12885900	1134085	12874325	0.85106	12880097	1.02543	12885900	1.07026	12874325	84280.7792635067	12880097	887190.739494651	12885900	1059635.04195242
109	12961201	97106	12966989	925475	12972792	949944	12961201	0.85153	12966989	1.02567	12972792	1.06931	12961201	114037.086186042	12966989	902312.634668071	12972792	888371.005601743	12977784	96666	12983556	933584	12989359	970259	12977784	0.85134	12983556	1.02535	12989359	1.07034	12977784	113545.704418916	12983556	910502.755156776	12989359	906496.066670404	12994336	71919	13000108	908963	13005911	1128640	12994336	0.85177	13000108	1.02558	13005911	1.07097	12994336	84434.7652535309	13000108	886291.659353732	13005911	1053848.38044016
110	13081212	97115	13087000	922034	13092803	948723	13081212	0.85202	13087000	1.02568	13092803	1.07022	13081212	113982.066148682	13087000	898948.989938382	13092803	886474.74351068	13097795	97368	13103567	933004	13109370	969616	13097795	0.85153	13103567	1.0258	13109370	1.07017	13097795	114344.767653518	13103567	909537.921622149	13109370	906039.227412467	13114347	72200	13120134	909866	13125937	1123057	13114347	0.85139	13120134	1.02565	13125937	1.0697	13114347	84802.4994420888	13120134	887111.587773607	13125937	1049880.34028232
111	13201223	97595	13207011	925076	13212814	951319	13201223	0.85225	13207011	1.02598	13212814	1.07029	13201223	114514.52038721	13207011	901651.104310026	13212814	888842.27639238	13217790	96940	13223578	932647	13229381	972168	13217790	0.8517	13223578	1.02606	13229381	1.07019	13217790	113819.419983562	13223578	908959.515038107	13229381	908406.918397668	13234358	72794	13240145	910268	13245980	1117679	13234358	0.85143	13240145	1.02575	13245980	1.06953	13234358	85496.1652748905	13240145	887417.011942481	13245980	1045018.84005124
112	13321234	97288	13327022	925827	13332825	951174	13321234	0.85162	13327022	1.02598	13332825	1.07027	13321234	114238.744980155	13327022	902383.087389618	13332825	888723.406243285	13337801	96838	13343589	933000	13349392	971920	13337801	0.85157	13343589	1.02602	13349392	1.07004	13337801	113717.016804256	13343589	909338.999239781	13349392	908302.493364734	13354369	73527	13360156	910566	13365944	1116535	13354369	0.85174	13360156	1.02541	13365944	1.07062	13354369	86325.6392795924	13360156	888001.872421763	13365944	1042886.36491005
113	13441245	97279	13447033	925104	13452836	952094	13441245	0.85139	13447033	1.02578	13452836	1.07025	13441245	114259.03522475	13447033	901854.198756069	13452836	889599.626255548	13457812	98168	13463600	932942	13469403	971817	13457812	0.85168	13463600	1.02623	13469403	1.07084	13457812	115263.948900996	13463600	909096.401391501	13469403	907527.73523589	13474364	73241	13480152	907805	13485955	1110466	13474364	0.85204	13480152	1.02549	13485955	1.07021	13474364	85959.5793624712	13480152	885240.22662337	13485955	1037615.04751404
114	13561256	97271	13567044	922486	13572847	950937	13561256	0.85224	13567044	1.02601	13572847	1.07019	13561256	114135.689477143	13567044	899100.398631592	13572847	888568.385053121	13577823	97526	13583611	933962	13589414	975215	13577823	0.85168	13583611	1.02598	13589414	1.0712	13577823	114510.14465527	13583611	910312.091853642	13589414	910394.884241972	13594406	73448	13600194	906450	13605997	1109178	13594406	0.85149	13600194	1.02564	13605997	1.07042	13594406	86258.2062032437	13600194	883789.633789634	13605997	1036208.21733525
115	13681267	97688	13687055	925173	13692858	951965	13681267	0.85232	13687055	1.02618	13692858	1.07023	13681267	114614.229397409	13687055	901569.900017541	13692858	889495.715874158	13697850	97548	13703638	935110	13709425	976343	13697850	0.85201	13703638	1.02593	13709425	1.07116	13697850	114491.613948193	13703638	911475.441794274	13709425	911481.944807498	13714386	73989	13720174	911326	13725961	1106780	13714386	0.85235	13720174	1.02617	13725961	1.06986	13714386	86805.889599343	13720174	888084.820253954	13725961	1034509.18811807
116	13801278	97351	13807066	926254	13812869	953965	13801278	0.85146	13807066	1.02545	13812869	1.07014	13801278	114334.202428769	13807066	903265.883270759	13812869	891439.437830564	13817845	97935	13823633	934212	13829436	973277	13817845	0.85183	13823633	1.02596	13829436	1.07023	13817845	114970.123146637	13823633	910573.511637881	13829436	909409.192416583	13834413	74393	13840200	910143	13846003	1103861	13834413	0.85188	13840200	1.02619	13846003	1.07085	13834413	87328.0274217026	13840200	886914.703904735	13846003	1030826.91319979
117	13921289	97549	13927077	924761	13932880	953001	13921289	0.85186	13927077	1.02598	13932880	1.0702	13921289	114512.948137018	13927077	901344.080781302	13932880	890488.693702112	13937856	98212	13943644	934304	13949447	974342	13937856	0.85194	13943644	1.02599	13949447	1.07026	13937856	115280.418808836	13943644	910636.555911851	13949447	910378.786463102	13954408	74829	13960196	909447	13965999	1100338	13954408	0.85228	13960196	1.02637	13965999	1.07061	13954408	87798.610785188	13960196	886081.04289876	13965999	1027767.34758689
118	14041300	96953	14047088	926670	14052891	953428	14041300	0.85168	14047088	1.02656	14052891	1.07167	14041300	113837.35675371	14047088	902694.435785536	14052891	889665.662004162	14057867	98142	14063655	934502	14069458	977745	14057867	0.85169	14063655	1.02612	14069458	1.07033	14057867	115232.068005965	14063655	910714.146493588	14069458	913498.640606168	14074435	75337	14080222	908825	14086041	1098325	14074435	0.85229	14080222	1.02708	14086041	1.07099	14074435	88393.6218892631	14080222	884862.912333996	14086041	1025523.11412805
119	14161311	97580	14167099	926131	14172902	954857	14161311	0.85193	14167099	1.02649	14172902	1.07124	14161311	114539.926989307	14167099	902230.903369736	14172902	891356.745453867	14177878	98483	14183666	936479	14189469	979359	14177878	0.85157	14183666	1.02567	14189469	1.0709	14177878	115648.742910154	14183666	913041.231585208	14189469	914519.562984406	14194446	75699	14200233	909695	14206052	1093911	14194446	0.85247	14200233	1.02623	14206052	1.07091	14194446	88799.6058512323	14200233	886443.584771445	14206052	1021477.99534975
120	14281322	97769	14287110	928316	14292913	957239	14281322	0.85213	14287110	1.0271	14292913	1.07121	14281322	114734.840928027	14287110	903822.412618051	14292913	893605.362160547	14297889	98623	14303677	934020	14309480	980818	14297889	0.85245	14303677	1.02625	14309480	1.07161	14297889	115693.589066807	14303677	910129.110840439	14309480	915275.146741818	14314457	76984	14320244	910826	14326047	1095877	14314457	0.85279	14320244	1.02644	14326047	1.07116	14314457	90273.1035776686	14320244	887364.093371264	14326047	1023074.98412935
121	14401333	97456	14407105	924919	14412924	956986	14401333	0.85244	14407105	1.02667	14412924	1.07127	14401333	114325.934963165	14407105	900892.204895439	14412924	893319.144566729	14417916	99358	14423688	934407	14429491	979329	14417916	0.85282	14423688	1.02672	14429491	1.07117	14417916	116505.2414343	14423688	910089.410939691	14429491	914261.041664722	14434468	76685	14440240	910652	14446027	1090451	14434468	0.85203	14440240	1.02722	14446027	1.07137	14434468	90002.6994354659	14440240	886520.901072798	14446027	1017809.90694158
122	14521344	97992	14527132	924602	14532935	956848	14521344	0.85265	14527132	1.02697	14532935	1.0708	14521344	114926.405910983	14527132	900320.359893668	14532935	893582.368322749	14537927	99130	14543699	932087	14549502	982491	14537927	0.85176	14543699	1.02627	14549502	1.07138	14537927	116382.549074857	14543699	908227.85426837	14549502	917033.172170472	14554479	76761	14560266	907643	14566069	1089097	14554479	0.85239	14560266	1.02632	14566069	1.07091	14554479	90053.848590434	14560266	884366.474393951	14566069	1016982.75298578
123	14641355	97783	14647143	924380	14652946	957211	14641355	0.85257	14647143	1.02625	14652946	1.07089	14641355	114692.04874673	14647143	900735.68818514	14652946	893846.240043328	14657922	100126	14663710	935157	14669513	984608	14657922	0.85238	14663710	1.02629	14669513	1.07024	14657922	117466.388230601	14663710	911201.512243128	14669513	919988.04006578	14674474	76966	14680262	909922	14686065	1086965	14674474	0.85184	14680262	1.02608	14686065	1.07014	14674474	90352.6483846732	14680262	886794.401995946	14686065	1015722.24194965
124	14761366	98519	14767154	927556	14772957	957475	14761366	0.85263	14767154	1.02719	14772957	1.07084	14761366	115547.189284918	14767154	903003.339206963	14772957	894134.511224833	14777933	99360	14783721	933038	14789524	983636	14777933	0.85312	14783721	1.0264	14789524	1.07197	14777933	116466.616654164	14783721	909039.360872954	14789524	917596.574531004	14794485	77827	14800273	910392	14806076	1087916	14794485	0.85251	14800273	1.02667	14806076	1.07127	14794485	91291.597752519	14800273	886742.575511119	14806076	1015538.56637449
125	14881377	98023	14887165	925494	14892968	957796	14881377	0.85149	14887165	1.02621	14892968	1.07041	14881377	115119.37897098	14887165	901856.345192505	14892968	894793.583766968	14897944	99326	14903732	931928	14909535	983937	14897944	0.8522	14903732	1.02662	14909535	1.07063	14897944	116552.452475945	14903732	907763.339892073	14909535	919026.180846791	14914512	78092	14920299	909302	14926087	1084093	14914512	0.85229	14920299	1.02593	14926087	1.07092	14914512	91626.0897112485	14920299	886319.729416237	14926087	1012300.63870317
126	15001388	97383	15007176	925325	15012979	956428	15001388	0.85147	15007176	1.02616	15012979	1.07043	15001388	114370.441706695	15007176	901735.596788025	15012979	893498.874284166	15017955	99454	15023743	934148	15029546	986417	15017955	0.85205	15023743	1.02646	15029546	1.07081	15017955	116723.196995481	15023743	910067.611012606	15029546	921187.699031574	15034523	77939	15040310	909168	15046129	1080703	15034523	0.85229	15040310	1.02646	15046129	1.07045	15034523	91446.5733494468	15040310	885731.543362625	15046129	1009578.21476949
127	15121399	98117	15127202	926081	15133006	960448	15121399	0.85264	15127202	1.02666	15133006	1.07072	15121399	115074.357290298	15127202	902032.805407827	15133006	897011.356843993	15137982	99722	15143770	932929	15149589	987778	15137982	0.85213	15143770	1.02688	15149589	1.0706	15137982	117026.74474552	15143770	908508.296977251	15149589	922639.641322623	15154565	79264	15160353	910427	15166156	1079533	15154565	0.85199	15160353	1.0266	15166156	1.07049	15154565	93033.9557976033	15160353	886837.132281317	15166156	1008447.53337257
128	15241410	97722	15247198	926299	15253001	961543	15241410	0.85122	15247198	1.02702	15253001	1.06996	15241410	114802.283780926	15247198	901928.881618664	15253001	898671.912968709	15257978	99959	15263765	931671	15269568	988808	15257978	0.85208	15263765	1.02643	15269568	1.06999	15257978	117311.754764811	15263765	907680.991397368	15269568	924128.262880962	15274545	79751	15280317	911169	15286120	1080206	15274545	0.85171	15280317	1.02621	15286120	1.0699	15274545	93636.3316152211	15280317	887897.214020522	15286120	1009632.67595102
129	15361421	97794	15367209	925983	15373012	962102	15361421	0.8516	15367209	1.02681	15373012	1.07169	15361421	114835.603569751	15367209	901805.592076431	15373012	897742.817419216	15378004	100444	15383792	933394	15389595	991055	15378004	0.85215	15383792	1.0265	15389595	1.07114	15378004	117871.266795752	15383792	909297.613248904	15389595	925233.862987098	15394587	79415	15400375	910361	15406178	1078065	15394587	0.85269	15400375	1.02635	15406178	1.0707	15394587	93134.6679332466	15400375	886988.843961612	15406178	1006878.6775007
130	15481432	97603	15487220	924561	15493023	963407	15481432	0.8519	15487220	1.026	15493023	1.07123	15481432	114570.95903275	15487220	901131.578947368	15493023	899346.545559777	15498000	100573	15503787	935378	15509590	992282	15498000	0.8521	15503787	1.02612	15509590	1.07089	15498000	118029.573993663	15503787	911567.84781507	15509590	926595.635406064	15514567	79995	15520339	909344	15526126	1079627	15514567	0.85154	15520339	1.02508	15526126	1.07077	15514567	93941.5646945534	15520339	887095.6413158	15526126	1008271.61762096
131	15601443	98489	15607231	924800	15613034	964197	15601443	0.85163	15607231	1.02544	15613034	1.07036	15601443	115647.640407219	15607231	901856.763925729	15613034	900815.613438469	15618026	100067	15623814	936920	15629617	993700	15618026	0.85193	15623814	1.0256	15629617	1.06997	15618026	117459.18091862	15623814	913533.541341654	15629617	928717.627597035	15634593	79876	15640397	910159	15646200	1075574	15634593	0.85186	15640397	1.02551	15646200	1.07011	15634593	93766.5813631348	15640397	887518.405476299	15646200	1005106.01713843
132	15721454	97706	15727242	923770	15733045	965512	15721454	0.85202	15727242	1.02586	15733045	1.07024	15721454	114675.71183775	15727242	900483.496773439	15733045	902145.313200777	15738037	100749	15743809	933419	15749612	995366	15738037	0.85172	15743809	1.02637	15749612	1.07075	15738037	118288.874277932	15743809	909437.142550932	15749612	929597.011440579	15754573	80429	15760361	912144	15766148	1075813	15754573	0.85217	15760361	1.02628	15766148	1.07047	15754573	94381.4027717474	15760361	888786.685894688	15766148	1004991.26551888
133	15841465	97651	15847253	925046	15853056	965896	15841465	0.85161	15847253	1.02532	15853056	1.07026	15841465	114666.337877667	15847253	902202.239300901	15853056	902487.246089735	15858033	100960	15863820	933567	15869623	996901	15858033	0.85221	15863820	1.02568	15869623	1.06978	15858033	118468.452611446	15863820	910193.237656969	15869623	931874.777991737	15874615	80467	15880387	910125	15886206	1074598	15874615	0.85225	15880387	1.02573	15886206	1.0698	15874615	94417.1311234966	15880387	887294.902167237	15886206	1004484.95045803
134	15961476	97609	15967264	926417	15973067	965607	15961476	0.85202	15967264	1.02566	15973067	1.07043	15961476	114561.864744959	15967264	903239.865062497	15973067	902073.932905468	15978044	101345	15983831	934705	15989634	998559	15978044	0.85223	15983831	1.02626	15989634	1.07095	15978044	118917.428393743	15983831	910787.71461423	15989634	932404.874177132	15994611	80576	16000383	913977	16006186	1071652	15994611	0.85201	16000383	1.02586	16006186	1.07008	15994611	94571.6599570428	16000383	890937.359873667	16006186	1001469.04904306
135	16081487	98354	16087275	929143	16093094	970136	16081487	0.85162	16087275	1.02558	16093094	1.07072	16081487	115490.476973298	16087275	905968.330115642	16093094	906059.473998805	16098070	101579	16103858	936678	16109661	1000865	16098070	0.85189	16103858	1.02555	16109661	1.0711	16098070	119239.573184331	16103858	913342.109112184	16109661	934427.2243488	16114637	81229	16120425	909304	16126213	1072651	16114637	0.8519	16120425	1.02578	16126213	1.0698	16114637	95350.393238643	16120425	886451.285850768	16126213	1002664.98410918
136	16201498	97744	16207286	925402	16213089	968268	16201498	0.85194	16207286	1.02616	16213089	1.07015	16201498	114731.084348663	16207286	901810.633819288	16213089	904796.523851797	16218081	101290	16223869	932326	16229672	1000811	16218081	0.8517	16223869	1.02594	16229672	1.07067	16218081	118926.852177997	16223869	908752.948515508	16229672	934752.071133029	16234648	81774	16240436	912848	16246224	1072548	16234648	0.85198	16240436	1.02656	16246224	1.0703	16234648	95981.1263175192	16240436	889230.049875312	16246224	1002100.34569747
137	16321509	97765	16327297	925110	16333100	969430	16321509	0.85221	16327297	1.02661	16333100	1.07009	16321509	114719.376679457	16327297	901130.906576012	16333100	905933.145810166	16338077	101486	16343864	935282	16349667	1003496	16338077	0.85198	16343864	1.0267	16349667	1.07082	16338077	119117.819667128	16343864	910959.384435571	16349667	937128.555686297	16354644	81945	16360431	910526	16366235	1072100	16354644	0.85225	16360431	1.02597	16366235	1.07075	16354644	96151.3640363743	16360431	887478.191370118	16366235	1001260.79850572
138	16441520	98185	16447308	922913	16453111	970813	16441520	0.85238	16447308	1.02653	16453111	1.06988	16441520	115189.234848307	16447308	899060.913952831	16453111	907403.634052417	16458088	101394	16463875	935859	16469678	1006532	16458088	0.85187	16463875	1.02594	16469678	1.07053	16458088	119025.203376102	16463875	912196.619685362	16469678	940218.396495194	16474670	81850	16480442	911632	16486246	1070941	16474670	0.85181	16480442	1.02639	16486246	1.07012	16474670	96089.503527782	16480442	888192.597355781	16486246	1000767.20367809
139	16561531	98033	16567319	927292	16573122	972904	16561531	0.85196	16567319	1.02578	16573122	1.07037	16561531	115067.608807925	16567319	903987.209733081	16573122	908941.76779992	16578099	102157	16583886	934337	16589689	1009096	16578099	0.85148	16583886	1.02575	16589689	1.07047	16578099	119975.80683046	16583886	910881.793809408	16589689	942666.305454613	16594666	82176	16600453	910810	16606257	1072672	16594666	0.85135	16600453	1.02639	16606257	1.0702	16594666	96524.3436894344	16600453	887391.73218757	16606257	1002309.84862643
140	16681542	98255	16687330	926138	16693133	974852	16681542	0.85151	16687330	1.02592	16693133	1.07115	16681542	115389.132247419	16687330	902739.004990643	16693133	910098.492274658	16698110	101966	16703897	932516	16709716	1008979	16698110	0.85183	16703897	1.02597	16709716	1.07122	16698110	119702.288015214	16703897	908911.566615008	16709716	941897.089300051	16714677	82751	16720480	912582	16726268	1075277	16714677	0.85162	16720480	1.02621	16726268	1.07066	16714677	97168.9251074423	16720480	889274.125179057	16726268	1004312.29335176
141	16801553	97915	16807341	926930	16813144	975198	16801553	0.85182	16807341	1.02605	16813144	1.0701	16801553	114947.993707591	16807341	903396.520637396	16813144	911314.830389683	16818121	102043	16823908	932915	16829711	1009915	16818121	0.85139	16823908	1.02581	16829711	1.07019	16818121	119854.590728103	16823908	909442.294382001	16829711	943678.225361852	16834703	83334	16840475	910578	16846279	1070658	16834703	0.85204	16840475	1.02588	16846279	1.07003	16834703	97805.26735834	16840475	887606.737630132	16846279	1000586.89943273
142	16921564	98553	16927352	926546	16933155	976086	16921564	0.85153	16927352	1.02543	16933155	1.06917	16921564	115736.380397637	16927352	903568.259169324	16933155	912938.073458851	16938147	101298	16943935	931893	16949738	1013486	16938147	0.8514	16943935	1.0252	16949738	1.06962	16938147	118978.153629316	16943935	908986.539211861	16949738	947519.679886315	16954714	82866	16960502	910307	16966305	1070896	16954714	0.85179	16960502	1.02558	16966305	1.06967	16954714	97284.5419645687	16960502	887602.137327171	16966305	1001146.14787738
143	17041575	98075	17047363	924905	17053166	979868	17041575	0.85193	17047363	1.02583	17053166	1.07072	17041575	115120.960642306	17047363	901616.252205531	17053166	915148.684997011	17058127	102314	17063930	937319	17069733	1016097	17058127	0.85173	17063930	1.02609	17069733	1.07045	17058127	120124.922217135	17063930	913486.146439396	17069733	949224.158064366	17074710	83534	17080498	912982	17086301	1073507	17074710	0.85112	17080498	1.0257	17086301	1.07032	17074710	98145.9723658239	17080498	890106.268889539	17086301	1002977.61417146
144	17161586	97983	17167374	927349	17173177	981336	17161586	0.85206	17167374	1.02616	17173177	1.07085	17161586	114995.422857545	17167374	903707.998752631	17173177	916408.460568707	17178169	102338	17183957	936073	17189776	1016845	17178169	0.852	17183957	1.02647	17189776	1.07097	17178169	120115.023474178	17183957	911934.104260232	17189776	949461.702942193	17194737	83983	17200524	913248	17206327	1073138	17194737	0.85228	17200524	1.02604	17206327	1.06945	17194737	98539.212465387	17200524	890070.562551168	17206327	1003448.50156623
