HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/17/2025 7:06 PM
Export Time Stamp:	9/18/2025 12:16 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	36007	10806778	928437	10812581	2677670	10800990	0.84488	10806778	1.01723	10812581	1.06099	10800990	42617.8865637724	10806778	912710.989648359	10812581	2523746.68941272	10817558	61493	10823330	891816	10829133	1538921	10817558	0.84533	10823330	1.01702	10829133	1.06274	10817558	72744.3720203944	10823330	876891.30990541	10829133	1448069.14202909	10834109	59314	10839897	904872	10845685	1972620	10834109	0.84481	10839897	1.01567	10845685	1.06256	10834109	70209.8696748381	10839897	890911.418078707	10845685	1856478.69296793
92	10921001	36263	10926789	930034	10932592	2670467	10921001	0.84491	10926789	1.01677	10932592	1.06177	10921001	42919.3641926359	10926789	914694.572027105	10932592	2515108.73352986	10937569	61422	10943356	890231	10949160	1521100	10937569	0.84519	10943356	1.01598	10949160	1.06201	10937569	72672.4168530153	10943356	876228.862772889	10949160	1432284.0651218	10954136	59862	10959924	906746	10965727	1968193	10954136	0.8455	10959924	1.01565	10965727	1.06151	10954136	70800.7096392667	10959924	892774.085560971	10965727	1854144.5676442
93	11041012	36327	11046800	925795	11052619	2660407	11041012	0.8451	11046800	1.01671	11052619	1.06261	11041012	42985.4455094072	11046800	910579.221213522	11052619	2503653.26883805	11057595	61798	11063383	887960	11069171	1503493	11057595	0.84545	11063383	1.01707	11069171	1.06137	11057595	73094.8015849548	11063383	873056.918402863	11069171	1416558.78722783	11074163	59816	11079950	905072	11085753	1962891	11074163	0.84531	11079950	1.01688	11085753	1.06186	11074163	70762.2055813843	11079950	890047.989929982	11085753	1848540.29721432
94	11161024	36498	11166811	925715	11172614	2648604	11161024	0.84496	11166811	1.01661	11172614	1.06172	11161024	43194.9441393675	11166811	910590.098464505	11172614	2494635.12037072	11177606	62586	11183378	888085	11189182	1486552	11177606	0.84521	11183378	1.01567	11189182	1.06041	11177606	74047.869760178	11183378	874383.411934979	11189182	1401865.3162456	11194158	59735	11199946	904194	11205764	1953532	11194158	0.84473	11199946	1.01489	11205764	1.06096	11194158	70714.9029867532	11199946	890928.08087576	11205764	1841287.13617856
95	11281035	36559	11286822	923854	11292625	2634958	11281035	0.84461	11286822	1.01565	11292625	1.06027	11281035	43285.0664803874	11286822	909618.470929946	11292625	2485176.41732766	11297602	62517	11303389	888764	11309193	1473988	11297602	0.84431	11303389	1.01481	11309193	1.06047	11297602	74045.0782295602	11303389	875793.49829032	11309193	1389938.42352919	11314169	60032	11319957	904476	11325760	1948935	11314169	0.84481	11319957	1.01577	11325760	1.06117	11314169	71059.7649175554	11319957	890433.858058419	11325760	1836590.7441786
96	11401046	36665	11406833	925509	11412652	2629594	11401046	0.84399	11406833	1.01431	11412652	1.06032	11401046	43442.4578490266	11406833	912451.814534018	11412652	2480000.37724461	11417628	63475	11423416	888591	11429219	1456604	11417628	0.84445	11423416	1.01571	11429219	1.06084	11417628	75167.2686363906	11423416	874847.151253803	11429219	1373066.62644697	11434196	60476	11439983	904345	11445786	1940200	11434196	0.84368	11439983	1.01538	11445786	1.06005	11434196	71681.2061445098	11439983	890646.851425082	11445786	1830291.0240083
97	11521057	37010	11526844	924323	11532663	2619683	11521057	0.84406	11526844	1.0145	11532663	1.05965	11521057	43847.5937729545	11526844	911111.877772302	11532663	2472215.35412636	11537639	63114	11543427	885073	11549230	1439944	11537639	0.84315	11543427	1.01353	11549230	1.05959	11537639	74855.0080056929	11543427	873257.821672768	11549230	1358963.37262526	11554207	60488	11559994	904996	11565797	1932476	11554207	0.84358	11559994	1.01465	11565797	1.05969	11554207	71703.9284952227	11559994	891929.2366826	11565797	1823623.89000557
98	11641068	36915	11646855	922715	11652658	2604180	11641068	0.84278	11646855	1.01266	11652658	1.05874	11641068	43801.4665749069	11646855	911179.467935931	11652658	2459697.37612634	11657650	63452	11663422	887385	11669226	1423466	11657650	0.8429	11663422	1.01349	11669226	1.05944	11657650	75278.2061929054	11663422	875573.513305509	11669226	1343602.28045005	11674202	60450	11680005	901975	11685793	1917884	11674202	0.84301	11680005	1.01341	11685793	1.05916	11674202	71707.334432569	11680005	890039.569374686	11685793	1810759.4697685
99	11761079	37208	11766882	922028	11772685	2593263	11761079	0.84375	11766882	1.01361	11772685	1.05863	11761079	44098.3703703704	11766882	909647.694872781	11772685	2449640.57319366	11777677	63537	11783465	886452	11789268	1409587	11777677	0.84278	11783465	1.01357	11789268	1.05866	11777677	75389.7814376231	11783465	874583.896524167	11789268	1331482.25114768	11794260	60665	11800032	905939	11805835	1918437	11794260	0.84306	11800032	1.01365	11805835	1.06043	11794260	71958.104998458	11800032	893739.456419869	11805835	1809112.34122007
100	11881090	37300	11886877	920202	11892680	2586897	11881090	0.84206	11886877	1.0125	11892680	1.05818	11881090	44296.1309170368	11886877	908841.481481482	11892680	2444666.31385965	11897657	64383	11903444	886809	11909248	1395916	11897657	0.84214	11903444	1.01254	11909248	1.05834	11897657	76451.6588690716	11903444	875826.140201869	11909248	1318967.43957518	11914224	60775	11920012	903863	11925815	1902617	11914224	0.84195	11920012	1.01275	11925815	1.05796	11914224	72183.6213551874	11920012	892483.831152802	11925815	1798382.73658739
101	12001101	37780	12006873	920514	12012691	2577296	12001101	0.84135	12006873	1.01241	12012691	1.05795	12001101	44904.0232958935	12006873	909230.450114084	12012691	2436122.69010823	12017668	64175	12023440	886617	12029243	1375973	12017668	0.84193	12023440	1.01268	12029243	1.05773	12017668	76223.6765526825	12023440	875515.463917526	12029243	1300873.56886918	12034235	60853	12040023	904012	12045826	1894339	12034235	0.84189	12040023	1.01233	12045826	1.05785	12034235	72281.4144365653	12040023	893001.294044432	12045826	1790744.43446613
102	12121112	37765	12126884	919519	12132687	2564592	12121112	0.84128	12126884	1.01165	12132687	1.0576	12121112	44889.9296310384	12126884	908929.965897297	12132687	2424916.79273828	12137663	63840	12143451	884570	12149254	1361377	12137663	0.84158	12143451	1.01208	12149254	1.05705	12137663	75857.3160008555	12143451	874011.935815351	12149254	1287902.18059694	12154230	61013	12160002	899850	12165806	1883387	12154230	0.84141	12160002	1.01075	12165806	1.05653	12154230	72512.8058853591	12160002	890279.49542419	12165806	1782615.73263419
103	12241123	38079	12246910	917826	12252713	2550253	12241123	0.84096	12246910	1.0121	12252713	1.0576	12241123	45280.3938356164	12246910	906853.077759115	12252713	2411358.73676248	12257674	64398	12263477	883995	12269281	1347080	12257674	0.842	12263477	1.01241	12269281	1.05763	12257674	76482.1852731592	12263477	873159.095623315	12269281	1273677.94030048	12274257	61078	12280045	900544	12285863	1876469	12274257	0.84143	12280045	1.01134	12285863	1.05802	12274257	72588.3317685369	12280045	890446.33852117	12285863	1773566.66225591
104	12361134	37964	12366921	917669	12372724	2542640	12361134	0.84177	12366921	1.01087	12372724	1.05703	12361134	45100.2055193224	12366921	907801.20094572	12372724	2405456.79876635	12377701	64910	12383488	883879	12389292	1339120	12377701	0.84151	12383488	1.01133	12389292	1.05681	12377701	77135.149909092	12383488	873976.842375881	12389292	1267134.11114581	12394268	61241	12400102	902101	12405906	1864207	12394268	0.84187	12400102	1.01181	12405906	1.05659	12394268	72744.0103578937	12400102	891571.540111286	12405906	1764361.76757304
105	12481145	37870	12486932	921092	12492735	2534551	12481145	0.8417	12486932	1.01169	12492735	1.05764	12481145	44992.277533563	12486932	910448.852909488	12492735	2396421.27756136	12497727	64851	12503499	885740	12509303	1324478	12497727	0.84126	12503499	1.01184	12509303	1.0573	12497727	77087.9395192925	12503499	875375.553447185	12509303	1252698.38267285	12514279	62115	12520067	904086	12525886	1857705	12514279	0.84166	12520067	1.01172	12525886	1.057	12514279	73800.5845590856	12520067	893612.8573123	12525886	1757526.01702933
106	12601156	38514	12606943	918294	12612762	2524992	12601156	0.8413	12606943	1.01178	12612762	1.05756	12601156	45779.1513134435	12606943	907602.443218882	12612762	2387563.82616589	12617738	65659	12623510	884942	12629314	1309334	12617738	0.84196	12623510	1.01145	12629314	1.05819	12617738	77983.5146562782	12623510	874924.11883929	12629314	1237333.5601357	12634290	61636	12640062	901820	12645865	1846361	12634290	0.84196	12640062	1.01129	12645865	1.05756	12634290	73205.3779276925	12640062	891752.118581218	12645865	1745868.79231438
107	12721167	38762	12726954	918913	12732757	2513658	12721167	0.84104	12726954	1.01127	12732757	1.05683	12721167	46088.1765433273	12726954	908672.263589348	12732757	2378488.49862324	12737734	66007	12743521	884345	12749325	1295874	12737734	0.84177	12743521	1.01178	12749325	1.05617	12737734	78414.5312852679	12743521	874048.706240487	12749325	1226955.88778322	12754301	62159	12760089	900179	12765876	1835046	12754301	0.84166	12760089	1.01144	12765876	1.05733	12754301	73852.8622008887	12760089	889997.429407577	12765876	1735547.0855835
108	12841178	39051	12846965	917602	12852768	2502086	12841178	0.8417	12846965	1.01158	12852768	1.05743	12841178	46395.390281573	12846965	907097.807390419	12852768	2366195.39827695	12857745	65706	12863532	882457	12869336	1282907	12857745	0.84141	12863532	1.01136	12869336	1.05683	12857745	78090.3483438514	12863532	872544.890049043	12869336	1213919.93035777	12874312	61360	12880100	899986	12885903	1826359	12874312	0.84112	12880100	1.01137	12885903	1.05604	12874312	72950.3519117367	12880100	889868.198582121	12885903	1729441.11965456
109	12961189	39603	12966976	920850	12972779	2494181	12961189	0.84132	12966976	1.01168	12972779	1.05646	12961189	47072.4575666809	12966976	910218.646212241	12972779	2360885.40976469	12977771	66012	12983559	885951	12989362	1273476	12977771	0.8418	12983559	1.01161	12989362	1.05683	12977771	78417.6764076978	12983559	875783.15754095	12989362	1204996.07316219	12994339	62144	13000126	901145	13005930	1816611	12994339	0.84087	13000126	1.0108	13005930	1.05599	12994339	73904.4085292614	13000126	891516.620498615	13005930	1720291.85882442
110	13081200	39202	13086987	919422	13092790	2484499	13081200	0.84109	13086987	1.01133	13092790	1.05622	13081200	46608.5674541369	13086987	909121.651686393	13092790	2352255.21198235	13097767	66029	13103555	883777	13109358	1258459	13097767	0.84091	13103555	1.01095	13109358	1.05605	13097767	78520.8880855264	13103555	874204.461150403	13109358	1191666.11429383	13114334	62897	13120106	902468	13125909	1804414	13114334	0.84088	13120106	1.01122	13125909	1.05615	13114334	74799.020074208	13120106	892454.65872906	13125909	1708482.69658666
111	13201211	39659	13206998	918557	13212802	2470186	13201211	0.84063	13206998	1.01092	13212802	1.05585	13201211	47177.7119541296	13206998	908634.708977961	13212802	2339523.6065729	13217794	66056	13223566	883942	13229369	1249326	13217794	0.84071	13223566	1.01106	13229369	1.05619	13217794	78571.6834580295	13223566	874272.545645165	13229369	1182861.03826016	13234345	62600	13240117	899719	13245920	1796936	13234345	0.84077	13240117	1.01064	13245920	1.0566	13234345	74455.5585950973	13240117	890246.774321222	13245920	1700677.6452773
112	13321222	39743	13327009	915834	13332813	2458102	13321222	0.84053	13327009	1.01091	13332813	1.05608	13321222	47283.2617515139	13327009	905950.084577262	13332813	2327571.77486554	13337789	66245	13343577	884657	13349380	1233921	13337789	0.84059	13343577	1.01014	13349380	1.05552	13337789	78807.7421810871	13343577	875776.625022274	13349380	1169017.16689404	13354341	62645	13360128	900098	13365916	1784942	13354341	0.84052	13360128	1.01032	13365916	1.05557	13354341	74531.242564127	13360128	890903.872040541	13365916	1690974.54455886
113	13441233	40240	13447020	921958	13452824	2452049	13441233	0.84092	13447020	1.01079	13452824	1.05582	13441233	47852.3521857014	13447020	912116.265495306	13452824	2322411.96416056	13457800	67829	13463588	883779	13469391	1225117	13457800	0.8398	13463588	1.01073	13469391	1.05553	13457800	80768.0400095261	13463588	874396.723160488	13469391	1160665.25821151	13474367	63361	13480139	899802	13485942	1772978	13474367	0.84072	13480139	1.01103	13485942	1.05565	13474367	75365.1631934532	13480139	889985.460372096	13485942	1679513.09619666
114	13561244	40518	13567031	917225	13572835	2441058	13561244	0.841	13567031	1.01081	13572835	1.05592	13561244	48178.3590963139	13567031	907415.834825536	13572835	2311783.089628	13577811	67113	13583599	883834	13589402	1214618	13577811	0.84038	13583599	1.01065	13589402	1.05611	13577811	79860.3012922725	13583599	874520.358185326	13589402	1150086.63870241	13594378	62978	13600166	901948	13605953	1767701	13594378	0.84055	13600166	1.01029	13605953	1.05646	13594378	74924.7516507049	13600166	892761.484326282	13605953	1673230.41099521
115	13681255	41011	13687042	918546	13692846	2428844	13681255	0.84058	13687042	1.01055	13692846	1.05511	13681255	48788.9314520926	13687042	908956.508831824	13692846	2301981.78388983	13697838	67220	13703610	884024	13709413	1201253	13697838	0.83994	13703610	1.01053	13709413	1.05539	13697838	80029.525918518	13703610	874812.227247088	13709413	1138207.67678299	13714389	63129	13720177	898756	13725964	1755070	13714389	0.8407	13720177	1.01081	13725964	1.05658	13714389	75090.9955989057	13720177	889144.349581029	13725964	1661085.76728691
116	13801266	40844	13807053	918185	13812903	2417325	13801266	0.8409	13807053	1.01033	13812903	1.05566	13801266	48571.7683434416	13807053	908797.125691606	13812903	2289870.79173219	13817895	67476	13823683	881006	13829471	1190832	13817895	0.84096	13823683	1.01	13829471	1.05525	13817895	80236.8721461187	13823683	872283.168316832	13829471	1128483.29779673	13834447	63645	13840235	900572	13846038	1741476	13834447	0.84056	13840235	1.00953	13846038	1.05531	13834447	75717.3788902636	13840235	892070.567491803	13846038	1650203.2578105
117	13921277	41348	13927064	917144	13932868	2410670	13921277	0.8399	13927064	1.01088	13932868	1.05557	13921277	49229.6701988332	13927064	907272.87116176	13932868	2283761.38010743	13937844	67792	13943632	882843	13949435	1182949	13937844	0.84044	13943632	1.00942	13949435	1.05597	13937844	80662.5101137499	13943632	874604.228170633	13949435	1120248.68130723	13954411	63712	13960183	900949	13965986	1731428	13954411	0.84069	13960183	1.01049	13965986	1.05538	13954411	75785.3667820481	13960183	891596.156320201	13965986	1640573.0637306
118	14041288	41481	14047075	919302	14052879	2400086	14041288	0.84027	14047075	1.01031	14052879	1.05603	14041288	49366.2751258524	14047075	909920.717403569	14052879	2272744.14552617	14057855	68109	14063643	883490	14069446	1172050	14057855	0.84047	14063643	1.01039	14069446	1.05536	14057855	81036.8008376266	14063643	874404.93274874	14069446	1110568.90539721	14074422	63857	14080210	900194	14086013	1723861	14074422	0.84013	14080210	1.01044	14086013	1.05551	14074422	76008.4748788878	14080210	890893.076283599	14086013	1633201.95924245
119	14161299	41808	14167086	917212	14172890	2392475	14161299	0.83975	14167086	1.00991	14172890	1.05578	14161299	49786.2459065198	14167086	908211.622817875	14172890	2266073.42438766	14177866	68513	14183654	882246	14189457	1161120	14177866	0.84	14183654	1.01026	14189457	1.05509	14177866	81563.0952380952	14183654	873286.084770257	14189457	1100493.79673772	14194433	64115	14200221	899068	14206024	1709831	14194433	0.84013	14200221	1.0086	14206024	1.05493	14194433	76315.5702093724	14200221	891401.943287726	14206024	1620800.43225617
120	14281310	41941	14287097	919822	14292916	2376833	14281310	0.8402	14287097	1.01054	14292916	1.05553	14281310	49917.8766960248	14287097	910228.194826529	14292916	2251791.0433621	14297893	68279	14303680	884497	14309483	1153361	14297893	0.84045	14303680	1.00955	14309483	1.05513	14297893	81241.0018442501	14303680	876129.958892576	14309483	1093098.48075593	14314460	63689	14320247	898704	14326051	1697308	14314460	0.84042	14320247	1.01054	14326051	1.05567	14314460	75782.3469217772	14320247	889330.456983395	14326051	1607801.68044938
121	14401321	42349	14407108	917733	14412912	2365800	14401321	0.84024	14407108	1.01058	14412912	1.05527	14401321	50401.075883081	14407108	908125.037107404	14412912	2241890.70095805	14417888	68539	14423676	883350	14429479	1145890	14417888	0.84063	14423676	1.0096	14429479	1.0555	14417888	81532.8979455884	14423676	874950.475435816	14429479	1085637.13879678	14434455	64113	14440227	899123	14446015	1688280	14434455	0.8406	14440227	1.00931	14446015	1.05514	14434455	76270.5210563883	14440227	890829.378486293	14446015	1600053.07352579
122	14521332	42924	14527119	918650	14532923	2357357	14521332	0.84042	14527119	1.00955	14532923	1.0551	14521332	51074.4627686157	14527119	909959.88311624	14532923	2234249.83413894	14537899	68799	14543687	886599	14549490	1134253	14537899	0.83943	14543687	1.00956	14549490	1.05476	14537899	81959.186590901	14543687	878203.37572804	14549490	1075365.96002882	14554466	63900	14560238	900721	14566041	1678027	14554466	0.83877	14560238	1.01025	14566041	1.05483	14554466	76182.9822239708	14560238	891582.281613462	14566041	1590803.25739693
123	14641343	42815	14647115	915769	14652918	2342798	14641343	0.83961	14647115	1.00917	14652918	1.05386	14641343	50993.91384095	14647115	907447.704549283	14652918	2223063.78456341	14657894	69431	14663682	881745	14669485	1126931	14657894	0.83927	14663682	1.00907	14669485	1.05464	14657894	82727.8468192596	14663682	873819.457520291	14669485	1068545.66487143	14674462	64462	14680234	899433	14686037	1667521	14674462	0.83967	14680234	1.009	14686037	1.05475	14674462	76770.6360832232	14680234	891410.307234886	14686037	1580963.26143636
124	14761354	43211	14767141	917936	14772945	2332201	14761354	0.84001	14767141	1.0092	14772945	1.05517	14761354	51441.0542731634	14767141	909567.974633373	14772945	2210260.9058256	14777921	69098	14783709	883239	14789512	1119619	14777921	0.83935	14783709	1.00934	14789512	1.05448	14777921	82323.2263060702	14783709	875065.884637486	14789512	1061773.57560124	14794488	64733	14800260	899396	14806064	1655944	14794488	0.83964	14800260	1.00956	14806064	1.0545	14794488	77096.1364394264	14800260	890879.194896787	14806064	1570359.41204362
125	14881365	43334	14887152	918636	14892956	2324060	14881365	0.83932	14887152	1.01	14892956	1.05567	14881365	51629.8908640328	14887152	909540.594059406	14892956	2201502.36342797	14897948	69500	14903720	883158	14909523	1111477	14897948	0.84001	14903720	1.00991	14909523	1.055	14897948	82737.1102724968	14903720	874491.786396808	14909523	1053532.7014218	14914499	65042	14920303	900890	14926106	1645614	14914499	0.83948	14920303	1.00906	14926106	1.0545	14914499	77478.9155191309	14920303	892801.220938299	14926106	1560563.30014225
126	15001376	44061	15007163	917729	15012967	2310857	15001376	0.83928	15007163	1.00909	15012967	1.05343	15001376	52498.5702030312	15007163	909461.990506298	15012967	2193650.26627303	15017943	69804	15023731	881213	15029534	1104613	15017943	0.83973	15023731	1.00878	15029534	1.05403	15017943	83126.719302633	15023731	873543.28991455	15029534	1047990.09515858	15034510	64428	15040298	899467	15046101	1634339	15034510	0.83937	15040298	1.00859	15046101	1.05452	15034510	76757.5681761321	15040298	891806.383168582	15046101	1549841.63410841
127	15121387	44127	15127174	916170	15132978	2303995	15121387	0.83929	15127174	1.00896	15132978	1.05457	15121387	52576.5825876634	15127174	908034.015223597	15132978	2184771.99237604	15137954	69943	15143757	881149	15149545	1095061	15137954	0.83947	15143757	1.00832	15149545	1.05453	15137954	83318.0459099194	15143757	873878.332275468	15149545	1038435.13223901	15154521	64783	15160309	899807	15166128	1623487	15154521	0.83953	15160309	1.00915	15166128	1.054	15154521	77165.7951472848	15160309	891648.416984591	15166128	1540310.24667932
128	15241398	44174	15247185	916611	15252989	2291001	15241398	0.83867	15247185	1.00942	15252989	1.05474	15241398	52671.4917667259	15247185	908057.102098235	15252989	2172100.23323283	15257981	70147	15263753	885867	15269556	1088421	15257981	0.83962	15263753	1.00889	15269556	1.05468	15257981	83546.1280102904	15263753	878061.037377712	15269556	1031991.69416316	15274532	65334	15280304	899342	15286108	1612745	15274532	0.83989	15280304	1.00888	15286108	1.05434	15274532	77788.7580516496	15280304	891426.135913092	15286108	1529625.16835177
129	15361409	44621	15367196	917008	15373000	2278524	15361409	0.83953	15367196	1.00883	15373000	1.05422	15361409	53149.9767727181	15367196	908981.691662619	15373000	2161336.34345772	15377961	70454	15383748	881985	15389551	1080540	15377961	0.8394	15383748	1.00893	15389551	1.05447	15377961	83933.7622111032	15383748	874178.585233862	15389551	1024723.32072036	15394528	65127	15400315	895564	15406119	1601836	15394528	0.8394	15400315	1.0088	15406119	1.05478	15394528	77587.5625446748	15400315	887751.784298176	15406119	1518644.64627695
130	15481420	44633	15487208	918538	15493011	2267567	15481420	0.83953	15487208	1.00825	15493011	1.05335	15481420	53164.270484676	15487208	911022.067939499	15493011	2152719.41899654	15497987	70891	15503790	882959	15509594	1072223	15497987	0.83932	15503790	1.00796	15509594	1.05382	15497987	84462.4219606348	15503790	875986.150244058	15509594	1017463.13412158	15514570	65024	15520358	897909	15526161	1592741	15514570	0.83898	15520358	1.00892	15526161	1.0539	15514570	77503.6353667549	15520358	889970.463465884	15526161	1511282.85416074
131	15601431	45314	15607219	917807	15613022	2257286	15601431	0.83924	15607219	1.0084	15613022	1.05349	15601431	53994.0898908536	15607219	910161.642205474	15613022	2142674.34906834	15617998	70837	15623786	883277	15629605	1066717	15617998	0.83908	15623786	1.0087	15629605	1.05363	15617998	84422.2243409449	15623786	875658.768712204	15629605	1012420.86880594	15634581	65254	15640353	899470	15646187	1581559	15634581	0.83865	15640353	1.00873	15646187	1.05373	15634581	77808.3825195254	15640353	891685.584844309	15646187	1500914.84535887
132	15721442	45392	15727230	916918	15733033	2245778	15721442	0.83894	15727230	1.00796	15733033	1.05262	15721442	54106.3723269841	15727230	909676.971308385	15733033	2133512.56863826	15738025	71052	15743812	886093	15749600	1059031	15738025	0.83894	15743812	1.00815	15749600	1.05377	15738025	84692.5882661454	15743812	878929.72275951	15749600	1004992.55055657	15754576	65649	15760364	901818	15766167	1569612	15754576	0.83921	15760364	1.00825	15766167	1.05353	15754576	78227.1421932532	15760364	894438.879246219	15766167	1489859.80465673
133	15841453	45325	15847241	916655	15853044	2234229	15841453	0.83869	15847241	1.00807	15853044	1.05347	15841453	54042.6140767149	15847241	909316.813316536	15853044	2120828.31025089	15858020	71564	15863808	882816	15869627	1051251	15858020	0.83899	15863808	1.00696	15869627	1.05324	15858020	85297.7985434868	15863808	876714.070072297	15869627	998111.541528996	15874603	65824	15880391	897427	15886178	1558601	15874603	0.83818	15880391	1.00825	15886178	1.05368	15874603	78532.0575532702	15880391	890083.808579221	15886178	1479197.66912156
134	15961464	45825	15967252	915724	15973055	2220852	15961464	0.83841	15967252	1.00826	15973055	1.05304	15961464	54657.0293770351	15967252	908222.085573166	15973055	2108991.11144876	15978047	71641	15983834	884871	15989622	1049202	15978047	0.83753	15983834	1.00805	15989622	1.0531	15978047	85538.4284742039	15983834	877804.672387282	15989622	996298.54714652	15994614	66360	16000402	898535	16006189	1548885	15994614	0.83854	16000402	1.00725	16006189	1.05233	15994614	79137.5485963699	16000402	892067.510548523	16006189	1471862.43858866
135	16081475	45951	16087263	918058	16093066	2213686	16081475	0.83825	16087263	1.00789	16093066	1.05341	16081475	54817.7751267522	16087263	910871.22602665	16093066	2101447.67944105	16098058	71525	16103845	885116	16109633	1043612	16098058	0.83793	16103845	1.00735	16109633	1.05354	16098058	85359.15887962	16103845	878657.864694495	16109633	990576.532452494	16114625	66364	16120397	900105	16126200	1540977	16114625	0.83832	16120397	1.00778	16126200	1.05341	16114625	79163.0880809238	16120397	893156.244418425	16126200	1462846.37510561
136	16201486	46103	16207274	919153	16213077	2202404	16201486	0.83816	16207274	1.00744	16213077	1.05314	16201486	55005.0109764246	16207274	912365.004367506	16213077	2091273.71479575	16218053	71834	16223841	882430	16229644	1034960	16218053	0.83784	16223841	1.00799	16229644	1.05271	16218053	85737.1335815908	16223841	875435.272175319	16229644	983138.756162666	16234620	65791	16240392	897524	16246211	1529325	16234620	0.83814	16240392	1.00746	16246211	1.05317	16234620	78496.4325768965	16240392	890878.049748874	16246211	1452115.99266975
137	16321497	46744	16327285	919932	16333088	2188950	16321497	0.83846	16327285	1.00752	16333088	1.05241	16321497	55749.8270639029	16327285	913065.74559314	16333088	2079940.32743893	16338080	71997	16343867	883773	16349686	1030643	16338080	0.83794	16343867	1.00737	16349686	1.05199	16338080	85921.426355109	16343867	877307.245599929	16349686	979707.982015038	16354647	66199	16360435	897265	16366238	1516478	16354647	0.83822	16360435	1.00734	16366238	1.05235	16354647	78975.6865739305	16360435	890727.063354974	16366238	1441039.57808714
138	16441508	46837	16447296	917210	16453099	2180598	16441508	0.83837	16447296	1.00708	16453099	1.05358	16441508	55866.7414148884	16447296	910761.806410613	16453099	2069703.29732911	16458091	72430	16463878	884980	16469682	1024149	16458091	0.83822	16463878	1.00697	16469682	1.053	16458091	86409.2958889075	16463878	878854.384936989	16469682	972601.13960114	16474658	66059	16480446	895631	16486249	1508970	16474658	0.83792	16480446	1.00742	16486249	1.05297	16474658	78836.8818025587	16480446	889034.365011614	16486249	1433060.77096214
139	16561519	47348	16567307	917126	16573110	2166320	16561519	0.83755	16567307	1.00697	16573110	1.05187	16561519	56531.5503552027	16567307	910777.878189023	16573110	2059494.04394079	16578102	71752	16583889	885315	16589693	1019626	16578102	0.83789	16583889	1.00672	16589693	1.05246	16578102	85634.1524543795	16583889	879405.395740623	16589693	968802.614826216	16594669	66338	16600472	896947	16606291	1499100	16594669	0.83808	16600472	1.00658	16606291	1.05202	16594669	79154.7346315388	16600472	891083.669454986	16606291	1424972.90926028
140	16681530	47158	16687318	917000	16693121	2156977	16681530	0.83727	16687318	1.00691	16693121	1.05119	16681530	56323.5276553561	16687318	910707.014529601	16693121	2051938.27947374	16698113	72938	16703900	882882	16709719	1013538	16698113	0.83752	16703900	1.00649	16709719	1.05215	16698113	87088.0695386379	16703900	877189.043110215	16709719	963301.81057834	16714696	67273	16720483	898220	16726286	1488315	16714696	0.83755	16720483	1.00645	16726286	1.05244	16714696	80321.1748552325	16720483	892463.609717323	16726286	1414156.62650602
141	16801541	47572	16807329	916989	16813132	2148165	16801541	0.83802	16807329	1.00613	16813132	1.05234	16801541	56767.141595666	16807329	911402.105095763	16813132	2041322.19624836	16818108	72163	16823896	884179	16829715	1009938	16818108	0.83793	16823896	1.00656	16829715	1.05206	16818108	86120.5589965749	16823896	878416.587188047	16829715	959962.359561242	16834691	66771	16840463	900807	16846282	1474201	16834691	0.83792	16840463	1.00726	16846282	1.05187	16834691	79686.6049264846	16840463	894314.278339257	16846282	1401504.93882324
