HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/24/2025 9:45 PM
Export Time Stamp:	9/25/2025 10:02 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	81623	10806778	1033233	10812581	994066	10800990	0.84185	10806778	1.00946	10812581	1.06231	10800990	96956.7025004455	10806778	1023550.21496642	10812581	935758.865114703	10817573	71072	10823361	1025807	10829164	1168482	10817573	0.84247	10823361	1.00806	10829164	1.06177	10817573	84361.4609422294	10823361	1017605.10287086	10829164	1100503.87560394	10834125	48492	10839913	953945	10845716	1250186	10834125	0.84151	10839913	1.00826	10845716	1.06125	10834125	57624.9836603249	10839913	946129.966476901	10845716	1178031.56654888
92	10921001	81695	10926789	1032375	10932592	994299	10921001	0.84197	10926789	1.00847	10932592	1.06212	10921001	97028.3976863784	10926789	1023704.22521245	10932592	936145.633261778	10937569	71436	10943341	1026371	10949160	1165595	10937569	0.8418	10943341	1.00918	10949160	1.06215	10937569	84861.0121168924	10943341	1017034.62216849	10949160	1097392.08209763	10954136	48810	10959924	954459	10965711	1241862	10954136	0.84213	10959924	1.00888	10965711	1.06169	10954136	57960.1724199352	10959924	946058.004916343	10965711	1169703.02065575
93	11041012	82070	11046800	1033590	11052603	992471	11041012	0.84109	11046800	1.00846	11052603	1.06156	11041012	97575.7647814146	11046800	1024919.18370585	11052603	934917.47993519	11057564	71958	11063352	1027363	11069171	1161914	11057564	0.84162	11063352	1.00899	11069171	1.06109	11057564	85499.3940258074	11063352	1018209.29840732	11069171	1095019.27263474	11074131	49642	11079919	956083	11085722	1230677	11074131	0.8414	11079919	1.0088	11085722	1.06083	11074131	58999.2869027811	11079919	947742.862807296	11085722	1160107.65155586
94	11161024	81489	11166811	1033388	11172614	992744	11161024	0.84185	11166811	1.00862	11172614	1.06123	11161024	96797.5292510542	11166811	1024556.32448296	11172614	935465.450467853	11177591	72142	11183378	1022928	11189197	1156807	11177591	0.84276	11183378	1.00963	11189197	1.06229	11177591	85602.0693910485	11183378	1013171.16171271	11189197	1088974.76207062	11194174	49660	11199961	957113	11205764	1222850	11194174	0.84204	11199961	1.00916	11205764	1.06241	11194174	58975.8206260985	11199961	948425.423124182	11205764	1151015.14481227
95	11281035	81567	11286822	1031480	11292625	989184	11281035	0.84172	11286822	1.00879	11292625	1.06146	11281035	96905.1466045716	11286822	1022492.29274676	11292625	931908.880221582	11297602	72079	11303374	1025264	11309193	1152168	11297602	0.8426	11303374	1.00886	11309193	1.06203	11297602	85543.5556610491	11303374	1016259.93695855	11309193	1084873.3086636	11314169	50139	11319941	955593	11325744	1209116	11314169	0.84181	11319941	1.00937	11325744	1.06063	11314169	59560.9460567111	11319941	946722.212865451	11325744	1139997.9257611
96	11401046	81892	11406833	1031514	11412636	986792	11401046	0.8423	11406833	1.00959	11412636	1.06108	11401046	97224.2668882821	11406833	1021715.7459959	11412636	929988.313793493	11417628	72015	11423416	1024022	11429219	1149906	11417628	0.84173	11423416	1.00804	11429219	1.06183	11417628	85555.9383650339	11423416	1015854.52958216	11429219	1082947.3644557	11434196	50573	11439983	953811	11445771	1200817	11434196	0.84197	11439983	1.00977	11445771	1.06146	11434196	60065.0854543511	11439983	944582.429662201	11445771	1131288.03723174
97	11521057	81508	11526844	1035555	11532647	989140	11521057	0.84229	11526844	1.00991	11532647	1.06182	11521057	96769.5211862898	11526844	1025393.35188284	11532647	931551.487069372	11537624	72404	11543396	1024188	11549199	1143576	11537624	0.8422	11543396	1.00962	11549199	1.06183	11537624	85970.0783661838	11543396	1014429.19118084	11549199	1076985.95820423	11554191	50762	11559963	956074	11565766	1193799	11554191	0.84169	11559963	1.00934	11565766	1.06186	11554191	60309.6151789851	11559963	947226.900747023	11565766	1124252.72634811
98	11641068	81976	11646855	1031770	11652658	988297	11641068	0.8413	11646855	1.00812	11652658	1.06118	11641068	97439.6766908356	11646855	1023459.50878864	11652658	931318.909138883	11657619	72438	11663407	1023906	11669210	1140106	11657619	0.84186	11663407	1.00801	11669210	1.06127	11657619	86045.1856603236	11663407	1015769.68482456	11669210	1074284.58356497	11674186	51112	11679958	955411	11685762	1184085	11674186	0.84156	11679958	1.00782	11685762	1.06007	11674186	60734.8257997053	11679958	947997.658312	11685762	1116987.55742545
99	11761079	81872	11766882	1033031	11772685	989641	11761079	0.84165	11766882	1.00793	11772685	1.06107	11761079	97275.589615636	11766882	1024903.51512506	11772685	932682.103913974	11777646	72921	11783433	1024036	11789237	1134064	11777646	0.84119	11783433	1.00825	11789237	1.06104	11777646	86687.9064182884	11783433	1015656.83114307	11789237	1068823.04154415	11794213	51146	11800001	958474	11805788	1177312	11794213	0.84222	11800001	1.00897	11805788	1.061	11794213	60727.6008643822	11800001	949952.922287085	11805788	1109624.88218662
100	11881090	81678	11886877	1034115	11892680	989454	11881090	0.84232	11886877	1.00836	11892680	1.06173	11881090	96967.8981859626	11886877	1025541.47328335	11892680	931926.195925518	11897641	72912	11903429	1023639	11909232	1131503	11897641	0.84261	11903429	1.00904	11909232	1.06185	11897641	86531.1354007192	11903429	1014468.20740506	11909232	1065595.89395866	11914224	51324	11919996	954042	11925799	1166987	11914224	0.84248	11919996	1.00929	11925799	1.06168	11914224	60920.1405374608	11919996	945260.529679279	11925799	1099189.02117399
101	12001101	81827	12006888	1033793	12012691	984977	12001101	0.84278	12006888	1.00908	12012691	1.0613	12001101	97091.7677211135	12006888	1024490.62512388	12012691	928085.367002733	12017668	72959	12023440	1025381	12029243	1130086	12017668	0.84117	12023440	1.00775	12029243	1.06158	12017668	86735.1427178811	12023440	1017495.4105681	12029243	1064532.11251154	12034219	52103	12040007	955412	12045810	1160117	12034219	0.84207	12040007	1.00868	12045810	1.06183	12034219	61874.9035115845	12040007	947190.387437047	12045810	1092563.78139627
102	12121112	81829	12126899	1033226	12132702	988304	12121112	0.84225	12126899	1.00913	12132702	1.06222	12121112	97155.2389433066	12126899	1023877.99391555	12132702	930413.661953268	12137679	73910	12143451	1023432	12149254	1123770	12137679	0.84231	12143451	1.00843	12149254	1.06169	12137679	87746.7915613017	12143451	1014876.59034341	12149254	1058472.81221449	12154230	52058	12160018	953958	12165821	1152314	12154230	0.84238	12160018	1.00824	12165821	1.06048	12154230	61798.7131698283	12160018	946161.628183766	12165821	1086596.63548582
103	12241123	81666	12246910	1034309	12252713	987131	12241123	0.84224	12246910	1.00832	12252713	1.06165	12241123	96962.8609422493	12246910	1025774.5556966	12252713	929808.317242029	12257690	73323	12263462	1023082	12269265	1121997	12257690	0.84174	12263462	1.00792	12269265	1.06173	12257690	87108.845961936	12263462	1015042.86054449	12269265	1056763.0188466	12274241	52885	12280029	953514	12285832	1144661	12274241	0.84154	12280029	1.00879	12285832	1.06134	12274241	62843.1209449343	12280029	945205.642403275	12285832	1078505.47421185
104	12361134	81490	12366937	1033473	12372740	986458	12361134	0.84161	12366937	1.00852	12372740	1.06172	12361134	96826.3209800264	12366937	1024742.19648594	12372740	929113.137173643	12377701	73307	12383488	1020767	12389292	1118444	12377701	0.84183	12383488	1.00807	12389292	1.06175	12377701	87080.5269472459	12383488	1012595.35548127	12389292	1053396.75064752	12394284	53033	12400056	954754	12405859	1139193	12394284	0.84222	12400056	1.00853	12405859	1.06125	12394284	62968.108095272	12400056	946678.829583652	12405859	1073444.5229682
105	12481145	81870	12486932	1034168	12492735	987166	12481145	0.84169	12486932	1.00889	12492735	1.0616	12481145	97268.5905737267	12486932	1025055.25874972	12492735	929885.079125848	12497712	73795	12503484	1025543	12509287	1114785	12497712	0.84224	12503484	1.00804	12509287	1.06149	12497712	87617.5436930091	12503484	1017363.39827785	12509287	1050207.72687449	12514263	53020	12520051	954008	12525854	1132117	12514263	0.84184	12520051	1.00815	12525854	1.06115	12514263	62981.0890430486	12520051	946295.690125478	12525854	1066877.44428215
106	12601156	81323	12606943	1029930	12612762	984630	12601156	0.84256	12606943	1.00847	12612762	1.06213	12601156	96518.9422711736	12606943	1021279.76042916	12612762	927033.413988872	12617723	73888	12623510	1022962	12629314	1111438	12617723	0.84301	12623510	1.00897	12629314	1.06142	12617723	87647.8333590349	12623510	1013867.60756019	12629314	1047123.66452488	12634290	53554	12640078	952170	12645881	1123538	12634290	0.8424	12640078	1.00824	12645881	1.06046	12634290	63573.1244064577	12640078	944388.240895025	12645881	1059481.7343417
107	12721167	81831	12726954	1033228	12732773	986185	12721167	0.842	12726954	1.00934	12732773	1.06143	12721167	97186.4608076009	12726954	1023666.95068064	12732773	929109.785854932	12737734	74158	12743521	1024031	12749309	1111108	12737734	0.8427	12743521	1.00905	12749309	1.06148	12737734	88000.474664768	12743521	1014846.63792676	12749309	1046753.58932811	12754301	53420	12760073	956122	12765876	1119109	12754301	0.84252	12760073	1.00923	12765876	1.06216	12754301	63405.0230261596	12760073	947377.703793981	12765876	1053616.21601265
108	12841178	82056	12846965	1037078	12852768	984670	12841178	0.84195	12846965	1.00914	12852768	1.06115	12841178	97459.4690896134	12846965	1027684.95947044	12852768	927927.248739575	12857729	74257	12863517	1026204	12869320	1105183	12857729	0.84182	12863517	1.00864	12869320	1.06094	12857729	88210.0686607588	12863517	1017413.54695431	12869320	1041701.69849379	12874297	53725	12880084	955576	12885872	1116863	12874297	0.84186	12880084	1.00836	12885872	1.0619	12874297	63817.0242083007	12880084	947653.615772145	12885872	1051759.1110274
109	12961189	82164	12966976	1033492	12972779	985832	12961189	0.84147	12966976	1.00935	12972779	1.06197	12961189	97643.4097472281	12966976	1023918.36330312	12972779	928304.942700829	12977740	73643	12983528	1022874	12989331	1101363	12977740	0.84153	12983528	1.0088	12989331	1.06139	12977740	87510.84334486	12983528	1013951.22918319	12989331	1037660.99171841	12994308	54775	13000095	956560	13005898	1105641	12994308	0.84168	13000095	1.00964	13005898	1.0612	12994308	65078.1769793746	13000095	947426.805594073	13005898	1041878.06257067
110	13081200	81950	13086987	1034241	13092790	985510	13081200	0.84224	13086987	1.00864	13092790	1.06094	13081200	97300.0569908815	13086987	1025381.70209391	13092790	928902.671216091	13097767	74705	13103555	1022637	13109358	1100021	13097767	0.84221	13103555	1.00839	13109358	1.06238	13097767	88701.1552938103	13103555	1014128.46220212	13109358	1035430.82512849	13114334	54368	13120106	953893	13125909	1101057	13114334	0.84199	13120106	1.00952	13125909	1.0613	13114334	64570.8381334695	13120106	944897.575085189	13125909	1037460.66145294
111	13201211	81632	13206998	1032106	13212817	987060	13201211	0.84251	13206998	1.00906	13212817	1.06234	13201211	96891.4315557085	13206998	1022839.07795374	13212817	929137.564244969	13217794	74152	13223581	1024465	13229400	1097717	13217794	0.84225	13223581	1.00955	13229400	1.06144	13217794	88040.3680617394	13223581	1014773.90916745	13229400	1034177.15556226	13234361	54875	13240148	955362	13245952	1097501	13234361	0.84135	13240148	1.0092	13245952	1.0614	13234361	65222.5589825875	13240148	946652.794292509	13245952	1034012.62483512
112	13321222	81640	13327009	1033143	13332813	988561	13321222	0.84287	13327009	1.00877	13332813	1.06215	13321222	96859.5394307545	13327009	1024161.10709081	13332813	930716.9420515	13337773	74473	13343561	1024378	13349364	1096084	13337773	0.84204	13343561	1.00898	13349364	1.06161	13337773	88443.5418744953	13343561	1015260.95660965	13349364	1032473.31882706	13354341	55296	13360128	955086	13365916	1092981	13354341	0.84221	13360128	1.00874	13365916	1.06225	13354341	65655.8340556393	13360128	946810.87297024	13365916	1028930.10120028
113	13441233	82145	13447020	1034645	13452824	986141	13441233	0.84225	13447020	1.00875	13452824	1.06243	13441233	97530.4244582962	13447020	1025670.38413879	13452824	928193.857477669	13457800	74720	13463572	1022578	13469375	1092961	13457800	0.8427	13463572	1.00917	13469375	1.0622	13457800	88667.3786638187	13463572	1013286.16585907	13469375	1028959.70627001	13474352	55134	13480139	958179	13485927	1087447	13474352	0.84184	13480139	1.00925	13485927	1.06184	13474352	65492.255060344	13480139	949397.077037404	13485927	1024115.68597906
114	13561244	81521	13567031	1032694	13572850	985341	13561244	0.84221	13567031	1.00905	13572850	1.06093	13561244	96794.148727752	13567031	1023431.94093454	13572850	928752.13256294	13577811	75438	13583583	1023264	13589386	1088950	13577811	0.84224	13583583	1.00957	13589386	1.06115	13577811	89568.2940729483	13583583	1013564.19069505	13589386	1026197.99274372	13594378	55488	13600150	953346	13605953	1080513	13594378	0.84317	13600150	1.0091	13605953	1.0616	13594378	65808.7930073413	13600150	944748.786046973	13605953	1017815.56141673
115	13681255	83014	13687042	1034269	13692846	986536	13681255	0.84239	13687042	1.00949	13692846	1.0621	13681255	98545.8041999549	13687042	1024546.05791043	13692846	928854.156859053	13697822	75048	13703594	1022716	13709397	1089590	13697822	0.84307	13703594	1.00863	13709397	1.06141	13697822	89017.5193044469	13703594	1013965.4779255	13709397	1026549.58969672	13714374	55748	13720161	955313	13725964	1077168	13714374	0.84281	13720161	1.00843	13725964	1.06213	13714374	66145.3945729168	13720161	947327.033110875	13725964	1014158.34219917
116	13801266	82235	13807069	1034484	13812872	988314	13801266	0.84251	13807069	1.00951	13812872	1.06263	13801266	97607.1500635007	13807069	1024738.73463363	13812872	930064.086276503	13817849	75139	13823636	1025805	13829455	1088019	13817849	0.8428	13823636	1.00973	13829455	1.06244	13817849	89154.0104413859	13823636	1015920.09745179	13829455	1024075.71251082	13834431	56109	13840203	954866	13846007	1075697	13834431	0.84266	13840203	1.0096	13846007	1.06269	13834431	66585.5742529609	13840203	945786.450079239	13846007	1012239.69360773
117	13921277	82284	13927064	1034666	13932868	989082	13921277	0.84275	13927064	1.00907	13932868	1.06125	13921277	97637.4962919015	13927064	1025365.93100578	13932868	931997.173144876	13937844	74750	13943616	1023975	13949419	1085487	13937844	0.84245	13943616	1.00882	13949419	1.06135	13937844	88729.3014422221	13943616	1015022.50153645	13949419	1022741.79111509	13954396	56514	13960168	957443	13965971	1071587	13954396	0.84227	13960168	1.00943	13965971	1.06188	13954396	67097.2491006447	13960168	948498.657658282	13965971	1009141.33423739
118	14041288	82143	14047075	1034389	14052894	990158	14041288	0.84166	14047075	1.00864	14052894	1.06157	14041288	97596.41660528	14047075	1025528.43432741	14052894	932729.824693614	14057855	75700	14063643	1022849	14069446	1082939	14057855	0.84261	14063643	1.00919	14069446	1.06132	14057855	89839.9022086137	14063643	1013534.61687096	14069446	1020369.9167075	14074422	56700	14080210	956356	14086013	1068570	14074422	0.84212	14080210	1.01003	14086013	1.06266	14074422	67330.0717237448	14080210	946859.004187995	14086013	1005561.51544238
119	14161299	82052	14167102	1033437	14172905	987732	14161299	0.84199	14167102	1.00904	14172905	1.06221	14161299	97450.0884808608	14167102	1024178.42701974	14172905	929883.921258508	14177882	75333	14183669	1024323	14189472	1081440	14177882	0.84173	14183669	1.00922	14189472	1.06195	14177882	89497.8199660224	14183669	1014965.02249262	14189472	1018353.02980366	14194449	57102	14200236	956050	14206024	1061661	14194449	0.84186	14200236	1.00875	14206024	1.06106	14194449	67828.3800156796	14200236	947757.125154895	14206024	1000566.41471736
120	14281310	82433	14287097	1031500	14292916	988243	14281310	0.8424	14287097	1.00835	14292916	1.06128	14281310	97854.9382716049	14287097	1022958.29820995	14292916	931180.272878034	14297877	75322	14303665	1025236	14309468	1080318	14297877	0.84208	14303665	1.00875	14309468	1.06181	14297877	89447.5584267528	14303665	1016342.99876084	14309468	1017430.61376329	14314444	57255	14320232	955007	14326035	1060818	14314444	0.84234	14320232	1.00905	14326035	1.06316	14314444	67971.3654818719	14320232	946441.702591547	14326035	997797.133074984
121	14401321	81205	14407108	1033295	14412927	989668	14401321	0.84128	14407108	1.00846	14412927	1.06206	14401321	96525.5325218714	14407108	1024626.65846935	14412927	931838.125906258	14417888	75448	14423676	1021063	14429479	1078456	14417888	0.84164	14423676	1.00828	14429479	1.06273	14417888	89644.0283256499	14423676	1012678.02594517	14429479	1014797.73790144	14434455	57252	14440243	957615	14446046	1057133	14434455	0.84279	14440243	1.00861	14446046	1.06244	14434455	67931.5131883387	14440243	949440.318854661	14446046	995004.894394036
122	14521332	82161	14527119	1033861	14532938	991401	14521332	0.84247	14527119	1.00847	14532938	1.06176	14521332	97523.9474402649	14527119	1025177.74450405	14532938	933733.612115733	14537915	75918	14543718	1023378	14549521	1074449	14537915	0.84238	14543718	1.00849	14549521	1.06133	14537915	90123.222298725	14543718	1014762.66497437	14549521	1012360.90565611	14554497	57364	14560269	958713	14566073	1052149	14554497	0.84198	14560269	1.00919	14566073	1.06213	14554497	68129.8843202927	14560269	949982.659360477	14566073	990602.845226103
123	14641343	81771	14647146	1035242	14652949	990006	14641343	0.84081	14647146	1.0093	14652949	1.06116	14641343	97252.6492310986	14647146	1025702.96244922	14652949	932946.963700102	14657926	76130	14663698	1022773	14669532	1071272	14657926	0.84171	14663698	1.00848	14669532	1.06104	14657926	90446.8284801179	14663698	1014172.81453276	14669532	1009643.36877026	14674493	57625	14680280	954483	14686084	1047714	14674493	0.84154	14680280	1.00824	14686084	1.06103	14674493	68475.6517812582	14680280	946682.337538681	14686084	987449.930727689
124	14761354	81996	14767141	1034573	14772945	989111	14761354	0.84119	14767141	1.00976	14772945	1.06185	14761354	97476.1944388307	14767141	1024573.16590081	14772945	931497.857512832	14777905	76606	14783693	1022989	14789481	1071376	14777905	0.84274	14783693	1.00901	14789481	1.0611	14777905	90901.1082896267	14783693	1013854.17389322	14789481	1009684.28988785	14794457	58267	14800245	955054	14806048	1046040	14794457	0.84181	14800245	1.00844	14806048	1.06177	14794457	69216.3314762238	14800245	947060.806790687	14806048	985185.115420477
125	14881365	82144	14887152	1032909	14892971	991782	14881365	0.84155	14887152	1.00828	14892971	1.06198	14881365	97610.3618323332	14887152	1024426.74653866	14892971	933898.943482928	14897948	76374	14903751	1021648	14909554	1071992	14897948	0.8417	14903751	1.00924	14909554	1.06213	14897948	90737.7925626708	14903751	1012294.39974634	14909554	1009285.11575796	14914515	58232	14920303	954996	14926106	1044928	14914515	0.84138	14920303	1.00761	14926106	1.06152	14914515	69210.1072048302	14920303	947783.368565219	14926106	984369.583239129
126	15001376	82428	15007163	1035514	15012982	994017	15001376	0.841	15007163	1.00893	15012982	1.06255	15001376	98011.8906064209	15007163	1026348.70605493	15012982	935501.388169968	15017943	76819	15023731	1025394	15029534	1069779	15017943	0.84171	15023731	1.0093	15029534	1.06166	15017943	91265.4001972176	15023731	1015945.70494402	15029534	1007647.45775484	15034526	58633	15040314	954767	15046101	1042833	15034526	0.84209	15040314	1.00837	15046101	1.06272	15034526	69627.9495065848	15040314	946841.933020617	15046101	981286.69828365
127	15121387	81986	15127174	1037036	15132993	993979	15121387	0.84184	15127174	1.00959	15132993	1.0628	15121387	97389.0525515537	15127174	1027185.29303975	15132993	935245.577719232	15137954	76746	15143742	1024292	15149545	1067951	15137954	0.84284	15143742	1.00904	15149545	1.06237	15137954	91056.4282663376	15143742	1015115.35717117	15149545	1005253.34864501	15154521	58638	15160293	956847	15166097	1042147	15154521	0.84169	15160293	1.00864	15166097	1.06229	15154521	69666.9795292804	15160293	948650.658312183	15166097	981038.134596015
128	15241398	82878	15247185	1031741	15252989	994994	15241398	0.84175	15247185	1.00817	15252989	1.06168	15241398	98459.1624591625	15247185	1023379.98551832	15252989	937188.229975134	15257949	76143	15263737	1021995	15269540	1068595	15257949	0.84151	15263737	1.00875	15269540	1.06188	15257949	90483.7732171929	15263737	1013130.11152416	15269540	1006323.69005914	15274517	58469	15280304	956633	15286108	1034878	15274517	0.84182	15280304	1.00867	15286108	1.06035	15274517	69455.4655389513	15280304	948410.28284771	15286108	975977.743198001
129	15361409	81872	15367196	1033793	15373015	995852	15361409	0.84205	15367196	1.00901	15373015	1.06224	15361409	97229.380678107	15367196	1024561.69909119	15373015	937501.882813677	15377976	77064	15383748	1024953	15389551	1066292	15377976	0.84199	15383748	1.00959	15389551	1.06117	15377976	91526.0276250312	15383748	1015217.06831486	15389551	1004826.74783494	15394528	58661	15400315	956463	15406134	1035204	15394528	0.8418	15400315	1.00829	15406134	1.06231	15394528	69685.1983844144	15400315	948599.113350326	15406134	974483.907710555
130	15481420	82132	15487208	1032649	15493026	997873	15481420	0.84163	15487208	1.00806	15493026	1.06196	15481420	97586.8255646781	15487208	1024392.39727794	15493026	939652.152623451	15497987	76390	15503775	1024650	15509578	1066000	15497987	0.84191	15503775	1.00897	15509578	1.06105	15497987	90734.1639842739	15503775	1015540.60081073	15509578	1004665.19014184	15514554	59426	15520342	955619	15526145	1031762	15514554	0.84161	15520342	1.00827	15526145	1.0615	15514554	70609.9024488778	15520342	947780.852351057	15526145	971984.926990108
131	15601431	82589	15607234	1035763	15613037	998143	15601431	0.84257	15607234	1.00856	15613037	1.06229	15601431	98020.3425234699	15607234	1026972.11866423	15613037	939614.417908481	15618014	77116	15623801	1024250	15629620	1062597	15618014	0.84215	15623801	1.00904	15629620	1.06107	15618014	91570.3853232797	15623801	1015073.73344962	15629620	1001439.11334785	15634597	59465	15640400	957871	15646187	1031011	15634597	0.84186	15640400	1.00827	15646187	1.06088	15634597	70635.2600194807	15640400	950014.381068563	15646187	971845.072015685
132	15721442	82013	15727230	1035813	15733033	995095	15721442	0.84036	15727230	1.00884	15733033	1.06042	15721442	97592.6983673664	15727230	1026736.6480314	15733033	938397.050225382	15738009	76668	15743797	1022640	15749600	1062107	15738009	0.84075	15743797	1.00813	15749600	1.06152	15738009	91190.0089206066	15743797	1014392.98503169	15749600	1000552.98063155	15754576	59205	15760364	956542	15766152	1027529	15754576	0.84158	15760364	1.00855	15766152	1.06088	15754576	70349.8181991017	15760364	948432.898715978	15766152	968562.891184677
133	15841453	82151	15847241	1032208	15853059	998580	15841453	0.84167	15847241	1.00814	15853059	1.06151	15841453	97604.7619613388	15847241	1023873.66833971	15853059	940716.526457593	15858036	76753	15863808	1020970	15869611	1059274	15858036	0.84203	15863808	1.00774	15869611	1.06112	15858036	91152.3342398727	15863808	1013128.38629011	15869611	998260.328709288	15874587	59793	15880359	955389	15886163	1027376	15874587	0.84177	15880359	1.00843	15886163	1.06115	15874587	71032.4673010442	15880359	947402.397786658	15886163	968172.265937897
134	15961464	82751	15967252	1033046	15973070	999935	15961464	0.84206	15967252	1.0086	15973070	1.0622	15961464	98272.0946250861	15967252	1024237.55700972	15973070	941381.095838825	15978031	77448	15983819	1022578	15989684	1059692	15978031	0.84246	15983819	1.00799	15989684	1.0613	15978031	91930.7741613845	15983819	1014472.36579728	15989684	998484.877037595	15994645	59567	16000417	957095	16006220	1025293	15994645	0.84123	16000417	1.00851	16006220	1.0616	15994645	70809.4100305505	16000417	949018.849589989	16006220	965799.736247174
135	16081475	82442	16087263	1035946	16093081	1001813	16081475	0.84244	16087263	1.00811	16093081	1.06081	16081475	97860.9752623332	16087263	1027612.06614358	16093081	944384.951122256	16098042	77394	16103830	1024750	16109633	1059853	16098042	0.84127	16103830	1.00858	16109633	1.06179	16098042	91996.6241515804	16103830	1016032.44165064	16109633	998175.722129611	16114625	60517	16120397	956401	16126185	1024247	16114625	0.84207	16120397	1.00818	16126185	1.06212	16114625	71866.9469284026	16120397	948641.115673788	16126185	964342.070575829
136	16201486	83016	16207274	1034083	16213077	1002229	16201486	0.8421	16207274	1.00868	16213077	1.06134	16201486	98582.1161382259	16207274	1025184.39941309	16213077	944305.312152562	16218053	77370	16223825	1023465	16229660	1055900	16218053	0.84157	16223825	1.00849	16229660	1.06115	16218053	91935.3113822974	16223825	1014848.93256254	16229660	995052.537341563	16234636	60258	16240424	958824	16246227	1022457	16234636	0.84245	16240424	1.00893	16246227	1.06103	16234636	71527.0935960591	16240424	950337.486247807	16246227	963645.702760525
137	16321497	82195	16327285	1033718	16333103	1002843	16321497	0.84209	16327285	1.00774	16333103	1.06144	16321497	97608.3316510112	16327285	1025778.47460655	16333103	944794.807054567	16338080	77753	16343852	1022532	16349671	1055628	16338080	0.84159	16343852	1.00805	16349671	1.06116	16338080	92388.2175406077	16343852	1014366.35087545	16349671	994786.837046251	16354647	60502	16360435	955971	16366222	1019954	16354647	0.84163	16360435	1.00841	16366222	1.06236	16354647	71886.6960540855	16360435	947998.334010968	16366222	960083.210964268
138	16441508	82878	16447296	1033642	16453114	1002748	16441508	0.84187	16447296	1.00774	16453114	1.06177	16441508	98445.1281076651	16447296	1025703.05832854	16453114	944411.689914012	16458075	77544	16463847	1023460	16469650	1057083	16458075	0.84177	16463847	1.00823	16469650	1.06122	16458075	92120.1753448092	16463847	1015105.68025153	16469650	996101.656583932	16474642	61269	16480414	956030	16486218	1017253	16474642	0.8414	16480414	1.00791	16486218	1.06163	16474642	72817.9225101022	16480414	948527.150241589	16486218	958199.18427324
139	16561519	82870	16567322	1036365	16573125	1002712	16561519	0.84169	16567322	1.00833	16573125	1.06111	16561519	98456.6764485737	16567322	1027803.39769718	16573125	944965.177974009	16578102	77951	16583874	1022133	16589677	1054470	16578102	0.84191	16583874	1.00814	16589677	1.06152	16578102	92588.2814077514	16583874	1013880.01666435	16589677	993358.58014922	16594653	60785	16600425	957941	16606229	1017655	16594653	0.84199	16600425	1.00859	16606229	1.0616	16594653	72192.0687894156	16600425	949782.369446455	16606229	958604.935945742
140	16681530	82382	16687318	1035229	16693136	1005861	16681530	0.84202	16687318	1.00878	16693136	1.06126	16681530	97838.5311512791	16687318	1026218.79894526	16693136	947798.842884873	16698097	78407	16703885	1025231	16709688	1055218	16698097	0.8428	16703885	1.00837	16709688	1.06122	16698097	93031.561461794	16703885	1016721.04485457	16709688	994344.245302576	16714649	61265	16720436	958854	16726240	1017012	16714649	0.84209	16720436	1.00835	16726240	1.06174	16714649	72753.5061572991	16720436	950913.869192245	16726240	957872.925574999
141	16801541	82118	16807344	1034867	16813163	1007697	16801541	0.84251	16807344	1.00841	16813163	1.06198	16801541	97468.2793082575	16807344	1026236.35227735	16813163	948885.101414339	16818124	77770	16823911	1024245	16829730	1054148	16818124	0.84218	16823911	1.00836	16829730	1.06177	16818124	92343.6794984445	16823911	1015753.302392	16829730	992821.420835021	16834707	61150	16840479	959155	16846282	1014289	16834707	0.84139	16840479	1.00847	16846282	1.06152	16834707	72677.3553286823	16840479	951099.18986187	16846282	955506.25518125
