WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
98	11641068	8256	11646855	12161	11652658	441173	11641068	0.83116	11646855	0.99067	11652658	1.07357	11641068	9933.10553924636	11646855	12275.5307014445	11652658	410940.134318209	11657635	121387	11663422	875504	11669210	2389506	11657635	0.83224	11663422	0.99101	11669210	1.07458	11657635	145855.762760742	11663422	883446.181168707	11669210	2223665.05983733	11674186	575	11679958	799	11685762	1002	11674186	0.83229	11679958	0.99164	11685762	1.0739	11674186	690.864962933593	11679958	805.73595256343	11685762	933.047769810969
99	11761079	8267	11766866	12241	11772685	438987	11761079	0.83293	11766866	0.99067	11772685	1.07279	11761079	9925.20379863854	11766866	12356.2841309417	11772685	409201.241622312	11777646	120678	11783418	881389	11789221	2388079	11777646	0.83295	11783418	0.99138	11789221	1.07507	11777646	144880.24491266	11783418	889052.633702516	11789221	2221324.19284326	11794197	566	11799985	812	11805773	976	11794197	0.83275	11799985	0.99153	11805773	1.0747	11794197	679.675773041129	11799985	818.93639123375	11805773	908.160416860519
100	11881090	8302	11886877	12313	11892680	439883	11881090	0.83204	11886877	0.99133	11892680	1.07351	11881090	9977.88567857315	11886877	12420.6873594061	11892680	409761.436782145	11897657	121168	11903429	878886	11909232	2388212	11897657	0.8331	11903429	0.99162	11909232	1.07491	11897657	145442.323850678	11903429	886313.305500091	11909232	2221778.56750798	11914208	618	11919980	836	11925784	1015	11914208	0.8324	11919980	0.99125	11925784	1.07534	11914208	742.431523306103	11919980	843.379571248424	11925784	943.88751464653
101	12001101	8250	12006888	12170	12012691	439743	12001101	0.83254	12006888	0.99087	12012691	1.07336	12001101	9909.43378095948	12006888	12282.1359007741	12012691	409688.268614444	12017668	120827	12023455	877552	12029243	2383431	12017668	0.8323	12023455	0.9912	12029243	1.07369	12017668	145172.413793103	12023455	885343.018563358	12029243	2219850.23610167	12034219	629	12039991	853	12045795	931	12034219	0.83285	12039991	0.99195	12045795	1.07393	12034219	755.238038062076	12039991	859.922375119714	12045795	866.909388880095
102	12121112	7993	12126899	11846	12132702	438294	12121112	0.8329	12126899	0.99114	12132702	1.07456	12121112	9596.590226918	12126899	11951.8937788809	12132702	407882.29600953	12137663	121239	12143451	879806	12149254	2384048	12137663	0.83191	12143451	0.99286	12149254	1.07447	12137663	145735.71660396	12143451	886132.989545354	12149254	2218812.99617486	12154246	562	12160018	729	12165821	1016	12154246	0.83244	12160018	0.99127	12165821	1.0731	12154246	675.123732641392	12160018	735.420218507571	12165821	946.789674774019
103	12241123	7953	12246910	11843	12252713	438327	12241123	0.83275	12246910	0.99202	12252713	1.07392	12241123	9550.28519963975	12246910	11938.2673736417	12252713	408156.101013111	12257690	121498	12263477	878303	12269265	2382302	12257690	0.83286	12263477	0.99135	12269265	1.07447	12257690	145880.460101338	12263477	885966.611186766	12269265	2217188.00897187	12274241	549	12280029	801	12285817	1044	12274241	0.8336	12280029	0.99244	12285817	1.07454	12274241	658.589251439539	12280029	807.101688767079	12285817	971.578535931655
104	12361134	7878	12366906	11540	12372709	437852	12361134	0.83315	12366906	0.99254	12372709	1.07502	12361134	9455.68024965492	12366906	11626.7354464304	12372709	407296.608435192	12377685	121165	12383473	877987	12389276	2381772	12377685	0.83302	12383473	0.99181	12389276	1.07389	12377685	145452.69021152	12383473	885237.091781692	12389276	2217891.96286398	12394268	554	12400040	790	12405828	956	12394268	0.8333	12400040	0.99272	12405828	1.07463	12394268	664.826593063723	12400040	795.793375775647	12405828	889.608516419605
105	12481145	8086	12486932	11754	12492735	438350	12481145	0.83343	12486932	0.99089	12492735	1.07447	12481145	9702.07455935112	12486932	11862.0633975517	12492735	407968.579857977	12497712	120705	12503484	878062	12509287	2380700	12497712	0.83354	12503484	0.99215	12509287	1.074	12497712	144810.0870984	12503484	885009.323187018	12509287	2216666.66666667	12514263	632	12520051	808	12525839	970	12514263	0.83344	12520051	0.99242	12525839	1.07379	12514263	758.302937224035	12520051	814.171419358739	12525839	903.342366757001
106	12601156	7959	12606943	11714	12612746	438104	12601156	0.83355	12606943	0.99261	12612746	1.07306	12601156	9548.31743746626	12606943	11801.2109489125	12612746	408275.399325294	12617723	121712	12623510	878797	12629298	2380441	12617723	0.83316	12623510	0.99236	12629298	1.07459	12617723	146084.785635412	12623510	885562.699020517	12629298	2215208.59118361	12634274	591	12640047	813	12645850	1005	12634274	0.833	12640047	0.99191	12645850	1.07465	12634274	709.483793517407	12640047	819.63081327943	12645850	935.188200809566
107	12721167	8004	12726954	11697	12732757	436887	12721167	0.83298	12726954	0.99229	12732757	1.07554	12721167	9608.87416264496	12726954	11787.8845901904	12732757	406202.465738141	12737734	120588	12743521	876703	12749325	2381372	12737734	0.8335	12743521	0.99091	12749325	1.0754	12737734	144676.664667067	12743521	884745.335096023	12749325	2214405.8024921	12754301	573	12760089	825	12765892	964	12754301	0.83283	12760089	0.99211	12765892	1.07468	12754301	688.015561399085	12760089	831.56101641955	12765892	897.011203334946
108	12841178	8061	12846965	11819	12852768	437154	12841178	0.83308	12846965	0.99205	12852768	1.07427	12841178	9676.1415470303	12846965	11913.7140265108	12852768	406931.21840878	12857729	120714	12863532	878460	12869336	2379007	12857729	0.83324	12863532	0.99223	12869336	1.07477	12857729	144873.025778887	12863532	885339.084688026	12869336	2213503.35420602	12874312	608	12880100	794	12885887	1017	12874312	0.83296	12880100	0.99202	12885887	1.07459	12874312	729.92700729927	12880100	800.38708896998	12885887	946.407467033938
109	12961189	8053	12966961	11475	12972764	437757	12961189	0.83335	12966961	0.99213	12972764	1.07491	12961189	9663.40673186536	12966961	11566.0246137099	12972764	407249.909294732	12977740	120548	12983528	878913	12989347	2379591	12977740	0.83365	12983528	0.99269	12989347	1.075	12977740	144602.650992623	12983528	885385.165560245	12989347	2213573.02325581	12994323	613	13000111	788	13005898	999	12994323	0.83332	13000111	0.9925	13005898	1.07439	12994323	735.611769788317	13000111	793.954659949622	13005898	929.82995001815
110	13081200	8121	13086987	11390	13092790	436759	13081200	0.83314	13086987	0.99197	13092790	1.07456	13081200	9747.46141104736	13086987	11482.2020827243	13092790	406453.804347826	13097767	121200	13103555	876991	13109358	2379467	13097767	0.83341	13103555	0.99254	13109358	1.07566	13097767	145426.620750891	13103555	883582.525641284	13109358	2212099.54818437	13114334	559	13120106	753	13125894	1010	13114334	0.83338	13120106	0.99256	13125894	1.07499	13114334	670.762437303511	13120106	758.644313693883	13125894	939.543623661615
111	13201211	8101	13206998	11674	13212802	436028	13201211	0.8333	13206998	0.9924	13212802	1.07597	13201211	9721.58886355454	13206998	11763.4018540911	13212802	405241.781834066	13217778	120372	13223566	876649	13229353	2371911	13217778	0.83336	13223566	0.99234	13229353	1.07466	13217778	144441.777863108	13223566	883415.966301873	13229353	2207126.90525375	13234330	528	13240102	834	13245905	1036	13234330	0.83342	13240102	0.99251	13245905	1.07536	13234330	633.534112452305	13240102	840.293800566241	13245905	963.398303823836
112	13321222	7953	13327009	11534	13332797	436451	13321222	0.83344	13327009	0.99269	13332797	1.07495	13321222	9542.37857554233	13327009	11618.9344105411	13332797	406019.81487511	13337773	121231	13343577	877352	13349364	2370834	13337773	0.83345	13343577	0.99179	13349364	1.07472	13337773	145456.836042954	13343577	884614.686576796	13349364	2206001.56319786	13354356	620	13360128	826	13365916	1036	13354356	0.83417	13360128	0.99199	13365916	1.07445	13354356	743.253773211696	13360128	832.669684170203	13365916	964.214249150728
113	13441233	7997	13447020	11698	13452824	435714	13441233	0.83348	13447020	0.99298	13452824	1.07393	13441233	9594.71133080578	13447020	11780.7005176338	13452824	405719.180952204	13457800	121866	13463588	876477	13469391	2375653	13457800	0.83378	13463588	0.99206	13469391	1.07524	13457800	146160.85778023	13463588	883491.925891579	13469391	2209416.50236226	13474367	586	13480139	777	13485927	1033	13474367	0.83262	13480139	0.9931	13485927	1.07535	13474367	703.802454901396	13480139	782.398549994965	13485927	960.61747338076
114	13561244	7945	13567031	11623	13572835	436348	13561244	0.83275	13567031	0.99296	13572835	1.07474	13561244	9540.67847493245	13567031	11705.4060586529	13572835	406003.312429053	13577811	121129	13583599	876884	13589402	2370046	13577811	0.83304	13583599	0.99247	13589402	1.07478	13577811	145405.982905983	13583599	883537.033865003	13589402	2205145.23902566	13594378	601	13600166	803	13605969	964	13594378	0.83369	13600166	0.99186	13605969	1.07552	13594378	720.891458455781	13600166	809.590063113746	13605969	896.310621838738
115	13681255	7998	13687042	11604	13692830	436252	13681255	0.83272	13687042	0.99218	13692830	1.07503	13681255	9604.6690364108	13687042	11695.4584853555	13692830	405804.489177046	13697806	121284	13703594	877709	13709397	2367863	13697806	0.83301	13703594	0.9922	13709397	1.07441	13697806	145597.291749199	13703594	884608.949808506	13709397	2203872.82322391	13714374	611	13720161	831	13725964	1017	13714374	0.83372	13720161	0.9917	13725964	1.07562	13714374	732.859952981816	13720161	837.955026721791	13725964	945.501199308306
116	13801266	8066	13807053	11610	13812857	433574	13801266	0.83328	13807053	0.99164	13812857	1.07494	13801266	9679.81950844854	13807053	11707.8778589004	13812857	403347.163562617	13817833	120971	13823621	875013	13829424	2368226	13817833	0.83355	13823621	0.99228	13829424	1.0748	13817833	145127.466858617	13823621	881820.655460152	13829424	2203410.86713807	13834385	571	13840172	785	13845960	1016	13834385	0.83272	13840172	0.99221	13845960	1.07453	13834385	685.704678643482	13840172	791.16316102438	13845960	945.52967343862
117	13921277	8065	13927064	11502	13932868	434991	13921277	0.83347	13927064	0.9927	13932868	1.07421	13921277	9676.4130682568	13927064	11586.5820489574	13932868	404940.374787053	13937844	120771	13943632	874949	13949435	2365931	13937844	0.83342	13943632	0.99212	13949435	1.07468	13937844	144910.129346548	13943632	881898.359069467	13949435	2201521.38310939	13954411	595	13960183	803	13965971	1003	13954411	0.83384	13960183	0.99303	13965971	1.07581	13954411	713.566151779718	13960183	808.63619427409	13965971	932.320762960002
118	14041288	8047	14047075	11480	14052894	435122	14041288	0.83334	14047075	0.99208	14052894	1.07519	14041288	9656.322749418	14047075	11571.6474477865	14052894	404693.12400599	14057855	120936	14063643	875736	14069430	2362809	14057855	0.83327	14063643	0.99265	14069430	1.07458	14057855	145134.230201495	14063643	882220.319347202	14069430	2198820.93469076	14074422	596	14080194	813	14085982	969	14074422	0.83305	14080194	0.99273	14085982	1.07465	14074422	715.44325070524	14080194	818.953794082983	14085982	901.688921974597
119	14161299	7901	14167086	11653	14172890	434303	14161299	0.83307	14167086	0.99351	14172890	1.07486	14161299	9484.19700625398	14167086	11729.1220017916	14172890	404055.411867592	14177866	120534	14183654	875315	14189457	2362621	14177866	0.83349	14183654	0.99228	14189457	1.07566	14177866	144613.612640824	14183654	882125.0050389	14189457	2196438.46568618	14194433	589	14200205	770	14205993	944	14194433	0.83326	14200205	0.99263	14205993	1.07559	14194433	706.862203873941	14200205	775.717034544594	14205993	877.657843602116
120	14281310	8018	14287097	11713	14292885	436865	14281310	0.83337	14287097	0.99332	14292885	1.07518	14281310	9621.1766682266	14287097	11791.7690170338	14292885	406318.01186778	14297861	120786	14303633	876576	14309437	2366943	14297861	0.83394	14303633	0.99319	14309437	1.07624	14297861	144837.758112094	14303633	882586.41347577	14309437	2199270.60878614	14314429	580	14320201	779	14326004	1002	14314429	0.83342	14320201	0.99324	14326004	1.07536	14314429	695.927623527153	14320201	784.301880713624	14326004	931.780984972474
121	14401321	8031	14407108	11585	14412912	435669	14401321	0.83378	14407108	0.99198	14412912	1.07583	14401321	9632.03722804577	14407108	11678.6628762677	14412912	404960.820947548	14417904	120575	14423676	876098	14429479	2366033	14417904	0.8336	14423676	0.99368	14429479	1.07508	14417904	144643.714011516	14423676	881670.155382014	14429479	2200797.14997954	14434455	568	14440227	790	14446015	974	14434455	0.83492	14440227	0.99293	14446015	1.07442	14434455	680.304699851483	14440227	795.625069239523	14446015	906.535619217811
122	14521332	8037	14527119	11675	14532923	435910	14521332	0.83352	14527119	0.99289	14532923	1.07608	14521332	9642.24013820904	14527119	11758.6036721087	14532923	405090.69957624	14537899	120447	14543687	876267	14549505	2360482	14537899	0.83422	14543687	0.99357	14549505	1.0757	14537899	144382.776725564	14543687	881937.860442646	14549505	2194368.31830436	14554482	581	14560269	800	14566073	1000	14554482	0.83419	14560269	0.99376	14566073	1.07591	14554482	696.484014433163	14560269	805.023345677025	14566073	929.445771486463
123	14641343	8001	14647130	11534	14652934	435665	14641343	0.83355	14647130	0.99302	14652934	1.07652	14641343	9598.70433687241	14647130	11615.0732110129	14652934	404697.543937874	14657910	120233	14663698	876144	14669501	2360637	14657910	0.83447	14663698	0.9928	14669501	1.07608	14657910	144083.070691577	14663698	882497.985495568	14669501	2193737.45446435	14674477	572	14680265	811	14686052	966	14674477	0.83441	14680265	0.99322	14686052	1.07558	14674477	685.514315504368	14680265	816.536114858742	14686052	898.120084047677
124	14761354	7906	14767141	11543	14772945	434437	14761354	0.83409	14767141	0.99363	14772945	1.07554	14761354	9478.59343715906	14767141	11617.0002918591	14772945	403924.540230954	14777921	120960	14783709	875893	14789512	2359599	14777921	0.83448	14783709	0.9934	14789512	1.07695	14777921	144952.54529767	14783709	881712.30118784	14789512	2191001.43924973	14794488	613	14800260	801	14806064	980	14794488	0.83422	14800260	0.99262	14806064	1.07634	14794488	734.818153484692	14800260	806.955330337894	14806064	910.492966906368
125	14881365	8057	14887152	11696	14892956	434688	14881365	0.83465	14887152	0.9935	14892956	1.07615	14881365	9653.14802611873	14887152	11772.5213890287	14892956	403928.820331738	14897932	121147	14903720	876422	14909523	2359070	14897932	0.83402	14903720	0.99333	14909523	1.0759	14897932	145256.708472219	14903720	882306.987607341	14909523	2192648.01561483	14914515	562	14920303	761	14926090	1013	14914515	0.83439	14920303	0.99377	14926090	1.07668	14914515	673.545943743334	14920303	765.770751783612	14926090	940.855221607163
126	15001376	8031	15007148	11577	15012951	434380	15001376	0.83427	15007148	0.99308	15012951	1.07582	15001376	9626.37994893739	15007148	11657.6710839006	15012951	403766.429328326	15017927	121214	15023699	874947	15029503	2358137	15017927	0.83432	15023699	0.9928	15029503	1.07538	15017927	145284.782817145	15023699	881292.30459307	15029503	2192840.67027469	15034479	615	15040267	782	15046070	1020	15034479	0.83427	15040267	0.99308	15046070	1.07614	15034479	737.171419324679	15040267	787.449148104886	15046070	947.832066459754
127	15121387	7926	15127174	11490	15132993	434238	15121387	0.83444	15127174	0.99303	15132993	1.07595	15121387	9498.58587795408	15127174	11570.6474124649	15132993	403585.668479019	15137970	120507	15143757	877254	15149561	2357679	15137970	0.83452	15143757	0.99298	15149561	1.07655	15137970	144402.770454872	15143757	883455.86013817	15149561	2190032.04681622	15154537	572	15160309	810	15166112	955	15154537	0.83421	15160309	0.9934	15166112	1.07528	15154537	685.678666043323	15160309	815.381518018925	15166112	888.140763336061
128	15241398	8026	15247185	11573	15252973	434418	15241398	0.83438	15247185	0.99375	15252973	1.077	15241398	9619.11838730554	15247185	11645.786163522	15252973	403359.331476323	15257949	121064	15263737	875540	15269540	2357713	15257949	0.83514	15263737	0.99412	15269540	1.07656	15257949	144962.521253921	15263737	880718.625518046	15269540	2190043.28602215	15274517	586	15280304	805	15286108	967	15274517	0.8342	15280304	0.99434	15286108	1.07738	15274517	702.469431790937	15280304	809.582235452662	15286108	897.547754738347
129	15361409	7966	15367196	11538	15373000	433048	15361409	0.83431	15367196	0.99417	15373000	1.07683	15361409	9548.0097325934	15367196	11605.6610036513	15373000	402150.757315454	15377976	121476	15383748	875968	15389551	2352657	15377976	0.83426	15383748	0.99359	15389551	1.07544	15377976	145609.282477885	15383748	881619.178936986	15389551	2187622.74045972	15394528	591	15400315	777	15406103	978	15394528	0.83386	15400315	0.99268	15406103	1.07621	15394528	708.752068692586	15400315	782.729580529476	15406103	908.744575872739
130	15481420	7933	15487208	11491	15492995	434553	15481420	0.83425	15487208	0.99273	15492995	1.07679	15481420	9509.13994605933	15487208	11575.1513503168	15492995	403563.368902014	15497972	120893	15503775	874514	15509578	2353166	15497972	0.83437	15503775	0.99329	15509578	1.07572	15497972	144891.355154188	15503775	880421.629131472	15509578	2187526.49388317	15514554	578	15520342	793	15526145	1016	15514554	0.83378	15520342	0.9939	15526145	1.07737	15514554	693.228429561755	15520342	797.866988630647	15526145	943.037210986013
131	15601431	7908	15607203	11573	15613006	433402	15601431	0.83414	15607203	0.9933	15613006	1.07718	15601431	9480.42295058384	15607203	11651.0621161784	15613006	402348.725375518	15617983	120563	15623770	877285	15629573	2355611	15617983	0.83491	15623770	0.99407	15629573	1.07828	15617983	144402.390676839	15623770	882518.333718954	15629573	2184600.47483029	15634550	635	15640337	816	15646125	1014	15634550	0.83429	15640337	0.99367	15646125	1.07637	15634550	761.126227091299	15640337	821.198184507935	15646125	942.055241227459
132	15721442	7790	15727230	11425	15733033	432380	15721442	0.83397	15727230	0.99294	15733033	1.07646	15721442	9340.86358022471	15727230	11506.2340121256	15733033	401668.43171135	15738009	120522	15743797	874887	15749600	2352865	15738009	0.83478	15743797	0.99304	15749600	1.07668	15738009	144375.763674261	15743797	881018.891484734	15749600	2185296.46691682	15754576	611	15760348	788	15766136	1062	15754576	0.834	15760348	0.99397	15766136	1.0773	15754576	732.613908872902	15760348	792.780466211254	15766136	985.797827903091
133	15841453	8071	15847225	11700	15853028	432021	15841453	0.83384	15847225	0.99305	15853028	1.07622	15841453	9679.31497649429	15847225	11781.8840944565	15853028	401424.429949267	15858020	121145	15863808	876925	15869611	2351347	15858020	0.83454	15863808	0.99337	15869611	1.07613	15858020	145163.802813526	15863808	882777.816926221	15869611	2185002.74130449	15874587	602	15880375	836	15886163	952	15874587	0.83439	15880375	0.99316	15886163	1.07582	15874587	721.485156821151	15880375	841.757622135406	15886163	884.906396980908
134	15961464	7972	15967252	11621	15973055	433760	15961464	0.83398	15967252	0.99205	15973055	1.07594	15961464	9558.98222978968	15967252	11714.1273121314	15973055	403145.15679313	15978031	120466	15983819	874610	15989622	2348852	15978031	0.83424	15983819	0.99296	15989622	1.07597	15978031	144402.090525508	15983819	880810.908797938	15989622	2183008.81994851	15994614	602	16000402	784	16006205	1041	15994614	0.83419	16000402	0.99438	16006205	1.07591	15994614	721.658135436771	16000402	788.430982119512	16006205	967.553048117408
135	16081475	7941	16087263	11751	16093066	434039	16081475	0.83483	16087263	0.99414	16093066	1.07795	16081475	9512.11623923434	16087263	11820.2667632325	16093066	402652.256598172	16098027	121099	16103814	875942	16109633	2348968	16098027	0.83443	16103814	0.99391	16109633	1.07669	16098027	145127.811799672	16103814	881309.172862734	16109633	2181656.74428108	16114609	573	16120381	784	16126169	958	16114609	0.83478	16120381	0.99413	16126169	1.07658	16114609	686.408395026235	16120381	788.629253719333	16126169	889.854910921622
136	16201486	7722	16207274	11440	16213077	432631	16201486	0.83458	16207274	0.99323	16213077	1.07672	16201486	9252.55817297323	16207274	11517.9767022744	16213077	401804.554573148	16218038	120998	16223825	875088	16229628	2346132	16218038	0.83419	16223825	0.99424	16229628	1.0767	16218038	145048.490152124	16223825	880157.708400386	16229628	2179002.5076623	16234605	575	16240392	861	16246180	957	16234605	0.83497	16240392	0.99408	16246180	1.07592	16234605	688.647496317233	16240392	866.127474649928	16246180	889.471336158822
137	16321497	7959	16327269	11708	16333088	432686	16321497	0.83446	16327269	0.99386	16333088	1.07646	16321497	9537.90475277425	16327269	11780.3312337754	16333088	401952.696802482	16338064	121014	16343852	875006	16349655	2350043	16338064	0.83429	16343852	0.99368	16349655	1.07663	16338064	145050.282275947	16343852	880571.2100475	16349655	2182776.81283264	16354647	600	16360435	751	16366222	1007	16354647	0.83389	16360435	0.99348	16366222	1.07638	16354647	719.519361066808	16360435	755.928654829488	16366222	935.543209647151
138	16441508	7992	16447280	11686	16453099	434953	16441508	0.83442	16447280	0.99258	16453099	1.07643	16441508	9577.9104048321	16447280	11773.3583187249	16453099	404069.934877326	16458060	120183	16463863	872741	16469666	2344018	16458060	0.8348	16463863	0.99349	16469666	1.07671	16458060	143966.219453761	16463863	878459.773123031	16469666	2177018.881593	16474642	607	16480446	792	16486233	1029	16474642	0.83517	16480446	0.9942	16486233	1.07717	16474642	726.798136906259	16480446	796.620398310199	16486233	955.280967720973
139	16561519	7874	16567307	11670	16573110	433514	16561519	0.8345	16567307	0.99306	16573110	1.07631	16561519	9435.59017375674	16567307	11751.5557972328	16573110	402778.010052866	16578086	120882	16583874	874095	16589677	2342890	16578086	0.83454	16583874	0.99381	16589677	1.07594	16578086	144848.659141563	16583874	879539.348567634	16589677	2177528.48671859	16594669	608	16600441	751	16606229	1032	16594669	0.83474	16600441	0.99319	16606229	1.07663	16594669	728.370510578144	16600441	756.149377259135	16606229	958.546575889581
140	16681530	7973	16687318	11625	16693121	431713	16681530	0.83446	16687318	0.99386	16693121	1.07575	16681530	9554.68206984157	16687318	11696.8184653774	16693121	401313.502207762	16698097	120591	16703885	874012	16709704	2343829	16698097	0.83384	16703885	0.99296	16709704	1.07638	16698097	144621.270267677	16703885	880208.669029971	16709704	2177510.73041119	16714680	616	16720468	830	16726255	993	16714680	0.8344	16720468	0.99389	16726255	1.07712	16714680	738.255033557047	16720468	835.102476129149	16726255	921.902852049911
141	16801541	8143	16807329	11666	16813132	433672	16801541	0.83504	16807329	0.99332	16813132	1.07726	16801541	9751.62866449511	16807329	11744.4529456771	16813132	402569.481833541	16818108	120394	16823896	874222	16829699	2343459	16818108	0.83481	16823896	0.99358	16829699	1.07637	16818108	144217.247038248	16823896	879870.770345619	16829699	2177187.2125756	16834691	620	16840463	815	16846266	989	16834691	0.83432	16840463	0.99354	16846266	1.07655	16834691	743.120145747435	16840463	820.299132395273	16846266	918.67539826297
142	16921552	7783	16927340	11683	16933143	433056	16921552	0.83389	16927340	0.99375	16933143	1.07686	16921552	9333.3653119716	16927340	11756.4779874214	16933143	402146.982894712	16938119	120593	16943907	874594	16949710	2339737	16938119	0.83425	16943907	0.99417	16949710	1.07684	16938119	144552.592148636	16943907	879722.783829727	16949710	2172780.54307047	16954686	630	16960474	798	16966262	1032	16954686	0.83378	16960474	0.99322	16966262	1.07605	16954686	755.595001079422	16960474	803.44737319023	16966262	959.063240555736
143	17041563	7965	17047351	11684	17053154	432659	17041563	0.83408	17047351	0.99377	17053154	1.07662	17041563	9549.44369844619	17047351	11757.2476528774	17053154	401867.88281845	17058115	120052	17063902	872703	17069721	2341218	17058115	0.83445	17063902	0.99327	17069721	1.07728	17058115	143869.61471628	17063902	878616.086260534	17069721	2173267.85979504	17074697	563	17080470	805	17086273	1031	17074697	0.83509	17080470	0.9944	17086273	1.07711	17074697	674.178831024201	17080470	809.533386967015	17086273	957.191001847537
144	17161574	7970	17167362	11575	17173165	432718	17161574	0.83485	17167362	0.99429	17173165	1.07719	17161574	9546.62514224112	17167362	11641.4728097436	17173165	401710.004734541	17178126	120573	17183913	872990	17189732	2337536	17178126	0.83434	17183913	0.99317	17189732	1.0768	17178126	144513.02826186	17183913	878993.525781085	17189732	2170817.23625557	17194693	583	17200481	842	17206268	987	17194693	0.8341	17200481	0.99399	17206268	1.0768	17194693	698.956959597171	17200481	847.091017012244	17206268	916.604754829123
145	17281585	7948	17287373	11421	17293176	431640	17281585	0.83504	17287373	0.99352	17293176	1.07661	17281585	9518.10691703391	17287373	11495.4907802561	17293176	400925.126090228	17298168	121211	17303955	873389	17309759	2335534	17298168	0.83471	17303955	0.99263	17309759	1.07627	17298168	145213.307615819	17303955	879873.668940088	17309759	2170026.1086902	17314735	606	17320523	802	17326310	955	17314735	0.83442	17320523	0.99301	17326310	1.07752	17314735	726.252966132164	17320523	807.645441637043	17326310	886.29445393125
146	17401596	8014	17407384	11550	17413187	432213	17401596	0.83438	17407384	0.99393	17413187	1.07626	17401596	9604.73645101752	17407384	11620.5366575111	17413187	401587.906268002	17418163	119906	17423951	874459	17429770	2333778	17418163	0.83456	17423951	0.99316	17429770	1.07667	17418163	143675.709355828	17423951	880481.493414958	17429770	2167588.95483296	17434746	626	17440534	817	17446321	1031	17434746	0.83407	17440534	0.99395	17446321	1.07717	17434746	750.536525711271	17440534	821.9729362644	17446321	957.1376848594
147	17521607	7957	17527395	11598	17533198	432423	17521607	0.83424	17527395	0.99387	17533198	1.07719	17521607	9538.02263137706	17527395	11669.5342449214	17533198	401436.144041441	17538174	120802	17543962	873133	17549765	2332633	17538174	0.83501	17543962	0.99329	17549765	1.07603	17538174	144671.321301541	17543962	879031.300023155	17549765	2167814.09440257	17554742	622	17560514	781	17566317	1036	17554742	0.83472	17560514	0.99375	17566317	1.07789	17554742	745.160053670692	17560514	785.911949685535	17566317	961.137036246741
148	17641618	7827	17647406	11357	17653209	431059	17641618	0.83428	17647406	0.99355	17653209	1.07774	17641618	9381.74234070096	17647406	11430.7281968698	17653209	399965.668899735	17658185	120097	17663973	875951	17669776	2334448	17658185	0.83403	17663973	0.99348	17669776	1.07728	17658185	143996.019327842	17663973	881699.681926159	17669776	2166983.51403535	17674753	616	17680540	824	17686343	965	17674753	0.83478	17680540	0.99273	17686343	1.07723	17674753	737.918972663456	17680540	830.034349722482	17686343	895.81612097695
149	17761629	7798	17767417	11514	17773220	431811	17761629	0.83504	17767417	0.99233	17773220	1.07715	17761629	9338.47480360222	17767417	11602.9949714309	17773220	400882.885392007	17778196	121145	17783968	872772	17789772	2334261	17778196	0.83439	17783968	0.99404	17789772	1.07764	17778196	145189.899207804	17783968	878004.909259185	17789772	2166086.07698304	17794748	600	17800536	788	17806339	1004	17794748	0.83503	17800536	0.99405	17806339	1.07705	17794748	718.537058548795	17800536	792.716664151703	17806339	932.17585070331
150	17881640	7910	17887428	11617	17893231	430317	17881640	0.83468	17887428	0.99419	17893231	1.07784	17881640	9476.68567594767	17887428	11684.8892062885	17893231	399240.146960588	17898207	120285	17903995	876052	17909798	2329186	17898207	0.83529	17903995	0.99427	17909798	1.07755	17898207	144003.878892361	17903995	881100.707051405	17909798	2161557.23632314	17914759	648	17920531	802	17926334	990	17914759	0.83464	17920531	0.99423	17926334	1.07823	17914759	776.382632032972	17920531	806.654395864136	17926334	918.171447650316
151	18001651	8090	18007439	11639	18013242	430837	18001651	0.83538	18007439	0.99408	18013242	1.07723	18001651	9684.21556656851	18007439	11708.3132142282	18013242	399948.943122639	18018203	119860	18023990	873020	18029794	2331032	18018203	0.83496	18023990	0.99452	18029794	1.07787	18018203	143551.786911948	18023990	877830.511201384	18029794	2162628.1462514	18034770	597	18040558	784	18046345	1011	18034770	0.83539	18040558	0.99366	18046345	1.07698	18034770	714.636277666719	18040558	789.002274419822	18046345	938.736095377816
152	18121662	7823	18127450	11562	18133253	432255	18121662	0.83531	18127450	0.99466	18133253	1.0776	18121662	9365.38530605404	18127450	11624.0725474031	18133253	401127.505567929	18138229	120476	18144017	875005	18149820	2328866	18138229	0.83517	18144017	0.99394	18149820	1.07783	18138229	144253.265802172	18144017	880339.859548866	18149820	2160698.81150089	18154797	568	18160569	821	18166372	994	18154797	0.83499	18160569	0.99375	18166372	1.07819	18154797	680.247667636738	18160569	826.163522012579	18166372	921.915432344949
