WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
95	11281050	17891	11286838	272431	11292657	1078529	11281050	0.84574	11286838	1.03406	11292657	1.10972	11281050	21154.2554449358	11286838	263457.633019361	11292657	971892.909923224	11297617	18606	11303405	510894	11309208	1232603	11297617	0.84578	11303405	1.03361	11309208	1.108	11297617	21998.6284849488	11303405	494281.208579638	11309208	1112457.58122744	11314185	12692	11319972	1403283	11325775	2594182	11314185	0.84475	11319972	1.03393	11325775	1.10767	11314185	15024.5634803196	11319972	1357232.11435977	11325775	2342017.02673179
96	11401061	17681	11406849	272252	11412668	1071742	11401061	0.84567	11406849	1.03368	11412668	1.10916	11401061	20907.6826658153	11406849	263381.317235508	11412668	966264.560568358	11417644	18622	11423447	510842	11429250	1224965	11417644	0.84512	11423447	1.03374	11429250	1.10865	11417644	22034.7406285498	11423447	494168.746493316	11429250	1104915.88869346	11434211	12780	11439999	1398975	11445802	2590330	11434211	0.84512	11439999	1.03432	11445802	1.10878	11434211	15122.112836047	11439999	1352555.30203419	11445802	2336198.34412598
97	11521072	17987	11526875	271025	11532679	1066126	11521072	0.84491	11526875	1.03395	11532679	1.10944	11521072	21288.6579635701	11526875	262125.828134823	11532679	960958.681857514	11537655	18604	11543427	510792	11549215	1218862	11537655	0.84623	11543427	1.03414	11549215	1.10879	11537655	21984.5668435295	11543427	493929.255226565	11549215	1099272.17958315	11554207	12780	11559994	1401840	11565782	2590759	11554207	0.84627	11559994	1.03425	11565782	1.10968	11554207	15101.5633308519	11559994	1355416.96881798	11565782	2334690.18095307
98	11641083	17496	11646886	271836	11652690	1063099	11641083	0.84537	11646886	1.03403	11652690	1.10868	11641083	20696.2631747046	11646886	262889.858127907	11652690	958887.145073421	11657666	18602	11663438	510757	11669241	1212276	11657666	0.84546	11663438	1.03459	11669241	1.10901	11657666	22002.2236415679	11663438	493680.588445665	11669241	1093115.48137528	11674218	12769	11680005	1400492	11685808	2583801	11674218	0.84559	11680005	1.03344	11685808	1.10768	11674218	15100.6989202805	11680005	1355174.94968261	11685808	2332624.04304492
99	11761094	17806	11766882	272067	11772701	1058442	11761094	0.84594	11766882	1.03506	11772701	1.10946	11761094	21048.7741447384	11766882	262851.428902672	11772701	954015.466983938	11777677	18740	11783449	511784	11789252	1202973	11777677	0.84604	11783449	1.035	11789252	1.11012	11777677	22150.2529431233	11783449	494477.29468599	11789252	1083642.30893957	11794229	12875	11800001	1400874	11805804	2582476	11794229	0.84586	11800001	1.03424	11805804	1.10906	11794229	15221.194996808	11800001	1354496.05507426	11805804	2328526.86058464
100	11881105	17773	11886893	271372	11892712	1056871	11881105	0.84555	11886893	1.03412	11892712	1.10867	11881105	21019.4547927385	11886893	262418.288012997	11892712	953278.252320348	11897688	18799	11903460	511286	11909263	1194535	11897688	0.84522	11903460	1.03428	11909263	1.1085	11897688	22241.5465795887	11903460	494340.023978033	11909263	1077613.89264772	11914255	13036	11920043	1401808	11925846	2578567	11914255	0.84628	11920043	1.03461	11925846	1.10971	11914255	15403.885238928	11920043	1354914.41219397	11925846	2323640.41055771
101	12001116	17792	12006919	272377	12012723	1053112	12001116	0.84593	12006919	1.03413	12012723	1.10909	12001116	21032.4731360751	12006919	263387.581832071	12012723	949527.991416386	12017699	18538	12023471	511405	12029274	1187839	12017699	0.84583	12023471	1.03352	12029274	1.10814	12017699	21916.9336627928	12023471	494818.677916248	12029274	1071921.41787139	12034251	13057	12040038	1399471	12045841	2572645	12034251	0.84583	12040038	1.03368	12045841	1.10868	12034251	15436.9081257463	12040038	1353872.57178237	12045841	2320457.66136306
102	12121127	17654	12126915	271866	12132734	1045195	12121127	0.84556	12126915	1.03357	12132734	1.10781	12121127	20878.4710724254	12126915	263035.885329489	12132734	943478.574845867	12137710	18596	12143482	510381	12149285	1183476	12137710	0.84535	12143482	1.03345	12149285	1.10879	12137710	21997.9889986396	12143482	493861.338236006	12149285	1067358.11109408	12154262	13267	12160049	1399024	12165837	2569504	12154262	0.84521	12160049	1.03348	12165837	1.10829	12154262	15696.6907632423	12160049	1353702.05519217	12165837	2318440.11946332
103	12241138	17688	12246941	271943	12252745	1043408	12241138	0.84578	12246941	1.03586	12252745	1.10894	12241138	20913.2398496063	12246941	262528.72009731	12252745	940905.729796022	12257721	18657	12263493	510411	12269281	1172483	12257721	0.84554	12263493	1.03331	12269281	1.10893	12257721	22065.1891099179	12263493	493957.282906388	12269281	1057310.19992245	12274257	13320	12280045	1398052	12285848	2561675	12274257	0.84571	12280045	1.03355	12285848	1.10828	12274257	15750.0798145937	12280045	1352669.92404818	12285848	2311396.9394016
104	12361149	17569	12366952	271988	12372756	1040890	12361149	0.8454	12366952	1.03367	12372756	1.10899	12361149	20781.878400757	12366952	263128.464597018	12372756	938592.773604812	12377732	18694	12383504	511557	12389307	1166600	12377732	0.84596	12383504	1.03347	12389307	1.10966	12377732	22097.9715352972	12383504	494989.694911318	12389307	1051313.01479733	12394284	13094	12400056	1399634	12405859	2559063	12394284	0.8452	12400056	1.03372	12405859	1.10847	12394284	15492.1911973497	12400056	1353977.86634679	12405859	2308644.34761428
105	12481160	17930	12486963	271855	12492767	1033296	12481160	0.84529	12486963	1.03266	12492767	1.10719	12481160	21211.6551715979	12486963	263257.025545678	12492767	933259.874095684	12497743	18686	12503515	509930	12509303	1158907	12497743	0.84533	12503515	1.03336	12509303	1.10834	12497743	22104.9767546402	12503515	493467.910505535	12509303	1045624.08647166	12514279	13450	12520067	1397641	12525870	2555020	12514279	0.84526	12520067	1.03289	12525870	1.10795	12514279	15912.2636821806	12520067	1353136.34559343	12525870	2306078.79416941
106	12601171	17737	12606959	271701	12612778	1032652	12601171	0.84633	12606959	1.0339	12612778	1.10864	12601171	20957.5461108551	12606959	262792.339684689	12612778	931458.363400202	12617738	18885	12623510	511611	12629314	1150122	12617738	0.84622	12623510	1.03408	12629314	1.10842	12617738	22316.8915884758	12623510	494749.922636547	12629314	1037622.92271883	12634306	13489	12640078	1397729	12645881	2547614	12634306	0.84604	12640078	1.03382	12645881	1.10794	12634306	15943.6906056451	12640078	1352004.21736859	12645881	2299415.13078326
107	12721182	17971	12726970	271195	12732789	1027186	12721182	0.84584	12726970	1.03424	12732789	1.10786	12721182	21246.3350042561	12726970	262216.700185644	12732789	927180.32964454	12737765	18645	12743553	511264	12749371	1142810	12737765	0.84685	12743553	1.03622	12749371	1.10933	12737765	22016.886107339	12743553	493393.294860165	12749371	1030180.37914777	12754348	13539	12760136	1400056	12765939	2546955	12754348	0.846	12760136	1.03538	12765939	1.10953	12754348	16003.5460992908	12760136	1352214.64583052	12765939	2295526.03354574
108	12841193	17747	12846981	271617	12852800	1026435	12841193	0.84617	12846981	1.03502	12852800	1.10951	12841193	20973.3268728506	12846981	262426.813008444	12852800	925124.604555164	12857760	18758	12863548	510450	12869351	1135925	12857760	0.84592	12863548	1.03482	12869351	1.10977	12857760	22174.6737280121	12863548	493274.192613208	12869351	1023567.94651144	12874343	13739	12880147	1396655	12885934	2539793	12874343	0.84623	12880147	1.03427	12885934	1.10809	12874343	16235.5388015079	12880147	1350377.56098504	12885934	2292045.77245531
109	12961204	17709	12966992	271079	12972811	1020806	12961204	0.84597	12966992	1.03429	12972811	1.10873	12961204	20933.3664314337	12966992	262091.86978507	12972811	920698.456792907	12977787	18981	12983559	509513	12989362	1128191	12977787	0.84628	12983559	1.03448	12989362	1.10966	12977787	22428.7469868129	12983559	492530.546748125	12989362	1016699.70982103	12994339	13896	13000126	1397162	13005914	2537569	12994339	0.84637	13000126	1.03474	13005914	1.10886	12994339	16418.3513120739	13000126	1350254.17012969	13005914	2288448.49665422
110	13081215	17993	13087003	270802	13092806	1021841	13081215	0.84629	13087003	1.03389	13092806	1.10987	13081215	21261.03345189	13087003	261925.349892155	13092806	920685.305486228	13097783	18895	13103570	510120	13109358	1119946	13097783	0.84529	13103570	1.03393	13109358	1.10868	13097783	22353.2752073253	13103570	493379.629181859	13109358	1010161.63365444	13114334	13837	13120122	1397490	13125925	2535740	13114334	0.84666	13120122	1.03467	13125925	1.11009	13114334	16343.0420711974	13120122	1350662.53008205	13125925	2284265.23975534
111	13201226	17774	13207014	271743	13212833	1014845	13201226	0.84524	13207014	1.03405	13212833	1.10931	13201226	21028.346978373	13207014	262794.83583966	13212833	914843.461250687	13217794	19002	13223581	509500	13229384	1113379	13217794	0.84618	13223581	1.03394	13229384	1.10891	13217794	22456.2149897185	13223581	492775.209393195	13229384	1004030.0835956	13234361	13971	13240148	1396710	13245952	2523720	13234361	0.84638	13240148	1.03455	13245952	1.10862	13234361	16506.7700087431	13240148	1350065.24575903	13245952	2276451.80494669
112	13321237	17836	13327025	270429	13332828	1013366	13321237	0.84565	13327025	1.03373	13332828	1.10881	13321237	21091.4681014604	13327025	261605.061282927	13332828	913922.132736898	13337805	19227	13343577	509863	13349380	1107457	13337805	0.84534	13343577	1.03382	13349380	1.1087	13337805	22744.6944424729	13343577	493183.532916755	13349380	998878.867141698	13354372	14082	13360159	1396716	13365963	2522142	13354372	0.84618	13360159	1.03417	13365963	1.1088	13354372	16641.8492519322	13360159	1350567.12145972	13365963	2274659.09090909
113	13441248	17794	13447036	271181	13452839	1011617	13441248	0.84595	13447036	1.034	13452839	1.10952	13441248	21034.3400910219	13447036	262264.023210832	13452839	911760.941668469	13457816	19134	13463603	508909	13469406	1098962	13457816	0.84617	13463603	1.03406	13469406	1.10838	13457816	22612.4773981588	13463603	492146.490532464	13469406	991502.914163013	13474398	14234	13480170	1399366	13485974	2516357	13474398	0.84633	13480170	1.03443	13485974	1.10871	13474398	16818.4986943627	13480170	1352789.45892907	13485974	2269625.96170324
114	13561259	17746	13567047	271805	13572850	1006127	13561259	0.84598	13567047	1.03414	13572850	1.10792	13561259	20976.8552448048	13567047	262831.918308933	13572850	908122.427612102	13577842	19305	13583614	509335	13589417	1091476	13577842	0.84556	13583614	1.03525	13589417	1.10886	13577842	22831.0232272104	13583614	491992.272397971	13589417	984322.637663907	13594409	14453	13600181	1394085	13605985	2513242	13594409	0.84555	13600181	1.03366	13605985	1.10929	13594409	17093.0163798711	13600181	1348688.15664725	13605985	2265631.16948679
115	13681270	17706	13687058	270974	13692861	1001920	13681270	0.8459	13687058	1.0338	13692861	1.1075	13681270	20931.5521929306	13687058	262114.528922422	13692861	904668.171557562	13697838	19175	13703625	510116	13709428	1086343	13697838	0.84595	13703625	1.03436	13709428	1.10898	13697838	22666.8242803948	13703625	493170.656251209	13709428	979587.548918826	13714405	14436	13720177	1396816	13725980	2509155	13714405	0.84591	13720177	1.03427	13725980	1.10819	13714405	17065.6452814129	13720177	1350533.22633355	13725980	2264192.06092818
116	13801281	17691	13807053	270495	13812872	1001675	13801281	0.8466	13807053	1.03416	13812872	1.10944	13801281	20896.527285613	13807053	261560.106753307	13812872	902865.409576002	13817849	19138	13823636	510545	13829439	1079274	13817849	0.84621	13823636	1.03495	13829439	1.10925	13817849	22616.1354746458	13823636	493304.024349002	13829439	972976.335361731	13834416	14464	13840203	1394289	13846022	2497492	13834416	0.84614	13840203	1.03432	13846022	1.10822	13834416	17094.0979034202	13840203	1348024.78923351	13846022	2253606.68459331
117	13921292	17893	13927080	270498	13932883	997765	13921292	0.84646	13927080	1.03369	13932883	1.10897	13921292	21138.6243886303	13927080	261681.935589974	13932883	899722.264804278	13937875	19275	13943647	509334	13949450	1072162	13937875	0.84555	13943647	1.03368	13949450	1.10811	13937875	22795.8133759092	13943647	492738.565126538	13949450	967559.17733799	13954427	14504	13960214	1393864	13966002	2494812	13954427	0.84592	13960214	1.0338	13966002	1.10838	13954427	17145.8293928504	13960214	1348291.73921455	13966002	2250863.42229199
118	14041303	17843	14047107	270996	14052894	994951	14041303	0.8463	14047107	1.03457	14052894	1.10814	14041303	21083.5401157982	14047107	261940.709666818	14052894	897856.769000307	14057886	19413	14063674	509518	14069477	1064582	14057886	0.8459	14063674	1.03462	14069477	1.10815	14057886	22949.5212200024	14063674	492468.732481491	14069477	960684.022921085	14074469	14478	14080257	1395726	14086060	2491894	14074469	0.84545	14080257	1.03384	14086060	1.10857	14074469	17124.6081968183	14080257	1350040.62524182	14086060	2247845.42248122
119	14161314	17783	14167086	270418	14172905	993553	14161314	0.84571	14167086	1.03361	14172905	1.10847	14161314	21027.3025032221	14167086	261624.790781823	14172905	896328.272303265	14177866	19334	14183654	509813	14189472	1058915	14177866	0.84532	14183654	1.03444	14189472	1.1078	14177866	22871.8118582312	14183654	492839.604036967	14189472	955871.998555696	14194433	14521	14200221	1395839	14206024	2485739	14194433	0.84559	14200221	1.0344	14206024	1.10848	14194433	17172.6250310434	14200221	1349418.98685228	14206024	2242475.28146651
120	14281325	17961	14287113	270784	14292916	992635	14281325	0.84586	14287113	1.03407	14292916	1.10924	14281325	21234.0103563237	14287113	261862.349744215	14292916	894878.475352494	14297893	19436	14303680	509386	14309499	1055835	14297893	0.84599	14303680	1.03387	14309499	1.10907	14297893	22974.2668353054	14303680	492698.308297949	14309499	952000.324596283	14314475	14572	14320263	1394377	14326066	2484175	14314475	0.84546	14320263	1.03386	14326066	1.10878	14314475	17235.587727391	14320263	1348709.68989999	14326066	2240457.98084381
121	14401336	17955	14407124	270765	14412927	989907	14401336	0.84654	14407124	1.03501	14412927	1.1096	14401336	21209.8660429513	14407124	261606.168056347	14412927	892129.596250901	14417919	19409	14423707	506656	14429541	1049945	14417919	0.84692	14423707	1.03401	14429541	1.10913	14417919	22917.1586454447	14423707	489991.392733146	14429541	946638.356189085	14434518	14522	14440290	1391669	14446093	2474996	14434518	0.84564	14440290	1.03374	14446093	1.10915	14434518	17172.7922047207	14440290	1346246.63841972	14446093	2231434.88256773
122	14521347	18020	14527135	269758	14532938	987450	14521347	0.84565	14527135	1.0345	14532938	1.11008	14521347	21309.0522083604	14527135	260761.720637989	14532938	889530.484289421	14537930	19539	14543718	508772	14549521	1043702	14537930	0.84573	14543718	1.03486	14549521	1.10883	14537930	23103.1180163882	14543718	491633.650928628	14549521	941264.215434287	14554497	14965	14560301	1394918	14566119	2470665	14554497	0.84603	14560301	1.03384	14566119	1.10887	14554497	17688.4980438046	14560301	1349259.07297067	14566119	2228092.56269896
123	14641358	18028	14647146	270700	14652949	984103	14641358	0.84558	14647146	1.03453	14652949	1.10829	14641358	21320.277206178	14647146	261664.717311243	14652949	887947.197935558	14657926	19552	14663713	506523	14669516	1040547	14657926	0.84656	14663713	1.03417	14669516	1.10961	14657926	23095.8230958231	14663713	489786.978929963	14669516	937759.212696353	14674493	14871	14680280	1392783	14686084	2463437	14674493	0.84549	14680280	1.03461	14686084	1.10751	14674493	17588.6172515346	14680280	1346191.31846783	14686084	2224302.26363645
124	14761369	17959	14767157	269475	14772960	983380	14761369	0.84568	14767157	1.03467	14772960	1.10897	14761369	21236.1649796613	14767157	260445.35938995	14772960	886750.768731345	14777921	19400	14783709	507459	14789527	1031510	14777921	0.84514	14783709	1.03469	14789527	1.1096	14777921	22954.7767233831	14783709	490445.447428698	14789527	929623.287671233	14794519	14707	14800307	1395747	14806110	2458340	14794519	0.84589	14800307	1.03445	14806110	1.1089	14794519	17386.42140231	14800307	1349264.82671951	14806110	2216917.66615565
125	14881380	17745	14887168	270410	14892987	982341	14881380	0.84628	14887168	1.03525	14892987	1.10881	14881380	20968.2374627783	14887168	261202.608065685	14892987	885941.685230111	14897963	19572	14903751	507928	14909554	1025764	14897963	0.84624	14903751	1.03485	14909554	1.1093	14897963	23128.1905842314	14903751	490822.824563947	14909554	924694.852609754	14914546	15088	14920334	1395159	14926153	2456800	14914546	0.84775	14920334	1.03608	14926153	1.10958	14914546	17797.6997935712	14920334	1346574.58883484	14926153	2214171.12781413
126	15001391	18094	15007179	269937	15012998	978416	15001391	0.84696	15007179	1.03408	15012998	1.10925	15001391	21363.4646264286	15007179	261040.73185827	15012998	882051.836826685	15017974	19777	15023762	507937	15029565	1019035	15017974	0.84707	15023762	1.03434	15029565	1.10884	15017974	23347.5391644138	15023762	491073.534814471	15029565	919009.956350781	15034542	15055	15040345	1391752	15046164	2440544	15034542	0.8471	15040345	1.03361	15046164	1.10858	15034542	17772.3999527801	15040345	1346496.26067859	15046164	2201504.62754154
127	15121402	17818	15127190	270514	15132993	975870	15121402	0.84658	15127190	1.03381	15132993	1.10936	15121402	21047.0363108035	15127190	261667.037463364	15132993	879669.358909642	15137970	19699	15143757	507869	15149561	1017067	15137970	0.84652	15143757	1.03408	15149561	1.10921	15137970	23270.5665548363	15143757	491131.247098871	15149561	916929.165802688	15154553	15045	15160325	1392385	15166128	2440273	15154553	0.84561	15160325	1.03503	15166128	1.10926	15154553	17791.8898783127	15160325	1345260.52384955	15166128	2199910.75131169
128	15241413	17843	15247201	270147	15253004	973320	15241413	0.84692	15247201	1.03478	15253004	1.10923	15241413	21068.1056061966	15247201	261067.086723748	15253004	877473.562741722	15257996	19723	15263768	508706	15269587	1008662	15257996	0.84673	15263768	1.0348	15269587	1.10867	15257996	23293.1394895657	15263768	491598.376497874	15269587	909794.618777454	15274564	15213	15280351	1392393	15286186	2435911	15274564	0.84632	15280351	1.03496	15286186	1.10987	15274564	17975.4702712922	15280351	1345359.24093685	15286186	2194771.45972051
129	15361424	17811	15367212	269725	15373015	972106	15361424	0.8464	15367212	1.03499	15373015	1.10897	15361424	21043.2419659735	15367212	260606.382670364	15373015	876584.578482736	15377992	19626	15383779	508199	15389598	1004078	15377992	0.84587	15383779	1.03495	15389598	1.10945	15377992	23202.1469020062	15383779	491037.24817624	15389598	905023.209698499	15394575	15158	15400347	1397190	15406150	2429094	15394575	0.84686	15400347	1.03481	15406150	1.10935	15394575	17899.0624188178	15400347	1350189.88993149	15406150	2189655.20349754
130	15481435	17777	15487223	271514	15493026	972208	15481435	0.84643	15487223	1.03376	15493026	1.10941	15481435	21002.3274222322	15487223	262647.036062529	15493026	876328.85948387	15498018	19707	15503790	509931	15509609	999034	15498018	0.84611	15503790	1.03409	15509609	1.10863	15498018	23291.2978217962	15503790	493120.521424634	15509609	901142.85198849	15514570	15269	15520373	1401877	15526176	2420264	15514570	0.84628	15520373	1.03402	15526176	1.10843	15514570	18042.4918466701	15520373	1355754.24073035	15526176	2183506.40094548
131	15601447	18039	15607234	271505	15613037	969446	15601447	0.84584	15607234	1.03313	15613037	1.10835	15601447	21326.7284592831	15607234	262798.486153727	15613037	874674.967293725	15618014	19470	15623801	510519	15629605	995096	15618014	0.84576	15623801	1.03563	15629605	1.10799	15618014	23020.7150964813	15623801	492955.012890704	15629605	898109.18871109	15634581	15445	15640369	1394647	15646172	2412749	15634581	0.84568	15640369	1.0336	15646172	1.10877	15634581	18263.4093274052	15640369	1349310.17801858	15646172	2176059.0564319
132	15721458	17878	15727245	271264	15733048	965777	15721458	0.84587	15727245	1.03581	15733048	1.10794	15721458	21135.6354995448	15727245	261885.867099178	15733048	871687.094969042	15738025	19707	15743812	506970	15749616	991003	15738025	0.84652	15743812	1.03442	15749616	1.10893	15738025	23280.0170108208	15743812	490100.732777789	15749616	893656.948590082	15754608	15546	15760380	1393240	15766183	2405873	15754608	0.84551	15760380	1.03517	15766183	1.10862	15754608	18386.5359368902	15760380	1345904.53741897	15766183	2170151.17894319
133	15841469	18434	15847256	271065	15853059	964893	15841469	0.84572	15847256	1.03426	15853059	1.10816	15841469	21796.8121837015	15847256	262085.935838184	15853059	870716.3225527	15858051	19887	15863839	506659	15869642	983085	15858051	0.84617	15863839	1.03416	15869642	1.10795	15858051	23502.3695002186	15863839	489923.222712153	15869642	887300.870977932	15874619	15527	15880406	1387003	15886225	2396774	15874619	0.84605	15880406	1.03447	15886225	1.10868	15874619	18352.3432421252	15880406	1340786.1030286	15886225	2161826.67676877
134	15961480	18113	15967267	269457	15973070	963465	15961480	0.84615	15967267	1.0342	15973070	1.10884	15961480	21406.3700289547	15967267	260546.315993038	15973070	868894.520399697	15978047	19910	15983834	506542	15989638	979356	15978047	0.84639	15983834	1.03432	15989638	1.10794	15978047	23523.4348231903	15983834	489734.318199397	15989638	883943.173818077	15994614	15523	16000433	1386366	16006236	2389250	15994614	0.84623	16000433	1.03426	16006236	1.10848	15994614	18343.7127022204	16000433	1340442.44193916	16006236	2155429.05600462
135	16081491	18105	16087278	270022	16093081	963734	16081491	0.84755	16087278	1.03523	16093081	1.1087	16081491	21361.5715886968	16087278	260832.858398617	16093081	869246.865698566	16098042	19651	16103830	506975	16109617	975593	16098042	0.84644	16103830	1.03437	16109617	1.10868	16098042	23216.057842257	16103830	490129.257422392	16109617	879959.05040228	16114609	15441	16120381	1387629	16126185	2384369	16114609	0.84627	16120381	1.03426	16126185	1.10811	16114609	18245.9498741536	16120381	1341663.60489625	16126185	2151743.96043714
136	16201502	18014	16207289	270550	16213092	959682	16201502	0.84613	16207289	1.0342	16213092	1.10747	16201502	21289.8727145947	16207289	261603.171533553	16213092	866553.495805755	16218069	20066	16223856	507207	16229675	970858	16218069	0.84603	16223856	1.03329	16229675	1.1079	16218069	23717.8350649504	16223856	490866.068577069	16229675	876304.720642657	16234636	15676	16240424	1387547	16246227	2372232	16234636	0.84599	16240424	1.0343	16246227	1.10794	16234636	18529.7698554356	16240424	1341532.43739727	16246227	2141119.55521057
137	16321513	18099	16327300	269319	16333103	959100	16321513	0.84567	16327300	1.03336	16333103	1.10894	16321513	21401.9653056157	16327300	260624.564527367	16333103	864879.975472073	16338080	19975	16343867	507235	16349702	967528	16338080	0.84608	16343867	1.03463	16349702	1.10791	16338080	23608.8785930408	16343867	490257.386698627	16349702	873291.15180836	16354663	15657	16360435	1387799	16366238	2368339	16354663	0.84577	16360435	1.03499	16366238	1.1073	16354663	18512.1250458162	16360435	1340881.55441115	16366238	2138841.32574731
138	16441524	17907	16447311	269644	16453114	959549	16441524	0.84568	16447311	1.03404	16453114	1.10865	16441524	21174.6760003784	16447311	260767.475146029	16453114	865511.207324223	16458106	19814	16463894	506057	16469697	962834	16458106	0.84599	16463894	1.0344	16469697	1.10862	16458106	23421.0806274306	16463894	489227.571539056	16469697	868497.772004835	16474674	15934	16480461	1387645	16486249	2359950	16474674	0.84572	16480461	1.03482	16486249	1.10883	16474674	18840.7510760062	16480461	1340953.01598346	16486249	2128324.45009605
139	16561535	17786	16567322	268921	16573125	958267	16561535	0.84646	16567322	1.0343	16573125	1.10966	16561535	21012.215580181	16567322	260002.900512424	16573125	863568.119964674	16578117	20017	16583905	506059	16589693	957401	16578117	0.84631	16583905	1.03481	16589693	1.10748	16578117	23652.0896598173	16583905	489035.668383568	16589693	864486.040379962	16594685	15809	16600457	1384887	16606260	2353233	16594685	0.84646	16600457	1.03417	16606260	1.10781	16594685	18676.6061007017	16600457	1339128.96332324	16606260	2124220.7598776
140	16681546	17848	16687333	269104	16693136	959179	16681546	0.84623	16687333	1.03466	16693136	1.10979	16681546	21091.1927017478	16687333	260089.304699128	16693136	864288.739311041	16698113	20007	16703900	507420	16709704	954183	16698113	0.84616	16703900	1.03465	16709704	1.10877	16698113	23644.4644038952	16703900	490426.714347847	16709704	860577.937714765	16714696	15915	16720468	1386751	16726271	2346966	16714696	0.84663	16720468	1.03523	16726271	1.1093	16714696	18798.0581836221	16720468	1339558.35901201	16726271	2115718.02037321
141	16801557	18280	16807344	270018	16813147	956275	16801557	0.84654	16807344	1.0342	16813147	1.10822	16801557	21593.7817468755	16807344	261088.764262232	16813147	862892.746927505	16818139	19926	16823927	506352	16829746	950348	16818139	0.84705	16823927	1.03424	16829746	1.1096	16818139	23523.995041615	16823927	489588.49009901	16829746	856478.010093728	16834722	15856	16840510	1387727	16846313	2341894	16834722	0.84666	16840510	1.03542	16846313	1.10943	16834722	18727.7065173742	16840510	1340255.16215642	16846313	2110898.38926296
142	16921568	17985	16927355	268665	16933158	954062	16921568	0.84637	16927355	1.03533	16933158	1.10838	16921568	21249.5717003202	16927355	259496.971979948	16933158	860771.576535123	16938135	20130	16943907	505936	16949694	946686	16938135	0.84583	16943907	1.03473	16949694	1.10876	16938135	23799.1085679155	16943907	488954.606515709	16949694	853824.091778203	16954686	15980	16960474	1385433	16966277	2330120	16954686	0.84646	16960474	1.03467	16966277	1.10808	16954686	18878.623916074	16960474	1339009.53927339	16966277	2102844.55995957
143	17041579	18053	17047366	268795	17053169	956330	17041579	0.84632	17047366	1.03434	17053169	1.10947	17041579	21331.1749692788	17047366	259871.028868651	17053169	861970.129881836	17058161	20394	17063949	503821	17069768	942117	17058161	0.84636	17063949	1.03385	17069768	1.10973	17058161	24096.129306678	17063949	487325.047153843	17069768	848960.557973561	17074744	16002	17080532	1383107	17086335	2322253	17074744	0.84653	17080532	1.03541	17086335	1.10928	17074744	18903.051279931	17080532	1335806.10579384	17086335	2093477.7513342
144	17161590	18148	17167377	268714	17173180	952328	17161590	0.8463	17167377	1.03386	17173180	1.109	17161590	21443.9324116743	17167377	259913.334494032	17173180	858726.780883679	17178157	20179	17183944	505691	17189748	939704	17178157	0.84679	17183944	1.03509	17189748	1.10908	17178157	23829.9932686971	17183944	488547.855742013	17189748	847282.432286219	17194740	16414	17200527	1382488	17206315	2311286	17194740	0.84646	17200527	1.03445	17206315	1.10747	17194740	19391.3474942703	17200527	1336447.3875006	17206315	2086996.4874895
145	17281601	18340	17287388	268804	17293191	952849	17281601	0.84681	17287388	1.03415	17293191	1.10901	17281601	21657.750853202	17287388	259927.476671663	17293191	859188.826070099	17298168	20035	17303955	506987	17309759	936481	17298168	0.84628	17303955	1.03484	17309759	1.10878	17298168	23674.1976650754	17303955	489918.248231611	17309759	844604.881040423	17314735	16311	17320523	1385248	17326326	2309317	17314735	0.84645	17320523	1.03463	17326326	1.10856	17314735	19269.8919014708	17320523	1338882.49905763	17326326	2083168.2543119
146	17401612	18299	17407399	269644	17413202	952945	17401612	0.84709	17407399	1.03529	17413202	1.11012	17401612	21602.191030469	17407399	260452.62680022	17413202	858416.207256873	17418179	19999	17423967	504814	17429770	931784	17418179	0.84609	17423967	1.03538	17429770	1.10838	17418179	23636.9653346571	17423967	487563.986169329	17429770	840671.971706455	17434746	16290	17440534	1382701	17446321	2301395	17434746	0.84598	17440534	1.0345	17446321	1.10966	17434746	19255.7743681884	17440534	1336588.6901885	17446321	2073964.09711083
147	17521623	17972	17527410	268448	17533213	949725	17521623	0.8468	17527410	1.03477	17533213	1.10877	17521623	21223.4293811998	17527410	259427.698908936	17533213	856557.266159799	17538206	20387	17543978	505949	17549781	931292	17538206	0.84672	17543978	1.0343	17549781	1.10873	17538206	24077.6171579743	17543978	489170.453446776	17549781	839962.840366906	17554757	16230	17560545	1381459	17566348	2289742	17554757	0.84663	17560545	1.03398	17566348	1.10866	17554757	19170.1215406966	17560545	1336059.69167682	17566348	2065323.9045334
