HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/6/2025 10:52 AM
Export Time Stamp:	10/6/2025 4:12 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
92	10921001	73915	10926789	796247	10932608	764874	10921001	0.8377	10926789	0.9999	10932608	1.06995	10921001	88235.6452190522	10926789	796326.632663266	10932608	714868.91910837	10937569	69769	10943356	838707	10949144	903918	10937569	0.83781	10943356	1.00017	10949144	1.06951	10937569	83275.4443131498	10943356	838564.444044512	10949144	845170.218137278	10954120	41312	10959908	835761	10965711	1453862	10954120	0.83755	10959908	0.99963	10965711	1.07053	10954120	49324.8164288699	10959908	836070.346028031	10965711	1358076.84044352
93	11041012	74363	11046800	795124	11052603	759307	11041012	0.83816	11046800	0.99971	11052603	1.06942	11041012	88721.7237758901	11046800	795354.652849326	11052603	710017.579622599	11057580	69224	11063352	837985	11069155	896012	11057580	0.83837	11063352	0.99937	11069155	1.06881	11057580	82569.7484404261	11063352	838513.263355914	11069155	838326.737212414	11074147	42332	11079935	836717	11085722	1436917	11074147	0.83778	11079935	0.99934	11085722	1.06965	11074147	50528.7784382535	11079935	837269.597934637	11085722	1343352.49848081
94	11161024	74425	11166811	794311	11172614	755888	11161024	0.83771	11166811	0.99969	11172614	1.06943	11161024	88843.3944921274	11166811	794557.312766958	11172614	706813.910213852	11177591	70543	11183363	838116	11189166	889536	11177591	0.83763	11183363	0.99987	11189166	1.06919	11177591	84217.3752133997	11183363	838224.969246002	11189166	831971.866553185	11194142	42640	11199930	837665	11205733	1417627	11194142	0.83763	11199930	0.99898	11205733	1.06941	11194142	50905.5310817425	11199930	838520.29069651	11205733	1325615.99386578
95	11281035	74615	11286822	795789	11292641	753541	11281035	0.8377	11286822	0.99968	11292641	1.06951	11281035	89071.2665632088	11286822	796043.733994878	11292641	704566.577217604	11297602	70968	11303389	837902	11309193	882792	11297602	0.83806	11303389	0.99996	11309193	1.06973	11297602	84681.2877359616	11303389	837935.517420697	11309193	825247.492357885	11314169	42855	11319941	840104	11325744	1400319	11314169	0.83734	11319941	1.00064	11325744	1.06959	11314169	51179.9269114099	11319941	839566.677326511	11325744	1309211.00608644
96	11401046	74997	11406849	795388	11412652	751840	11401046	0.83844	11406849	1.00034	11412652	1.06954	11401046	89448.2610562473	11406849	795117.659995602	11412652	702956.411167418	11417628	70784	11423400	839452	11429188	873819	11417628	0.83847	11423400	0.99987	11429188	1.06956	11417628	84420.4324543514	11423400	839561.142948583	11429188	816989.229215752	11434164	43723	11439952	836144	11445755	1382536	11434164	0.83814	11439952	0.9995	11445755	1.06946	11434164	52166.7024602095	11439952	836562.28114057	11445755	1292742.13154302
97	11521057	74782	11526844	795428	11532663	749737	11521057	0.83745	11526844	1.00016	11532663	1.06864	11521057	89297.2714788943	11526844	795300.751879699	11532663	701580.513549933	11537624	71354	11543411	837479	11549215	869279	11537624	0.83761	11543411	0.99964	11549215	1.0697	11537624	85187.6171487924	11543411	837780.601016366	11549215	812638.122838179	11554207	44646	11559979	833266	11565782	1363044	11554207	0.83792	11559979	0.99949	11565782	1.06981	11554207	53281.9362230285	11559979	833691.182503077	11565782	1274099.13909947
98	11641068	74793	11646855	795825	11652674	744652	11641068	0.83734	11646855	1.00074	11652674	1.06924	11641068	89322.139154943	11646855	795236.524971521	11652674	696431.109947252	11657635	72010	11663422	836375	11669226	862710	11657635	0.83787	11663422	0.99972	11669226	1.06899	11657635	85944.1202095791	11663422	836609.250590165	11669226	807032.806667976	11674202	44881	11679990	835211	11685777	1342637	11674202	0.83797	11679990	1.00008	11685777	1.06884	11674202	53559.196629951	11679990	835144.188464923	11685777	1256162.75588488
99	11761079	74982	11766866	794677	11772685	743897	11761079	0.83772	11766866	1.00021	11772685	1.07014	11761079	89507.2339206418	11766866	794510.152867898	11772685	695139.888238922	11777661	71992	11783433	837346	11789252	856862	11777661	0.83818	11783433	1.0009	11789252	1.06933	11777661	85890.8587654203	11783433	836593.066240384	11789252	801307.360683793	11794229	45254	11800016	833980	11805804	1326479	11794229	0.83838	11800016	0.99964	11805804	1.06909	11794229	53977.9097783821	11800016	834280.340922732	11805804	1240755.22173063
100	11881090	75228	11886877	794365	11892696	741986	11881090	0.83816	11886877	0.9997	11892696	1.07036	11881090	89753.7463014222	11886877	794603.381014304	11892696	693211.629732053	11897672	72398	11903444	835303	11909248	852521	11897672	0.83762	11903444	0.99968	11909248	1.06956	11897672	86432.9887060959	11903444	835570.382522407	11909248	797076.367852201	11914224	46103	11920012	837337	11925815	1312442	11914224	0.83843	11920012	1.00068	11925815	1.07027	11914224	54987.2976873442	11920012	836767.997761522	11925815	1226271.87532118
101	12001101	75341	12006904	796120	12012707	741114	12001101	0.8383	12006904	1.00012	12012707	1.06977	12001101	89873.5536204223	12006904	796024.477062753	12012707	692778.821615861	12017683	72757	12023471	839536	12029259	845385	12017683	0.83707	12023471	0.99997	12029259	1.06901	12017683	86918.6567431637	12023471	839561.186835605	12029259	790811.124311279	12034251	46975	12040023	833343	12045826	1292550	12034251	0.83817	12040023	0.99986	12045826	1.07057	12034251	56044.7164656335	12040023	833459.68435581	12045826	1207347.48778688
102	12121112	75361	12126899	792504	12132702	738578	12121112	0.83833	12126899	0.99954	12132702	1.06994	12121112	89894.1944103157	12126899	792868.719611021	12132702	690298.521412416	12137679	73348	12143466	835259	12149270	838601	12137679	0.8381	12143466	0.99998	12149270	1.06915	12137679	87517.0027443026	12143466	835275.70551411	12149270	784362.343918066	12154230	47732	12160018	833663	12165821	1274340	12154230	0.83796	12160018	0.99997	12165821	1.06984	12154230	56962.1461644947	12160018	833688.010640319	12165821	1191150.07851641
103	12241123	75634	12246910	793794	12252729	736856	12241123	0.8384	12246910	1.00049	12252729	1.07104	12241123	90212.3091603053	12246910	793405.231436596	12252729	687981.774723633	12257690	73561	12263477	837462	12269281	834668	12257690	0.83732	12263477	1.00018	12269281	1.06928	12257690	87852.911670568	12263477	837311.283968886	12269281	780588.807421817	12274257	47786	12280045	829978	12285832	1257168	12274257	0.83743	12280045	1.00008	12285832	1.06977	12274257	57062.6798657798	12280045	829911.607071434	12285832	1175175.97240528
104	12361134	75868	12366937	793522	12372740	731770	12361134	0.83733	12366937	0.9996	12372740	1.06961	12361134	90607.0485949387	12366937	793839.535814326	12372740	684146.558091267	12377716	73933	12383488	836713	12389292	830970	12377716	0.83791	12383488	0.99975	12389292	1.07044	12377716	88235.0133069184	12383488	836922.230557639	12389292	776288.255296887	12394268	48468	12400056	831345	12405859	1240255	12394268	0.83829	12400056	1.00037	12405859	1.07043	12394268	57817.7003185055	12400056	831037.516119036	12405859	1158651.19624824
105	12481145	75643	12486948	792154	12492751	731019	12481145	0.83825	12486948	1.00045	12492751	1.07049	12481145	90239.1887861616	12486948	791797.691039033	12492751	682882.605162122	12497712	73824	12503515	837954	12509318	826639	12497712	0.83859	12503515	1.00095	12509318	1.07039	12497712	88033.4847780203	12503515	837158.699235726	12509318	772278.32845972	12514295	49267	12520082	830817	12525870	1225737	12514295	0.83891	12520082	1.00047	12525870	1.07121	12514295	58727.3962642	12520082	830426.699451258	12525870	1144254.6279441
106	12601156	75936	12606943	793478	12612762	730905	12601156	0.83825	12606943	1.00073	12612762	1.06967	12601156	90588.7265135699	12606943	792899.183595975	12612762	683299.522282573	12617723	74215	12623510	837199	12629314	822732	12617723	0.83834	12623510	0.9999	12629314	1.0697	12617723	88526.134981034	12623510	837282.728272827	12629314	769124.053472936	12634290	50129	12640078	835005	12645881	1213169	12634290	0.83856	12640078	0.99945	12645881	1.07125	12634290	59779.8607136043	12640078	835464.505478013	12645881	1132479.81330222
107	12721167	76220	12726954	794844	12732757	727696	12721167	0.83777	12726954	1.00076	12732757	1.06939	12721167	90979.6244792724	12726954	794240.377313242	12732757	680477.655485838	12737734	74952	12743506	836784	12749325	817132	12737734	0.83895	12743506	1.00071	12749325	1.07041	12737734	89340.2467369927	12743506	836190.304883533	12749325	763382.255397465	12754286	50479	12760073	832089	12765876	1191934	12754286	0.83822	12760073	1.00087	12765876	1.06986	12754286	60221.6601846771	12760073	831365.711830707	12765876	1114102.77980296
108	12841178	76076	12846965	792692	12852768	727276	12841178	0.83821	12846965	1.00061	12852768	1.07053	12841178	90760.0720583147	12846965	792208.752660877	12852768	679360.690499099	12857760	74775	12863532	834682	12869336	813895	12857760	0.83883	12863532	1.0008	12869336	1.07041	12857760	89142.0192410858	12863532	834014.788169464	12869336	760358.180510272	12874297	51026	12880084	833845	12885887	1178503	12874297	0.83804	12880084	1.00113	12885887	1.07034	12874297	60887.3084816954	12880084	832903.818684886	12885887	1101054.80501523
109	12961189	76588	12966976	791464	12972795	725281	12961189	0.83831	12966976	1.00046	12972795	1.07036	12961189	91359.9980913982	12966976	791100.09395678	12972795	677604.731118502	12977756	75024	12983544	834837	12989347	811022	12977756	0.8385	12983544	1.00064	12989347	1.07075	12977756	89474.060822898	12983544	834303.046050527	12989347	757433.574597245	12994308	50916	13000095	831764	13005898	1163941	12994308	0.83929	13000095	1.00052	13005898	1.07095	12994308	60665.5625588295	13000095	831331.707512094	13005898	1086830.38423829
110	13081200	75636	13086987	792422	13092790	725946	13081200	0.83801	13086987	1.00139	13092790	1.0717	13081200	90256.6795145643	13086987	791322.062333357	13092790	677377.997573948	13097767	75681	13103539	835578	13109342	806862	13097767	0.83889	13103539	1.00128	13109342	1.07083	13097767	90215.6420984873	13103539	834509.827420901	13109342	753492.15094833	13114319	51459	13120106	832908	13125909	1149048	13114319	0.83838	13120106	1.00054	13125909	1.07098	13114319	61379.0882416088	13120106	832458.472424891	13125909	1072893.98494837
111	13201211	76619	13206998	793585	13212802	723693	13201211	0.8381	13206998	1.00072	13212802	1.06991	13201211	91419.8782961461	13206998	793014.029898473	13212802	676405.492050733	13217778	75811	13223566	834396	13229384	803260	13217778	0.83855	13223566	1.00097	13229384	1.07046	13217778	90407.2506111741	13223566	833587.420202404	13229384	750387.683799488	13234361	52462	13240148	832347	13245952	1135195	13234361	0.83828	13240148	1.00069	13245952	1.07133	13234361	62582.9078589493	13240148	831773.076577162	13245952	1059612.81771256
112	13321222	75777	13327009	792659	13332813	724679	13321222	0.83881	13327009	1.00134	13332813	1.07105	13321222	90338.6941023593	13327009	791598.258333833	13332813	676606.134167406	13337789	76685	13343577	833303	13349380	801525	13337789	0.83888	13343577	1.00024	13349380	1.07099	13337789	91413.5514018692	13343577	833103.055266736	13349380	748396.343569968	13354356	52686	13360128	833148	13365931	1122289	13354356	0.839	13360128	1.00115	13365931	1.07089	13354356	62796.1859356377	13360128	832190.980372572	13365931	1047996.52625386
113	13441233	77070	13447020	792471	13452824	720619	13441233	0.83921	13447020	1.0015	13452824	1.07079	13441233	91836.3699193289	13447020	791284.073889166	13452824	672978.828715248	13457800	76423	13463588	835091	13469391	797682	13457800	0.83886	13463588	1.00102	13469391	1.07129	13457800	91103.4022363684	13463588	834240.075123374	13469391	744599.501535532	13474367	52992	13480170	829559	13485974	1106480	13474367	0.83905	13480170	1.00076	13485974	1.07145	13474367	63157.1420058399	13480170	828929.013949398	13485974	1032694.01278641
114	13561244	76935	13567047	791690	13572850	720065	13561244	0.8394	13567047	1.00222	13572850	1.07117	13561244	91654.7533952824	13567047	789936.341322265	13572850	672222.896459012	13577827	76951	13583614	834060	13589417	793527	13577827	0.83925	13583614	1.00214	13589417	1.07102	13577827	91690.199582961	13583614	832278.923104556	13589417	740907.732815447	13594394	53670	13600197	831527	13605985	1094504	13594394	0.83889	13600197	1.00195	13605985	1.07128	13594394	63977.3987054322	13600197	829908.678077749	13605985	1021678.73945187
115	13681255	76778	13687042	790087	13692846	716887	13681255	0.83792	13687042	1.0006	13692846	1.07114	13681255	91629.2724842467	13687042	789613.232060764	13692846	669274.791343802	13697822	77223	13703610	833724	13709413	790146	13697822	0.83897	13703610	1.00119	13709413	1.07157	13697822	92045.0075688046	13703610	832733.047673269	13709413	737372.266860775	13714389	54053	13720177	828981	13725980	1080952	13714389	0.83863	13720177	1.00107	13725980	1.07082	13714389	64453.9308157352	13720177	828094.938415895	13725980	1009461.90769691
116	13801266	76687	13807053	792034	13812872	715216	13801266	0.83879	13807053	1.00137	13812872	1.07108	13801266	91425.7442268029	13807053	790950.397954802	13812872	667752.175374389	13817849	77588	13823621	834385	13829424	788666	13817849	0.83858	13823621	1.00218	13829424	1.07055	13817849	92523.0747215531	13823621	832569.997405656	13829424	736692.354397273	13834385	54798	13840172	828356	13845975	1070729	13834385	0.83904	13840172	1.00066	13845975	1.07016	13834385	65310.3546910755	13840172	827809.645633882	13845975	1000531.69619496
117	13921277	76993	13927064	790224	13932868	716431	13921277	0.83838	13927064	1.00071	13932868	1.07119	13921277	91835.4445478184	13927064	789663.339029289	13932868	668817.856776109	13937844	78098	13943632	835273	13949435	786228	13937844	0.83915	13943632	1.00178	13949435	1.07028	13937844	93067.9854614789	13943632	833788.855836611	13949435	734600.291512501	13954411	55399	13960183	831601	13966002	1060422	13954411	0.83918	13960183	1.00155	13966002	1.07176	13954411	66015.6343096833	13960183	830314.013279417	13966002	989421.139060984
118	14041288	76994	14047075	787953	14052879	714653	14041288	0.8385	14047075	1.00069	14052879	1.0708	14041288	91823.4943351222	14047075	787409.687315752	14052879	667401.008591707	14057855	77788	14063627	832285	14069430	783197	14057855	0.83772	14063627	1.00016	14069430	1.0705	14057855	92856.8017953493	14063627	832151.855703088	14069430	731617.935544138	14074407	55412	14080179	833010	14085982	1048689	14074407	0.83856	14080179	1.00166	14085982	1.07053	14074407	66079.9465750811	14080179	831629.495038236	14085982	979597.95615256
119	14161299	77034	14167086	789572	14172890	713209	14161299	0.83854	14167086	1.00106	14172890	1.07042	14161299	91866.8161328023	14167086	788735.939903702	14172890	666288.933315895	14177866	77839	14183654	831749	14189457	779100	14177866	0.83868	14183654	1.00069	14189457	1.07079	14177866	92811.3225544904	14183654	831175.48891265	14189457	727593.645812905	14194418	55734	14200205	829965	14205993	1038900	14194418	0.83853	14200205	1.00136	14205993	1.07052	14194418	66466.3160530929	14200205	828837.780618359	14205993	970462.952583791
120	14281310	77485	14287097	790851	14292901	710800	14281310	0.83842	14287097	1.00079	14292901	1.06961	14281310	92417.8812528327	14287097	790226.720890497	14292901	664541.281401632	14297877	78724	14303665	834872	14309468	778297	14297877	0.83791	14303665	1.00159	14309468	1.07017	14297877	93952.8111611032	14303665	833546.660809313	14309468	727264.827083547	14314444	56242	14320232	832032	14326035	1026201	14314444	0.83805	14320232	1.00153	14326035	1.07058	14314444	67110.5542628721	14320232	830760.935768275	14326035	958546.769041081
121	14401321	77249	14407108	788454	14412912	711422	14401321	0.83914	14407108	1.00074	14412912	1.07033	14401321	92057.3444240532	14407108	787870.975478146	14412912	664675.380490129	14417904	78369	14423676	833003	14429479	774936	14417904	0.83844	14423676	1.00056	14429479	1.07049	14417904	93470.0157435237	14423676	832536.779403534	14429479	723907.743183028	14434455	56890	14440243	829175	14446046	1016253	14434455	0.83814	14440243	1.00094	14446046	1.07053	14434455	67876.4884148233	14440243	828396.307470977	14446046	949298.945382194
122	14521332	78012	14527119	790841	14532938	710635	14521332	0.83892	14527119	1.00123	14532938	1.07067	14521332	92990.9884136747	14527119	789869.460563507	14532938	663729.253644914	14537915	78727	14543702	834737	14549521	774079	14537915	0.83901	14543702	1.00126	14549521	1.07115	14537915	93833.2081858381	14543702	833686.554940775	14549521	722661.625355926	14554497	56730	14560285	828617	14566088	1007747	14554497	0.83871	14560285	1.00092	14566088	1.07082	14554497	67639.5893693887	14560285	827855.373056788	14566088	941098.410563867
123	14641343	77461	14647115	790586	14652934	710738	14641343	0.83905	14647115	1.0021	14652934	1.0702	14641343	92319.8855848877	14647115	788929.248577986	14652934	664116.987478976	14657910	79439	14663698	834404	14669501	770747	14657910	0.8383	14663698	1.00125	14669501	1.07098	14657910	94762.0183705118	14663698	833362.297128589	14669501	719665.166483034	14674477	57566	14680265	831492	14686068	997887	14674477	0.83864	14680265	1.00141	14686068	1.07143	14674477	68642.0871887818	14680265	830321.247041671	14686068	931359.958186722
124	14761354	77017	14767141	791112	14772945	709885	14761354	0.8391	14767141	1.00104	14772945	1.07142	14761354	91785.2460970087	14767141	790290.09829777	14772945	662564.633850404	14777905	79260	14783709	832898	14789512	769822	14777905	0.83886	14783709	1.00118	14789512	1.0711	14777905	94485.3730062227	14783709	831916.33872031	14789512	718720.941088601	14794473	57904	14800245	829223	14806048	987039	14794473	0.83935	14800245	1.00042	14806048	1.07118	14794473	68986.7159111217	14800245	828874.872553528	14806048	921450.176440934
125	14881365	77855	14887152	790294	14892956	707050	14881365	0.83875	14887152	1.00104	14892956	1.07014	14881365	92822.652757079	14887152	789472.948133941	14892956	660707.944754892	14897948	79879	14903720	829901	14909523	767589	14897948	0.83855	14903720	1.00012	14909523	1.07	14897948	95258.4819032854	14903720	829801.423829141	14909523	717372.897196262	14914499	58240	14920271	828417	14926090	978585	14914499	0.83949	14920271	1.00051	14926090	1.0708	14914499	69375.4541447784	14920271	827994.722691428	14926090	913882.144191259
126	15001376	77669	15007163	789181	15012967	706018	15001376	0.83904	15007163	1.00158	15012967	1.07046	15001376	92568.8882532418	15007163	787936.061023583	15012967	659546.363245707	15017943	80458	15023731	832619	15029534	766789	15017943	0.8393	15023731	1.00034	15029534	1.072	15017943	95863.2193494579	15023731	832336.005758042	15029534	715288.246268657	15034510	58750	15040298	829424	15046101	969817	15034510	0.83854	15040298	1.00169	15046101	1.07093	15034510	70062.2510554058	15040298	828024.63836117	15046101	905583.931722895
127	15121387	77412	15127174	786923	15132978	705309	15121387	0.83856	15127174	1.00117	15132978	1.0709	15121387	92315.3978248426	15127174	786003.376050022	15132978	658613.315902512	15137970	80413	15143742	830993	15149545	763549	15137970	0.83843	15143742	1.00049	15149545	1.07047	15137970	95909.0204310438	15143742	830586.012853702	15149545	713283.884648799	15154506	59135	15160293	828965	15166081	961176	15154506	0.83896	15160293	1.00094	15166081	1.07014	15154506	70486.078001335	15160293	828186.504685596	15166081	898177.808511036
128	15241398	77728	15247185	790236	15252989	706310	15241398	0.83793	15247185	1.001	15252989	1.06991	15241398	92761.9252204838	15247185	789446.553446554	15252989	660158.331074576	15257965	80968	15263753	831287	15269556	761281	15257965	0.8381	15263753	1.00025	15269556	1.06969	15257965	96608.9965397924	15263753	831079.230192452	15269556	711683.758846021	15274532	59192	15280320	828919	15286123	955485	15274532	0.83866	15280320	1.00125	15286123	1.07092	15274532	70579.2573867837	15280320	827884.144818976	15286123	892209.502110335
129	15361409	78094	15367196	789895	15373000	705671	15361409	0.83804	15367196	1.00093	15373000	1.07004	15361409	93186.4827454537	15367196	789161.080195418	15373000	659480.953983029	15377976	80915	15383764	833138	15389551	760618	15377976	0.83864	15383764	1.00101	15389551	1.07029	15377976	96483.5924830678	15383764	832297.379646557	15389551	710665.333694606	15394528	59617	15400300	829972	15406119	948069	15394528	0.83862	15400300	1.0009	15406119	1.07094	15394528	71089.4087906322	15400300	829225.696872814	15406119	885268.082245504
130	15481420	77593	15487208	791111	15493011	704308	15481420	0.83849	15487208	1.00116	15493011	1.0706	15481420	92538.9688606901	15487208	790194.37452555	15493011	657862.880627685	15498003	81177	15503775	832716	15509578	759132	15498003	0.83862	15503775	1.00098	15509578	1.07029	15498003	96798.3115117693	15503775	831900.737277468	15509578	709276.924945576	15514539	60103	15520311	832302	15526114	937180	15514539	0.83882	15520311	1.00103	15526114	1.06983	15514539	71651.8442574092	15520311	831445.611020649	15526114	876008.337773291
131	15601431	78295	15607219	789451	15613022	703686	15601431	0.83857	15607219	1.00114	15613022	1.07072	15601431	93367.2800124021	15607219	788552.050662245	15613022	657208.233711895	15618014	81326	15623786	833438	15629589	755832	15618014	0.83798	15623786	1.00016	15629589	1.0702	15618014	97050.0489271821	15623786	833304.6712526	15629589	706253.036815549	15634565	60294	15640353	831973	15646141	929629	15634565	0.83808	15640353	1.0002	15646141	1.07011	15634565	71943.0126002291	15640353	831806.638672266	15646141	868722.841577034
132	15721442	78133	15727230	790351	15733048	704159	15721442	0.83812	15727230	1.0003	15733048	1.07022	15721442	93224.1206509808	15727230	790113.965810257	15733048	657957.242436135	15738009	82221	15743797	835058	15749600	755927	15738009	0.83839	15743797	1.00036	15749600	1.06923	15738009	98070.1105690669	15743797	834757.48730457	15749600	706982.594951507	15754576	61136	15760364	832954	15766152	923157	15754576	0.83796	15760364	0.99967	15766152	1.06892	15754576	72958.1364265598	15760364	833228.965558634	15766152	863635.258017438
133	15841453	78220	15847241	792353	15853059	703768	15841453	0.83839	15847241	1.00018	15853059	1.07021	15841453	93297.8685337373	15847241	792210.402127617	15853059	657598.041505873	15858020	81883	15863808	836025	15869611	755785	15858020	0.83815	15863808	1.00045	15869611	1.07015	15858020	97694.923343077	15863808	835648.957968914	15869611	706242.115591272	15874587	61158	15880375	832715	15886163	914637	15874587	0.83747	15880375	1.00035	15886163	1.06971	15874587	73027.0935078272	15880375	832423.651721897	15886163	855032.67240654
134	15961464	78584	15967252	790606	15973055	701778	15961464	0.83845	15967252	0.99982	15973055	1.06953	15961464	93725.3264953187	15967252	790748.334700246	15973055	656155.507559395	15978031	81840	15983803	834748	15989622	753373	15978031	0.83744	15983803	1.00071	15989622	1.07006	15978031	97726.4042797096	15983803	834155.749417913	15989622	704047.436592341	15994598	61382	16000386	831988	16006174	909119	15994598	0.83847	16000386	1.00027	16006174	1.07002	15994598	73207.1511204933	16000386	831763.423875554	16006174	849628.04433562
135	16081475	78288	16087263	793081	16093066	703604	16081475	0.83823	16087263	1.00046	16093066	1.07017	16081475	93396.8004008446	16087263	792716.35047878	16093066	657469.374024688	16098042	82671	16103830	837608	16109617	753685	16098042	0.83901	16103830	0.99972	16109617	1.06912	16098042	98533.9864840705	16103830	837842.59592686	16109617	704958.283448069	16114594	62121	16120381	830421	16126185	906268	16114594	0.83753	16120381	1.0008	16126185	1.07055	16114594	74171.6714625148	16120381	829757.194244604	16126185	846544.299659054
136	16201486	78673	16207274	790217	16213092	702149	16201486	0.83818	16207274	0.99921	16213092	1.07092	16201486	93861.70035076	16207274	790841.764994346	16213092	655650.282000523	16218053	82546	16223841	837374	16229644	753677	16218053	0.83835	16223841	1.00006	16229644	1.0714	16218053	98462.456014791	16223841	837323.760574366	16229644	703450.625350009	16234620	62277	16240408	830343	16246196	901299	16234620	0.83834	16240408	1.00059	16246196	1.0707	16234620	74286.0891762292	16240408	829853.386501964	16246196	841784.813673298
137	16321497	78473	16327285	789737	16333088	701266	16321497	0.83906	16327285	1.00092	16333088	1.06954	16321497	93524.8969084452	16327285	789011.109779003	16333088	655670.662153823	16338064	83091	16343836	832146	16349639	750921	16338064	0.83869	16343836	1.00069	16349639	1.07062	16338064	99072.36285159	16343836	831572.215171532	16349639	701388.914834395	16354616	62880	16360403	829393	16366207	893878	16354616	0.83851	16360403	1.00008	16366207	1.07093	16354616	74990.161119128	16360403	829326.653867691	16366207	834674.535217054
138	16441508	78790	16447311	790152	16453114	701050	16441508	0.83811	16447311	1.00083	16453114	1.07082	16441508	94009.1396117455	16447311	789496.717724289	16453114	654685.194523823	16458091	83098	16463863	834089	16469666	749894	16458091	0.83876	16463863	1.00036	16469666	1.07096	16458091	99072.4402689685	16463863	833788.836019033	16469666	700207.290655113	16474627	62578	16480414	828708	16486218	887536	16474627	0.8383	16480414	1.00072	16486218	1.07079	16474627	74648.6937850412	16480414	828111.759533136	16486218	828860.934450266
139	16561519	79118	16567322	788740	16573125	699565	16561519	0.83922	16567322	1.00089	16573125	1.07031	16561519	94275.6369009318	16567322	788038.645605411	16573125	653609.701862077	16578102	82549	16583889	833285	16589693	750111	16578102	0.8384	16583889	1.00112	16589693	1.07076	16578102	98460.1622137404	16583889	832352.764903308	16589693	700540.73742015	16594669	63245	16600457	831579	16606260	882797	16594669	0.83839	16600457	1.00169	16606260	1.07057	16594669	75436.252817901	16600457	830176.002555681	16606260	824604.649859421
140	16681530	78668	16687333	788423	16693136	699630	16681530	0.83938	16687333	1.00126	16693136	1.07071	16681530	93721.556386857	16687333	787430.837145197	16693136	653426.231192386	16698113	83136	16703900	833048	16709688	749083	16698113	0.83863	16703900	1.00042	16709688	1.07058	16698113	99133.1099531379	16703900	832698.266727974	16709688	699698.294382484	16714664	63604	16720452	831072	16726240	877722	16714664	0.83921	16720452	1.00082	16726240	1.07091	16714664	75790.326616699	16720452	830391.079314962	16726240	819603.888281929
141	16801541	79485	16807329	790224	16813147	701095	16801541	0.83892	16807329	1.00073	16813147	1.07099	16801541	94746.8173365756	16807329	789647.557283183	16813147	654623.292467717	16818124	83951	16823927	831966	16829746	747646	16818124	0.83896	16823927	1.00058	16829746	1.07064	16818124	100065.557356727	16823927	831483.73943113	16829746	698316.894567735	16834738	64330	16840525	827958	16846344	873959	16834738	0.8394	16840525	1.0006	16846344	1.0708	16834738	76638.0748153443	16840525	827461.523086148	16846344	816173.88868136
142	16921552	79329	16927355	791886	16933158	698681	16921552	0.83947	16927355	1.00125	16933158	1.07106	16921552	94498.9100265644	16927355	790897.378277154	16933158	652326.667040128	16938150	83498	16943954	832177	16949757	746707	16938150	0.83866	16943954	1.00127	16949757	1.07068	16938150	99561.2047790523	16943954	831121.475725828	16949757	697413.793103448	16954749	63860	16960552	830193	16966371	869810	16954749	0.83864	16960552	1.00026	16966371	1.07162	16954749	76147.0952971478	16960552	829977.205926459	16966371	811677.646927082
143	17041563	78772	17047366	788593	17053169	701998	17041563	0.83912	17047366	1.00065	17053169	1.07156	17041563	93874.5352273811	17047366	788080.747514116	17053169	655117.772219941	17058146	83810	17063933	830701	17069752	745006	17058146	0.83883	17063933	1.0002	17069752	1.07028	17058146	99912.974023342	17063933	830534.893021396	17069752	696085.136599768	17074729	64179	17080532	828246	17086366	863197	17074729	0.83887	17080532	1.0015	17086366	1.07083	17074729	76506.490874629	17080532	827005.491762357	17086366	806100.875022179
