WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
95	11281050	36293	11286838	669262	11292641	2112448	11281050	0.84005	11286838	1.00092	11292641	1.07668	11281050	43203.3807511458	11286838	668646.844902689	11292641	1962001.70895716	11297617	32170	11303389	701487	11309193	2326043	11297617	0.84024	11303389	1.00122	11309193	1.07763	11297617	38286.6799961916	11303389	700632.228681009	11309193	2158480.18336535	11314169	26361	11319957	706682	11325760	2266733	11314169	0.83987	11319957	1.00261	11325760	1.0778	11314169	31387.0003691047	11319957	704842.36143665	11325760	2103110.96678419
96	11401061	36293	11406864	669431	11412668	2106426	11401061	0.83998	11406864	1.00186	11412668	1.07766	11401061	43206.9811185981	11406864	668188.170003793	11412668	1954629.47497355	11417644	32243	11423432	702782	11429250	2326056	11417644	0.83954	11423432	1.00192	11429250	1.07836	11417644	38405.555423208	11423432	701435.244330885	11429250	2157031.04714567	11434227	26303	11440014	706569	11445818	2262661	11434227	0.8407	11440014	1.00181	11445818	1.07747	11434227	31287.0227191626	11440014	705292.4207185	11445818	2099975.86939776
97	11521072	36551	11526875	669856	11532679	2103180	11521072	0.83955	11526875	1.00236	11532679	1.0771	11521072	43536.4183193377	11526875	668278.861885949	11532679	1952632.0675889	11537655	32769	11543427	702912	11549261	2321697	11537655	0.83949	11543427	1.00123	11549261	1.07674	11537655	39034.4137512061	11543427	702048.480369146	11549261	2156228.05876999	11554222	26444	11560010	708581	11565813	2264006	11554222	0.83965	11560010	1.00135	11565813	1.07764	11554222	31494.0749121658	11560010	707625.705297848	11565813	2100892.69143684
98	11641083	37181	11646871	670345	11652674	2098240	11641083	0.83901	11646871	1.00156	11652674	1.07717	11641083	44315.3240128246	11646871	669300.890610647	11652674	1947919.08426711	11657650	32714	11663422	705114	11669241	2317445	11657650	0.83923	11663422	1.00141	11669241	1.07686	11657650	38980.9706516688	11663422	704121.189123336	11669241	2152039.26229965	11674218	26616	11679990	706642	11685793	2264611	11674218	0.83974	11679990	1.00158	11685793	1.07751	11674218	31695.5248052969	11679990	705527.266918269	11685793	2101707.64076436
99	11761094	37153	11766882	669972	11772701	2089511	11761094	0.83947	11766882	1.00104	11772701	1.07667	11761094	44257.6863973698	11766882	669275.953008871	11772701	1940716.28261213	11777677	32720	11783465	701607	11789268	2313423	11777677	0.83914	11783465	1.00056	11789268	1.07697	11777677	38992.3016421575	11783465	701214.319980811	11789268	2148084.904872	11794244	26894	11800032	706853	11805835	2258451	11794244	0.84021	11800032	1.00112	11805835	1.07823	11794244	32008.6645005415	11800032	706062.210324437	11805835	2094591.13547202
100	11881105	37458	11886893	668301	11892712	2084041	11881105	0.83913	11886893	1.00031	11892712	1.07672	11881105	44639.0904865754	11886893	668093.890893823	11892712	1935545.91723011	11897688	33105	11903460	704042	11909263	2310261	11897688	0.84001	11903460	1.00172	11909263	1.07704	11897688	39410.2451161296	11903460	702833.127021523	11909263	2145009.47040036	11914240	26673	11920027	705961	11925830	2254385	11914240	0.8402	11920027	1.00058	11925830	1.07707	11914240	31746.0128540824	11920027	705551.779967619	11925830	2093071.94518462
101	12001116	38024	12006904	668080	12012707	2078434	12001116	0.83974	12006904	1.00034	12012707	1.07687	12001116	45280.682115893	12006904	667852.930003799	12012707	1930069.55342799	12017668	33050	12023471	702076	12029274	2312545	12017668	0.83971	12023471	1.00213	12029274	1.07765	12017668	39358.8262614474	12023471	700583.756598445	12029274	2145914.72184847	12034251	26671	12040038	709466	12045841	2254711	12034251	0.8394	12040038	1.00139	12045841	1.07759	12034251	31773.8861091256	12040038	708481.211116548	12045841	2092364.44287716
102	12121127	38419	12126915	670865	12132718	2077135	12121127	0.83917	12126915	1.00122	12132718	1.07882	12121127	45782.1418782845	12126915	670047.541998761	12132718	1925376.80057841	12137694	33395	12143466	702129	12149270	2312500	12137694	0.84026	12143466	1.00228	12149270	1.07782	12137694	39743.6507747602	12143466	700531.787524444	12149270	2145534.50483383	12154246	26894	12160034	708887	12165837	2252618	12154246	0.84033	12160034	1.00262	12165837	1.07767	12154246	32004.0936298835	12160034	707034.569428099	12165837	2090266.96484081
103	12241138	38799	12246926	671687	12252729	2072101	12241138	0.84047	12246926	1.00201	12252729	1.0773	12241138	46163.4561614335	12246926	670339.617369088	12252729	1923420.58850831	12257690	33057	12263477	703856	12269265	2310391	12257690	0.83983	12263477	1.00194	12269265	1.07815	12257690	39361.5374540086	12263477	702493.163263269	12269265	2142921.67138153	12274241	27057	12280029	707447	12285832	2253574	12274241	0.83976	12280029	1.00202	12285832	1.07874	12274241	32219.9199771363	12280029	706020.837907427	12285832	2089079.85242042
104	12361149	39235	12366937	672539	12372756	2066962	12361149	0.83979	12366937	1.00168	12372756	1.07829	12361149	46720.0133366675	12366937	671411.029470489	12372756	1916888.77760157	12377732	33595	12383520	702350	12389338	2303282	12377732	0.84013	12383520	1.00104	12389338	1.07724	12377732	39987.859021818	12383520	701620.314872533	12389338	2138132.63525305	12394299	26817	12400087	709246	12405890	2249186	12394299	0.83999	12400087	1.00117	12405890	1.07819	12394299	31925.3800640484	12400087	708417.151932239	12405890	2086075.73804246
105	12481160	39438	12486948	671627	12492767	2057528	12481160	0.84032	12486948	1.00185	12492767	1.07736	12481160	46932.1210967251	12486948	670386.78444877	12492767	1909786.88646321	12497743	33832	12503515	702058	12509318	2297369	12497743	0.84036	12503515	1.00099	12509318	1.07792	12497743	40258.9366461992	12503515	701363.649986513	12509318	2131298.24105685	12514310	27016	12520098	707244	12525886	2241598	12514310	0.83995	12520098	1.0017	12525886	1.07679	12514310	32163.8192749568	12520098	706043.725666367	12525886	2081741.10086461
106	12601171	40286	12606974	670142	12612778	2047418	12601171	0.83963	12606974	1.00123	12612778	1.07656	12601171	47980.658147041	12606974	669318.737952319	12612778	1901815.04049937	12617754	33696	12623526	703339	12629329	2297096	12617754	0.84007	12623526	1.00105	12629329	1.0773	12617754	40110.9431356911	12623526	702601.268667899	12629329	2132271.41928896	12634306	26894	12640093	705929	12645881	2237761	12634306	0.83967	12640093	1.00142	12645881	1.07754	12634306	32029.2495861469	12640093	704928.002236824	12645881	2076731.25823635
107	12721182	40068	12726970	671050	12732789	2044180	12721182	0.83972	12726970	1.00128	12732789	1.07741	12721182	47715.9053017673	12726970	670192.154042825	12732789	1897309.28801478	12737765	34380	12743568	702936	12749371	2293421	12737765	0.83998	12743568	1.00048	12749371	1.07693	12737765	40929.54594157	12743568	702598.752598753	12749371	2129591.52405449	12754348	26999	12760136	705541	12765939	2240548	12754348	0.83974	12760136	1.00118	12765939	1.07728	12754348	32151.6183580632	12760136	704709.442857428	12765939	2079819.54552206
108	12841193	40729	12846996	673251	12852800	2040681	12841193	0.83996	12846996	1.00088	12852800	1.07727	12841193	48489.2137720844	12846996	672659.060027176	12852800	1894307.83369072	12857760	34124	12863532	704810	12869336	2296799	12857760	0.84016	12863532	1.00191	12869336	1.07748	12857760	40616.0731289278	12863532	703466.379215698	12869336	2131639.56639566	12874312	26875	12880100	707411	12885903	2237583	12874312	0.83963	12880100	1.00139	12885903	1.07771	12874312	32008.1464454581	12880100	706429.063601594	12885903	2076238.50572046
109	12961204	41114	12966992	669403	12972795	2033981	12961204	0.84078	12966992	1.00074	12972795	1.07713	12961204	48899.8311092081	12966992	668908.008074025	12972795	1888333.81300307	12977771	34505	12983544	704083	12989347	2295343	12977771	0.84079	12983544	1.00153	12989347	1.07767	12977771	41038.7849522473	12983544	703007.39868002	12989347	2129912.68198985	12994323	27004	13000111	707697	13005914	2236867	12994323	0.84042	13000111	1.00073	13005914	1.07872	12994323	32131.5532709836	13000111	707180.758046626	13005914	2073630.78463364
110	13081215	41281	13087003	671789	13092822	2026707	13081215	0.83982	13087003	1.00124	13092822	1.07751	13081215	49154.5807434927	13087003	670957.013303504	13092822	1880917.11445833	13097798	34122	13103586	702884	13109405	2289102	13097798	0.83993	13103586	1.00224	13109405	1.07711	13097798	40624.813972593	13103586	701313.058748404	13109405	2125225.83580136	13114381	27170	13120169	708076	13125956	2232468	13114381	0.84016	13120169	1.00091	13125956	1.07772	13114381	32339.0782708056	13120169	707432.236664635	13125956	2071473.10989868
111	13201226	41349	13207014	668965	13212833	2017967	13201226	0.8397	13207014	1.00112	13212833	1.07763	13201226	49242.586638085	13207014	668216.5974109	13212833	1872597.2736468	13217809	34191	13223581	703401	13229369	2290375	13217809	0.83968	13223581	1.0014	13229369	1.07792	13217809	40719.0834603659	13223581	702417.615338526	13229369	2124809.81891049	13234345	27104	13240133	707072	13245936	2226426	13234345	0.83976	13240133	1.00132	13245936	1.07769	13234345	32275.8883490521	13240133	706139.895338154	13245936	2065924.33816775
112	13321237	41702	13327025	670024	13332844	2012206	13321237	0.84	13327025	1.00197	13332844	1.07874	13321237	49645.2380952381	13327025	668706.64790363	13332844	1865329.92194597	13337820	34628	13343608	702624	13349395	2285723	13337820	0.84022	13343608	1.00132	13349395	1.07772	13337820	41213.0156387613	13343608	701697.758958175	13349395	2120887.61459377	13354372	26995	13360159	706340	13365947	2229760	13354372	0.83988	13360159	1.0013	13365947	1.07811	13354372	32141.4964042482	13360159	705422.950164786	13365947	2068211.96352877
113	13441248	42201	13447036	673689	13452855	2005840	13441248	0.8404	13447036	1.0017	13452855	1.07799	13441248	50215.373631604	13447036	672545.672356993	13452855	1860722.27015093	13457816	34847	13463603	703246	13469406	2282742	13457816	0.8402	13463603	1.00173	13469406	1.07803	13457816	41474.6488931207	13463603	702031.485530033	13469406	2117512.49965214	13474383	27323	13480170	709011	13485974	2223336	13474383	0.83984	13480170	1.00142	13485974	1.07726	13474383	32533.5778243475	13480170	708005.632002556	13485974	2063880.58593097
114	13561259	42638	13567047	670308	13572866	1998798	13561259	0.84016	13567047	1.00159	13572866	1.07739	13561259	50749.8571700629	13567047	669243.902195509	13572866	1855222.34288419	13577827	35314	13583614	704175	13589417	2280591	13577827	0.84101	13583614	1.00194	13589417	1.07811	13577827	41989.9882284396	13583614	702811.545601533	13589417	2115360.21370732	13594409	27129	13600181	706251	13605969	2226695	13594409	0.84018	13600181	1.00177	13605969	1.0775	13594409	32289.5093908448	13600181	705003.144434351	13605969	2066538.28306265
115	13681270	42712	13687074	670548	13692877	1990543	13681270	0.8396	13687074	1.00086	13692877	1.07787	13681270	50871.843735112	13687074	669971.824231161	13692877	1846737.54719957	13697853	35192	13703625	703398	13709428	2278447	13697853	0.8398	13703625	1.00283	13709428	1.07833	13697853	41905.2155275066	13703625	701413.001206585	13709428	2112940.38003209	13714405	26989	13720177	707179	13725980	2221260	13714405	0.83984	13720177	1.00084	13725980	1.07768	13714405	32135.8830253382	13720177	706585.468206707	13725980	2061149.87751466
116	13801281	43362	13807069	671088	13812888	1982245	13801281	0.84002	13807069	1.00167	13812888	1.07771	13801281	51620.1995190591	13807069	669969.151516967	13812888	1839312.05983057	13817864	35283	13823636	703516	13829439	2276292	13817864	0.84072	13823636	1.00124	13829439	1.0784	13817864	41967.5992006851	13823636	702644.720546522	13829439	2110804.89614243	13834431	26863	13840219	706618	13846007	2216636	13834431	0.83972	13840219	1.00251	13846007	1.07731	13834431	31990.4253798885	13840219	704848.82943811	13846007	2057565.60321542
117	13921292	43283	13927080	671022	13932899	1974535	13921292	0.83996	13927080	1.00127	13932899	1.07768	13921292	51529.8347540359	13927080	670170.882978617	13932899	1832209.00452825	13937860	35371	13943647	703124	13949435	2272943	13937860	0.84	13943647	1.00108	13949435	1.07814	13937860	42108.3333333333	13943647	702365.445319055	13949435	2108207.6539225	13954427	27348	13960199	708258	13966002	2213316	13954427	0.83996	13960199	1.00069	13966002	1.07777	13954427	32558.6932711082	13960199	707769.638949125	13966002	2053606.98479267
118	14041303	43627	14047091	670755	14052910	1966060	14041303	0.8396	14047091	1.00188	14052910	1.07794	14041303	51961.6484040019	14047091	669496.346867888	14052910	1823904.85555782	14057886	35536	14063658	702851	14069461	2270711	14057886	0.84027	14063658	1.00208	14069461	1.07758	14057886	42291.1683149464	14063658	701392.1044228	14069461	2107231.94565601	14074438	27374	14080210	706943	14086013	2215974	14074438	0.84053	14080210	1.00174	14086013	1.07945	14074438	32567.5466669839	14080210	705715.055802903	14086013	2052873.22247441
119	14161314	43963	14167102	670278	14172921	1960087	14161314	0.84045	14167102	1.00161	14172921	1.07829	14161314	52308.8821464692	14167102	669200.587054842	14172921	1817773.511764	14177882	35582	14183669	703184	14189472	2274825	14177882	0.84003	14183669	1.00178	14189472	1.07851	14177882	42358.0110234158	14183669	701934.556489449	14189472	2109229.39982012	14194449	27743	14200221	708023	14206024	2211411	14194449	0.8403	14200221	1.00139	14206024	1.07796	14194449	33015.5896703558	14200221	707040.214102398	14206024	2051477.79138373
120	14281325	44179	14287113	671746	14292932	1950319	14281325	0.83936	14287113	1.00171	14292932	1.07796	14281325	52634.1498284407	14287113	670599.275239341	14292932	1809268.43296597	14297908	35707	14303680	703606	14309483	2267427	14297908	0.83988	14303680	1.00184	14309483	1.07871	14297908	42514.4068200219	14303680	702313.742713408	14309483	2101980.14294852	14314460	27561	14320232	707476	14326035	2207094	14314460	0.84004	14320232	1.00184	14326035	1.07789	14314460	32809.1519451455	14320232	706176.634991616	14326035	2047605.97092468
121	14401336	44909	14407124	670163	14412943	1943380	14401336	0.84004	14407124	1.00118	14412943	1.07776	14401336	53460.549497643	14407124	669373.13969516	14412943	1803165.82541568	14417919	35826	14423691	701858	14429494	2261180	14417919	0.8404	14423691	1.00194	14429494	1.07764	14417919	42629.7001427892	14423691	700499.031878156	14429494	2098270.29434691	14434471	27276	14440258	708974	14446062	2206397	14434471	0.84026	14440258	1.00192	14446062	1.07807	14434471	32461.3810011187	14440258	707615.378473331	14446062	2046617.56657731
122	14521347	44501	14527135	669916	14532954	1931855	14521347	0.84016	14527135	1.00089	14532954	1.07744	14521347	52967.2919443916	14527135	669320.304928614	14532954	1793004.71487972	14537915	35926	14543702	703860	14549505	2261290	14537915	0.84015	14543702	1.00186	14549505	1.07825	14537915	42761.4116526811	14543702	702553.250953227	14549505	2097185.25388361	14554497	27592	14560269	706600	14566073	2200287	14554497	0.83981	14560269	1.00159	14566073	1.07813	14554497	32855.0505471476	14560269	705478.289519664	14566073	2040836.44829473
123	14641358	44981	14647146	669019	14652965	1922462	14641358	0.84065	14647146	1.00144	14652965	1.07752	14641358	53507.4049842384	14647146	668056.997922991	14652965	1784154.35444354	14657941	36636	14663713	703211	14669516	2260506	14657941	0.84056	14663713	1.00187	14669516	1.07878	14657941	43585.2288950224	14663713	701898.449898689	14669516	2095428.16885741	14674493	27402	14680280	706371	14686084	2197894	14674493	0.84005	14680280	1.00192	14686084	1.07806	14674493	32619.4869353015	14680280	705017.36665602	14686084	2038749.23473647
124	14761369	44952	14767173	671547	14772976	1917154	14761369	0.84067	14767173	1.0027	14772976	1.07857	14761369	53471.6357191288	14767173	669738.705495163	14772976	1777496.12913395	14777937	36810	14783724	705038	14789527	2262925	14777937	0.83957	14783724	1.00295	14789527	1.07859	14777937	43843.8724585204	14783724	702964.255446433	14789527	2098040.03374776	14794519	27447	14800291	706014	14806095	2198433	14794519	0.84004	14800291	1.0017	14806095	1.07918	14794519	32673.4441217085	14800291	704815.8131177	14806095	2037132.82306937
125	14881380	45212	14887184	671671	14892987	1909950	14881380	0.84061	14887184	1.00301	14892987	1.07916	14881380	53784.75154947	14887184	669655.337434323	14892987	1769848.77126654	14897948	37063	14903735	703438	14909538	2262055	14897948	0.84074	14903735	1.0018	14909538	1.07918	14897948	44083.7833337298	14903735	702174.086644041	14909538	2096086.84371467	14914515	27646	14920287	706146	14926090	2196651	14914515	0.84015	14920287	1.00238	14926090	1.07868	14914515	32906.0286853538	14920287	704469.362916259	14926090	2036425.07509178
126	15001391	46102	15007179	671079	15012998	1904562	15001391	0.84049	15007179	1.00271	15012998	1.07908	15001391	54851.3367202465	15007179	669265.291061224	15012998	1764986.84064203	15017974	36774	15023746	703425	15029549	2254337	15017974	0.84097	15023746	1.00219	15029549	1.07904	15017974	43728.0759123393	15023746	701887.865574392	15029549	2089206.14620403	15034510	27456	15040298	707397	15046101	2195376	15034510	0.84053	15040298	1.00277	15046101	1.07862	15034510	32665.1041604702	15040298	705442.923103005	15046101	2035356.28859098
127	15121402	46105	15127190	670071	15132993	1893397	15121402	0.84105	15127190	1.00252	15132993	1.07916	15121402	54818.3817846739	15127190	668386.665602681	15132993	1754509.9892509	15137954	37134	15143726	703772	15149514	2250696	15137954	0.84138	15143726	1.00246	15149514	1.07936	15137954	44134.6359552164	15143726	702044.969375337	15149514	2085213.45982805	15154506	27584	15160278	707153	15166081	2186513	15154506	0.84118	15160278	1.00318	15166081	1.07905	15154506	32792.0302432298	15160278	704911.381805858	15166081	2026331.49529679
128	15241413	45956	15247201	670662	15253004	1879959	15241413	0.84101	15247201	1.00229	15253004	1.07879	15241413	54643.821119844	15247201	669129.693003023	15253004	1742655.1970263	15257981	37334	15263768	704049	15269572	2247121	15257981	0.84078	15263768	1.00244	15269572	1.07801	15257981	44404.0058041343	15263768	702335.301863453	15269572	2084508.49250007	15274564	27562	15280351	705684	15286139	2190539	15274564	0.841	15280351	1.00214	15286139	1.07908	15274564	32772.8894173603	15280351	704177.061089269	15286139	2030006.11632131
129	15361424	46024	15367212	669996	15373015	1872921	15361424	0.84023	15367212	1.00213	15373015	1.07886	15361424	54775.4781428894	15367212	668571.941764043	15373015	1736018.57516267	15378007	37555	15383795	700941	15389614	2246856	15378007	0.84129	15383795	1.00218	15389614	1.07827	15378007	44639.7793864185	15383795	699416.272525894	15389614	2083760.09719273	15394575	27902	15400362	706730	15406181	2187369	15394575	0.84043	15400362	1.00112	15406181	1.07925	15394575	33199.6715966827	15400362	705939.347930318	15406181	2026749.13134121
130	15481435	46563	15487223	672230	15493026	1862804	15481435	0.84068	15487223	1.00235	15493026	1.07873	15481435	55387.3055145834	15487223	670653.963186512	15493026	1726849.16522207	15498003	37530	15503790	701537	15509594	2249351	15498003	0.84058	15503790	1.00191	15509594	1.07868	15498003	44647.7432249161	15503790	700199.618728229	15509594	2085281.0842882	15514570	27754	15520358	705718	15526161	2183710	15514570	0.8412	15520358	1.00274	15526161	1.07953	15514570	32993.3428435568	15520358	703789.616450925	15526161	2022834.01109742
131	15601447	46769	15607250	671310	15613053	1852973	15601447	0.84057	15607250	1.00251	15613053	1.07888	15601447	55639.6254922255	15607250	669629.230631116	15613053	1717496.84858372	15618045	38179	15623833	702708	15629636	2242812	15618045	0.84026	15623833	1.00263	15629636	1.07917	15618045	45437.1266036703	15623833	700864.725771222	15629636	2078274.97057924	15634612	28082	15640400	706060	15646203	2178365	15634612	0.84098	15640400	1.00186	15646203	1.07891	15634612	33391.9950533901	15640400	704749.166550217	15646203	2019042.36683319
132	15721458	47690	15727245	668127	15733048	1842883	15721458	0.84106	15727245	1.00192	15733048	1.07862	15721458	56702.2566760992	15727245	666846.654423507	15733048	1708556.30342475	15738025	37960	15743812	702351	15749616	2238584	15738025	0.84068	15743812	1.00289	15749616	1.07791	15738025	45153.9230147024	15743812	700327.054811594	15749616	2076781.92056851	15754608	27628	15760380	705358	15766183	2175011	15754608	0.84157	15760380	1.00173	15766183	1.07881	15754608	32829.1170074979	15760380	704139.838080121	15766183	2016120.54022488
133	15841469	47315	15847256	668673	15853059	1829930	15841469	0.84036	15847256	1.00253	15853059	1.07881	15841469	56303.2509876719	15847256	666985.526617657	15853059	1696248.6443396	15858036	38093	15863808	701881	15869627	2236734	15858036	0.84127	15863808	1.00191	15869627	1.07831	15858036	45280.3499471038	15863808	700542.962940783	15869627	2074295.88893732	15874603	27915	15880406	704542	15886209	2169713	15874603	0.84166	15880406	1.00207	15886209	1.07758	15874603	33166.5993394007	15880406	703086.610715818	15886209	2013505.26179031
134	15961480	47370	15967267	668747	15973086	1820363	15961480	0.84037	15967267	1.00238	15973086	1.0772	15961480	56368.0283684568	15967267	667159.161196353	15973086	1689902.52506498	15978047	38404	15983834	703135	15989638	2236053	15978047	0.84075	15983834	1.00203	15989638	1.07785	15978047	45678.2634552483	15983834	701710.527628913	15989638	2074549.33432296	15994614	28137	16000402	705038	16006205	2172231	15994614	0.84075	16000402	1.00211	16006205	1.07821	15994614	33466.5477252453	16000402	703553.502110547	16006205	2014664.11923466
135	16081491	47787	16087278	670535	16093097	1813243	16081491	0.83993	16087278	1.00149	16093097	1.07861	16081491	56894.0268831926	16087278	669537.389289958	16093097	1681092.33179741	16098073	38894	16103861	703185	16109680	2233170	16098073	0.84092	16103861	1.00287	16109680	1.07897	16098073	46251.724301955	16103861	701172.634538873	16109680	2069723.90335227	16114656	27732	16120428	704550	16126231	2167661	16114656	0.84105	16120428	1.00252	16126231	1.07914	16114656	32973.0693775638	16120428	702778.996927742	16126231	2008693.03334136
136	16201502	48475	16207305	671865	16213108	1805002	16201502	0.8407	16207305	1.00196	16213108	1.07915	16201502	57660.2830974188	16207305	670550.720587648	16213108	1672614.55775379	16218084	39262	16223872	702394	16229691	2234134	16218084	0.84106	16223872	1.00268	16229691	1.07967	16218084	46681.5684968968	16223872	700516.615470539	16229691	2069274.87102541	16234652	28021	16240439	705689	16246242	2167163	16234652	0.84081	16240439	1.00233	16246242	1.07869	16234652	33326.1973573102	16240439	704048.566839265	16246242	2009069.3340997
137	16321513	48072	16327316	668144	16333119	1795718	16321513	0.84164	16327316	1.0024	16333119	1.0788	16321513	57117.0571740887	16327316	666544.293695132	16333119	1664551.35335558	16338095	38992	16343883	701128	16349702	2230160	16338095	0.84098	16343883	1.00227	16349702	1.0782	16338095	46364.9551713477	16343883	699540.044099893	16349702	2068410.31348544	16354663	28096	16360435	704919	16366238	2165136	16354663	0.84099	16360435	1.00267	16366238	1.07989	16354663	33408.2450445309	16360435	703041.878185245	16366238	2004959.76442045
138	16441524	48692	16447311	668071	16453114	1779202	16441524	0.84084	16447311	1.00208	16453114	1.07809	16441524	57908.7579087579	16447311	666684.296662941	16453114	1650327.89470267	16458091	39203	16463878	702486	16469682	2225458	16458091	0.84013	16463878	1.00168	16469682	1.07784	16458091	46663.0164379322	16463878	701307.802891143	16469682	2064738.73673272	16474658	27851	16480461	703030	16486264	2159737	16474658	0.84078	16480461	1.00166	16486264	1.07963	16474658	33125.1932729132	16480461	701864.90425893	16486264	2000441.81803025
139	16561535	48503	16567338	667158	16573141	1771332	16561535	0.84055	16567338	1.00223	16573141	1.0795	16561535	57703.88436143	16567338	665673.547987987	16573141	1640881.88976378	16578117	39348	16583905	701895	16589724	2224107	16578117	0.84045	16583905	1.00201	16589724	1.07947	16578117	46817.7761913261	16583905	700487.021087614	16589724	2060369.44055879	16594700	28059	16600503	703608	16606322	2154698	16594700	0.84115	16600503	1.00236	16606322	1.07833	16594700	33357.9028710694	16600503	701951.394708488	16606322	1998180.51987796
140	16681546	49072	16687333	666734	16693136	1762691	16681546	0.84041	16687333	1.00126	16693136	1.07894	16681546	58390.5474708773	16687333	665894.972334858	16693136	1633724.76690085	16698128	39634	16703916	698862	16709704	2220795	16698128	0.84032	16703916	1.00176	16709704	1.07909	16698128	47165.365575019	16703916	697634.163871586	16709704	2058025.74391385	16714680	28137	16720468	703779	16726255	2154738	16714680	0.84108	16720468	1.00251	16726255	1.07836	16714680	33453.4170352404	16720468	702016.937486908	16726255	1998162.02381394
141	16801557	49210	16807344	669320	16813163	1748713	16801557	0.84059	16807344	1.00231	16813163	1.07911	16801557	58542.2143970307	16807344	667777.434127166	16813163	1620514.12738275	16818124	40232	16823911	702080	16829699	2220321	16818124	0.84116	16823911	1.00215	16829699	1.07858	16818124	47829.1882638261	16823911	700573.766402235	16829699	2058559.40217694	16834691	28175	16840479	702409	16846282	2150831	16834691	0.8399	16840479	1.0012	16846282	1.07845	16834691	33545.6601976426	16840479	701567.119456652	16846282	1994372.47902082
142	16921568	49154	16927355	669057	16933158	1736492	16921568	0.84039	16927355	1.00208	16933158	1.07788	16921568	58489.5108223563	16927355	667668.250039917	16933158	1611025.34604965	16938135	40141	16943922	701526	16949741	2214896	16938135	0.84108	16943922	1.00178	16949741	1.07913	16938135	47725.5433490274	16943922	700279.502485576	16949741	2052483.01872805	16954718	28157	16960505	707101	16966308	2151507	16954718	0.84017	16960505	1.00338	16966308	1.07923	16954718	33513.4556101741	16960505	704719.04961231	16966308	1993557.44373303
143	17041594	49116	17047382	667480	17053201	1732242	17041594	0.84084	17047382	1.00333	17053201	1.08003	17041594	58413.0155558727	17047382	665264.668653384	17053201	1603883.22546596	17058161	40588	17063949	700890	17069752	2210754	17058161	0.84086	17063949	1.00219	17069752	1.07918	17058161	48269.62871346	17063949	699358.405092847	17069752	2048549.82486703	17074729	28220	17080516	703471	17086304	2143850	17074729	0.84082	17080516	1.00196	17086304	1.0786	17074729	33562.4747270522	17080516	702094.894007745	17086304	1987622.84442796
144	17161605	49872	17167393	667147	17173212	1717781	17161605	0.84115	17167393	1.00224	17173212	1.07908	17161605	59290.2573857219	17167393	665655.930715198	17173212	1591894.02083256	17178188	40909	17183976	700288	17189763	2207823	17178188	0.8408	17183976	1.00274	17189763	1.07837	17178188	48654.8525214082	17183976	698374.453996051	17189763	2047370.56854326	17194740	28074	17200527	704354	17206331	2141514	17194740	0.8405	17200527	1.00247	17206331	1.07914	17194740	33401.5466983938	17200527	702618.532225403	17206331	1984463.55431177
145	17281616	49652	17287404	667098	17293207	1706195	17281616	0.84064	17287404	1.00261	17293207	1.07968	17281616	59064.5222687476	17287404	665361.406728439	17293207	1580278.41582691	17298183	40747	17303971	701711	17309759	2208035	17298183	0.84069	17303971	1.00184	17309759	1.07848	17298183	48468.5199062675	17303971	700422.223109479	17309759	2047358.31911579	17314751	28385	17320523	702480	17326326	2141449	17314751	0.84073	17320523	1.00219	17326326	1.07936	17314751	33762.3255979922	17320523	700944.930601982	17326326	1983998.85117106
146	17401627	50369	17407430	667429	17413234	1696471	17401627	0.84102	17407430	1.00232	17413234	1.07795	17401627	59890.3712159045	17407430	665884.148774842	17413234	1573793.77522149	17418210	41118	17423998	701363	17429801	2203870	17418210	0.84047	17423998	1.00256	17429801	1.07868	17418210	48922.6266255786	17423998	699572.095435685	17429801	2043117.51399859	17434777	28294	17440565	704107	17446368	2137465	17434777	0.8409	17440565	1.00231	17446368	1.07862	17434777	33647.2826733262	17440565	702484.261356267	17446368	1981666.3885335
147	17521638	50095	17527441	669262	17533245	1685672	17521638	0.841	17527441	1.00281	17533245	1.07854	17521638	59565.9928656362	17527441	667386.643531676	17533245	1562920.2440336	17538206	41127	17543993	701759	17549796	2205109	17538206	0.84102	17543993	1.00161	17549796	1.07943	17538206	48901.334094314	17543993	700630.984115574	17549796	2042845.76118878	17554773	28873	17560560	704448	17566348	2137710	17554773	0.84072	17560560	1.00244	17566348	1.07916	17554773	34343.1820344467	17560560	702733.330673157	17566348	1980901.81252085
