WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
95	11281035	45215	11286822	786537	11292625	1571479	11281035	0.83872	11286822	1.00126	11292625	1.07202	11281035	53909.5288057993	11286822	785547.210514752	11292625	1465904.55401951	11297617	33213	11303389	774250	11309193	1879426	11297617	0.83846	11303389	1.00123	11309193	1.07154	11297617	39611.9075447845	11303389	773298.842423819	11309193	1753948.52268697	11314169	26369	11319957	782944	11325760	2154428	11314169	0.8387	11319957	1.00052	11325760	1.07122	11314169	31440.3243114344	11319957	782537.080718027	11325760	2011190.97851048
96	11401046	45383	11406833	787067	11412636	1545716	11401046	0.83858	11406833	1.00049	11412636	1.07103	11401046	54118.8676095304	11406833	786681.526052234	11412636	1443205.13897837	11417613	33568	11423447	774030	11429250	1864744	11417613	0.83882	11423447	1.00015	11429250	1.07171	11417613	40018.120693355	11423447	773913.912913063	11429250	1739970.7010292	11434227	26652	11440014	782194	11445818	2152478	11434227	0.83883	11440014	1.0008	11445818	1.07126	11434227	31772.8264368227	11440014	781568.745003997	11445818	2009295.59584041
97	11521057	45590	11526844	785481	11532647	1526899	11521057	0.83894	11526844	1.00072	11532647	1.07223	11521057	54342.3844375045	11526844	784915.860580382	11532647	1424040.55100118	11537639	34109	11543411	772303	11549215	1849364	11537639	0.83894	11543411	1.00028	11549215	1.07227	11537639	40657.2579683887	11543411	772086.815691606	11549215	1724718.58766915	11554191	26486	11559979	783296	11565782	2146626	11554191	0.84012	11559979	1.00059	11565782	1.07256	11554191	31526.4486025806	11559979	782834.12786456	11565782	2001404.11725218
98	11641068	45875	11646855	788153	11652658	1507967	11641068	0.83936	11646855	1.00097	11652658	1.07192	11641068	54654.7369424323	11646855	787389.232444529	11652658	1406790.61870289	11657635	34784	11663422	771507	11669226	1836425	11657635	0.8385	11663422	1.00016	11669226	1.07195	11657635	41483.6016696482	11663422	771383.57862742	11669226	1713162.92737534	11674202	26273	11679990	780040	11685793	2138731	11674202	0.83907	11679990	1.00004	11685793	1.07215	11674202	31312.0478625145	11679990	780008.799648014	11685793	1994805.76411883
99	11761079	46329	11766866	784572	11772669	1482902	11761079	0.83903	11766866	1.00023	11772669	1.07116	11761079	55217.3343027067	11766866	784391.589934315	11772669	1384388.88681429	11777661	35145	11783433	772957	11789252	1817855	11777661	0.83915	11783433	1.00104	11789252	1.07228	11777661	41881.6659715188	11783433	772153.959881723	11789252	1695317.45439624	11794229	26610	11800016	784244	11805819	2132050	11794229	0.83824	11800016	1.00122	11805819	1.0714	11794229	31745.084939874	11800016	783288.388166437	11805819	1989966.39910398
100	11881090	46617	11886877	785481	11892680	1465894	11881090	0.83957	11886877	1.00085	11892680	1.07189	11881090	55524.8520075753	11886877	784813.908178049	11892680	1367578.76274618	11897641	35746	11903429	773847	11909216	1801709	11897641	0.83937	11903429	1.00176	11909216	1.07154	11897641	42586.7019312103	11903429	772487.422137039	11909216	1681420.19896597	11914208	26731	11919980	783587	11925784	2128159	11914208	0.83797	11919980	1.00051	11925784	1.07191	11914208	31899.710013485	11919980	783187.574337088	11925784	1985389.6315922
101	12001101	47104	12006888	785372	12012691	1447250	12001101	0.83911	12006888	1.00066	12012691	1.07162	12001101	56135.6675525259	12006888	784853.996362401	12012691	1350525.37280006	12017668	36347	12023455	774612	12029259	1786827	12017668	0.83899	12023455	1.00189	12029259	1.07072	12017668	43322.3280372829	12023455	773150.745091776	12029259	1668808.83891213	12034235	26459	12040023	781706	12045826	2126250	12034235	0.83877	12040023	1.00116	12045826	1.07142	12034235	31545.0004172777	12040023	780800.271684846	12045826	1984515.87612701
102	12121112	48022	12126899	788117	12132702	1428281	12121112	0.83863	12126899	1.00107	12132702	1.07219	12121112	57262.4399317935	12126899	787274.616160708	12132702	1332115.57653028	12137679	36556	12143466	771143	12149270	1765374	12137679	0.83898	12143466	1.00038	12149270	1.07064	12137679	43571.9564232759	12143466	770850.076970751	12149270	1648895.98744676	12154262	26680	12160034	782954	12165837	2117871	12154262	0.83907	12160034	1.00058	12165837	1.07187	12154262	31797.1087036838	12160034	782500.149913051	12165837	1975865.54339612
103	12241123	47924	12246910	786412	12252713	1408193	12241123	0.83831	12246910	1.00067	12252713	1.07168	12241123	57167.3963092412	12246910	785885.456743982	12252713	1314005.11346671	12257690	37111	12263477	773160	12269281	1747762	12257690	0.83957	12263477	1.00204	12269281	1.07146	12257690	44202.3893183415	12263477	771585.964632151	12269281	1631196.68489724	12274273	26373	12280045	782680	12285848	2111552	12274273	0.83963	12280045	1.00188	12285848	1.07212	12274273	31410.2640448769	12280045	781211.322713299	12285848	1969510.87564825
104	12361134	48297	12366921	786758	12372724	1386892	12361134	0.83922	12366921	1.00136	12372724	1.07172	12361134	57549.8677343247	12366921	785689.462331229	12372724	1294080.54342552	12377701	37203	12383488	772247	12389292	1730653	12377701	0.83922	12383488	1.00019	12389292	1.07168	12377701	44330.4497032959	12383488	772100.300942821	12389292	1614897.17079725	12394268	26553	12400056	780946	12405843	2106898	12394268	0.8391	12400056	1.00096	12405843	1.07226	12394268	31644.6192348945	12400056	780197.010869565	12405843	1964913.36056553
105	12481145	48698	12486948	785366	12492751	1368432	12481145	0.83915	12486948	1.00129	12492751	1.07224	12481145	58032.5329202169	12486948	784354.183103796	12492751	1276236.66343356	12497727	38428	12503515	771301	12509334	1716668	12497727	0.83934	12503515	0.9999	12509334	1.07209	12497727	45783.5918698025	12503515	771378.137813781	12509334	1601234.9709446	12514326	26809	12520098	781233	12525901	2096930	12514326	0.83972	12520098	1.00138	12525901	1.07051	12514326	31926.1182298862	12520098	780156.384189818	12525901	1958814.02322258
106	12601156	48915	12606943	786398	12612746	1348874	12601156	0.83932	12606943	1.00124	12612746	1.07143	12601156	58279.3213553829	12606943	785424.074148056	12612746	1258947.38807015	12617723	38649	12623510	772478	12629314	1692992	12617723	0.8393	12623510	1.0014	12629314	1.07174	12617723	46049.0885261528	12623510	771398.042740164	12629314	1579666.71020957	12634306	26713	12640078	782065	12645881	2095504	12634306	0.83984	12640078	1.00098	12645881	1.0726	12634306	31807.2489998095	12640078	781299.326659873	12645881	1953667.7232892
107	12721167	49415	12726954	787599	12732757	1328605	12721167	0.8391	12726954	1.0015	12732757	1.07126	12721167	58890.4778929806	12726954	786419.370943585	12732757	1240226.46229673	12737718	39203	12743506	770939	12749309	1676157	12737718	0.8391	12743506	1.00091	12749309	1.07226	12737718	46720.2955547611	12743506	770238.083344157	12749309	1563200.15667842	12754286	26908	12760073	782826	12765876	2093202	12754286	0.83917	12760073	1.00003	12765876	1.07206	12754286	32065.0166235685	12760073	782802.515924522	12765876	1952504.52400052
108	12841178	49817	12846950	787692	12852768	1312073	12841178	0.83878	12846950	1.00106	12852768	1.07112	12841178	59392.2124991058	12846950	786857.930593571	12852768	1224954.25349167	12857745	39913	12863532	773110	12869351	1656981	12857745	0.83846	12863532	1.00108	12869351	1.07261	12857745	47602.7478949503	12863532	772275.941982659	12869351	1544812.18709503	12874328	26848	12880100	783438	12885919	2086714	12874328	0.8391	12880100	1.0015	12885919	1.07245	12874328	31996.18639018	12880100	782264.603095357	12885919	1945744.7899669
109	12961189	49972	12966976	787230	12972779	1295196	12961189	0.83951	12966976	1.00165	12972779	1.07228	12961189	59525.1992233565	12966976	785933.210203165	12972779	1207889.73029433	12977756	39848	12983544	773285	12989347	1636978	12977756	0.83897	12983544	1.00134	12989347	1.07158	12977756	47496.3347914705	12983544	772250.184752432	12989347	1527630.22826107	12994323	26553	13000111	780764	13005898	2073897	12994323	0.8387	13000111	1.00078	13005898	1.07191	12994323	31659.7114582091	13000111	780155.478726593	13005898	1934767.84431529
110	13081200	49868	13086987	787009	13092790	1274564	13081200	0.83867	13086987	1.00074	13092790	1.07174	13081200	59460.8129538436	13086987	786427.043987449	13092790	1189247.39209137	13097751	40738	13103539	773936	13109358	1617220	13097751	0.83949	13103539	1.00071	13109358	1.07176	13097751	48527.081918784	13103539	773386.895304334	13109358	1508938.56833619	13114350	26952	13120137	783076	13125925	2072467	13114350	0.83919	13120137	1.00156	13125925	1.07197	13114350	32116.6839452329	13120137	781856.304165502	13125925	1933325.55948394
111	13201211	50448	13206998	786400	13212802	1257376	13201211	0.83962	13206998	1.00099	13212802	1.07156	13201211	60084.3238607942	13206998	785622.233988352	13212802	1173406.99540856	13217778	41016	13223566	772932	13229369	1597422	13217778	0.83893	13223566	1.00108	13229369	1.07184	13217778	48890.8490577283	13223566	772098.134015264	13229369	1490354.90371697	13234330	27017	13240117	780378	13245920	2063701	13234330	0.83908	13240117	1.00254	13245920	1.07203	13234330	32198.3601086905	13240117	778400.861811	13245920	1925040.34402022
112	13321222	50820	13327009	786192	13332813	1242481	13321222	0.83896	13327009	1.00089	13332813	1.07106	13321222	60574.9976160961	13327009	785492.911308935	13332813	1160047.98984184	13337805	41485	13343592	771992	13349395	1577346	13337805	0.83898	13343592	0.99993	13349395	1.07121	13337805	49446.9474838494	13343592	772046.043223026	13349395	1472489.98795754	13354372	26846	13360159	780762	13365963	2058923	13354372	0.83896	13360159	1.00123	13365963	1.07114	13354372	31999.1417946028	13360159	779802.84250372	13365963	1922179.17359075
113	13441233	51207	13447020	786498	13452824	1226191	13441233	0.83913	13447020	1.00057	13452824	1.07165	13441233	61023.9176289729	13447020	786049.951527629	13452824	1144208.46358419	13457800	42185	13463588	772533	13469391	1556077	13457800	0.8384	13463588	1.00051	13469391	1.07115	13457800	50316.0782442748	13463588	772139.209003408	13469391	1452716.23955562	13474367	26860	13480155	782028	13485942	2054584	13474367	0.83829	13480155	1.00048	13485942	1.07183	13474367	32041.4176478307	13480155	781652.806652807	13485942	1916893.53722139
114	13561244	50936	13567031	786615	13572835	1209118	13561244	0.83865	13567031	1.00129	13572835	1.0714	13561244	60735.7061944792	13567031	785601.573969579	13572835	1128540.22773941	13577811	42509	13583599	771451	13589402	1536046	13577811	0.8395	13583599	1.00092	13589402	1.07209	13577811	50636.0929124479	13583599	770741.917435959	13589402	1432758.44378737	13594394	26801	13600166	781578	13605969	2048021	13594394	0.83828	13600166	1.0009	13605969	1.07182	13594394	31971.4176647421	13600166	780875.212308922	13605969	1910788.19204717
115	13681255	51699	13687042	786002	13692846	1192373	13681255	0.83955	13687042	1.00138	13692846	1.07195	13681255	61579.4175451135	13687042	784918.812039386	13692846	1112340.12780447	13697806	43351	13703594	771573	13709413	1517226	13697806	0.83948	13703594	1.00158	13709413	1.07176	13697806	51640.3011388002	13703594	770355.837776314	13709413	1415639.69545421	13714405	27197	13720192	782204	13725996	2039861	13714405	0.83948	13720192	1.00136	13725996	1.07234	13714405	32397.4365083147	13720192	781141.647359591	13725996	1902252.08422702
116	13801266	52028	13807038	786019	13812857	1177120	13801266	0.83876	13807038	1.00147	13812857	1.07189	13801266	62029.6628356145	13807038	784865.248085315	13812857	1098172.38709196	13817833	43669	13823605	774450	13829408	1499036	13817833	0.83915	13823605	1.00193	13829408	1.07136	13817833	52039.5638443663	13823605	772958.190691965	13829408	1399189.81481482	13834385	27057	13840172	779365	13845975	2035452	13834385	0.83958	13840172	1.00004	13845975	1.0711	13834385	32226.8276995641	13840172	779333.826646934	13845975	1900337.9703109
117	13921277	52100	13927064	784999	13932868	1162638	13921277	0.83964	13927064	1.00157	13932868	1.07166	13921277	62050.4025534753	13927064	783768.483480935	13932868	1084894.46279604	13937844	44105	13943616	772323	13949419	1480223	13937844	0.83895	13943616	1.00241	13949419	1.07291	13937844	52571.6669646582	13943616	770466.1765146	13949419	1379633.89287079	13954380	27594	13960168	780278	13965971	2028848	13954380	0.83971	13960168	1.0003	13965971	1.07135	13954380	32861.3449881507	13960168	780043.986803959	13965971	1893730.34022495
118	14041288	52322	14047075	786439	14052879	1147242	14041288	0.83898	14047075	1.00096	14052879	1.07165	14041288	62363.8227371332	14047075	785684.742647059	14052879	1070537.9554892	14057855	44588	14063627	771282	14069430	1457235	14057855	0.83901	14063627	1.00085	14069430	1.0718	14057855	53143.5858928976	14063627	770626.967077984	14069430	1359614.66691547	14074407	27092	14080194	779739	14085997	2024489	14074407	0.83889	14080194	1.00164	14085997	1.07203	14074407	32295.056562839	14080194	778462.321792261	14085997	1888463.00943071
119	14161299	52934	14167086	785176	14172905	1136387	14161299	0.83895	14167086	1.00143	14172905	1.07301	14161299	63095.5360867751	14167086	784054.801633664	14172905	1059064.68718838	14177882	45058	14183654	771486	14189457	1437928	14177882	0.839	14183654	1.00141	14189457	1.07157	14177882	53704.410011919	14183654	770399.736371716	14189457	1341889.00398481	14194433	27398	14200221	781370	14206024	2018280	14194433	0.83922	14200221	1.00082	14206024	1.07187	14194433	32646.981721122	14200221	780729.801562719	14206024	1882952.22368384
120	14281310	53115	14287097	785591	14292901	1118925	14281310	0.83988	14287097	1.001	14292901	1.07236	14281310	63241.1773110444	14287097	784806.193806194	14292901	1043422.9176769	14297877	45559	14303665	772989	14309452	1418078	14297877	0.83993	14303665	1.0008	14309452	1.0713	14297877	54241.4248806448	14303665	772371.103117506	14309452	1323698.31046392	14314429	27150	14320216	780109	14326004	2013416	14314429	0.83893	14320216	1.00118	14326004	1.07232	14314429	32362.6524263049	14320216	779189.556323538	14326004	1877626.08176664
121	14401321	53278	14407108	785087	14412912	1105131	14401321	0.83904	14407108	1.00099	14412912	1.07214	14401321	63498.760488177	14407108	784310.532572753	14412912	1030771.16794448	14417888	45736	14423660	770687	14429448	1397078	14417888	0.83889	14423660	1.00091	14429448	1.07273	14417888	54519.6628878637	14423660	769986.312455666	14429448	1302357.53637915	14434424	27293	14440212	778457	14446015	2001444	14434424	0.83958	14440212	1.00181	14446015	1.07213	14434424	32507.9206269802	14440212	777050.538525269	14446015	1866792.27332506
122	14521332	53559	14527119	785024	14532923	1089244	14521332	0.83879	14527119	1.00071	14532923	1.07191	14521332	63852.6925690578	14527119	784467.028409829	14532923	1016171.13377056	14537899	46171	14543687	771745	14549474	1378929	14537899	0.83905	14543687	1.00089	14549474	1.0713	14537899	55027.7099100173	14543687	771058.757705642	14549474	1287154.85858303	14554451	27248	14560238	778564	14566041	2000408	14554451	0.83895	14560238	1.00064	14566041	1.0727	14554451	32478.6936051016	14560238	778066.037735849	14566041	1864834.52969143
123	14641343	53668	14647146	786563	14652934	1078037	14641343	0.83878	14647146	1.00119	14652934	1.07194	14641343	63983.4044683946	14647146	785628.102557956	14652934	1005687.81834804	14657910	46455	14663682	773238	14669485	1362074	14657910	0.83873	14663682	1.00157	14669485	1.07199	14657910	55387.3117689841	14663682	772025.919306689	14669485	1270603.2705529	14674462	27392	14680249	780121	14686052	1992427	14674462	0.84006	14680249	1.0012	14686052	1.07238	14674462	32607.1947241864	14680249	779185.976827807	14686052	1857948.67491001
124	14761354	54066	14767141	785538	14772945	1065204	14761354	0.83899	14767141	1.00073	14772945	1.07311	14761354	64441.7692701939	14767141	784964.975567835	14772945	992632.628528296	14777921	47149	14783693	772828	14789543	1341621	14777921	0.83944	14783693	1.00054	14789543	1.07209	14777921	56167.2067092347	14783693	772410.898115018	14789543	1251407.06470539	14794519	27344	14800291	779634	14806095	1988309	14794519	0.83924	14800291	1.00127	14806095	1.07255	14794519	32581.8597778943	14800291	778645.120696715	14806095	1853814.74057153
125	14881365	54475	14887168	786343	14892956	1055445	14881365	0.83951	14887168	1.00093	14892956	1.07164	14881365	64889.0424176008	14887168	785612.380486148	14892956	984887.648837296	14897932	47663	14903720	770590	14909507	1322905	14897932	0.83973	14903720	1.00163	14909507	1.07286	14897932	56759.9109237493	14903720	769335.982348772	14909507	1233063.95988293	14914484	27602	14920271	779254	14926059	1980952	14914484	0.83958	14920271	1.00112	14926059	1.07225	14914484	32875.961790419	14920271	778382.211922647	14926059	1847472.13802751
126	15001376	54674	15007163	784127	15012967	1041412	15001376	0.83894	15007163	0.99978	15012967	1.07258	15001376	65170.3339928958	15007163	784299.545900098	15012967	970941.095302914	15017943	47842	15023715	773535	15029518	1302981	15017943	0.83855	15023715	1.00188	15029518	1.07211	15017943	57053.2466758094	15023715	772083.483051863	15029518	1215342.64207964	15034510	27528	15040282	779644	15046086	1970756	15034510	0.84027	15040282	1.00121	15046086	1.07241	15034510	32760.8982826948	15040282	778701.770857263	15046086	1837688.94359433
127	15121387	54886	15127174	785389	15132978	1029805	15121387	0.83932	15127174	1.00099	15132978	1.07307	15121387	65393.4137158652	15127174	784612.23388845	15132978	959681.101885245	15137938	48019	15143726	771509	15149529	1285723	15137938	0.83906	15143726	1.0015	15149529	1.07192	15137938	57229.5187471695	15143726	770353.469795307	15149529	1199457.98193895	15154506	27759	15160293	777819	15166097	1965408	15154506	0.83852	15160293	1.00161	15166097	1.07234	15154506	33104.7559986643	15160293	776568.724353791	15166097	1832821.67969114
128	15241398	55238	15247185	783074	15252989	1017671	15241398	0.8398	15247185	1.00154	15252989	1.07188	15241398	65775.1845677542	15247185	781869.920322703	15252989	949426.241743479	15257965	48346	15263753	771773	15269540	1268850	15257965	0.83912	15263753	1.00105	15269540	1.07249	15257965	57615.120602536	15263753	770963.488337246	15269540	1183087.95420004	15274517	27663	15280304	778662	15286108	1959875	15274517	0.83945	15280304	1.00155	15286108	1.07222	15274517	32953.7196974209	15280304	777456.941740303	15286108	1827866.48262483
129	15361409	55226	15367212	785019	15373015	1009221	15361409	0.83885	15367212	1.00146	15373015	1.07328	15361409	65835.3698515825	15367212	783874.543166976	15373015	940314.736135957	15377992	48946	15383764	771361	15389567	1253487	15377992	0.83941	15383764	1.00218	15389567	1.07233	15377992	58310.0034548075	15383764	769683.090861921	15389567	1168937.73372003	15394543	28030	15400331	779533	15406119	1954749	15394543	0.83957	15400331	1.00227	15406119	1.07221	15394543	33386.1381421442	15400331	777767.467847985	15406119	1823102.75039405
130	15481420	55309	15487208	784313	15493026	996899	15481420	0.83895	15487208	1.00087	15493026	1.07156	15481420	65926.4556886584	15487208	783631.240820486	15493026	930324.946806525	15497987	49365	15503790	771134	15509609	1232078	15497987	0.83884	15503790	1.00116	15509609	1.07148	15497987	58849.1249821182	15503790	770240.520995645	15509609	1149884.2722216	15514586	27897	15520358	778827	15526161	1948079	15514586	0.83947	15520358	1.001	15526161	1.07246	15514586	33231.6818945287	15520358	778048.951048951	15526161	1816458.42269176
131	15601431	55790	15607219	784707	15613022	986037	15601431	0.83938	15607219	1.00026	15613022	1.0718	15601431	66465.7247015654	15607219	784503.029212405	15613022	919982.272812092	15617998	49793	15623786	770995	15629589	1214288	15617998	0.83935	15623786	1.00042	15629589	1.07103	15617998	59323.2858759755	15623786	770671.318046421	15629589	1133757.22435413	15634565	27672	15640337	776733	15646141	1937246	15634565	0.83909	15640337	1.00096	15646141	1.0729	15634565	32978.5839421278	15640337	775988.051470588	15646141	1805616.55326685
132	15721442	55818	15727245	780549	15733048	973903	15721442	0.83899	15727245	1.00026	15733048	1.07136	15721442	66529.9943980262	15727245	780346.110011397	15733048	909034.311529271	15738009	49956	15743797	770360	15749584	1201250	15738009	0.83929	15743797	1.00058	15749584	1.07134	15738009	59521.7386123986	15743797	769913.450198885	15749584	1121259.35744022	15754576	27954	15760348	777057	15766152	1927943	15754576	0.83959	15760348	1.00095	15766152	1.07219	15754576	33294.8224728737	15760348	776319.496478346	15766152	1798135.59163954
133	15841453	56124	15847256	783533	15853044	965442	15841453	0.83826	15847256	1.00094	15853044	1.07231	15841453	66952.9740176079	15847256	782797.17065958	15853044	900338.521509638	15858020	50519	15863808	767661	15869595	1182799	15858020	0.83872	15863808	1.00103	15869595	1.07187	15858020	60233.4509729111	15863808	766871.122743574	15869595	1103491.09500219	15874572	27907	15880359	775007	15886147	1926527	15874572	0.83873	15880359	1.00057	15886147	1.07261	15874572	33272.9245406746	15880359	774565.49766633	15886147	1796111.35454639
134	15961464	56453	15967252	784404	15973070	955316	15961464	0.83907	15967252	1.00198	15973070	1.07135	15961464	67280.4414411193	15967252	782853.949180622	15973070	891693.657534886	15978047	51009	15983819	769227	15989622	1169544	15978047	0.83909	15983819	0.99959	15989622	1.0721	15978047	60790.8567614916	15983819	769542.512430096	15989622	1090890.77511426	15994598	28438	16000386	774392	16006174	1916451	15994598	0.83865	16000386	0.99979	16006174	1.07159	15994598	33909.2589280391	16000386	774554.65647786	16006174	1788418.14499949
135	16081475	56825	16087278	784688	16093081	948419	16081475	0.83873	16087278	1.00034	16093081	1.07211	16081475	67751.2429506516	16087278	784421.296759102	16093081	884628.442976933	16098058	50855	16103861	771589	16109664	1152383	16098058	0.83945	16103861	1.0013	16109664	1.07194	16098058	60581.333015665	16103861	770587.23659243	16109664	1075044.31218165	16114641	28126	16120413	775031	16126216	1913034	16114641	0.83946	16120413	1.00023	16126216	1.07136	16114641	33504.8721797346	16120413	774852.783859712	16126216	1785612.67921147
136	16201486	56740	16207289	782380	16213077	938899	16201486	0.8382	16207289	1.00047	16213077	1.07148	16201486	67692.674779289	16207289	782012.454146551	16213077	876263.672677045	16218053	51005	16223825	768536	16229628	1134061	16218053	0.83884	16223825	1.00026	16229628	1.072	16218053	60804.2058080206	16223825	768336.232579529	16229628	1057892.7238806	16234605	28234	16240377	775208	16246180	1900418	16234605	0.839	16240377	1.00063	16246180	1.07028	16234605	33651.9666269368	16240377	774719.926446339	16246180	1775626.938745
137	16321497	57187	16327285	783747	16333103	926386	16321497	0.83908	16327285	1.00039	16333103	1.0715	16321497	68154.4072078944	16327285	783441.457831446	16333103	864569.295380308	16338064	52163	16343836	767257	16349639	1123145	16338064	0.83921	16343836	1.00028	16349639	1.07194	16338064	62157.2669534443	16343836	767042.228176111	16349639	1047768.53182081	16354631	28119	16360403	774068	16366207	1894635	16354631	0.83839	16360403	1.00041	16366207	1.07279	16354631	33539.2836269517	16360403	773750.762187503	16366207	1766081.89860084
138	16441508	57521	16447296	781300	16453099	920509	16441508	0.83883	16447296	1.00026	16453099	1.07129	16441508	68572.893196476	16447296	781096.914802152	16453099	859252.863370329	16458075	52078	16463847	768703	16469650	1106632	16458075	0.83814	16463847	1.00018	16469650	1.07207	16458075	62135.204142506	16463847	768564.658361495	16469650	1032238.56651152	16474627	28232	16480414	775439	16486218	1888257	16474627	0.83884	16480414	1.00068	16486218	1.07225	16474627	33656.0011444376	16480414	774912.059799337	16486218	1761023.08230357
139	16561519	57328	16567307	782068	16573110	911826	16561519	0.83899	16567307	0.99998	16573110	1.0716	16561519	68329.77747053	16567307	782083.641672833	16573110	850901.455767077	16578086	52730	16583874	771658	16589661	1092927	16578086	0.83831	16583874	1.00141	16589661	1.07102	16578086	62900.3590557192	16583874	770571.494193188	16589661	1020454.33325241	16594653	28227	16600441	775819	16606229	1879631	16594653	0.83887	16600441	1.00081	16606229	1.07175	16594653	33648.837126134	16600441	775191.095212878	16606229	1753796.12782832
140	16681530	57794	16687333	784049	16693136	905292	16681530	0.83951	16687333	1.00118	16693136	1.07185	16681530	68842.5391001894	16687333	783124.912603128	16693136	844606.987918086	16698113	52948	16703900	767684	16709719	1079929	16698113	0.83897	16703900	1.00049	16709719	1.07187	16698113	63110.7190960344	16703900	767308.019070655	16709719	1007518.63565544	16714711	28435	16720483	774598	16726286	1877139	16714711	0.83855	16720483	1.00013	16726286	1.07226	16714711	33909.7251207441	16720483	774497.315349005	16726286	1750637.90498573
141	16801541	57658	16807344	782274	16813147	897093	16801541	0.83904	16807344	1.0008	16813147	1.07164	16801541	68719.0122044241	16807344	781648.681055156	16813147	837121.608002688	16818124	52663	16823911	769922	16829715	1065847	16818124	0.83894	16823911	1.00067	16829715	1.0715	16818124	62773.2614966505	16823911	769406.497646577	16829715	994724.218385441	16834691	28499	16840479	774358	16846282	1867009	16834691	0.83915	16840479	1.00038	16846282	1.07159	16834691	33961.7470058988	16840479	774063.855734821	16846282	1742279.22992936
142	16921552	57744	16927340	783122	16933143	889825	16921552	0.83876	16927340	1.00119	16933143	1.07168	16921552	68844.4847155325	16927340	782191.192480948	16933143	830308.487608241	16938119	52937	16943891	770460	16949694	1054230	16938119	0.8385	16943891	1.00156	16949694	1.07246	16938119	63132.9755515802	16943891	769259.954471025	16949694	983001.69703299	16954671	28711	16960458	773112	16966262	1860040	16954671	0.83901	16960458	1.00025	16966262	1.0726	16954671	34220.0927283346	16960458	772918.770307423	16966262	1734141.33880291
143	17041563	58485	17047351	784069	17053169	882117	17041563	0.83967	17047351	1.00152	17053169	1.07199	17041563	69652.3634284898	17047351	782879.023883697	17053169	822878.011921753	17058130	53451	17063902	770125	17069705	1041636	17058130	0.83883	17063902	1.00129	17069705	1.07276	17058130	63720.8969636279	17063902	769132.818663924	17069705	970986.98683769	17074682	29073	17080470	773384	17086257	1856427	17074682	0.83875	17080470	1.00154	17086257	1.07276	17074682	34662.2950819672	17080470	772194.819977235	17086257	1730514.74700772
144	17161574	58277	17167362	781019	17173180	875088	17161574	0.83935	17167362	1.00099	17173180	1.07159	17161574	69431.1074045392	17167362	780246.555909649	17173180	816625.761718568	17178157	54047	17183929	767782	17189732	1029541	17178157	0.83906	17183929	1.00055	17189732	1.07218	17178157	64413.7487188044	17183929	767359.952026386	17189732	960231.490980992	17194709	28627	17200496	772857	17206299	1844944	17194709	0.83901	17200496	1.00143	17206299	1.07276	17194709	34119.9747321248	17200496	771753.392648513	17206299	1719810.58205004
145	17281585	58942	17287373	782219	17293176	871103	17281585	0.83944	17287373	1.00025	17293176	1.07265	17281585	70215.8581911751	17287373	782023.494126469	17293176	812103.668484594	17298152	54305	17303924	768636	17309728	1016753	17298152	0.8391	17303924	1.00055	17309728	1.07188	17298152	64718.1503992373	17303924	768213.482584579	17309728	948569.802589842	17314720	29455	17320507	771160	17326295	1840532	17314720	0.83937	17320507	1.00059	17326295	1.07181	17314720	35091.7950367538	17320507	770705.283882509	17326295	1717218.53686754
146	17401596	58962	17407384	781848	17413202	862326	17401596	0.83908	17407384	1.00049	17413202	1.07147	17401596	70269.8193259284	17407384	781465.082109766	17413202	804806.480816075	17418179	54916	17423951	767830	17429754	1007177	17418179	0.83889	17423951	1.00111	17429754	1.07274	17418179	65462.6947513977	17423951	766978.653694399	17429754	938882.674273356	17434731	29147	17440518	773916	17446306	1831806	17434731	0.83837	17440518	1.00122	17446306	1.07204	17434731	34766.2726481148	17440518	772972.972972973	17446306	1708710.49587702
147	17521607	58824	17527410	781748	17533213	856888	17521607	0.83827	17527410	1.00041	17533213	1.07039	17521607	70173.0945876627	17527410	781427.614677982	17533213	800538.121619223	17538174	55230	17543962	764646	17549750	993771	17538174	0.839	17543962	1.00055	17549750	1.07233	17538174	65828.3671036949	17543962	764225.675878267	17549750	926739.902828421	17554742	29455	17560514	770334	17566317	1824342	17554742	0.83836	17560514	1.0009	17566317	1.07237	17554742	35134.0712820268	17560514	769641.322809471	17566317	1701224.39083525
