HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/24/2025 10:16 AM
Export Time Stamp:	9/24/2025 3:35 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
92	10921001	64897	10926773	777569	10932592	813620	10921001	0.83916	10926773	1.00688	10932592	1.057	10921001	77335.6690023357	10926773	772255.879548705	10932592	769744.560075686	10937569	57651	10943356	736754	10949160	911085	10937569	0.83903	10943356	1.00586	10949160	1.05744	10937569	68711.4882662122	10943356	732461.774004335	10949160	861594.984112574	10954136	45489	10959924	811470	10965727	1052744	10954136	0.83981	10959924	1.0058	10965727	1.05678	10954136	54165.8232219193	10959924	806790.61443627	10965727	996180.851265164
93	11041012	65368	11046800	776718	11052603	810282	11041012	0.83996	11046800	1.0062	11052603	1.05659	11041012	77822.7534644507	11046800	771932.021466905	11052603	766884.032595425	11057580	58118	11063367	745379	11069171	903561	11057580	0.83951	11063367	1.00669	11069171	1.0578	11057580	69228.4785172303	11063367	740425.553050095	11069171	854188.8825865	11074147	45274	11079935	813978	11085738	1043477	11074147	0.84013	11079935	1.00791	11085738	1.05777	11074147	53889.2790401485	11079935	807589.963389589	11085738	986487.61072823
94	11161024	65646	11166811	776315	11172614	810795	11161024	0.83962	11166811	1.00585	11172614	1.05867	11161024	78185.3695719492	11166811	771799.970174479	11172614	765861.883306413	11177575	58589	11183363	753917	11189166	898317	11177575	0.83968	11183363	1.0072	11189166	1.05759	11177575	69775.390625	11183363	748527.60127085	11189166	849400.051059484	11194142	46059	11199930	812227	11205733	1031589	11194142	0.83978	11199930	1.00713	11205733	1.05727	11194142	54846.5074186096	11199930	806476.820271465	11205733	975710.083516983
95	11281035	65389	11286822	776183	11292625	807990	11281035	0.83935	11286822	1.00723	11292625	1.05751	11281035	77904.3307321141	11286822	770611.479006781	11292625	764049.512534161	11297602	58862	11303389	758538	11309193	890149	11297602	0.84007	11303389	1.00703	11309193	1.05795	11297602	70067.9705262657	11303389	753242.70379234	11309193	841390.424878302	11314185	46625	11319988	811718	11325791	1025591	11314185	0.84065	11319988	1.00684	11325791	1.0576	11314185	55463.0345565931	11319988	806203.567597632	11325791	969734.30408472
96	11401046	65368	11406833	776849	11412636	806141	11401046	0.83928	11406833	1.0067	11412636	1.05795	11401046	77885.8068820894	11406833	771678.752359193	11412636	761984.0257101	11417628	59373	11423400	764727	11429188	881514	11417628	0.83979	11423400	1.00579	11429188	1.05692	11417628	70699.8178115958	11423400	760324.719871941	11429188	834040.419331643	11434164	47645	11439952	811278	11445755	1013395	11434164	0.84013	11439952	1.00653	11445755	1.05657	11434164	56711.4613214622	11439952	806014.723853238	11445755	959136.640260465
97	11521057	65889	11526844	776076	11532663	803890	11521057	0.83942	11526844	1.00668	11532663	1.05681	11521057	78493.4835958162	11526844	770926.212897843	11532663	760675.996631372	11537639	59600	11543411	771089	11549199	876596	11537639	0.83978	11543411	1.00677	11549199	1.05749	11537639	70970.9685870109	11543411	765903.831063699	11549199	828940.22638512	11554175	47897	11559947	811123	11565751	1006325	11554175	0.8389	11559947	1.00615	11565751	1.05773	11554175	57095.0053641674	11559947	806165.084728917	11565751	951400.640995339
98	11641068	66209	11646855	776068	11652658	802946	11641068	0.83891	11646855	1.00569	11652658	1.05647	11641068	78922.6496286848	11646855	771677.156976802	11652658	760027.260594243	11657635	60269	11663422	775037	11669210	870183	11657635	0.83933	11663422	1.00561	11669210	1.05597	11657635	71806.0834236832	11663422	770713.298395998	11669210	824060.34262337	11674186	48342	11679974	811721	11685762	993738	11674186	0.83902	11679974	1.00579	11685762	1.0553	11674186	57617.2200901051	11679974	807048.190974259	11685762	941663.981806122
99	11761079	66299	11766866	776427	11772669	802256	11761079	0.83907	11766866	1.00615	11772669	1.05636	11761079	79014.8616921115	11766866	771681.160860707	11772669	759453.216706426	11777646	60877	11783418	781199	11789221	862919	11777646	0.83885	11783418	1.00563	11789221	1.05577	11777646	72571.973535197	11783418	776825.472589322	11789221	817336.162232304	11794197	48630	11799985	810758	11805788	986573	11794197	0.83906	11799985	1.00597	11805788	1.05655	11794197	57957.7145853693	11799985	805946.499398591	11805788	933768.39714164
100	11881090	66190	11886877	774652	11892680	798843	11881090	0.8392	11886877	1.00571	11892680	1.05595	11881090	78872.7359389895	11886877	770253.850513568	11892680	756515.93351958	11897657	61314	11903444	786650	11909248	855806	11897657	0.83876	11903444	1.00569	11909248	1.05597	11897657	73100.7678000858	11903444	782199.286062306	11909248	810445.372501113	11914208	49367	11919996	811012	11925799	978381	11914208	0.83875	11919996	1.00604	11925799	1.05673	11914208	58857.8241430701	11919996	806142.896902708	11925799	925857.125282712
101	12001101	65963	12006888	776146	12012707	797898	12001101	0.83975	12006888	1.0052	12012707	1.05688	12001101	78550.7591545103	12006888	772130.919220056	12012707	754956.097191734	12017668	61902	12023455	787538	12029259	849193	12017668	0.83876	12023455	1.00559	12029259	1.05563	12017668	73801.8026610711	12023455	783160.13484621	12029259	804441.897255667	12034219	49962	12040007	810133	12045810	971897	12034219	0.83909	12040007	1.00591	12045810	1.05655	12034219	59543.0764280351	12040007	805373.244127208	12045810	919877.904500497
102	12121112	66370	12126899	774116	12132702	797033	12121112	0.83857	12126899	1.00561	12132702	1.05616	12121112	79146.6424985392	12126899	769797.436381897	12132702	754651.757309499	12137679	62396	12143466	789585	12149270	846013	12137679	0.83918	12143466	1.0049	12149270	1.05545	12137679	74353.5355942706	12143466	785734.898994925	12149270	801566.156615662	12154246	50797	12160034	810964	12165837	964972	12154246	0.83879	12160034	1.00516	12165837	1.05607	12154246	60559.8540755135	12160034	806800.907318238	12165837	913738.672625868
103	12241123	66642	12246910	774943	12252729	795839	12241123	0.83848	12246910	1.00484	12252729	1.05545	12241123	79479.5343955729	12246910	771210.341944986	12252729	754028.139656071	12257705	63132	12263477	792586	12269281	842204	12257705	0.83883	12263477	1.00506	12269281	1.05587	12257705	75261.9720324738	12263477	788595.705729011	12269281	797639.860967733	12274241	51124	12280029	811832	12285832	960039	12274241	0.83921	12280029	1.00582	12285832	1.05591	12274241	60919.1978169946	12280029	807134.47734187	12285832	909205.329999716
104	12361134	67312	12366921	774655	12372724	796571	12361134	0.83861	12366921	1.00513	12372724	1.05648	12361134	80266.1547083865	12366921	770701.302319103	12372724	753985.87763138	12377701	63225	12383488	796495	12389292	837304	12377701	0.839	12383488	1.00546	12389292	1.0568	12377701	75357.568533969	12383488	792169.753147813	12389292	792301.286903861	12394268	51608	12400056	812220	12405859	952489	12394268	0.83945	12400056	1.00589	12405859	1.05664	12394268	61478.348918935	12400056	807464.036823112	12405859	901431.897334949
105	12481145	66950	12486932	773254	12492735	794967	12481145	0.83952	12486932	1.00662	12492735	1.05649	12481145	79747.9512102154	12486932	768168.723053387	12492735	752460.506015201	12497712	63501	12503499	799912	12509303	832910	12497712	0.83908	12503499	1.006	12509303	1.05734	12497712	75679.3154407208	12503499	795141.153081511	12509303	787740.934798646	12514279	51693	12520067	809776	12525870	945722	12514279	0.83939	12520067	1.00631	12525870	1.0565	12514279	61584.0074339699	12520067	804698.353390109	12525870	895146.237576905
106	12601156	66691	12606943	772916	12612746	793952	12601156	0.83934	12606943	1.00627	12612746	1.05712	12601156	79456.4777086759	12606943	768100.012918998	12612746	751051.914635992	12617723	64441	12623510	802019	12629314	826972	12617723	0.83959	12623510	1.00623	12629314	1.05688	12617723	76752.9389344799	12623510	797053.357582262	12629314	782465.369767618	12634274	52125	12640062	811548	12645865	942194	12634274	0.83986	12640062	1.00638	12645865	1.05675	12634274	62063.9154144738	12640062	806403.147916294	12645865	891595.930920275
107	12721167	66892	12726954	774912	12732757	794491	12721167	0.83915	12726954	1.00683	12732757	1.05663	12721167	79713.9963057856	12726954	769655.254611007	12732757	751910.318654591	12737734	65154	12743521	803366	12749325	821569	12737734	0.83926	12743521	1.00531	12749325	1.05681	12737734	77632.6764054048	12743521	799122.658682397	12749325	777404.6422725	12754301	52816	12760073	811847	12765876	938488	12754301	0.83926	12760073	1.00601	12765876	1.05624	12754301	62931.6302456926	12760073	806996.948340474	12765876	888517.761114898
108	12841178	67328	12846965	773819	12852768	793664	12841178	0.8385	12846965	1.00535	12852768	1.05702	12841178	80295.7662492546	12846965	769701.099119709	12852768	750850.504247791	12857729	65862	12863517	804405	12869320	820286	12857729	0.83839	12863517	1.00521	12869320	1.05638	12857729	78557.7118047687	12863517	800235.771629809	12869320	776506.560139344	12874297	53147	12880069	810231	12885872	933678	12874297	0.83902	12880069	1.0052	12885872	1.05722	12874297	63344.1395914281	12880069	806039.594110625	12885872	883144.473241142
109	12961189	67480	12966976	774455	12972779	792631	12961189	0.83914	12966976	1.00609	12972779	1.05723	12961189	80415.6636556475	12966976	769767.118249858	12972779	749724.27948507	12977756	66159	12983544	806042	12989331	817812	12977756	0.83959	12983544	1.00582	12989331	1.05771	12977756	78799.1757881823	12983544	801377.980155495	12989331	773191.139348215	12994308	53830	13000095	808310	13005898	927144	12994308	0.83917	13000095	1.00611	13005898	1.05667	12994308	64146.716398346	13000095	803401.218554631	13005898	877420.575960328
110	13081200	67826	13086987	775215	13092790	792231	13081200	0.83927	13086987	1.00667	13092790	1.05787	13081200	80815.4705875344	13086987	770078.575898755	13092790	748892.586045544	13097767	67052	13103555	808864	13109342	816112	13097767	0.8391	13103555	1.00652	13109342	1.05705	13097767	79909.4267667739	13103555	803624.369113381	13109342	772065.654415591	13114334	54135	13120106	811390	13125909	924672	13114334	0.8395	13120106	1.00659	13125909	1.05685	13114334	64484.8123883264	13120106	806077.946333661	13125909	874932.109570895
111	13201211	68048	13206998	775445	13212802	791483	13201211	0.8394	13206998	1.00689	13212802	1.05789	13201211	81067.4291160353	13206998	770138.744053471	13212802	748171.359971264	13217778	66740	13223550	812231	13229353	813232	13217778	0.83952	13223550	1.007	13229353	1.0572	13217778	79497.8082713932	13223550	806584.905660377	13229353	769231.933409005	13234330	54433	13240117	810381	13245920	920490	13234330	0.83956	13240117	1.00597	13245920	1.05641	13234330	64835.1517461527	13240117	805571.736731712	13245920	871337.832848988
112	13321222	67547	13326994	776055	13332813	791813	13321222	0.83946	13326994	1.00603	13332813	1.0569	13321222	80464.8226240679	13326994	771403.437273242	13332813	749184.407228688	13337789	66985	13343577	808032	13349380	811218	13337789	0.8399	13343577	1.00596	13349380	1.05789	13337789	79753.5420883438	13343577	803244.661815579	13349380	766826.418625755	13354356	54847	13360144	813203	13365947	918130	13354356	0.84002	13360144	1.00665	13365947	1.05642	13354356	65292.4930358801	13360144	807830.924353052	13365947	869095.624846179
113	13441233	67650	13447020	774165	13452839	791465	13441233	0.83862	13447020	1.00517	13452839	1.05623	13441233	80668.240681119	13447020	770183.153098481	13452839	749330.164831523	13457816	67315	13463603	807748	13469391	805978	13457816	0.83792	13463603	1.00512	13469391	1.05573	13457816	80335.8315829674	13463603	803633.397007323	13469391	763431.938090231	13474367	54943	13480155	813125	13485942	914413	13474367	0.83784	13480155	1.00578	13485942	1.05719	13474367	65576.9598013941	13480155	808452.146592694	13485942	864946.698322913
114	13561244	67836	13567031	774119	13572835	791446	13561244	0.83923	13567031	1.00566	13572835	1.05663	13561244	80831.2381587884	13567031	769762.146252212	13572835	749028.51518507	13577811	67185	13583599	808320	13589402	805205	13577811	0.83891	13583599	1.00623	13589402	1.05668	13577811	80086.0640593151	13583599	803315.345398169	13589402	762014.043986827	13594394	55905	13600166	812248	13605969	909307	13594394	0.83849	13600166	1.00631	13605969	1.05718	13594394	66673.4248470465	13600166	807154.852878338	13605969	860125.049660417
115	13681255	67629	13687042	772903	13692861	791339	13681255	0.83897	13687042	1.00566	13692861	1.05696	13681255	80609.5569567446	13687042	768552.990076169	13692861	748693.422646079	13697822	67103	13703610	809831	13709413	802833	13697822	0.83911	13703610	1.00681	13709413	1.05654	13697822	79969.2531372526	13703610	804353.353661565	13709413	759869.952865012	13714389	56473	13720177	812856	13725980	906826	13714389	0.83891	13720177	1.00524	13725980	1.05569	13714389	67317.1138739555	13720177	808618.837292587	13725980	858988.907728595
116	13801266	68293	13807069	775473	13812872	791262	13801266	0.83934	13807069	1.0061	13812872	1.05697	13801266	81365.1202135011	13807069	770771.295099891	13812872	748613.489503013	13817849	67894	13823621	806625	13829424	799766	13817849	0.83887	13823621	1.00531	13829424	1.05578	13817849	80935.0674121139	13823621	802364.444798122	13829424	757511.981662846	13834385	56592	13840172	812260	13845975	904850	13834385	0.83913	13840172	1.00582	13845975	1.05627	13834385	67441.2784669837	13840172	807560.000795371	13845975	856646.501368021
117	13921277	68148	13927064	775581	13932868	791094	13921277	0.83821	13927064	1.00548	13932868	1.05591	13921277	81301.8217391823	13927064	771353.980188567	13932868	749205.898229963	13937844	68339	13943632	808641	13949435	795944	13937844	0.83914	13943632	1.00635	13949435	1.05718	13937844	81439.3307433801	13943632	803538.530332389	13949435	752893.546983485	13954411	56933	13960183	813587	13965986	903598	13954411	0.83899	13960183	1.00628	13965986	1.05671	13954411	67858.9732893122	13960183	808509.55996343	13965986	855104.995694183
118	14041288	68482	14047091	776292	14052894	790967	14041288	0.83843	14047091	1.00615	14052894	1.05704	14041288	81678.8521403099	14047091	771546.986035879	14052894	748284.833118898	14057855	67876	14063643	808806	14069430	795533	14057855	0.83848	14063643	1.00542	14069430	1.05677	14057855	80951.2451101994	14063643	804445.903204631	14069430	752796.729657352	14074422	57086	14080194	810386	14085997	899983	14074422	0.83823	14080194	1.00548	14085997	1.05617	14074422	68103.0266156067	14080194	805969.288300115	14085997	852119.450467255
119	14161299	68642	14167086	775154	14172905	791115	14161299	0.83923	14167086	1.00546	14172905	1.05706	14161299	81791.6423388106	14167086	770944.642253297	14172905	748410.686242976	14177882	67945	14183654	808840	14189457	790914	14177882	0.83948	14183654	1.00612	14189457	1.05752	14177882	80937.0086243865	14183654	803920.009541605	14189457	747895.075270444	14194449	57811	14200221	814587	14206024	896947	14194449	0.83956	14200221	1.00525	14206024	1.05624	14194449	68858.6878841298	14200221	810332.753046506	14206024	849188.631371658
120	14281310	69040	14287097	777349	14292916	793187	14281310	0.83959	14287097	1.00655	14292916	1.05716	14281310	82230.6125608928	14287097	772290.497243058	14292916	750299.86000227	14297877	68945	14303665	808967	14309452	789512	14297877	0.83912	14303665	1.00608	14309452	1.05729	14297877	82163.4569549051	14303665	804078.20451654	14309452	746731.738690426	14314429	57819	14320216	813686	14326019	897013	14314429	0.83936	14320216	1.00562	14326019	1.05816	14314429	68884.6263820053	14320216	809138.640838488	14326019	847710.176154835
121	14401321	68609	14407108	776051	14412912	793191	14401321	0.8395	14407108	1.00621	14412912	1.05754	14401321	81726.0273972603	14407108	771261.466294313	14412912	750034.041265579	14417904	68315	14423676	807372	14429479	786599	14417904	0.83925	14423676	1.00549	14429479	1.05703	14417904	81400.0595770033	14423676	802963.729127092	14429479	744159.57919832	14434455	58635	14440243	813325	14446030	895562	14434455	0.83887	14440243	1.00576	14446030	1.0566	14434455	69897.600343319	14440243	808667.077632835	14446030	847588.491387469
122	14521332	69091	14527104	776416	14532938	792595	14521332	0.83889	14527104	1.00586	14532938	1.05672	14521332	82360.0233642075	14527104	771892.708726861	14532938	750052.047846166	14537899	68507	14543687	807839	14549490	783825	14537899	0.83896	14543687	1.00563	14549490	1.05623	14537899	81657.05158768	14543687	803316.329067351	14549490	742096.891775466	14554466	58922	14560254	812076	14566057	892336	14554466	0.83876	14560254	1.00525	14566057	1.05611	14554466	70248.9389098192	14560254	807834.86694852	14566057	844927.138271582
123	14641343	69315	14647130	775011	14652934	792560	14641343	0.83843	14647130	1.0058	14652934	1.056	14641343	82672.3757499135	14647130	770541.857228077	14652934	750530.303030303	14657894	69538	14663666	805475	14669470	780632	14657894	0.83887	14663666	1.00451	14669470	1.05647	14657894	82894.8466389309	14663666	801858.617634468	14669470	738905.979346314	14674446	59158	14680218	813385	14686021	889422	14674446	0.83889	14680218	1.00571	14686021	1.05634	14674446	70519.3767955274	14680218	808766.940768214	14686021	841984.588295435
124	14761354	69109	14767141	775180	14772945	791941	14761354	0.83893	14767141	1.00598	14772945	1.05683	14761354	82377.5523583613	14767141	770571.979562218	14772945	749355.146996206	14777905	69029	14783709	806664	14789512	778411	14777905	0.83914	14783709	1.00525	14789512	1.05727	14777905	82261.6011630956	14783709	802451.131559314	14789512	736246.181202531	14794488	59388	14800276	814137	14806079	888347	14794488	0.83911	14800276	1.00559	14806079	1.0563	14794488	70774.9877846766	14800276	809611.272984019	14806079	840998.769289028
125	14881365	69484	14887152	776766	14892956	794774	14881365	0.83919	14887152	1.00604	14892956	1.05707	14881365	82798.8894052598	14887152	772102.500894597	14892956	751865.060970418	14897932	69647	14903720	810054	14909523	777179	14897932	0.83894	14903720	1.00593	14909523	1.05632	14897932	83017.8558657353	14903720	805278.697324864	14909523	735742.009996971	14914515	59807	14920287	814095	14926090	888249	14914515	0.83932	14920287	1.00547	14926090	1.0563	14914515	71256.4933517609	14920287	809666.126289198	14926090	840905.992615734
126	15001376	69456	15007179	777609	15012982	794310	15001376	0.83923	15007179	1.00508	15012982	1.0563	15001376	82761.5790665253	15007179	773678.712142317	15012982	751973.871059358	15017959	69395	15023746	807551	15029549	773845	15017959	0.83878	15023746	1.00598	15029549	1.05622	15017959	82733.2554424283	15023746	802750.551700829	15029549	732655.128666376	15034526	60137	15040314	813626	15046117	886920	15034526	0.8387	15040314	1.00541	15046117	1.05637	15034526	71702.6350304042	15040314	809247.968490467	15046117	839592.188343099
127	15121387	69464	15127174	776684	15132978	795922	15121387	0.83906	15127174	1.00539	15132978	1.0563	15121387	82787.8816771149	15127174	772520.116571679	15132978	753499.952664963	15137954	69730	15143742	807615	15149545	771123	15137954	0.83872	15143742	1.00522	15149545	1.05574	15137954	83138.5921404044	15143742	803421.141640636	15149545	730409.949419365	15154521	60849	15160293	812567	15166097	886325	15154521	0.83844	15160293	1.00607	15166097	1.05662	15154521	72574.0661227995	15160293	807664.476626875	15166097	838830.421532812
128	15241398	69594	15247185	776302	15252989	794149	15241398	0.83889	15247185	1.00584	15252989	1.0564	15241398	82959.6252190394	15247185	771794.718841963	15252989	751750.28398334	15257965	69886	15263753	808848	15269556	769368	15257965	0.83864	15263753	1.0062	15269556	1.05633	15257965	83332.5383954975	15263753	803864.04293381	15269556	728340.575388373	15274548	60743	15280320	813922	15286123	883699	15274548	0.83945	15280320	1.0052	15286123	1.0566	15274548	72360.4741199595	15280320	809711.500198965	15286123	836360.969146318
129	15361409	69711	15367196	777579	15373000	796230	15361409	0.8396	15367196	1.00594	15373000	1.05716	15361409	83028.8232491663	15367196	772987.45452015	15373000	753178.326837943	15377976	70096	15383764	808825	15389567	769921	15377976	0.83954	15383764	1.00588	15389567	1.05697	15377976	83493.3415918241	15383764	804096.910168211	15389567	728422.755612742	15394543	60945	15400331	815998	15406119	883274	15394543	0.83852	15400331	1.00617	15406119	1.05602	15394543	72681.629537757	15400331	810994.165995806	15406119	836417.870873658
130	15481420	69888	15487208	778600	15493011	798566	15481420	0.83861	15487208	1.00681	15493011	1.05704	15481420	83337.9043894063	15487208	773333.598196283	15493011	755473.775826837	15497987	70302	15503775	809840	15509578	766738	15497987	0.83854	15503775	1.00598	15509578	1.0572	15497987	83838.5765735684	15503775	805025.944849798	15509578	725253.499810821	15514554	61478	15520342	815069	15526145	883052	15514554	0.83882	15520342	1.00586	15526145	1.05622	15514554	73291.0517155051	15520342	810320.521742588	15526145	836049.307909337
131	15601431	69787	15607219	778984	15613022	799471	15601431	0.83834	15607219	1.00567	15613022	1.0567	15601431	83244.2684352411	15607219	774592.063002774	15613022	756573.294217848	15617998	70413	15623786	809097	15629605	763942	15617998	0.83883	15623786	1.00625	15629605	1.05711	15617998	83941.9191016058	15623786	804071.552795031	15629605	722670.299212003	15634565	61580	15640353	812558	15646156	881252	15634565	0.83907	15640353	1.00485	15646156	1.05598	15634565	73390.7778850394	15640353	808636.114843011	15646156	834534.744976231
132	15721442	69924	15727230	776571	15733033	797579	15721442	0.83841	15727230	1.0054	15733033	1.05622	15721442	83400.7227967224	15727230	772400.03978516	15733033	755125.826058965	15738009	70751	15743797	807519	15749600	763777	15738009	0.83885	15743797	1.00535	15749600	1.05663	15738009	84342.85033081	15743797	803221.763564928	15749600	722842.43301818	15754576	62007	15760364	812231	15766167	882008	15754576	0.8386	15760364	1.00423	15766167	1.05691	15754576	73941.092296685	15760364	808809.734821704	15766167	834515.710893075
133	15841453	70275	15847241	775194	15853044	799501	15841453	0.83888	15847241	1.00493	15853044	1.05689	15841453	83772.4108334923	15847241	771391.042162141	15853044	756465.668139541	15858005	71137	15863792	809177	15869595	762708	15858005	0.83896	15863792	1.00524	15869595	1.05679	15858005	84791.8851911891	15863792	804959.014762644	15869595	721721.439453439	15874572	62628	15880359	815211	15886147	881795	15874572	0.83902	15880359	1.00602	15886147	1.05662	15874572	74644.227789564	15880359	810332.796564681	15886147	834543.165944237
134	15961464	70462	15967236	776988	15973055	801244	15961464	0.83883	15967236	1.006	15973055	1.05653	15961464	84000.3337982666	15967236	772353.876739563	15973055	758373.164983484	15978031	70444	15983819	807654	15989622	761333	15978031	0.83878	15983819	1.00596	15989622	1.057	15978031	83983.8813514867	15983819	802868.901347966	15989622	720277.199621571	15994598	62715	16000386	815782	16006189	880771	15994598	0.83858	16000386	1.00557	16006189	1.0569	15994598	74787.1401655179	16000386	811263.263621628	16006189	833353.202762797
135	16081475	70206	16087263	776070	16093066	800732	16081475	0.83821	16087263	1.005	16093066	1.05613	16081475	83757.0537216211	16087263	772208.955223881	16093066	758175.603382159	16098042	71179	16103814	807250	16109633	757644	16098042	0.83838	16103814	1.00466	16109633	1.05642	16098042	84900.6417137813	16103814	803505.663607589	16109633	717180.666780258	16114594	63458	16120381	814843	16126185	883255	16114594	0.83828	16120381	1.0049	16126185	1.0569	16114594	75700.2433554421	16120381	810869.738282416	16126185	835703.47241934
136	16201486	70047	16207274	777358	16213077	803609	16201486	0.83939	16207274	1.00544	16213077	1.05705	16201486	83449.8862269029	16207274	773152.052832591	16213077	760237.453289816	16218053	70996	16223841	805413	16229644	755425	16218053	0.83871	16223841	1.00503	16229644	1.05666	16218053	84649.0443657522	16223841	801382.048297066	16229644	714917.7597335	16234636	63336	16240408	817094	16246211	881213	16234636	0.83858	16240408	1.00515	16246211	1.05644	16234636	75527.677740943	16240408	812907.526239865	16246211	834134.451554277
137	16321497	70393	16327285	776235	16333088	804325	16321497	0.83873	16327285	1.00475	16333088	1.05621	16321497	83928.0817426347	16327285	772565.314754914	16333088	761519.962886169	16338064	71220	16343852	808331	16349655	755707	16338064	0.83891	16343852	1.00473	16349655	1.05686	16338064	84895.8767925046	16343852	804525.593940661	16349655	715049.296974055	16354631	63814	16360419	815166	16366222	878733	16354631	0.83842	16360419	1.00586	16366222	1.05618	16354631	76112.2110636674	16360419	810416.956634124	16366222	831991.705959211
138	16441508	70363	16447296	777911	16453099	805979	16441508	0.83814	16447296	1.00514	16453099	1.05708	16441508	83951.3685064548	16447296	773932.984459876	16453099	762457.902902335	16458075	71205	16463847	809223	16469650	754567	16458075	0.83857	16463847	1.00496	16469650	1.05567	16458075	84912.4104129649	16463847	805229.063843337	16469650	714775.450661665	16474627	64000	16480414	815226	16486218	880399	16474627	0.83842	16480414	1.00536	16486218	1.0556	16474627	76334.0569165812	16480414	810879.684888995	16486218	834027.093596059
139	16561519	70377	16567291	776817	16573110	805338	16561519	0.83781	16567291	1.00603	16573110	1.05595	16561519	84001.1458445232	16567291	772160.869954176	16573110	762666.792935272	16578102	71779	16583874	808102	16589677	754418	16578102	0.8379	16583874	1.00511	16589677	1.05676	16578102	85665.3538608426	16583874	803993.592741093	16589677	713897.195200424	16594669	64517	16600457	816239	16606260	882804	16594669	0.83833	16600457	1.00457	16606260	1.05648	16594669	76958.9541111495	16600457	812525.757289188	16606260	835608.814175375
140	16681530	70931	16687333	776705	16693136	805481	16681530	0.83852	16687333	1.00514	16693136	1.05682	16681530	84590.7074369127	16687333	772733.151600772	16693136	762174.258624931	16698113	72380	16703900	806157	16709704	750732	16698113	0.83865	16703900	1.00473	16709704	1.05654	16698113	86305.371728373	16703900	802361.828550954	16709704	710557.101482197	16714680	64259	16720468	814002	16726271	880760	16714680	0.83864	16720468	1.0049	16726271	1.05616	16714680	76622.8655919107	16720468	810032.839088467	16726271	833926.677776095
141	16801541	70897	16807344	777434	16813147	806693	16801541	0.83829	16807344	1.00442	16813147	1.05529	16801541	84573.3576685873	16807344	774012.863144899	16813147	764427.78762236	16818124	72446	16823896	806655	16829699	750778	16818124	0.83927	16823896	1.00461	16829699	1.05611	16818124	86320.2545068929	16823896	802953.384895631	16829699	710889.964113587	16834675	64489	16840463	815380	16846266	883685	16834675	0.83827	16840463	1.0053	16846266	1.05622	16834675	76931.0603982011	16840463	811081.269272854	16846266	836648.614871902
142	16921552	71107	16927340	777383	16933143	808322	16921552	0.83861	16927340	1.00489	16933143	1.05552	16921552	84791.5002206032	16927340	773600.095532845	16933143	765804.532363195	16938119	72489	16943922	807507	16949710	749348	16938119	0.83809	16943922	1.00456	16949710	1.05656	16938119	86493.0974000406	16943922	803841.482838257	16949710	709233.739683501	16954686	64879	16960458	815138	16966262	882085	16954686	0.8385	16960458	1.00428	16966262	1.05603	16954686	77375.0745378653	16960458	811664.077747242	16966262	835284.035491416
143	17041563	71143	17047351	778408	17053154	810335	17041563	0.83866	17047351	1.00453	17053154	1.05676	17041563	84829.3706627239	17047351	774897.713358486	17053154	766810.817971914	17058130	72647	17063918	809425	17069721	749058	17058130	0.83878	17063918	1.005	17069721	1.05652	17058130	86610.3149812823	17063918	805398.009950249	17069721	708986.105326922	17074697	65536	17080485	815165	17086273	882147	17074697	0.83821	17080485	1.0038	17086273	1.05581	17074697	78185.657532122	17080485	812079.099422196	17086273	835516.80700126
144	17161574	71433	17167362	780425	17173165	811922	17161574	0.8385	17167362	1.00524	17173165	1.05649	17161574	85191.4132379249	17167362	776356.88989694	17173165	768508.930515197	17178126	72806	17183929	807239	17189732	748131	17178126	0.8389	17183929	1.00502	17189732	1.05589	17178126	86787.4597687448	17183929	803206.901355197	17189732	708531.191696105	17194709	65944	17200496	821325	17206299	883578	17194709	0.83875	17200496	1.00541	17206299	1.05572	17194709	78621.7585692996	17200496	816905.541023065	17206299	836943.507748267
