HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/22/2025 5:29 PM
Export Time Stamp:	9/23/2025 11:12 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
92	10921001	75235	10926805	886007	10932608	1075215	10921001	0.84521	10926805	1.01462	10932608	1.06302	10921001	89013.381289857	10926805	873240.227868562	10932608	1011472.03251115	10937569	75684	10943356	879355	10949160	944827	10937569	0.84534	10943356	1.01395	10949160	1.06307	10937569	89530.8396621478	10943356	867256.768085212	10949160	888772.141063147	10954136	46275	10959908	895321	10965711	1665786	10954136	0.84515	10959908	1.01382	10965711	1.06328	10954136	54753.5940365616	10959908	883116.332287783	10965711	1566648.4839365
93	11041012	75048	11046800	887460	11052619	1069189	11041012	0.84505	11046800	1.01407	11052619	1.06243	11041012	88808.9462162002	11046800	875146.686126204	11052619	1006361.83089709	11057595	75951	11063367	880849	11069171	947125	11057595	0.84489	11063367	1.01398	11069171	1.0642	11057595	89894.5424848205	11063367	868704.510937099	11069171	889987.784251081	11074147	46453	11079919	895903	11085722	1653026	11074147	0.8454	11079919	1.01383	11085722	1.06419	11074147	54947.9536314171	11079919	883681.68233333	11085722	1553318.48636052
94	11161024	75320	11166811	887019	11172614	1065669	11161024	0.84531	11166811	1.0143	11172614	1.06357	11161024	89103.4058511079	11166811	874513.457556936	11172614	1001973.54193894	11177591	76026	11183363	877668	11189166	942872	11177591	0.84563	11183363	1.01382	11189166	1.06364	11177591	89904.5681917624	11183363	865703.971119134	11189166	886457.824075815	11194142	46498	11199930	898076	11205733	1642092	11194142	0.84554	11199930	1.01374	11205733	1.0644	11194142	54992.0760697306	11199930	885903.683390219	11205733	1542739.57158963
95	11281035	74940	11286822	889915	11292625	1061522	11281035	0.84518	11286822	1.01369	11292625	1.06402	11281035	88667.5027804728	11286822	877896.595606152	11292625	997652.299768801	11297602	76534	11303389	880379	11309193	942570	11297602	0.84611	11303389	1.01439	11309193	1.06491	11297602	90453.9598870123	11303389	867890.062007709	11309193	885117.052145252	11314169	47096	11319957	894039	11325760	1622191	11314169	0.84571	11319957	1.014	11325760	1.06388	11314169	55688.1200411489	11319957	881695.266272189	11325760	1524787.57002669
96	11401046	74715	11406818	885684	11412621	1055728	11401046	0.84614	11406818	1.01439	11412621	1.06411	11401046	88300.9903798426	11406818	873119.805991778	11412621	992122.994803169	11417597	75803	11423385	880450	11429188	940161	11417597	0.84562	11423385	1.01506	11429188	1.06396	11417597	89641.9195383269	11423385	867387.149528107	11429188	883643.182074514	11434180	47866	11439952	895700	11445755	1611279	11434180	0.84587	11439952	1.01493	11445755	1.06438	11434180	56587.8917564165	11439952	882523.917905668	11445755	1513819.3126515
97	11521057	74881	11526844	890204	11532663	1051665	11521057	0.84594	11526844	1.01411	11532663	1.06367	11521057	88518.098210275	11526844	877817.988186686	11532663	988713.604783439	11537639	76204	11543411	879241	11549215	939315	11537639	0.84617	11543411	1.01405	11549215	1.06378	11537639	90057.5534467069	11543411	867058.823529412	11549215	882997.424279456	11554191	48133	11559979	893023	11565766	1597590	11554191	0.84613	11559979	1.01465	11565766	1.06446	11554191	56886.0576979897	11559979	880129.108559602	11565766	1500845.49912632
98	11641068	75167	11646855	887776	11652674	1050760	11641068	0.84589	11646855	1.01383	11652674	1.06369	11641068	88861.4358840984	11646855	875665.545505657	11652674	987844.202728238	11657635	75810	11663422	879256	11669226	937300	11657635	0.84503	11663422	1.01365	11669226	1.06326	11657635	89712.7912618487	11663422	867415.774675677	11669226	881534.149690574	11674202	47809	11679990	896271	11685793	1583089	11674202	0.84509	11679990	1.01463	11685793	1.06315	11674202	56572.6727330817	11679990	883347.624257118	11685793	1489055.16625123
99	11761079	75085	11766866	887795	11772685	1046105	11761079	0.84548	11766866	1.01375	11772685	1.06306	11761079	88807.5412783271	11766866	875753.390875462	11772685	984050.759129306	11777646	76424	11783433	876613	11789237	933991	11777646	0.84499	11783433	1.01317	11789237	1.06252	11777646	90443.6738896318	11783433	865218.077913874	11789237	879033.806422467	11794197	48360	11799985	893427	11805788	1566584	11794197	0.84456	11799985	1.0139	11805788	1.06326	11794197	57260.5853935777	11799985	881178.617220633	11805788	1473378.10131106
100	11881090	75246	11886877	884720	11892665	1041199	11881090	0.84509	11886877	1.01432	11892665	1.0631	11881090	89039.0372623034	11886877	872229.671109709	11892665	979398.927664378	11897641	76651	11903429	878565	11909232	934460	11897641	0.84529	11903429	1.01346	11909232	1.06245	11897641	90680.121615067	11903429	866896.572139009	11909232	879533.154501388	11914208	48522	11919996	892197	11925799	1555255	11914208	0.84497	11919996	1.01387	11925799	1.06268	11914208	57424.5239475958	11919996	879991.517650192	11925799	1463521.47400911
101	12001101	74724	12006888	885046	12012691	1038256	12001101	0.84409	12006888	1.01354	12012691	1.06312	12001101	88526.1050361928	12006888	873222.566450263	12012691	976612.235683648	12017668	77187	12023455	878866	12029243	931416	12017668	0.84519	12023455	1.01314	12029243	1.06228	12017668	91325.0275086075	12023455	867467.477347652	12029243	876808.374439884	12034235	48751	12040023	891980	12045810	1542078	12034235	0.84445	12040023	1.0135	12045810	1.06281	12034235	57731.0675587661	12040023	880098.66798224	12045810	1450944.19510543
102	12121112	75314	12126884	879145	12132702	1025706	12121112	0.8445	12126884	1.01284	12132702	1.06266	12121112	89181.7643576081	12126884	867999.881521267	12132702	965225.001411552	12137679	77210	12143466	876042	12149254	931971	12137679	0.84472	12143466	1.01271	12149254	1.06261	12137679	91403.0684723932	12143466	865047.249459371	12149254	877058.375132928	12154246	49274	12160034	892013	12165837	1530633	12154246	0.84496	12160034	1.01302	12165837	1.06284	12154246	58315.186517705	12160034	880548.261633532	12165837	1440134.92153099
103	12241123	75506	12246910	879309	12252729	1026049	12241123	0.84507	12246910	1.01389	12252729	1.06309	12241123	89348.8113410723	12246910	867262.720807977	12252729	965157.230337977	12257690	76959	12263477	879471	12269281	932549	12257690	0.84514	12263477	1.01392	12269281	1.06389	12257690	91060.6526729299	12263477	867396.836042292	12269281	876546.447471073	12274273	49944	12280045	893105	12285848	1517208	12274273	0.84451	12280045	1.01366	12285848	1.06257	12274273	59139.6194242815	12280045	881069.589408678	12285848	1427866.39939016
104	12361134	75036	12366921	879346	12372724	1022723	12361134	0.84534	12366921	1.014	12372724	1.06343	12361134	88764.2841933423	12366921	867205.128205128	12372724	961721.034764865	12377701	77083	12383488	878720	12389292	930786	12377701	0.84561	12383488	1.01423	12389292	1.06331	12377701	91156.6797932853	12383488	866391.252477249	12389292	875366.544093444	12394268	50020	12400056	892545	12405859	1506170	12394268	0.84564	12400056	1.01337	12405859	1.06365	12394268	59150.4659193037	12400056	880769.116906954	12405859	1416039.11060969
105	12481145	75026	12486917	877737	12492720	1019371	12481145	0.84535	12486917	1.01372	12492720	1.06329	12481145	88751.4047435973	12486917	865857.435978377	12492720	958695.181935314	12497696	76833	12503484	879199	12509287	929876	12497696	0.84509	12503484	1.01402	12509287	1.06281	12497696	90916.9437574696	12503484	867043.056349974	12509287	874922.140363753	12514263	50500	12520051	889257	12525854	1492511	12514263	0.84488	12520051	1.0137	12525854	1.0638	12514263	59771.8019126977	12520051	877238.828055638	12525854	1402999.62398947
106	12601156	75120	12606943	879300	12612746	1017700	12601156	0.84577	12606943	1.0138	12612746	1.06388	12601156	88818.473107346	12606943	867330.834484119	12612746	956592.848817536	12617723	77702	12623510	877379	12629298	927451	12617723	0.84541	12623510	1.01381	12629298	1.06397	12617723	91910.4339906081	12623510	865427.446957517	12629298	871689.051383028	12634290	50862	12640062	890649	12645865	1478562	12634290	0.84552	12640062	1.01419	12645865	1.06415	12634290	60154.6977008232	12640062	878187.519103916	12645865	1389430.06155147
107	12721167	75293	12726954	878349	12732773	1012700	12721167	0.84608	12726954	1.01387	12732773	1.06297	12721167	88990.4027987897	12726954	866332.961819563	12732773	952707.978588295	12737734	77952	12743521	879226	12749325	928805	12737734	0.84525	12743521	1.0148	12749325	1.06431	12737734	92223.6024844721	12743521	866403.232163973	12749325	872682.770997172	12754301	51322	12760073	890079	12765876	1470347	12754301	0.8463	12760073	1.01398	12765876	1.06391	12754301	60642.7980621529	12760073	877807.254580958	12765876	1382021.97554304
108	12841178	75408	12846965	878565	12852784	1014839	12841178	0.84595	12846965	1.01446	12852784	1.06398	12841178	89140.0200957503	12846965	866042.032214183	12852784	953813.981465817	12857745	77542	12863532	879812	12869336	929823	12857745	0.84533	12863532	1.01471	12869336	1.06409	12857745	91729.8569789313	12863532	867057.582954736	12869336	873819.883656458	12874312	51563	12880084	891924	12885887	1457190	12874312	0.84651	12880084	1.01471	12885887	1.06395	12874312	60912.4523041665	12880084	878993.998285225	12885887	1369603.83476667
109	12961189	74916	12966976	878713	12972795	1009189	12961189	0.84518	12966976	1.01466	12972795	1.06358	12961189	88639.1064625287	12966976	866017.188023575	12972795	948860.452434232	12977756	78319	12983544	878086	12989347	927551	12977756	0.84614	12983544	1.01477	12989347	1.06374	12977756	92560.3328054459	12983544	865305.438670832	12989347	871971.534397503	12994323	52206	13000111	890960	13005914	1447338	12994323	0.84641	13000111	1.015	13005914	1.06442	12994323	61679.3279852554	13000111	877793.103448276	13005914	1359743.33439808
110	13081200	75036	13087003	877886	13092806	1007667	13081200	0.84572	13087003	1.01502	13092806	1.06436	13081200	88724.4005108074	13087003	864895.272999547	13092806	946735.127212597	13097783	78088	13103570	877396	13109373	928838	13097783	0.84597	13103570	1.01498	13109373	1.06493	13097783	92305.873730747	13103570	864446.590080593	13109373	872205.684880696	13114350	51681	13120137	890605	13125941	1436236	13114350	0.84662	13120137	1.01509	13125941	1.06472	13114350	61043.915806383	13120137	877365.55379326	13125941	1348933.0528214
111	13201211	74897	13206998	876257	13212817	1004748	13201211	0.8462	13206998	1.01383	13212817	1.0644	13201211	88509.808555897	13206998	864303.68010416	13212817	943957.158962796	13217794	78487	13223566	878124	13229369	928081	13217794	0.84587	13223566	1.01502	13229369	1.0648	13217794	92788.4899570856	13223566	865129.751137909	13229369	871601.239669422	13234345	52248	13240133	888825	13245920	1425315	13234345	0.8453	13240133	1.01472	13245920	1.06453	13234345	61810.0082810836	13240133	875931.291390728	13245920	1338914.82626135
112	13321222	75154	13327009	876895	13332813	1000901	13321222	0.84694	13327009	1.01521	13332813	1.06471	13321222	88735.9198998748	13327009	863757.252194127	13332813	940069.126804482	13337789	78678	13343561	877198	13349364	927092	13337789	0.84547	13343561	1.01415	13349364	1.0644	13337789	93058.2989343206	13343561	864958.832519844	13349364	870999.624201428	13354356	52685	13360144	890678	13365947	1414630	13354356	0.84568	13360144	1.01538	13365947	1.06379	13354356	62298.9783369596	13360144	877186.866000906	13365947	1329801.93459235
113	13441233	75111	13447020	878170	13452839	999857	13441233	0.8466	13447020	1.01514	13452839	1.06482	13441233	88720.7654145996	13447020	865072.797840692	13452839	938991.566649763	13457800	78378	13463588	878846	13469375	926399	13457800	0.84665	13463588	1.01496	13469375	1.06449	13457800	92574.2632728991	13463588	865892.251911405	13469375	870274.967355259	13474352	52931	13480139	891395	13485942	1404286	13474352	0.84689	13480139	1.01568	13485942	1.0649	13474352	62500.4427965852	13480139	877633.70352867	13485942	1318702.22556109
114	13561244	75079	13567031	876019	13572850	998342	13561244	0.8463	13567031	1.01412	13572850	1.06458	13561244	88714.4038756942	13567031	863821.835680196	13572850	937780.157432978	13577811	79274	13583599	878189	13589402	927265	13577811	0.8459	13583599	1.01519	13589402	1.06393	13577811	93715.5692162194	13583599	865048.907101134	13589402	871547.000272574	13594378	53119	13600166	888889	13605969	1392247	13594378	0.8457	13600166	1.01512	13605969	1.06384	13594378	62810.6893697529	13600166	875649.184332887	13605969	1308699.61648368
115	13681255	75623	13687042	882844	13692846	1000759	13681255	0.84538	13687042	1.01484	13692846	1.06327	13681255	89454.4465210911	13687042	869934.17681605	13692846	941208.724030585	13697822	78753	13703610	875739	13709397	926535	13697822	0.84562	13703610	1.01404	13709397	1.06396	13697822	93130.4841418131	13703610	863613.861386139	13709397	870836.309635701	13714389	53493	13720177	890018	13725980	1383781	13714389	0.8457	13720177	1.0144	13725980	1.06406	13714389	63252.9265697056	13720177	877383.675078864	13725980	1300472.71770389
116	13801266	75990	13807053	881208	13812857	998438	13801266	0.84521	13807053	1.01425	13812857	1.06313	13801266	89906.6504182393	13807053	868827.212225783	13812857	939149.49253619	13817833	78900	13823621	876080	13829408	924119	13817833	0.84561	13823621	1.01418	13829408	1.06335	13817833	93305.4244864654	13823621	863830.878147863	13829408	869063.807777308	13834400	54013	13840172	888121	13845975	1371188	13834400	0.84568	13840172	1.01466	13845975	1.06356	13834400	63869.3122694163	13840172	875289.25945637	13845975	1289243.67219527
117	13921277	75960	13927064	881005	13932883	994750	13921277	0.84514	13927064	1.01429	13932883	1.06254	13921277	89878.5999952671	13927064	868592.80876278	13932883	936200.048939334	13937860	79238	13943647	875723	13949435	925480	13937860	0.84568	13943647	1.01412	13949435	1.06355	13937860	93697.3796234983	13943647	863529.95700706	13949435	870180.057355084	13954411	54016	13960199	887372	13966002	1365613	13954411	0.84556	13960199	1.01434	13966002	1.06443	13954411	63881.924405128	13960199	874826.981091153	13966002	1282952.37826818
118	14041288	76310	14047075	881012	14052879	995934	14041288	0.84524	14047075	1.01467	14052879	1.06403	14041288	90282.0500686196	14047075	868274.414341609	14052879	936001.804460401	14057855	78909	14063643	876616	14069430	927452	14057855	0.84613	14063643	1.01448	14069430	1.06405	14057855	93258.7191093567	14063643	864103.777304629	14069430	871624.453738076	14074407	54060	14080194	889329	14085997	1353883	14074407	0.84535	14080194	1.01448	14085997	1.06375	14074407	63949.8432601881	14080194	876635.320558316	14085997	1272745.47591069
119	14161299	76258	14167086	883913	14172890	992944	14161299	0.84577	14167086	1.0154	14172890	1.06378	14161299	90163.9925748135	14167086	870507.189285011	14172890	933411.043636842	14177866	79409	14183654	878619	14189457	926238	14177866	0.84575	14183654	1.01409	14189457	1.0643	14177866	93891.8120011824	14183654	866411.265272313	14189457	870279.056656958	14194433	54716	14200221	890129	14206024	1346423	14194433	0.84547	14200221	1.01432	14206024	1.06384	14194433	64716.6664695377	14200221	877562.307752977	14206024	1265625.46999549
120	14281310	75464	14287097	882245	14292901	992594	14281310	0.84637	14287097	1.01408	14292901	1.06418	14281310	89161.9504472039	14287097	869995.463868728	14292901	932731.304854442	14297877	79169	14303649	875812	14309452	924738	14297877	0.84533	14303649	1.01361	14309452	1.06403	14297877	93654.5491109981	14303649	864052.248892572	14309452	869090.157232409	14314429	54642	14320216	888309	14326019	1335789	14314429	0.84504	14320216	1.01431	14326019	1.06294	14314429	64662.027833002	14320216	875776.63633406	14326019	1256692.75782264
121	14401321	76223	14407108	881124	14412912	988730	14401321	0.84496	14407108	1.01368	14412912	1.06304	14401321	90209.0039765196	14407108	869232.894009944	14412912	930096.703792896	14417888	79530	14423660	876466	14429463	922979	14417888	0.84572	14423660	1.01427	14429463	1.06396	14417888	94038.2159580003	14423660	864134.796454593	14429463	867494.078724764	14434440	55196	14440227	887288	14446030	1323842	14434440	0.84566	14440227	1.01358	14446030	1.06353	14434440	65269.7301515976	14440227	875400.067088932	14446030	1244762.25400318
122	14521332	75827	14527119	880847	14532938	987069	14521332	0.84506	14527119	1.01435	14532938	1.06354	14521332	89729.7233332545	14527119	868385.665697245	14532938	928097.673806345	14537915	79967	14543687	875741	14549490	925101	14537915	0.84532	14543687	1.01395	14549490	1.06434	14537915	94599.6782283632	14543687	863692.48976774	14549490	869178.082191781	14554466	55201	14560254	888465	14566041	1317083	14554466	0.84563	14560254	1.01443	14566041	1.06346	14554466	65277.9584451829	14560254	875826.819001804	14566041	1238488.51860907
123	14641343	75608	14647115	881202	14652934	986071	14641343	0.84594	14647115	1.01433	14652934	1.06387	14641343	89377.4972220252	14647115	868752.77276626	14652934	926871.704249579	14657910	79857	14663698	878268	14669485	928028	14657910	0.84648	14663698	1.01463	14669485	1.06467	14657910	94340.0907286646	14663698	865604.210401821	14669485	871657.884602741	14674477	55441	14680265	888394	14686068	1310244	14674477	0.84583	14680265	1.01476	14686068	1.06437	14674477	65546.2681626332	14680265	875472.032795932	14686068	1231004.25603878
124	14761354	76547	14767141	882746	14772945	987023	14761354	0.84592	14767141	1.01481	14772945	1.0633	14761354	90489.644410819	14767141	869863.324169056	14772945	928263.895419919	14777937	79378	14783709	878045	14789512	927903	14777937	0.84622	14783709	1.01481	14789512	1.06449	14777937	93803.0299449316	14783709	865230.92992777	14789512	871687.850519967	14794488	55688	14800276	888286	14806079	1303839	14794488	0.8459	14800276	1.0147	14806079	1.06436	14794488	65832.8407613193	14800276	875417.364738346	14806079	1224998.12093653
125	14881365	76446	14887137	882057	14892971	985010	14881365	0.84556	14887137	1.01457	14892971	1.06437	14881365	90408.7232130186	14887137	869389.987876637	14892971	925439.461841277	14897948	80291	14903735	877580	14909554	926141	14897948	0.84606	14903735	1.01474	14909554	1.06446	14897948	94899.8888967685	14903735	864832.370853618	14909554	870057.1181632	14914530	55912	14920318	888880	14926121	1293348	14914530	0.84626	14920318	1.01463	14926121	1.06448	14914530	66069.5294590315	14920318	876063.195450558	14926121	1215004.50924395
126	15001376	76105	15007163	882803	15012967	982169	15001376	0.84546	15007163	1.01468	15012967	1.06482	15001376	90016.0859177253	15007163	870030.945716876	15012967	922380.308408933	15017943	80328	15023731	877777	15029518	927324	15017943	0.84565	15023731	1.01432	15029518	1.06436	15017943	94989.6529296991	15023731	865384.691221705	15029518	871250.328836108	15034495	55886	15040282	887981	15046086	1286781	15034495	0.84634	15040282	1.01468	15046086	1.0643	15034495	66032.563745067	15040282	875134.032404305	15046086	1209039.74443296
127	15121387	76553	15127174	881250	15132978	978978	15121387	0.84584	15127174	1.01402	15132978	1.06429	15121387	90505.2965099783	15127174	869065.698901403	15132978	919841.396611826	15137954	80142	15143742	877281	15149529	927294	15137954	0.84576	15143742	1.01425	15149529	1.06458	15137954	94757.3779795687	15143742	864955.38575302	15149529	871042.101110297	15154506	56461	15160293	886425	15166097	1278864	15154506	0.84572	15160293	1.01421	15166097	1.06435	15154506	66760.8664806319	15160293	874005.383500458	15166097	1201544.60468831
128	15241398	76591	15247185	881233	15252989	976734	15241398	0.84465	15247185	1.01421	15252989	1.06361	15241398	90677.7955366128	15247185	868886.128119423	15252989	918319.684846889	15257965	80452	15263753	877088	15269540	926923	15257965	0.84599	15263753	1.01416	15269540	1.06347	15257965	95098.050804383	15263753	864841.839551945	15269540	871602.395930304	15274532	56716	15280320	889264	15286123	1269002	15274532	0.8457	15280320	1.01535	15286123	1.06282	15274532	67063.9706751803	15280320	875820.160535776	15286123	1193995.22026307
129	15361409	76241	15367196	882073	15373000	975399	15361409	0.84553	15367196	1.01412	15373000	1.06321	15361409	90169.4794980663	15367196	869791.543407092	15373000	917409.542799635	15377976	80996	15383764	876851	15389551	930396	15377976	0.84546	15383764	1.01514	15389551	1.06414	15377976	95801.1023584794	15383764	863773.469669208	15389551	874317.289078505	15394528	56996	15400315	887858	15406119	1264852	15394528	0.84574	15400315	1.0142	15406119	1.06351	15394528	67391.8698417954	15400315	875426.937487675	15406119	1189318.38910777
130	15481420	76633	15487208	881706	15493026	975270	15481420	0.84545	15487208	1.01456	15493026	1.06432	15481420	90641.670116506	15487208	869052.59422804	15493026	916331.554419723	15498003	80483	15503775	877295	15509578	929032	15498003	0.84593	15503775	1.01472	15509578	1.06427	15498003	95141.441963283	15503775	864568.550930306	15509578	872928.862036889	15514554	57159	15520342	887421	15526145	1258467	15514554	0.84623	15520342	1.01474	15526145	1.06484	15514554	67545.4663625728	15520342	874530.421585825	15526145	1181836.70786221
131	15601431	76216	15607219	880508	15613022	973735	15601431	0.84558	15607219	1.0147	15613022	1.0645	15601431	90134.5821802786	15607219	867752.044939391	15613022	914734.61719117	15617998	80578	15623786	877474	15629573	927225	15617998	0.84606	15623786	1.01462	15629573	1.06422	15617998	95239.1083374702	15623786	864830.182728509	15629573	871271.917460675	15634550	57870	15640337	886713	15646141	1248431	15634550	0.84616	15640337	1.01427	15646141	1.06457	15634550	68391.3207903943	15640337	874237.629033689	15646141	1172709.16896024
132	15721442	76359	15727230	878278	15733033	971463	15721442	0.84565	15727230	1.01395	15733033	1.06299	15721442	90296.2218411873	15727230	866194.585531831	15733033	913896.650015522	15738025	81049	15743797	878049	15749600	928162	15738025	0.84576	15743797	1.01509	15749600	1.06508	15738025	95829.7862277715	15743797	864996.207232856	15749600	871448.154129267	15754561	57819	15760348	887966	15766152	1245066	15754561	0.84602	15760348	1.01486	15766152	1.06443	15754561	68342.355972672	15760348	874964.034448101	15766152	1169702.09407852
133	15841453	76190	15847241	881740	15853044	969708	15841453	0.84546	15847241	1.0145	15853044	1.06438	15841453	90116.6229035082	15847241	869137.50616067	15853044	911054.322704297	15858020	80813	15863808	875918	15869611	931093	15858020	0.84635	15863808	1.01457	15869611	1.064	15858020	95484.1377680629	15863808	863339.148604828	15869611	875087.406015038	15874572	57797	15880359	889694	15886163	1240274	15874572	0.84586	15880359	1.01519	15886163	1.06455	15874572	68329.2743480009	15880359	876381.761049656	15886163	1165068.8084167
134	15961464	76657	15967252	880996	15973055	970545	15961464	0.84577	15967252	1.0148	15973055	1.06361	15961464	90635.7520366057	15967252	868147.418210485	15973055	912500.822669964	15978031	80856	15983819	878579	15989606	931436	15978031	0.84577	15983819	1.01429	15989606	1.06396	15978031	95600.4587535618	15983819	866200.98788315	15989606	875442.685815256	15994598	58447	16000386	888015	16006189	1230823	15994598	0.84593	16000386	1.01497	16006189	1.06492	15994598	69092.0052486612	16000386	874917.485245869	16006189	1155789.16726139
135	16081475	76477	16087263	880510	16093081	967739	16081475	0.84532	16087263	1.01396	16093081	1.0635	16081475	90471.0642123693	16087263	868387.313108998	16093081	909956.746591444	16098042	81019	16103830	878729	16109633	932157	16098042	0.84521	16103830	1.01459	16109633	1.06379	16098042	95856.6510098082	16103830	866092.707399048	16109633	876260.35213717	16114594	58280	16120397	885701	16126185	1224987	16114594	0.84572	16120397	1.01404	16126185	1.06392	16114594	68911.6965425909	16120397	873437.931442547	16126185	1151390.14211595
136	16201486	76747	16207274	881881	16213077	965711	16201486	0.84568	16207274	1.01465	16213077	1.06443	16201486	90751.8210197711	16207274	869147.98206278	16213077	907256.465901938	16218053	81550	16223841	875654	16229628	932379	16218053	0.84637	16223841	1.01462	16229628	1.06549	16218053	96352.6590025639	16223841	863036.407719146	16229628	875070.624782964	16234620	59010	16240408	886762	16246211	1218501	16234620	0.84562	16240408	1.01461	16246211	1.06436	16234620	69783.1177124477	16240408	873992.962813298	16246211	1144820.36153181
137	16321497	76683	16327269	880843	16333088	964848	16321497	0.84603	16327269	1.01521	16333088	1.06519	16321497	90638.6298358214	16327269	867646.102776765	16333088	905798.965442785	16338064	81061	16343852	879000	16349655	933549	16338064	0.84652	16343852	1.01569	16349655	1.06445	16338064	95757.926569957	16343852	865421.536098613	16349655	877024.754568087	16354631	58716	16360419	887022	16366222	1212500	16354631	0.84654	16360419	1.01517	16366222	1.06457	16354631	69359.9829895811	16360419	873766.955288277	16366222	1138957.5133622
138	16441508	76781	16447296	879169	16453099	963910	16441508	0.84629	16447296	1.01442	16453099	1.06373	16441508	90726.5830861761	16447296	866671.59559157	16453099	906160.397845318	16458060	80980	16463832	877569	16469650	933705	16458060	0.84588	16463832	1.01504	16469650	1.06431	16458060	95734.6195677874	16463832	864565.928436318	16469650	877286.692786876	16474627	58869	16480414	886852	16486218	1205827	16474627	0.84614	16480414	1.01396	16486218	1.06355	16474627	69573.5930224313	16480414	874641.997711941	16486218	1133775.56297306
139	16561519	76687	16567291	878937	16573094	960604	16561519	0.84586	16567291	1.01489	16573094	1.0644	16561519	90661.57520157	16567291	866041.639980688	16573094	902484.028560692	16578071	81660	16583858	876844	16589661	935774	16578071	0.84647	16583858	1.01476	16589661	1.06502	16578071	96471.2275686085	16583858	864090.031140368	16589661	878644.532497042	16594638	59150	16600425	887302	16606244	1202477	16594638	0.84603	16600425	1.01504	16606244	1.06422	16594638	69914.7784357529	16600425	874154.713114754	16606244	1129913.92757137
140	16681530	76877	16687318	879898	16693136	962237	16681530	0.84584	16687318	1.01461	16693136	1.06434	16681530	90888.3476780479	16687318	867227.801815476	16693136	904069.188417235	16698113	81761	16703885	876920	16709688	938319	16698113	0.84612	16703885	1.01463	16709688	1.06446	16698113	96630.5015836997	16703885	864275.647280289	16709688	881497.660785751	16714664	59660	16720452	886891	16726255	1195094	16714664	0.84605	16720452	1.0144	16726255	1.06449	16714664	70515.9269546717	16720452	874301.06466877	16726255	1122691.61758213
141	16801541	77030	16807313	879571	16813132	960648	16801541	0.84587	16807313	1.01517	16813132	1.06473	16801541	91066.0030501141	16807313	866427.297890994	16813132	902245.639739652	16818108	81574	16823896	877811	16829683	937244	16818108	0.84594	16823896	1.01538	16829683	1.06426	16818108	96430.0068562782	16823896	864514.762945892	16829683	880653.223836281	16834675	59493	16840447	887793	16846251	1187633	16834675	0.84613	16840447	1.01509	16846251	1.0641	16834675	70311.8906078262	16840447	874595.356076801	16846251	1116091.53275068
142	16921552	77152	16927340	878598	16933158	956145	16921552	0.84562	16927340	1.01527	16933158	1.06433	16921552	91237.1987417516	16927340	865383.592541886	16933158	898353.893999042	16938135	82015	16943907	878218	16949710	935654	16938135	0.84634	16943907	1.01429	16949710	1.06417	16938135	96905.4989720443	16943907	865845.073894054	16949710	879233.581100764	16954686	59850	16960474	889937	16966293	1186508	16954686	0.84646	16960474	1.01523	16966293	1.06478	16954686	70706.2353802897	16960474	876586.586290791	16966293	1114322.20740435
143	17041563	77084	17047351	880955	17053169	959026	17041563	0.84627	17047351	1.0152	17053169	1.06452	17041563	91086.7689980739	17047351	867764.972419228	17053169	900899.936121445	17058146	82212	17063918	878431	17069705	940602	17058146	0.8461	17063918	1.015	17069705	1.06475	17058146	97165.8196430682	17063918	865449.261083744	17069705	883401.737497065	17074682	59739	17080485	889460	17086288	1181432	17074682	0.84613	17080485	1.01509	17086288	1.06407	17074682	70602.6260740076	17080485	876237.57499335	17086288	1110295.37530426
