HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/19/2025 10:23 AM
Export Time Stamp:	9/19/2025 3:02 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10801006	25985	10806794	50635	10812597	1545804	10801006	0.84216	10806794	1.01126	10812597	1.05984	10801006	30855.1819131756	10806794	50071.1983070625	10812597	1458525.81521739	10817573	20867	10823361	89685	10829164	2242167	10817573	0.8421	10823361	1.01164	10829164	1.05843	10817573	24779.7173732336	10823361	88653.0781701	10829164	2118389.50143137	10834141	15836	10839928	53108	10845731	1600976	10834141	0.84231	10839928	1.01097	10845731	1.05893	10834141	18800.6790848975	10839928	52531.7269553004	10845731	1511880.86086899
92	10921017	25798	10926805	50492	10932592	1540051	10921017	0.84209	10926805	1.01134	10932592	1.05887	10921017	30635.6802717049	10926805	49925.8409634742	10932592	1454428.77784808	10937569	20992	10943356	89357	10949160	2242357	10937569	0.84206	10943356	1.0112	10949160	1.05897	10937569	24929.3399520224	10943356	88367.2863924051	10949160	2117488.69184207	10954152	15730	10959924	53336	10965727	1602805	10954152	0.842	10959924	1.01218	10965727	1.05953	10954152	18681.7102137767	10959924	52694.1848287854	10965727	1512750.9367361
93	11041028	25945	11046816	49792	11052619	1536386	11041028	0.8418	11046816	1.01147	11052619	1.05915	11041028	30820.8600617724	11046816	49227.3621560699	11052619	1450583.95883491	11057595	20762	11063383	88593	11069186	2240211	11057595	0.84275	11063383	1.01114	11069186	1.05968	11057595	24636.0130525067	11063383	87616.9472081018	11069186	2114044.80597916	11074163	15721	11079935	53215	11085722	1603233	11074163	0.84348	11079935	1.01236	11085722	1.05928	11074163	18638.260539669	11079935	52565.2929787823	11085722	1513512.00815648
94	11161039	26188	11166827	49622	11172630	1532186	11161039	0.8429	11166827	1.01266	11172630	1.05976	11161039	31068.9286985408	11166827	49001.6392471313	11172630	1445785.83830301	11177606	20874	11183394	86720	11189197	2240065	11177606	0.84288	11183394	1.01194	11189197	1.05978	11177606	24765.0911161731	11183394	85696.7804415282	11189197	2113707.56194682	11194189	15752	11199977	52464	11205780	1605756	11194189	0.84244	11199977	1.01075	11205780	1.05901	11194189	18698.0675181615	11199977	51906.0103883255	11205780	1516280.29952503
95	11281050	26062	11286838	48867	11292641	1526659	11281050	0.84239	11286838	1.01134	11292641	1.05947	11281050	30938.1640332862	11286838	48319.0618387486	11292641	1440964.82203366	11297617	20648	11303405	86560	11309208	2238023	11297617	0.84197	11303405	1.00996	11309208	1.05898	11297617	24523.4390774018	11303405	85706.3646084994	11309208	2113376.07886834	11314185	15838	11319972	52621	11325775	1608880	11314185	0.84278	11319972	1.01176	11325775	1.05987	11314185	18792.5674553264	11319972	52009.3698110224	11325775	1517997.49025824
96	11401061	26151	11406849	48332	11412668	1521805	11401061	0.84285	11406849	1.01126	11412668	1.05893	11401061	31026.8731090942	11406849	47793.8413464391	11412668	1437115.76780335	11417660	20767	11423447	86200	11429250	2239640	11417660	0.84221	11423447	1.01227	11429250	1.05904	11417660	24657.7456928795	11423447	85155.1463542336	11429250	2114783.19987914	11434227	15566	11440014	52626	11445818	1612667	11434227	0.84269	11440014	1.01233	11445818	1.059	11434227	18471.798644816	11440014	51985.0246461134	11445818	1522820.58545798
97	11521072	26302	11526860	48617	11532679	1517260	11521072	0.84175	11526860	1.01244	11532679	1.05895	11521072	31246.8072468073	11526860	48019.6357315002	11532679	1432796.63817933	11537655	20608	11543427	85873	11549230	2238561	11537655	0.84278	11543427	1.01229	11549230	1.05906	11537655	24452.4075084838	11543427	84830.4339665511	11549230	2113724.43487621	11554222	15708	11560010	52556	11565813	1619139	11554222	0.84246	11560010	1.01235	11565813	1.06003	11554222	18645.3956270921	11560010	51914.8515829506	11565813	1527446.39302661
98	11641083	26103	11646871	47879	11652674	1514178	11641083	0.84243	11646871	1.01202	11652674	1.05965	11641083	30985.3637690965	11646871	47310.3298353788	11652674	1428941.63167083	11657666	20989	11663438	84202	11669241	2231619	11657666	0.84225	11663438	1.01207	11669241	1.05909	11657666	24920.1543484714	11663438	83197.8025235409	11669241	2107109.87734753	11674218	15701	11679990	52298	11685793	1620695	11674218	0.8424	11679990	1.01192	11685793	1.05995	11674218	18638.4140550807	11679990	51681.9511423828	11685793	1529029.67121091
99	11761094	26302	11766882	47925	11772685	1519156	11761094	0.84346	11766882	1.01313	11772685	1.06073	11761094	31183.4586109596	11766882	47303.8997956827	11772685	1432179.72528353	11777661	20854	11783449	84468	11789252	2235289	11777661	0.84311	11783449	1.01272	11789252	1.06118	11777661	24734.6135142508	11783449	83407.0621692077	11789252	2106418.32676831	11794229	15791	11800016	52791	11805819	1627922	11794229	0.8432	11800016	1.01219	11805819	1.05976	11794229	18727.4667931689	11800016	52155.2277734417	11805819	1536123.27319393
100	11881105	26235	11886893	47837	11892696	1519738	11881105	0.84308	11886893	1.01174	11892696	1.05995	11881105	31118.0433648052	11886893	47281.91037223	11892696	1433782.72560026	11897688	20878	11903460	84075	11909263	2233193	11897688	0.84375	11903460	1.01244	11909263	1.06049	11897688	24744.2962962963	11903460	83041.9580419581	11909263	2105812.40747202	11914240	15634	11920012	52705	11925815	1634270	11914240	0.843	11920012	1.01219	11925815	1.06082	11914240	18545.6702253855	11920012	52070.2634880803	11925815	1540572.38739843
101	12001116	26276	12006904	48032	12012707	1525636	12001116	0.84256	12006904	1.01244	12012707	1.0606	12001116	31185.9096088112	12006904	47441.8237130102	12012707	1438465.01980011	12017683	20743	12023471	83144	12029274	2229498	12017683	0.84352	12023471	1.01253	12029274	1.05991	12017683	24590.9996206373	12023471	82115.097824262	12029274	2103478.59723939	12034251	15758	12040023	52328	12045810	1630164	12034251	0.84333	12040023	1.01228	12045810	1.06028	12034251	18685.4493496022	12040023	51693.2074129688	12045810	1537484.43807296
102	12121127	26646	12126915	47676	12132718	1523375	12121127	0.8433	12126915	1.012	12132718	1.06047	12121127	31597.2963358236	12126915	47110.6719367589	12132718	1436509.28361953	12137694	20747	12143482	82685	12149285	2229077	12137694	0.84307	12143482	1.01161	12149285	1.0595	12137694	24608.8699633482	12143482	81736.044523087	12149285	2103895.23360076	12154262	15782	12160065	52172	12165868	1627235	12154262	0.84323	12160065	1.01315	12165868	1.05948	12154262	18716.1272725117	12160065	51494.842816957	12165868	1535880.80945369
103	12241138	26811	12246926	47032	12252713	1514829	12241138	0.84279	12246926	1.01303	12252713	1.05936	12241138	31812.1952087709	12246926	46427.0554672616	12252713	1429947.32668781	12257690	20846	12263477	82301	12269281	2226659	12257690	0.84337	12263477	1.01212	12269281	1.05997	12257690	24717.5024010814	12263477	81315.4566652176	12269281	2100681.15135334	12274257	15861	12280045	51997	12285832	1621051	12274257	0.84281	12280045	1.01252	12285832	1.06029	12274257	18819.1881918819	12280045	51354.0473274602	12285832	1528875.1190712
104	12361149	26584	12366937	46798	12372740	1506676	12361149	0.84307	12366937	1.01251	12372740	1.05964	12361149	31532.3757220634	12366937	46219.790421823	12372740	1421875.35389378	12377716	20757	12383504	81475	12389307	2221225	12377716	0.84303	12383504	1.01268	12389307	1.06021	12377716	24621.8995765275	12383504	80454.8327210965	12389307	2095080.21995642	12394268	15394	12400056	51551	12405859	1615308	12394268	0.8427	12400056	1.01242	12405859	1.05961	12394268	18267.4735967723	12400056	50918.5910985559	12405859	1524436.34922283
105	12481160	27095	12486948	46883	12492751	1506164	12481160	0.84285	12486948	1.01242	12492751	1.06082	12481160	32146.8826007	12486948	46307.8564232236	12492751	1419811.08953451	12497727	20828	12503515	80729	12509318	2222881	12497727	0.8432	12503515	1.01274	12509318	1.06006	12497727	24701.1385199241	12503515	79713.4506388609	12509318	2096938.85251778	12514295	15462	12520098	51659	12525901	1613488	12514295	0.84313	12520098	1.01175	12525901	1.06023	12514295	18338.8089618446	12520098	51059.0560909316	12525901	1521828.28254247
106	12601171	26847	12606959	46425	12612762	1499610	12601171	0.8424	12606959	1.01282	12612762	1.05953	12601171	31869.6581196581	12606959	45837.3649809443	12612762	1415353.9777071	12617738	21047	12623526	80820	12629329	2220243	12617738	0.84343	12623526	1.01369	12629329	1.06109	12617738	24954.0566496331	12623526	79728.5166076414	12629329	2092417.23133759	12634306	15605	12640078	51240	12645881	1609661	12634306	0.84318	12640078	1.01296	12645881	1.06008	12634306	18507.3175359947	12640078	50584.4258410994	12645881	1518433.51445174
107	12721182	27071	12726970	46419	12732773	1497725	12721182	0.84307	12726970	1.01217	12732773	1.06078	12721182	32110.0264509471	12726970	45860.8731734788	12732773	1411909.16118328	12737749	20479	12743537	80028	12749340	2209071	12737749	0.84336	12743537	1.01291	12749340	1.05879	12737749	24282.6313792449	12743537	79008.0066343505	12749340	2086410.90301193	12754332	15573	12760104	51240	12765892	1605629	12754332	0.84274	12760104	1.01285	12765892	1.06006	12754332	18479.0089470062	12760104	50589.9195339883	12765892	1514658.60422995
108	12841193	26909	12846965	46363	12852784	1489588	12841193	0.84353	12846965	1.01276	12852784	1.06044	12841193	31900.4658992567	12846965	45778.8617243967	12852784	1404688.61981819	12857745	20793	12863532	79914	12869320	2211973	12857745	0.8436	12863532	1.01261	12869320	1.06034	12857745	24647.9374110953	12863532	78918.8335094459	12869320	2086097.85540487	12874297	15573	12880084	50943	12885887	1599372	12874297	0.84329	12880084	1.01362	12885887	1.06052	12874297	18466.9568001518	12880084	50258.4795090863	12885887	1508101.68596538
109	12961204	27045	12966992	46049	12972795	1482051	12961204	0.84315	12966992	1.01273	12972795	1.06081	12961204	32076.1430350471	12966992	45470.1648020696	12972795	1397093.73026272	12977771	21061	12983544	79081	12989347	2208253	12977771	0.84398	12983544	1.01187	12989347	1.06057	12977771	24954.3828052797	12983544	78153.3200905255	12989347	2082137.90697455	12994323	15902	13000111	50550	13005914	1601049	12994323	0.84349	13000111	1.01312	13005914	1.06072	12994323	18852.6242160547	13000111	49895.3727100442	13005914	1509398.33320763
110	13081215	27330	13087003	46235	13092806	1479856	13081215	0.84328	13087003	1.01226	13092806	1.06061	13081215	32409.1642159188	13087003	45675.0242032679	13092806	1395287.61750314	13097783	20764	13103570	78867	13109373	2210100	13097783	0.84311	13103570	1.01202	13109373	1.06074	13097783	24627.8658775249	13103570	77930.2780577459	13109373	2083545.44940325	13114350	15371	13120137	50227	13125941	1594337	13114350	0.84367	13120137	1.01283	13125941	1.06051	13114350	18219.2089324025	13120137	49590.7506689178	13125941	1503368.19077614
111	13201226	27288	13207014	45861	13212817	1475592	13201226	0.84387	13207014	1.01256	13212817	1.06103	13201226	32336.7343311174	13207014	45292.1308366912	13212817	1390716.5678633	13217794	20875	13223581	78277	13229384	2202635	13217794	0.84361	13223581	1.01237	13229384	1.0604	13217794	24744.8465523168	13223581	77320.5448600808	13229384	2077173.7080347	13234361	15396	13240148	50310	13245952	1590358	13234361	0.84366	13240148	1.01272	13245952	1.06043	13234361	18249.0576772634	13240148	49678.0946362272	13245952	1499729.35507294
112	13321237	27263	13327025	45528	13332828	1467852	13321237	0.84382	13327025	1.0132	13332828	1.06183	13321237	32309.0232514043	13327025	44934.8598499803	13332828	1382379.47694075	13337805	21152	13343592	77692	13349395	2200416	13337805	0.84392	13343592	1.01341	13349395	1.06058	13337805	25063.9871077827	13343592	76663.9366100591	13349395	2074728.92191065	13354387	15581	13360159	50279	13365978	1584040	13354387	0.84451	13360159	1.014	13365978	1.06185	13354387	18449.751927153	13360159	49584.8126232742	13365978	1491773.7910251
113	13441248	27430	13447036	45478	13452839	1460194	13441248	0.84391	13447036	1.01327	13452839	1.06029	13441248	32503.4660094086	13447036	44882.4104138088	13452839	1377164.73794905	13457831	20431	13463603	77676	13469422	2197989	13457831	0.84315	13463603	1.01314	13469422	1.06086	13457831	24231.7499851746	13463603	76668.5749254792	13469422	2071893.55805667	13474398	15424	13480170	50094	13485974	1580293	13474398	0.84341	13480170	1.01328	13485974	1.061	13474398	18287.6655481913	13480170	49437.4703931786	13485974	1489437.32327992
114	13561259	27592	13567047	45178	13572850	1455269	13561259	0.84483	13567047	1.01406	13572850	1.06131	13561259	32659.8250535611	13567047	44551.6044415518	13572850	1371200.68594473	13577842	20579	13583614	76933	13589433	2198684	13577842	0.84376	13583614	1.01428	13589433	1.0617	13577842	24389.6368635631	13583614	75849.8639428955	13589433	2070908.91965715	13594409	15430	13600197	50130	13605985	1575869	13594409	0.84463	13600197	1.01286	13605985	1.06103	13594409	18268.3541905923	13600197	49493.5134174516	13605985	1485225.67693656
115	13681270	27510	13687058	45423	13692861	1453175	13681270	0.84421	13687058	1.01393	13692861	1.06151	13681270	32586.6786699992	13687058	44798.9506178928	13692861	1368969.6752739	13697838	20946	13703625	76762	13709413	2193022	13697838	0.84396	13703625	1.01365	13709413	1.06155	13697838	24818.7117872885	13703625	75728.3085877768	13709413	2065867.83476991	13714389	15528	13720208	49606	13726011	1570850	13714389	0.84408	13720208	1.01333	13726011	1.06153	13714389	18396.3605345465	13720208	48953.4505047714	13726011	1479798.02737558
116	13801281	27928	13807069	45243	13812888	1444741	13801281	0.84416	13807069	1.01451	13812888	1.06164	13801281	33083.7755875663	13807069	44595.9132980454	13812888	1360857.72955051	13817864	20669	13823667	76320	13829486	2188636	13817864	0.84386	13823667	1.01348	13829486	1.06129	13817864	24493.3993790439	13823667	75304.8900816987	13829486	2062241.23472378	13834463	15538	13840250	49808	13846085	1567432	13834463	0.84404	13840250	1.01317	13846085	1.06142	13834463	18409.0801383821	13840250	49160.5554842721	13846085	1476731.17144957
117	13921292	27802	13927080	44482	13932883	1438660	13921292	0.84366	13927080	1.01271	13932883	1.06094	13921292	32954.0336154375	13927080	43923.7293993345	13932883	1356023.90333101	13937875	21028	13943647	76299	13949450	2184023	13937875	0.84371	13943647	1.0135	13949450	1.061	13937875	24923.2556210072	13943647	75282.6837691169	13949450	2058457.11592837	13954427	15372	13960214	50163	13966018	1561617	13954427	0.8445	13960214	1.01355	13966018	1.0608	13954427	18202.486678508	13960214	49492.3782743821	13966018	1472112.55656109
118	14041303	27956	14047091	44716	14052910	1432280	14041303	0.84416	14047091	1.01364	14052910	1.06192	14041303	33116.9446550417	14047091	44114.2812043724	14052910	1348764.50203405	14057886	20601	14063674	75721	14069477	2185635	14057886	0.84412	14063674	1.01452	14069477	1.06104	14057886	24405.2978249538	14063674	74637.2668848323	14069477	2059898.77855689	14074453	15251	14080241	49790	14086044	1558157	14074453	0.84428	14080241	1.01423	14086044	1.06258	14074453	18063.9124461079	14080241	49091.4289658164	14086044	1466390.29531894
119	14161314	28149	14167102	44464	14172905	1427028	14161314	0.84489	14167102	1.01352	14172905	1.0619	14161314	33316.763128928	14167102	43870.865893125	14172905	1343844.05311235	14177882	20754	14183669	75217	14189457	2177683	14177882	0.8446	14183669	1.01316	14189457	1.0609	14177882	24572.5787354961	14183669	74240.0015792175	14189457	2052675.08719012	14194433	15312	14200221	49257	14206040	1556872	14194433	0.84467	14200221	1.01347	14206040	1.06111	14194433	18127.7895509489	14200221	48602.3266598913	14206040	1467210.75100602
120	14281325	28260	14287113	44510	14292932	1418257	14281325	0.84455	14287113	1.01375	14292932	1.06182	14281325	33461.6067728376	14287113	43906.2885326757	14292932	1335684.95601891	14297908	20619	14303774	75198	14309577	2176287	14297908	0.84386	14303774	1.01453	14309577	1.06248	14297908	24434.1478444292	14303774	74121.02155678	14309577	2048308.67404563	14314553	15614	14320341	49538	14326144	1551079	14314553	0.84414	14320341	1.01422	14326144	1.06128	14314553	18496.9317885659	14320341	48843.4461951056	14326144	1461517.22448364
121	14401336	28673	14407124	43986	14412927	1415298	14401336	0.84406	14407124	1.01397	14412927	1.06222	14401336	33970.3338625216	14407124	43379.981656262	14412927	1332396.30208431	14417904	20733	14423691	75119	14429494	2168204	14417904	0.84441	14423691	1.01357	14429494	1.06113	14417904	24553.238355775	14423691	74113.2827530412	14429494	2043297.239735	14434455	15243	14440243	49075	14446046	1544611	14434455	0.84368	14440243	1.0135	14446046	1.062	14434455	18067.2766925849	14440243	48421.3122841638	14446046	1454435.96986817
122	14521347	28385	14527135	44083	14532954	1407201	14521347	0.84389	14527135	1.01329	14532954	1.06166	14521347	33635.900413561	14527135	43504.8209298424	14532954	1325472.37345289	14537930	20881	14543702	74232	14549505	2168298	14537930	0.84372	14543702	1.01357	14549505	1.06192	14537930	24748.7318067605	14543702	73238.1581933167	14549505	2041865.67726382	14554497	15539	14560285	49425	14566073	1537517	14554497	0.8439	14560285	1.0136	14566073	1.06139	14554497	18413.3191136391	14560285	48761.8389897396	14566073	1448588.17211393
123	14641358	28859	14647146	43869	14652965	1399378	14641358	0.84419	14647146	1.01435	14652965	1.06211	14641358	34185.432189436	14647146	43248.3856656972	14652965	1317545.26367325	14657926	20754	14663713	74251	14669516	2165420	14657926	0.84434	14663713	1.01459	14669516	1.06219	14657926	24580.1454390411	14663713	73183.2562907184	14669516	2038637.1553112	14674493	15602	14680280	49469	14686084	1537926	14674493	0.84425	14680280	1.01367	14686084	1.06244	14674493	18480.30796565	14680280	48801.8783233202	14686084	1447541.50822635
124	14761369	28659	14767157	43727	14772976	1393779	14761369	0.84415	14767157	1.0127	14772976	1.06148	14761369	33950.1273470355	14767157	43178.6313814555	14772976	1313052.53042921	14777952	20676	14783740	73891	14789527	2159308	14777952	0.84439	14783740	1.01346	14789527	1.06115	14777952	24486.3155650825	14783740	72909.6362954631	14789527	2034875.3710597	14794519	15512	14800291	49412	14806095	1528596	14794519	0.84386	14800291	1.01386	14806095	1.06144	14794519	18382.196098879	14800291	48736.5119444499	14806095	1440115.31504371
125	14881380	28828	14887168	43608	14892971	1387081	14881380	0.84405	14887168	1.01332	14892971	1.06123	14881380	34154.3747408329	14887168	43034.7767733786	14892971	1307050.30954647	14897948	20688	14903735	73735	14909538	2154673	14897948	0.84353	14903735	1.01209	14909538	1.06153	14897948	24525.505909689	14903735	72854.1928089399	14909538	2029780.59970043	14914515	15306	14920303	49491	14926106	1523816	14914515	0.84412	14920303	1.01384	14926106	1.06124	14914515	18132.4930104724	14920303	48815.3949341119	14926106	1435882.55248577
126	15001391	28814	15007179	43804	15012998	1379133	15001391	0.84411	15007179	1.01373	15012998	1.06153	15001391	34135.3615050171	15007179	43210.7168575459	15012998	1299193.61676071	15017974	20673	15023762	73812	15029565	2153361	15017974	0.84436	15023762	1.01358	15029565	1.0614	15017974	24483.6325737837	15023762	72823.0628070798	15029565	2028793.10344828	15034542	15489	15040329	49520	15046132	1522039	15034542	0.84445	15040329	1.01404	15046132	1.06136	15034542	18342.1161702884	15040329	48834.365508264	15046132	1434045.94105676
127	15121402	28938	15127174	43795	15132978	1369820	15121402	0.84461	15127174	1.01421	15132978	1.06071	15121402	34261.9670617208	15127174	43181.3924137999	15132978	1291418.01246335	15137954	20791	15143742	73608	15149545	2150529	15137954	0.84438	15143742	1.01358	15149545	1.06224	15137954	24622.8001610649	15143742	72621.7960101817	15149545	2024522.70673294	15154521	15522	15160309	49120	15166112	1515298	15154521	0.84399	15160309	1.01333	15166112	1.06154	15154521	18391.2131660328	15160309	48473.8436639594	15166112	1427452.56890932
128	15241413	28914	15247232	43848	15253051	1368624	15241413	0.84452	15247232	1.01333	15253051	1.06207	15241413	34237.1998294889	15247232	43271.1949710361	15253051	1288638.22535238	15258012	20932	15263800	73285	15269618	2149134	15258012	0.84435	15263800	1.01472	15269618	1.06214	15258012	24790.6673772725	15263800	72221.8937243772	15269618	2023399.92844634	15274595	15652	15280382	48901	15286170	1506934	15274595	0.84437	15280382	1.01347	15286170	1.06129	15274595	18536.8973317385	15280382	48251.058245434	15286170	1419907.84799631
129	15361424	29354	15367212	43599	15373031	1359303	15361424	0.84369	15367212	1.01355	15373031	1.06059	15361424	34792.4000521519	15367212	43016.1314192689	15373031	1281647.95066897	15378007	20747	15383811	72429	15389614	2138922	15378007	0.84394	15383811	1.01297	15389614	1.06174	15378007	24583.5011967675	15383811	71501.6239375302	15389614	2014544.05033247	15394606	15502	15400393	49132	15406197	1506141	15394606	0.84409	15400393	1.01282	15406197	1.06118	15394606	18365.3401888424	15400393	48510.1005114433	15406197	1419307.75174805
130	15481435	28951	15487223	43326	15493026	1352569	15481435	0.84369	15487223	1.01336	15493026	1.06163	15481435	34314.7364553331	15487223	42754.795926423	15493026	1274049.33922365	15498018	20662	15503806	72463	15509594	2134636	15498018	0.84424	15503806	1.01408	15509594	1.06137	15498018	24474.0831990903	15503806	71456.887030609	15509594	2011208.15549714	15514586	15450	15520373	48709	15526176	1497098	15514586	0.84422	15520373	1.0143	15526176	1.06143	15514586	18300.9168226292	15520373	48022.2813763186	15526176	1410453.82173106
131	15601447	29040	15607234	43392	15613053	1345265	15601447	0.8438	15607234	1.01272	15613053	1.06175	15601447	34415.7383266177	15607234	42846.9863338336	15613053	1267026.13609607	15618045	20410	15623833	72634	15629636	2132256	15618045	0.84366	15623833	1.01305	15629636	1.06045	15618045	24192.2101320437	15623833	71698.3367059869	15629636	2010708.66141732	15634612	15222	15640400	48788	15646203	1494815	15634612	0.84353	15640400	1.01282	15646203	1.06093	15634612	18045.5941104644	15640400	48170.4547698505	15646203	1408966.66132544
132	15721458	29404	15727245	43328	15733064	1338329	15721458	0.84451	15727245	1.01423	15733064	1.06186	15721458	34817.8233531871	15727245	42720.0930755351	15733064	1260362.94803458	15738025	20501	15743812	71862	15749600	2129074	15738025	0.84444	15743812	1.01358	15749600	1.06114	15738025	24277.6277769883	15743812	70899.1890132007	15749600	2006402.54820288	15754576	15413	15760364	48612	15766167	1489901	15754576	0.84421	15760364	1.01427	15766167	1.06099	15754576	18257.3056466993	15760364	47928.066491171	15766167	1404255.45952365
133	15841469	29544	15847256	42705	15853075	1333152	15841469	0.84429	15847256	1.01404	15853075	1.06192	15841469	34992.7157730164	15847256	42113.7233245237	15853075	1255416.6038873	15858051	20708	15863823	71786	15869627	2127608	15858051	0.8439	15863823	1.01311	15869627	1.06132	15858051	24538.4524232729	15863823	70857.063892371	15869627	2004680.96332869	15874603	15454	15880391	48397	15886178	1486288	15874603	0.84406	15880391	1.01315	15886178	1.06161	15874603	18309.1249437244	15880391	47768.8397571929	15886178	1400032.02682718
134	15961480	29672	15967283	42853	15973086	1327232	15961480	0.84448	15967283	1.01313	15973086	1.06156	15961480	35136.4153088291	15967283	42297.6320906498	15973086	1250265.64678398	15978062	20833	15983850	71223	15989638	2119412	15978062	0.84455	15983850	1.0132	15989638	1.06075	15978062	24667.5744479309	15983850	70295.1046190288	15989638	1998031.58142823	15994630	15010	16000417	48186	16006205	1478781	15994630	0.84411	16000417	1.01344	16006205	1.06181	15994630	17782.0426247764	16000417	47546.9687401326	16006205	1392698.3170247
135	16081491	29704	16087278	42678	16093097	1318606	16081491	0.84416	16087278	1.01375	16093097	1.06141	16081491	35187.6421531463	16087278	42099.1368680641	16093097	1242315.41063303	16098120	20668	16103923	71461	16109727	2117915	16098120	0.8442	16103923	1.01374	16109727	1.06226	16098120	24482.3501539919	16103923	70492.433957425	16109727	1993782.12490351	16114703	15010	16120491	47971	16126309	1473906	16114703	0.84433	16120491	1.01386	16126309	1.06142	16114703	17777.4093067876	16120491	47315.2111731403	16126309	1388617.13553541
136	16201502	29870	16207289	42614	16213092	1311978	16201502	0.84453	16207289	1.01329	16213092	1.06165	16201502	35368.7850046772	16207289	42055.0878820476	16213092	1235791.45669477	16218069	20638	16223841	71023	16229644	2114537	16218069	0.84528	16223841	1.01387	16229644	1.06106	16218069	24415.5782699224	16223841	70051.3872587215	16229644	1992853.37304205	16234636	15115	16240408	47739	16246211	1470650	16234636	0.84469	16240408	1.01368	16246211	1.06127	16234636	17894.1386780949	16240408	47094.7439034015	16246211	1385745.38053464
137	16321513	30005	16327300	42729	16333119	1307600	16321513	0.84517	16327300	1.01369	16333119	1.06147	16321513	35501.7333790835	16327300	42151.9399421914	16333119	1231876.54856002	16338080	20457	16343852	70519	16349655	2114061	16338080	0.84441	16343852	1.01331	16349655	1.0619	16338080	24226.3829182506	16343852	69592.7208850204	16349655	1990828.70326773	16354631	15330	16360419	47906	16366222	1467539	16354631	0.84403	16360419	1.0135	16366222	1.06195	16354631	18162.861509662	16360419	47267.883571781	16366222	1381928.52770846
138	16441524	29855	16447311	42455	16453114	1301894	16441524	0.84361	16447311	1.01302	16453114	1.06222	16441524	35389.5757518285	16447311	41909.3403881463	16453114	1225634.99086818	16458091	20586	16463878	70558	16469666	2102469	16458091	0.84393	16463878	1.01332	16469666	1.06153	16458091	24393.0183783015	16463878	69630.5214542297	16469666	1980602.52654188	16474642	15181	16480430	47653	16486233	1463763	16474642	0.84377	16480430	1.01333	16486233	1.06273	16474642	17991.869822345	16480430	47026.1415333603	16486233	1377361.13594234
139	16561535	29972	16567322	42337	16573141	1292284	16561535	0.84327	16567322	1.0141	16573141	1.06175	16561535	35542.5901549919	16567322	41748.3482891234	16573141	1217126.44219449	16578102	20587	16583889	69999	16589693	2102679	16578102	0.84414	16583889	1.01375	16589693	1.06204	16578102	24388.1346696046	16583889	69049.568434032	16589693	1979849.1582238	16594669	14954	16600457	47653	16606260	1454839	16594669	0.84456	16600457	1.01427	16606260	1.0614	16594669	17706.2612484607	16600457	46982.5588847151	16606260	1370679.29150179
140	16681546	30086					16681546	0.84499					16681546	35605.1550905928																																								
141																																																						
142																																																						
143																																																						
144																																																						
145																																																						
146																																																						
147																																																						
148																																																						
149																																																						
150																																																						
151																																																						
152																																																						
153																																																						
154																																																						
155																																																						
156																																																						
157																																																						
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
