HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/17/2025 1:04 PM
Export Time Stamp:	9/17/2025 6:10 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	51278	10806794	805577	10812597	2073424	10800990	0.84651	10806794	1.01787	10812597	1.06279	10800990	60575.7758325359	10806794	791434.073113463	10812597	1950925.39448057	10817589	55182	10823392	849431	10829195	2426444	10817589	0.84646	10823392	1.01774	10829195	1.06232	10817589	65191.503437847	10823392	834624.756814118	10829195	2284098.95323443	10834172	55178	10839959	833615	10845778	1897096	10834172	0.84626	10839959	1.01719	10845778	1.06336	10834172	65202.1837260417	10839959	819527.325278463	10845778	1784058.08004815
92	10921001	51724	10926789	804151	10932592	2054589	10921001	0.84637	10926789	1.01808	10932592	1.06355	10921001	61112.7521060529	10926789	789870.147729059	10932592	1931821.72911476	10937569	56006	10943372	848962	10949160	2420070	10937569	0.84673	10943372	1.0181	10949160	1.06459	10937569	66143.8711277503	10943372	833868.97161379	10949160	2273241.3417372	10954136	55603	10959939	836328	10965742	1879175	10954136	0.84676	10959939	1.0184	10965742	1.06336	10954136	65665.5959185602	10959939	821217.59622938	10965742	1767204.89768282
93	11041012	52535	11046800	803698	11052603	2037761	11041012	0.84606	11046800	1.01776	11052603	1.06281	11041012	62093.704938184	11046800	789673.400408741	11052603	1917333.29569726	11057580	56530	11063352	850130	11069171	2406570	11057580	0.84607	11063352	1.01802	11069171	1.06309	11057580	66814.802557708	11063352	835081.825504411	11069171	2263750.01175818	11074163	56002	11079950	833032	11085753	1856736	11074163	0.84624	11079950	1.01754	11085753	1.06248	11074163	66177.4437511817	11079950	818672.484619769	11085753	1747549.13033657
94	11161024	52343	11166827	805330	11172630	2021719	11161024	0.84652	11166827	1.01824	11172630	1.06347	11161024	61833.1521995936	11166827	790903.912633564	11172630	1901058.79808551	11177606	56716	11183394	850014	11189213	2396321	11177606	0.8462	11183394	1.0183	11189213	1.06268	11177606	67024.344126684	11183394	834738.289305706	11189213	2254978.92121805	11194189	56365	11199977	834718	11205764	1840009	11194189	0.84649	11199977	1.01808	11205764	1.06369	11194189	66586.7287268603	11199977	819894.310859657	11205764	1729835.76041892
95	11281035	52963	11286822	803691	11292641	2005687	11281035	0.84538	11286822	1.01758	11292641	1.06256	11281035	62649.9325747001	11286822	789806.206882997	11292641	1887598.8179491	11297602	57377	11303389	851012	11309193	2376905	11297602	0.84533	11303389	1.01722	11309193	1.06131	11297602	67875.2676469545	11303389	836605.650695032	11309193	2239595.40567789	11314185	56837	11319957	832501	11325760	1818638	11314185	0.84538	11319957	1.01678	11325760	1.06175	11314185	67232.487165535	11319957	818762.170774405	11325760	1712868.37767836
96	11401046	53541	11406833	805752	11412652	1986555	11401046	0.84637	11406833	1.01757	11412652	1.06216	11401046	63259.5673287097	11406833	791839.382057254	11412652	1870297.31867139	11417613	57697	11423400	848220	11429219	2365537	11417613	0.84566	11423400	1.01657	11429219	1.06223	11417613	68227.1835016437	11423400	834394.089929862	11429219	2226953.67293336	11434196	57516	11439983	835105	11445771	1798239	11434196	0.845	11439983	1.01728	11445771	1.0626	11434196	68066.2721893491	11439983	820919.51085247	11445771	1692300.95990966
97	11521057	54013	11526844	804934	11532663	1966571	11521057	0.84486	11526844	1.01688	11532663	1.0607	11521057	63931.302227588	11526844	791572.26024703	11532663	1854031.30008485	11537639	58538	11543427	848260	11549261	2351136	11537639	0.84447	11543427	1.01694	11549261	1.06165	11537639	69319.2179710351	11543427	834129.840501898	11549261	2214605.56680639	11554222	57766	11560010	832199	11565829	1774543	11554222	0.84542	11560010	1.01711	11565829	1.06234	11554222	68328.1682477349	11560010	818199.604762513	11565829	1670409.66169023
98	11641068	54168	11646855	802232	11652674	1952879	11641068	0.84546	11646855	1.01601	11652674	1.06201	11641068	64069.2640692641	11646855	789590.653635299	11652674	1838851.79988889	11657650	59047	11663438	849957	11669257	2336301	11657650	0.84465	11663438	1.01688	11669257	1.06124	11657650	69907.0620967265	11663438	835847.887656361	11669257	2201482.22833666	11674233	58222	11680021	831614	11685808	1750268	11674233	0.84563	11680021	1.01693	11685808	1.06219	11674233	68850.4428650828	11680021	817769.167985997	11685808	1647791.82632109
99	11761079	55258	11766882	802863	11772685	1933708	11761079	0.84574	11766882	1.01639	11772685	1.06167	11761079	65336.8647574905	11766882	789916.272297051	11772685	1821383.29236015	11777646	59036	11783449	848978	11789268	2324660	11777646	0.84484	11783449	1.01679	11789268	1.06173	11777646	69878.3201552957	11783449	834959.037756076	11789268	2189502.03912483	11794244	58945	11800032	833602	11805835	1732071	11794244	0.84547	11800032	1.01686	11805835	1.06223	11794244	69718.6180467669	11800032	819780.500757233	11805835	1630598.83452736
100	11881090	55149	11886893	805383	11892696	1913961	11881090	0.84598	11886893	1.01726	11892696	1.06197	11881090	65189.4843849737	11886893	791717.948213829	11892696	1802274.07553886	11897672	59813	11903460	849735	11909263	2309879	11897672	0.84578	11903460	1.01642	11909263	1.06257	11897672	70719.3359975407	11903460	836007.752700655	11909263	2173860.54565817	11914240	60125	11920027	832955	11925830	1711081	11914240	0.8447	11920027	1.01711	11925830	1.06237	11914240	71179.1168462176	11920027	818942.887200008	11925830	1610626.24132835
101	12001101	55356	12006888	805695	12012707	1899232	12001101	0.84528	12006888	1.01819	12012707	1.06302	12001101	65488.358886996	12006888	791301.230615111	12012707	1786638.06889804	12017668	60693	12023455	848282	12029243	2292089	12017668	0.84493	12023455	1.01734	12029243	1.06185	12017668	71831.9860816872	12023455	833823.500501307	12029243	2158580.7788294	12034235	60063	12040007	832474	12045810	1689739	12034235	0.84482	12040007	1.01653	12045810	1.06192	12034235	71095.6180014678	12040007	818936.971855233	12045810	1591211.20235046
102	12121112	56164	12126899	802648	12132702	1877627	12121112	0.8455	12126899	1.01673	12132702	1.06198	12121112	66426.9662921348	12126899	789440.657795088	12132702	1768043.65430611	12137679	61190	12143466	848540	12149270	2275752	12137679	0.84647	12143466	1.01638	12149270	1.0613	12137679	72288.4449537491	12143466	834864.912729491	12149270	2144306.03976256	12154246	60351	12160034	833138	12165837	1667619	12154246	0.84565	12160034	1.01722	12165837	1.06191	12154246	71366.4045408857	12160034	819034.23054993	12165837	1570395.79625392
103	12241123	56192	12246910	804855	12252713	1863183	12241123	0.84558	12246910	1.01659	12252713	1.06305	12241123	66453.7950282646	12246910	791720.359240205	12252713	1752676.73204459	12257690	60984	12263462	848923	12269265	2262716	12257690	0.84489	12263462	1.01756	12269265	1.06222	12257690	72179.8103895182	12263462	834273.163253273	12269265	2130176.42296323	12274241	60670	12280029	832934	12285832	1648951	12274241	0.84542	12280029	1.01672	12285832	1.06263	12274241	71763.1473113955	12280029	819236.36792824	12285832	1551764.01946115
104	12361134	56976	12366921	804513	12372740	1842364	12361134	0.84581	12366921	1.01724	12372740	1.0623	12361134	67362.6464572422	12366921	790878.258817978	12372740	1734316.10656123	12377701	61644	12383488	849977	12389292	2246574	12377701	0.84496	12383488	1.01722	12389292	1.06132	12377701	72954.932777883	12383488	835588.171683608	12389292	2116773.45192779	12394268	61489	12400071	834467	12405874	1625855	12394268	0.84541	12400071	1.01692	12405874	1.06256	12394268	72732.7568871908	12400071	820582.740038548	12405874	1530130.06324349
105	12481145	56772	12486932	805472	12492751	1825378	12481145	0.84472	12486932	1.01642	12492751	1.0627	12481145	67208.0689459229	12486932	792459.809921096	12492751	1717679.49562435	12497727	62324	12503515	849093	12509334	2232749	12497727	0.84503	12503515	1.01698	12509334	1.0625	12497727	73753.5945469392	12503515	834916.124210899	12509334	2101410.82352941	12514310	61586	12520098	833798	12525901	1605637	12514310	0.84571	12520098	1.01744	12525901	1.06232	12514310	72821.6528124298	12520098	819505.818524925	12525901	1511443.82107086
106	12601156	57343	12606943	803584	12612762	1806183	12601156	0.84465	12606943	1.01621	12612762	1.06297	12601156	67889.6584384064	12606943	790765.688194369	12612762	1699185.30156072	12617738	62697	12623510	848375	12629345	2216288	12617738	0.84645	12623510	1.01775	12629345	1.0627	12617738	74070.5298600035	12623510	833578.973225252	12629345	2085525.54813212	12634321	62097	12640109	833593	12645912	1580997	12634321	0.8456	12640109	1.01696	12645912	1.06108	12634321	73435.4304635762	12640109	819691.03996224	12645912	1489988.5022807
107	12721167	57596	12726954	802401	12732757	1784911	12721167	0.84519	12726954	1.01695	12732757	1.0621	12721167	68145.6240608621	12726954	789026.992477506	12732757	1680548.91253178	12737734	63294	12743521	846226	12749325	2197846	12737734	0.8456	12743521	1.01758	12749325	1.06281	12737734	74850.9933774835	12743521	831606.360187897	12749325	2067957.58414016	12754301	62450	12760089	833599	12765892	1562805	12754301	0.84624	12760089	1.01739	12765892	1.06211	12754301	73797.0315749669	12760089	819350.494893797	12765892	1471415.39011967
108	12841178	58380	12846965	803211	12852768	1767271	12841178	0.84591	12846965	1.01742	12852768	1.06235	12841178	69014.4341596624	12846965	789458.630654007	12852768	1663548.73629218	12857745	63471	12863532	849481	12869336	2179689	12857745	0.84583	12863532	1.01654	12869336	1.06142	12857745	75039.9016350803	12863532	835659.196883546	12869336	2053559.38271372	12874312	62308	12880100	835104	12885903	1542862	12874312	0.84523	12880100	1.01722	12885903	1.06181	12874312	73717.213066266	12880100	820966.94913588	12885903	1453049.03890527
109	12961189	58226	12966992	803317	12972795	1748102	12961189	0.84453	12966992	1.01617	12972795	1.06059	12961189	68944.8569026559	12966992	790534.064182174	12972795	1648235.4161363	12977756	64060	12983544	845651	12989347	2161119	12977756	0.84402	12983544	1.0163	12989347	1.06064	12977756	75898.6753868392	12983544	832087.966151727	12989347	2037561.28375321	12994323	63104	13000111	832646	13005898	1522910	12994323	0.84494	13000111	1.01619	13005898	1.06084	12994323	74684.5929888513	13000111	819380.234011356	13005898	1435569.92571924
110	13081200	58660	13086987	801774	13092806	1730402	13081200	0.84462	13086987	1.01638	13092806	1.06141	13081200	69451.3509033648	13086987	788852.594502056	13092806	1630286.12882863	13097767	63659	13103555	847324	13109358	2142403	13097767	0.84414	13103555	1.01597	13109358	1.06047	13097767	75412.8462103443	13103555	834004.94109078	13109358	2020239.13924958	13114350	63323	13120122	829930	13125925	1500889	13114350	0.84431	13120122	1.0153	13125925	1.06209	13114350	74999.7039002262	13120122	817423.421648774	13125925	1413146.72014613
111	13201211	59317	13206998	800776	13212802	1707927	13201211	0.8444	13206998	1.01579	13212802	1.06129	13201211	70247.5130270014	13206998	788328.296202955	13212802	1609293.40708006	13217778	64962	13223566	847352	13229369	2131258	13217778	0.84426	13223566	1.01644	13229369	1.06154	13217778	76945.4907256059	13223566	833646.845854158	13229369	2007703.9018784	13234345	64404	13240133	831123	13245936	1481989	13234345	0.84512	13240133	1.01581	13245936	1.06143	13234345	76206.9291934873	13240133	818187.456315649	13245936	1396219.25138728
112	13321222	59404	13327009	802540	13332813	1694850	13321222	0.84463	13327009	1.01675	13332813	1.06237	13321222	70331.3877082273	13327009	789318.908286206	13332813	1595348.1367132	13337789	64816	13343577	848145	13349380	2116672	13337789	0.84558	13343577	1.01675	13349380	1.06147	13337789	76652.7117481492	13343577	834172.608802557	13349380	1994094.98148794	13354356	63854	13360144	832342	13365947	1466363	13354356	0.84544	13360144	1.01708	13365947	1.06252	13354356	75527.5359576079	13360144	818364.337121957	13365947	1380080.37495765
113	13441233	59797	13447036	801844	13452824	1676472	13441233	0.84543	13447036	1.01629	13452824	1.06236	13441233	70729.6878511527	13447036	788991.331214516	13452824	1578063.93313001	13457800	64834	13463603	846397	13469406	2093400	13457800	0.84497	13463603	1.01672	13469406	1.06152	13457800	76729.3513379173	13463603	832477.968368873	13469406	1972077.77526566	13474383	64439	13480170	831776	13485974	1449036	13474383	0.84516	13480170	1.0174	13485974	1.0614	13474383	76244.7347247858	13480170	817550.619225477	13485974	1365211.98417185
114	13561244	59949	13567031	803361	13572835	1658528	13561244	0.84526	13567031	1.01722	13572835	1.06234	13561244	70923.7394411187	13567031	789761.310237707	13572835	1561202.62816048	13577827	65407	13583614	848381	13589417	2074909	13577827	0.84482	13583614	1.01717	13589417	1.06248	13577827	77421.2258232523	13583614	834060.186596144	13589417	1952892.28973722	13594409	64990	13600197	833181	13606016	1426541	13594409	0.84523	13600197	1.01739	13606016	1.06211	13594409	76890.3138790625	13600197	818939.639666205	13606016	1343119.82751316
115	13681255	60015	13687027	800092	13692830	1638567	13681255	0.84534	13687027	1.01727	13692830	1.06212	13681255	70995.1025622826	13687027	786508.989747068	13692830	1542732.45960908	13697806	66656	13703594	845980	13709397	2059129	13697806	0.84529	13703594	1.01697	13709397	1.0631	13697806	78855.7773071963	13703594	831863.28013609	13709397	1936909.98024645	13714389	65345	13720177	831528	13725980	1413055	13714389	0.8449	13720177	1.01677	13725980	1.06289	13714389	77340.5136702568	13720177	817813.271437985	13725980	1329446.13271364
116	13801266	61097	13807053	802436	13812857	1623087	13801266	0.84506	13807053	1.01719	13812857	1.06334	13801266	72299.0083544364	13807053	788875.234715245	13812857	1526404.53664867	13817849	66869	13823636	847023	13829424	2041964	13817849	0.84541	13823636	1.01733	13829424	1.0624	13817849	79096.5330431388	13823636	832594.143493262	13829424	1922029.36746988	13834416	65551	13840188	832166	13846007	1394890	13834416	0.84542	13840188	1.01725	13846007	1.06265	13834416	77536.6090227343	13840188	818054.558859671	13846007	1312652.33143556
117	13921277	60987	13927064	799903	13932868	1604987	13921277	0.84519	13927064	1.01712	13932868	1.06212	13921277	72157.7396798353	13927064	786439.161554192	13932868	1511116.44635258	13937844	66903	13943616	847475	13949419	2022966	13937844	0.84462	13943616	1.01712	13949419	1.06245	13937844	79210.7693400583	13943616	833210.437313198	13949419	1904057.60271072	13954411	65852	13960183	832140	13965986	1378089	13954411	0.84525	13960183	1.0167	13965986	1.06143	13954411	77908.3111505472	13960183	818471.525523753	13965986	1298332.43831435
118	14041288	62093	14047075	802233	14052894	1586944	14041288	0.84572	14047075	1.01713	14052894	1.06196	14041288	73420.2809440477	14047075	788722.188904073	14052894	1494353.83630269	14057871	66888	14063658	845450	14069446	2001145	14057871	0.84531	14063658	1.01643	14069446	1.06188	14057871	79128.3671079249	14063658	831783.792292632	14069446	1884530.26707349	14074438	65717	14080225	830519	14086029	1362309	14074438	0.84555	14080225	1.01765	14086029	1.06257	14074438	77721.0099934954	14080225	816114.577703533	14086029	1282088.70944973
119	14161299	61871	14167086	800898	14172905	1568065	14161299	0.84597	14167086	1.01815	14172905	1.06193	14161299	73136.163220918	14167086	786620.831900997	14172905	1476618.04450388	14177882	67200	14183669	846744	14189457	1988662	14177882	0.84564	14183669	1.01697	14189457	1.06284	14177882	79466.4396196963	14183669	832614.531402106	14189457	1871083.1357495	14194449	66565	14200236	833173	14206040	1343273	14194449	0.8456	14200236	1.01705	14206040	1.06288	14194449	78719.2526017029	14200236	819205.545450076	14206040	1263804.94505495
120	14281310	62239	14287097	799972	14292901	1553323	14281310	0.84549	14287097	1.01718	14292901	1.06245	14281310	73612.9345113484	14287097	786460.606775595	14292901	1462019.85975811	14297877	67383	14303665	844464	14309468	1970634	14297877	0.84647	14303665	1.01797	14309468	1.0631	14297877	79604.7113305847	14303665	829556.863168856	14309468	1853667.57595711	14314460	66889	14320247	831074	14326051	1327599	14314460	0.84603	14320247	1.01722	14326051	1.06194	14314460	79062.2081959269	14320247	817005.170956135	14326051	1250163.85106503
121	14401321	62432	14407124	801069	14412927	1533664	14401321	0.84553	14407124	1.017	14412927	1.06214	14401321	73837.7112580275	14407124	787678.466076696	14412927	1443937.71065961	14417904	67517	14423691	845921	14429494	1952178	14417904	0.84513	14423691	1.01721	14429494	1.06227	14417904	79889.4844580124	14423691	831609.008955869	14429494	1837741.81705216	14434471	67490	14440258	831782	14446062	1314088	14434471	0.84526	14440258	1.01668	14446062	1.06294	14434471	79845.2547145257	14440258	818135.499862297	14446062	1236276.7418669
122	14521332	62515	14527135	802251	14532923	1522643	14521332	0.84542	14527135	1.01765	14532923	1.06271	14521332	73945.494547089	14527135	788336.854517762	14532923	1432792.57746704	14537915	68577	14543702	846114	14549537	1932593	14537915	0.8467	14543702	1.0179	14549537	1.06217	14537915	80993.2679815755	14543702	831234.895372826	14549537	1819476.16671531	14554513	67881	14560316	832372	14566119	1297945	14554513	0.84578	14560316	1.01883	14566119	1.0626	14554513	80258.4596467166	14560316	816988.113816829	14566119	1221480.33126294
123	14641343	62750	14647130	800635	14652949	1501966	14641343	0.84567	14647130	1.01816	14652949	1.06184	14641343	74201.5206877387	14647130	786354.796888505	14652949	1414493.70903338	14657926	68749	14663744	846018	14669563	1918707	14657926	0.84642	14663744	1.01767	14669563	1.06338	14657926	81223.2697715082	14663744	831328.426700207	14669563	1804347.45810529	14674524	68098	14680312	829942	14686130	1280504	14674524	0.84566	14680312	1.01797	14686130	1.06278	14674524	80526.4527114916	14680312	815291.216833502	14686130	1204862.71853065
124	14761354	62798	14767141	799270	14772945	1488466	14761354	0.84648	14767141	1.01759	14772945	1.06354	14761354	74187.2223797373	14767141	785453.866488468	14772945	1399539.27449837	14777921	68669	14783709	846312	14789512	1902224	14777921	0.84589	14783709	1.0181	14789512	1.06346	14777921	81179.5859981794	14783709	831266.08388174	14789512	1788712.31640118	14794535	67691	14800307	830957	14806126	1266470	14794535	0.84645	14800307	1.01847	14806126	1.06272	14794535	79970.4648827456	14800307	815887.556825434	14806126	1191725.00752785
125	14881365	63038	14887152	801201	14892956	1474360	14881365	0.84585	14887152	1.01798	14892956	1.06325	14881365	74526.2162321925	14887152	787049.843808326	14892956	1386654.12649894	14897932	69165	14903720	843204	14909523	1884385	14897932	0.84592	14903720	1.0169	14909523	1.06365	14897932	81763.0508795158	14903720	829190.677549415	14909523	1771621.30400038	14914515	68458	14920303	829462	14926106	1255154	14914515	0.84667	14920303	1.01727	14926106	1.06341	14914515	80855.5871827276	14920303	815380.380823184	14926106	1180310.51052745
126	15001376	63509	15007163	799604	15012967	1456581	15001376	0.846	15007163	1.01821	15012967	1.06199	15001376	75069.7399527187	15007163	785303.621060489	15012967	1371558.11259993	15017943	69264	15023731	846016	15029534	1864182	15017943	0.84619	15023731	1.01756	15029534	1.06247	15017943	81853.9571491036	15023731	831416.329258226	15029534	1754573.77620074	15034510	68953	15040298	829714	15046101	1238923	15034510	0.84619	15040298	1.01723	15046101	1.06212	15034510	81486.4273981021	15040298	815660.175181621	15046101	1166462.35830226
127	15121387	64120	15127174	797134	15132993	1441543	15121387	0.84564	15127174	1.01753	15132993	1.06184	15121387	75824.2278037936	15127174	783400.980806463	15132993	1357589.65569201	15137970	69999	15143757	844244	15149545	1847133	15137970	0.84573	15143757	1.01737	15149545	1.06242	15137970	82767.5499272818	15143757	829829.855411502	15149545	1738609.02467951	15154537	69171	15160325	829463	15166128	1225601	15154537	0.84557	15160325	1.01779	15166128	1.06263	15154537	81803.9902077888	15160325	814964.776623862	15166128	1153365.70584305
128	15241398	64140	15247185	797542	15253004	1426159	15241398	0.84678	15247185	1.01836	15253004	1.06337	15241398	75745.7663147453	15247185	783163.125024549	15253004	1341169.11329076	15257981	69655	15263753	846208	15269556	1829164	15257981	0.84614	15263753	1.01952	15269556	1.06245	15257981	82320.8925236958	15263753	830006.277463905	15269556	1721647.13633583	15274532	69622	15280320	833169	15286123	1212566	15274532	0.84689	15280320	1.01847	15286123	1.06297	15274532	82209.02360401	15280320	818059.442104333	15286123	1140733.98120361
129	15361409	64260	15367196	797182	15373015	1412546	15361409	0.84744	15367196	1.01862	15373015	1.06337	15361409	75828.3772302464	15367196	782609.805423023	15373015	1328367.36037315	15377992	70466	15383779	846509	15389567	1816681	15377992	0.84674	15383779	1.01954	15389567	1.06402	15377992	83220.3509932211	15383779	830285.226670852	15389567	1707374.86137479	15394559	69622	15400347	830750	15406134	1201397	15394559	0.84686	15400347	1.01885	15406134	1.06394	15394559	82211.9358571665	15400347	815380.085390391	15406134	1129196.19527417
130	15481420	64612	15487208	798878	15493026	1393671	15481420	0.84674	15487208	1.01824	15493026	1.06314	15481420	76306.7765784066	15487208	784567.489000629	15493026	1310900.72803206	15498003	70697	15503775	843748	15509578	1797936	15498003	0.84644	15503775	1.01842	15509578	1.06381	15498003	83522.7541231511	15503775	828487.26458632	15509578	1690091.27569773	15514570	69739	15520358	829618	15526145	1190300	15514570	0.84619	15520358	1.01816	15526145	1.06403	15514570	82415.2968009549	15520358	814820.853303999	15526145	1118671.46603009
131	15601431	64995	15607219	797158	15613022	1380140	15601431	0.84597	15607219	1.01793	15613022	1.06273	15601431	76828.9655661548	15607219	783116.717259537	15613022	1298674.16935628	15617998	70826	15623801	843883	15629605	1777858	15617998	0.84674	15623801	1.01837	15629605	1.06325	15617998	83645.5110187307	15623801	828660.506495675	15629605	1672097.81330825	15634581	69893	15640369	828536	15646172	1175410	15634581	0.84624	15640369	1.0177	15646172	1.06308	15634581	82592.4087729249	15640369	814125.970325243	15646172	1105664.67246115
132	15721442	64831	15727230	797129	15733033	1366644	15721442	0.84558	15727230	1.01733	15733033	1.06254	15721442	76670.4510513494	15727230	783550.077162769	15733033	1286204.75464453	15738103	71433	15743890	844590	15749694	1761430	15738103	0.84584	15743890	1.018	15749694	1.06221	15738103	84452.1422491251	15743890	829656.188605108	15749694	1658269.08050197	15754686	69914	15760473	828642	15766276	1164000	15754686	0.84574	15760473	1.0168	15766276	1.06142	15754686	82666.0675857829	15760473	814950.826121164	15766276	1096644.11825668
133	15841453	65700	15847256	796736	15853059	1353574	15841453	0.84554	15847256	1.01564	15853059	1.06124	15841453	77701.8236866381	15847256	784466.937103698	15853059	1275464.55090272	15858036	71284	15863823	842793	15869611	1742823	15858036	0.84505	15863823	1.01683	15869611	1.06145	15858036	84354.7719069877	15863823	828843.562837446	15869611	1641926.60982618	15874603	70829	15880391	830566	15886178	1153853	15874603	0.84522	15880391	1.01737	15886178	1.06185	15874603	83799.4841579707	15880391	816385.385847823	15886178	1086644.06460423
134	15961464	65349	15967252	796143	15973055	1341557	15961464	0.84554	15967252	1.01755	15973055	1.0625	15961464	77286.7043546136	15967252	782411.675101961	15973055	1262641.88235294	15978047	71336	15983834	841481	15989638	1725051	15978047	0.84477	15983834	1.0166	15989638	1.06295	15978047	84444.2866105567	15983834	827740.507574267	15989638	1622890.07008796	15994630	71533	16000402	829134	16006205	1142341	15994630	0.84495	16000402	1.0167	16006205	1.06087	15994630	84659.4473045742	16000402	815514.901150782	16006205	1076796.40295229
135	16081475	66223	16087263	798287	16093081	1326615	16081475	0.84539	16087263	1.017	16093081	1.06162	16081475	78334.2599273708	16087263	784942.969518191	16093081	1249613.79778075	16098058	71804	16103830	843753	16109633	1710335	16098058	0.84495	16103830	1.01728	16109633	1.06205	16098058	84980.1763417954	16103830	829420.611827619	16109633	1610409.11444847	16114625	71150	16120413	828094	16126216	1130367	16114625	0.84519	16120413	1.01716	16126216	1.06256	16114625	84182.2548776015	16120413	814123.638365645	16126216	1063814.74928475
136	16201486	65768	16207274	795724	16213077	1312682	16201486	0.84531	16207274	1.01689	16213077	1.0619	16201486	77803.4094001018	16207274	782507.449183294	16213077	1236163.48055372	16218053	71387	16223841	840097	16229644	1691147	16218053	0.84526	16223841	1.01588	16229644	1.06197	16218053	84455.6704445969	16223841	826964.798992007	16229644	1592462.12228217	16234620	71421	16240408	829519	16246211	1121257	16234620	0.8455	16240408	1.01703	16246211	1.06173	16234620	84471.9101123595	16240408	815628.840840487	16246211	1056066.04315598
137	16321497	66047	16327285	794084	16333088	1299522	16321497	0.8454	16327285	1.01621	16333088	1.06171	16321497	78125.1478590017	16327285	781417.226754313	16333088	1223989.60168031	16338064	72938	16343852	840768	16349655	1677685	16338064	0.84585	16343852	1.01616	16349655	1.06163	16338064	86230.4191050423	16343852	827397.260273973	16349655	1580291.62702637	16354631	71710	16360419	826053	16366207	1109632	16354631	0.84495	16360419	1.01552	16366207	1.06075	16354631	84868.927155453	16360419	813428.588309438	16366207	1046082.48880509
138	16441508	66164	16447296	794495	16453099	1288798	16441508	0.84507	16447296	1.01653	16453099	1.06146	16441508	78294.1058137196	16447296	781575.556058355	16453099	1214174.81581972	16458075	72515	16463863	842759	16469666	1658868	16458075	0.84512	16463863	1.01621	16469666	1.06163	16458075	85804.3828095418	16463863	829315.791027445	16469666	1562566.9960344	16474627	72238	16480414	827877	16486218	1101996	16474627	0.84541	16480414	1.01647	16486218	1.06256	16474627	85447.2977608498	16480414	814462.797721526	16486218	1037114.13943683
139	16561519	66478	16567307	795956	16573110	1275844	16561519	0.84573	16567307	1.01758	16573110	1.0629	16561519	78604.2826906932	16567307	782204.838931583	16573110	1200342.45930944	16578086	72473	16583874	839353	16589677	1644438	16578086	0.84565	16583874	1.01721	16589677	1.06199	16578086	85700.9401052445	16583874	825152.131811524	16589677	1548449.60875338	16594669	71977	16600441	827306	16606260	1092197	16594669	0.84478	16600441	1.01763	16606260	1.06284	16594669	85202.0644428135	16600441	812973.281055	16606260	1027621.27883783
140	16681530	67178	16687318	795995	16693136	1262089	16681530	0.84548	16687318	1.01723	16693136	1.06256	16681530	79455.4572550504	16687318	782512.312849601	16693136	1187781.39587412	16698113	73362	16703900	839702	16709704	1628935	16698113	0.84558	16703900	1.01703	16709704	1.06271	16698113	86759.3840913929	16703900	825641.328181076	16709704	1532812.33826726	16714696	72361	16720483	828009	16726286	1084010	16714696	0.84533	16720483	1.01742	16726286	1.06303	16714696	85600.8895934132	16720483	813832.045762812	16726286	1019736.03755303
141	16801541	67063	16807329	793274	16813132	1249651	16801541	0.84504	16807329	1.01625	16813132	1.06183	16801541	79360.7403199849	16807329	780589.421894219	16813132	1176884.24700752	16818108	73841	16823896	839419	16829683	1615169	16818108	0.84535	16823896	1.01671	16829683	1.06218	16818108	87349.6185012125	16823896	825622.842305082	16829683	1520617.03289461	16834660	72669	16840447	828001	16846251	1076436	16834660	0.84533	16840447	1.01721	16846251	1.06231	16834660	85965.2443424462	16840447	813992.194335486	16846251	1013297.4367181
