HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 9:35 AM
Export Time Stamp:	9/16/2025 2:38 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800989	84396	10806777	902560	10812580	1429798	10800989	0.84884	10806777	1.02355	10812580	1.06676	10800989	99425.0977805004	10806777	881793.757022129	10812580	1340318.34714462	10817557	68308	10823344	950337	10829147	2545786	10817557	0.84915	10823344	1.02251	10829147	1.0672	10817557	80442.7957369134	10823344	929415.849233749	10829147	2385481.63418291	10834124	40841	10839927	930373	10845730	2658392	10834124	0.84897	10839927	1.02286	10845730	1.06711	10834124	48106.5290881892	10839927	909580.001173181	10845730	2491207.09205237
92	10921000	85121	10926788	902930	10932591	1415161	10921000	0.84897	10926788	1.02283	10932591	1.06686	10921000	100263.849134834	10926788	882776.218922011	10932591	1326473.01426616	10937568	69093	10943355	950521	10949158	2533001	10937568	0.84879	10943355	1.02301	10949158	1.06671	10937568	81401.7601526879	10943355	929141.455117741	10949158	2374591.96970123	10954135	40650	10959922	929969	10965726	2657217	10954135	0.84859	10959922	1.02267	10965726	1.06695	10954135	47902.9920220601	10959922	909353.946043201	10965726	2490479.40390834
93	11041011	85915	11046815	899953	11052618	1405076	11041011	0.8486	11046815	1.0224	11052618	1.06714	11041011	101243.224133868	11046815	880235.719874804	11052618	1316674.47570141	11057594	69806	11063382	947921	11069201	2520172	11057594	0.84849	11063382	1.02296	11069201	1.06655	11057594	82270.8576412215	11063382	926645.22561977	11069201	2362919.69434157	11074161	41424	11079949	929565	11085752	2653831	11074161	0.84824	11079949	1.02248	11085752	1.06725	11074161	48835.2353107611	11079949	909127.806900868	11085752	2486606.69946123
94	11161022	85615	11166810	900609	11172613	1389906	11161022	0.84953	11166810	1.02381	11172613	1.06798	11161022	100779.254411263	11166810	879664.195505025	11172613	1301434.48379183	11177590	71171	11183377	949790	11189180	2506706	11177590	0.84944	11183377	1.02362	11189180	1.06693	11177590	83785.788284046	11183377	927873.624978019	11189180	2349456.85283946	11194172	41355	11199944	930420	11205748	2655980	11194172	0.84935	11199944	1.02361	11205748	1.06771	11194172	48690.1748395832	11199944	908959.466984496	11205748	2487548.11699806
95	11281033	86165	11286821	899592	11292624	1378707	11281033	0.84952	11286821	1.02343	11292624	1.06723	11281033	101427.865147377	11286821	878997.097994001	11292624	1291855.55128698	11297616	70891	11303388	951311	11309207	2497417	11297616	0.8496	11303388	1.02337	11309207	1.06778	11297616	83440.4425612053	11303388	929586.562045008	11309207	2338887.22395999	11314183	41528	11319955	928417	11325759	2649462	11314183	0.84927	11319955	1.02312	11325759	1.06749	11314183	48898.4657411659	11319955	907437.055281883	11325759	2481954.86608774
96	11401044	86324	11406848	897513	11412651	1364164	11401044	0.8494	11406848	1.02286	11412651	1.0676	11401044	101629.385448552	11406848	877454.392585495	11412651	1277785.68752342	11417612	71610	11423384	947657	11429202	2481196	11417612	0.8496	11423384	1.02329	11429202	1.06816	11417612	84286.7231638418	11423384	926088.401137507	11429202	2322869.2330737	11434163	42062	11439951	926137	11445770	2643518	11434163	0.84957	11439951	1.02376	11445770	1.06711	11434163	49509.7519921843	11439951	904642.689692897	11445770	2477268.51027542
97	11521055	86217	11526843	900952	11532646	1351535	11521055	0.84887	11526843	1.02367	11532646	1.06818	11521055	101566.788789803	11526843	880119.569783231	11532646	1265268.96215994	11537623	72427	11543410	947954	11549229	2469153	11537623	0.84969	11543410	1.02405	11549229	1.06741	11537623	85239.3225764691	11543410	925691.128362873	11549229	2313218.91306995	11554205	42175	11559977	929406	11565781	2641341	11554205	0.85005	11559977	1.0239	11565781	1.0678	11554205	49614.7285453797	11559977	907711.690594785	11565781	2473628.95673347
98	11641066	86385	11646854	899953	11652657	1338575	11641066	0.84981	11646854	1.02354	11652657	1.06822	11641066	101652.134006425	11646854	879255.329542568	11652657	1253089.25127783	11657649	72877	11663421	949676	11669224	2453597	11657649	0.84861	11663421	1.02442	11669224	1.06741	11657649	85878.08298276	11663421	927037.738427598	11669224	2298645.31904329	11674201	42416	11679988	929900	11685792	2639028	11674201	0.84961	11679988	1.02337	11685792	1.06758	11674201	49924.0828144678	11679988	908664.510392136	11685792	2471972.12386894
99	11761077	86694	11766865	898363	11772684	1325197	11761077	0.84873	11766865	1.02245	11772684	1.06673	11761077	102145.558658231	11766865	878637.586190034	11772684	1242298.42603095	11777660	73907	11783463	946558	11789267	2437822	11777660	0.84884	11783463	1.02258	11789267	1.06748	11777660	87068.234296216	11783463	925656.672338594	11789267	2283716.7909469	11794243	42449	11800031	926501	11805849	2631162	11794243	0.84865	11800031	1.02287	11805849	1.06784	11794243	50019.4426441996	11800031	905785.681464898	11805849	2464003.9706323
100	11881088	86184	11886876	896065	11892679	1308217	11881088	0.84845	11886876	1.02334	11892679	1.06636	11881088	101578.171960634	11886876	875627.846072664	11892679	1226806.14426648	11897656	73243	11903443	946828	11909262	2420392	11897656	0.84832	11903443	1.02328	11909262	1.06696	11897656	86338.8815541305	11903443	925287.311390822	11909262	2268493.66424233	11914238	42694	11920010	926005	11925814	2626527	11914238	0.84861	11920010	1.02291	11925814	1.06687	11914238	50310.5077715323	11920010	905265.370364939	11925814	2461899.76285771
101	12001099	87021	12006887	897357	12012690	1299126	12001099	0.84825	12006887	1.0217	12012690	1.06633	12001099	102588.859416446	12006887	878297.934814525	12012690	1218315.15572102	12017667	73994	12023454	944547	12029257	2410207	12017667	0.84857	12023454	1.02295	12029257	1.06605	12017667	87198.4632970763	12023454	923355.980253189	12029257	2260876.13151353	12034234	42895	12040021	923769	12045825	2624434	12034234	0.84836	12040021	1.02221	12045825	1.06592	12034234	50562.2613041633	12040021	903697.870300623	12045825	2462130.36625638
102	12121110	87054	12126898	897242	12132701	1286488	12121110	0.84889	12126898	1.0219	12132701	1.06655	12121110	102550.389331951	12126898	878013.504256777	12132701	1206214.42970325	12137678	74755	12143465	945084	12149268	2396152	12137678	0.84857	12143465	1.022	12149268	1.06666	12137678	88095.2661536467	12143465	924739.726027397	12149268	2246406.54004088	12154245	43171	12160032	925195	12165836	2622976	12154245	0.84839	12160032	1.02239	12165836	1.06604	12154245	50885.7954478483	12160032	904933.538082337	12165836	2460485.53525196
103	12241121	87608	12246893	895079	12252697	1274595	12241121	0.84814	12246893	1.02142	12252697	1.06609	12241121	103294.267455845	12246893	876308.47251865	12252697	1195579.17249013	12257673	74937	12263461	944348	12269279	2376580	12257673	0.84796	12263461	1.02229	12269279	1.06683	12257673	88373.2723241662	12263461	923757.446517133	12269279	2227702.63303432	12274256	43232	12280043	924025	12285862	2616951	12274256	0.84795	12280043	1.02204	12285862	1.06727	12274256	50984.1382156967	12280043	904098.66541427	12285862	2452004.64737133
104	12361132	87928	12366920	894325	12372723	1260596	12361132	0.84825	12366920	1.02236	12372723	1.06549	12361132	103658.11965812	12366920	874765.249031652	12372723	1183113.87249059	12377700	76140	12383487	944395	12389290	2363194	12377700	0.84825	12383487	1.02171	12389290	1.06595	12377700	89761.2732095491	12383487	924327.842538489	12389290	2216983.91106525	12394267	44062	12400054	922026	12405858	2608218	12394267	0.84762	12400054	1.02199	12405858	1.06609	12394267	51983.2000188764	12400054	902186.909852347	12405858	2446527.02867488
105	12481143	88006	12486931	892787	12492734	1251191	12481143	0.84834	12486931	1.02213	12492734	1.06549	12481143	103739.066883561	12486931	873457.388003483	12492734	1174286.94778928	12497711	76456	12503498	943391	12509286	2342678	12497711	0.84815	12503498	1.02111	12509286	1.06536	12497711	90144.4319990568	12503498	923887.730019293	12509286	2198954.34407149	12514262	44293	12520034	921391	12525838	2607664	12514262	0.84778	12520034	1.02227	12525838	1.06659	12514262	52245.8656726981	12520034	901318.634020366	12525838	2444860.72436456
106	12601154	88268	12606942	894691	12612745	1239871	12601154	0.84888	12606942	1.02204	12612745	1.06605	12601154	103981.717086043	12606942	875397.244726234	12612745	1163051.45162047	12617722	76855	12623509	944395	12629297	2328899	12617722	0.8477	12623509	1.02294	12629297	1.06626	12617722	90662.9703904683	12623509	923216.415430035	12629297	2184175.52942059	12634273	44613	12640061	922479	12645864	2608725	12634273	0.84832	12640061	1.02189	12645864	1.06659	12634273	52589.8245944926	12640061	902718.492205619	12645864	2445855.48336287
107	12721165	88419	12726953	895306	12732756	1229465	12721165	0.84826	12726953	1.02197	12732756	1.06573	12721165	104235.729611204	12726953	876058.984118908	12732756	1153636.4745292	12737733	76306	12743520	941904	12749323	2312992	12737733	0.84761	12743520	1.02142	12749323	1.06564	12737733	90024.8935241444	12743520	922151.514558164	12749323	2170519.12465748	12754316	44499	12760103	922107	12765922	2599372	12754316	0.84794	12760103	1.02217	12765922	1.06614	12754316	52478.9489822393	12760103	902107.281567645	12765922	2438115.06931547
108	12841176	88687	12846964	893228	12852767	1219862	12841176	0.84799	12846964	1.02217	12852767	1.06611	12841176	104584.959728299	12846964	873854.642574131	12852767	1144217.7636454	12857744	77753	12863531	944594	12869335	2294696	12857744	0.84878	12863531	1.02227	12869335	1.06565	12857744	91605.5986239073	12863531	924016.160114256	12869335	2153329.89255384	12874311	45202	12880114	920740	12885917	2595549	12874311	0.84805	12880114	1.02285	12885917	1.06611	12874311	53301.102529332	12880114	900171.090580242	12885917	2434597.74319723
109	12961187	88562	12966975	891557	12972778	1206896	12961187	0.84847	12966975	1.023	12972778	1.06646	12961187	104378.469480359	12966975	871512.218963832	12972778	1131684.26382612	12977755	78519	12983542	941814	12989346	2281959	12977755	0.84826	12983542	1.02205	12989346	1.06623	12977755	92564.7796666116	12983542	921495.034489506	12989346	2140212.71207901	12994322	45362	13000110	921994	13005913	2593490	12994322	0.84852	13000110	1.02197	13005913	1.06718	12994322	53460.1423655306	13000110	902173.253618012	13005913	2430227.32809835
110	13081198	88956	13086986	893613	13092789	1197734	13081198	0.84762	13086986	1.02256	13092789	1.06595	13081198	104947.971968571	13086986	873897.864184009	13092789	1123630.56428538	13097766	78429	13103538	944366	13109341	2267035	13097766	0.84803	13103538	1.02237	13109341	1.06572	13097766	92483.7564708796	13103538	923702.769056213	13109341	2127233.23199339	13114333	45545	13120121	919732	13125939	2586925	13114333	0.84862	13120121	1.02241	13125939	1.06553	13114333	53669.4869317245	13120121	899572.578515468	13125939	2427829.34314379
111	13201209	89384	13206997	892667	13212816	1185551	13201209	0.84731	13206997	1.02234	13212816	1.06592	13201209	105491.496618711	13206997	873160.592366532	13212816	1112232.62533774	13217792	78653	13223580	941013	13229399	2244986	13217792	0.84804	13223580	1.02212	13229399	1.06631	13217792	92746.8043960191	13223580	920648.260478222	13229399	2105378.36088942	13234375	46438	13240147	919182	13245966	2583799	13234375	0.84782	13240147	1.02187	13245966	1.06597	13234375	54773.4188860843	13240147	899509.72237173	13245966	2423894.6687055
112	13321220	89961	13326993	893399	13332811	1180486	13321220	0.84773	13326993	1.02187	13332811	1.0661	13321220	106119.873072794	13326993	874278.528579956	13332811	1107293.87487103	13337788	80127	13343575	944525	13349363	2232502	13337788	0.8478	13343575	1.02226	13349363	1.0665	13337788	94511.6772823779	13343575	923957.701563203	13349363	2093297.70276606	13354355	46253	13360143	921092	13365946	2576611	13354355	0.84794	13360143	1.0223	13365946	1.0654	13354355	54547.4915677996	13360143	900999.706544067	13365946	2418444.71559977
113	13441232	90027	13447019	890316	13452822	1169199	13441232	0.84783	13447019	1.02205	13452822	1.06548	13441232	106185.202222144	13447019	871108.067120004	13452822	1097344.85865525	13457799	79778	13463586	942873	13469390	2213241	13457799	0.8484	13463586	1.02219	13469390	1.06646	13457799	94033.474776049	13463586	922404.8366742	13469390	2075315.52988392	13474382	46390	13480169	919005	13485972	2578903	13474382	0.84772	13480169	1.02151	13485972	1.06704	13474382	54723.2576794225	13480169	899653.454200155	13485972	2416875.65602039
114	13561243	89859	13567030	890906	13572849	1163819	13561243	0.84797	13567030	1.02209	13572849	1.06679	13561243	105969.550809581	13567030	871651.224451859	13572849	1090954.17092399	13577825	80632	13583613	944653	13589401	2196973	13577825	0.84831	13583613	1.02253	13589401	1.06655	13577825	95050.1585505299	13583613	923838.909371852	13589401	2059887.48769397	13594393	47194	13600180	918893	13605983	2571457	13594393	0.84814	13600180	1.02287	13605983	1.06608	13594393	55644.1153583135	13600180	898347.78613118	13605983	2412067.57466607
115	13681254	89710	13687041	891216	13692844	1153472	13681254	0.84864	13687041	1.02289	13692844	1.06668	13681254	105710.312971342	13687041	871272.570853171	13692844	1081366.48291896	13697821	80352	13703593	940873	13709396	2178822	13697821	0.84848	13703593	1.02259	13709396	1.06633	13697821	94701.1125777862	13703593	920088.207394948	13709396	2043290.53857624	13714388	47592	13720160	919490	13725979	2570674	13714388	0.84924	13720160	1.02309	13725979	1.06641	13714388	56040.6952098347	13720160	898738.136429835	13725979	2410586.92247822
116	13801265	90375	13807068	891343	13812871	1145800	13801265	0.8487	13807068	1.02244	13812871	1.06716	13801265	106486.390950866	13807068	871780.251163883	13812871	1073690.91795045	13817847	81835	13823666	943123	13829469	2161760	13817847	0.84824	13823666	1.02334	13829469	1.0668	13817847	96476.2331415637	13823666	921612.562784608	13829469	2026396.70041245	13834446	47420	13840233	918410	13846037	2565269	13834446	0.84891	13840233	1.02317	13846037	1.06717	13834446	55859.8673593196	13840233	897612.322487954	13846037	2403805.39183073
117	13921276	90424	13927079	890241	13932882	1136238	13921276	0.84865	13927079	1.02322	13932882	1.06766	13921276	106550.40358216	13927079	870038.701354548	13932882	1064232.05889515	13937858	81249	13943630	941408	13949434	2142413	13937858	0.849	13943630	1.02397	13949434	1.06708	13937858	95699.6466431095	13943630	919370.684688028	13949434	2007734.19050118	13954410	47828	13960198	917305	13966001	2560432	13954410	0.84861	13960198	1.02402	13966001	1.06737	13954410	56360.4011265481	13960198	895788.16819984	13966001	2398823.27590245
118	14041287	90149	14047074	892446	14052877	1126390	14041287	0.84856	14047074	1.02366	14052877	1.06728	14041287	106237.626095974	14047074	871818.767950296	14052877	1055383.77932689	14057854	81827	14063641	942317	14069429	2131524	14057854	0.84941	14063641	1.02342	14069429	1.0679	14057854	96333.9259015081	14063641	920752.965546892	14069429	1995995.87976402	14074405	47999	14080193	916909	14085996	2558780	14074405	0.84911	14080193	1.02371	14085996	1.06726	14074405	56528.6005346775	14080193	895672.602592531	14085996	2397522.62803815
119	14161298	90413	14167085	890613	14172904	1120361	14161298	0.84864	14167085	1.02257	14172904	1.06737	14161298	106538.697209653	14167085	870955.533606501	14172904	1049646.32695317	14177865	82319	14183652	942067	14189440	2107456	14177865	0.84917	14183652	1.02274	14189440	1.06696	14177865	96940.5419409541	14183652	921120.714942214	14189440	1975196.82087426	14194432	48648	14200204	917276	14206007	2556844	14194432	0.8492	14200204	1.0236	14206007	1.06741	14194432	57286.8582195007	14200204	896127.393513091	14206007	2395371.97515481
120	14281309	91337	14287112	891090	14292915	1113375	14281309	0.8495	14287112	1.0227	14292915	1.06726	14281309	107518.540317834	14287112	871311.234966266	14292915	1043208.77761745	14297891	82301	14303695	941894	14309513	2091737	14297891	0.84841	14303695	1.02332	14309513	1.06739	14297891	97006.164472366	14303695	920429.582144393	14309513	1959674.53320717	14314505	49101	14320277	914201	14326081	2548323	14314505	0.84902	14320277	1.02323	14326081	1.06788	14314505	57832.559892582	14320277	893446.243757513	14326081	2386338.35262389
121	14401320	90855	14407107	889072	14412926	1104160	14401320	0.84861	14407107	1.0229	14412926	1.06737	14401320	107063.31530385	14407107	869168.051617949	14412926	1034467.89772993	14417902	82476	14423690	939992	14429493	2075077	14417902	0.84846	14423690	1.02265	14429493	1.06639	14417902	97206.7039106145	14423690	919172.737495722	14429493	1945889.40256379	14434470	49133	14440273	913926	14446076	2545973	14434470	0.84871	14440273	1.02341	14446076	1.06655	14434470	57891.388106656	14440273	893020.392609023	14446076	2387110.77774132
122	14521331	91242	14527118	890725	14532937	1098287	14521331	0.84854	14527118	1.02348	14532937	1.06717	14521331	107528.224951092	14527118	870290.577246258	14532937	1029158.42836661	14537913	83885	14543701	939280	14549520	2054818	14537913	0.84879	14543701	1.02266	14549520	1.06704	14537913	98828.9211701363	14543701	918467.525863924	14549520	1925717.87374419	14554496	50244	14560284	914103	14566087	2537467	14554496	0.84883	14560284	1.02258	14566087	1.06648	14554496	59192.0643709577	14560284	893918.32423869	14566087	2379291.6885455
123	14641342	91610	14647129	888145	14652932	1090176	14641342	0.84849	14647129	1.02274	14652932	1.06721	14641342	107968.273049771	14647129	868397.637718286	14652932	1021519.66342144	14657909	83413	14663696	940968	14669484	2039535	14657909	0.84779	14663696	1.02327	14669484	1.06755	14657909	98388.7519314925	14663696	919569.61505761	14669484	1910481.9446396	14674476	50405	14680264	915101	14686067	2533542	14674476	0.84926	14680264	1.02298	14686067	1.06598	14674476	59351.6708664013	14680264	894544.370368922	14686067	2376725.64213212
124	14761353	91163	14767140	889492	14772943	1082646	14761353	0.84904	14767140	1.02261	14772943	1.06708	14761353	107371.855271836	14767140	869825.251073234	14772943	1014587.47235446	14777920	84055	14783707	940873	14789511	2022449	14777920	0.84917	14783707	1.02248	14789511	1.0677	14777920	98984.8911289848	14783707	920187.191925514	14789511	1894210.9206706	14794503	50781	14800290	915101	14806078	2529759	14794503	0.84961	14800290	1.02362	14806078	1.06665	14794503	59769.7767210838	14800290	893985.07258553	14806078	2371686.12009563
125	14881364	92562	14887151	889064	14892954	1075009	14881364	0.84915	14887151	1.02357	14892954	1.06642	14881364	109005.4760643	14887151	868591.30298856	14892954	1008054.04999906	14897931	84252	14903718	941513	14909522	2003755	14897931	0.84899	14903718	1.02336	14909522	1.06681	14897931	99237.9179966784	14903718	920021.302376485	14909522	1878267.92024822	14914514	50684	14920301	912268	14926105	2524479	14914514	0.84978	14920301	1.02308	14926105	1.06723	14914514	59643.672479936	14920301	891687.844547836	14926105	2365449.80931945
126	15001375	91901	15007162	887807	15012981	1068492	15001375	0.8488	15007162	1.02245	15012981	1.06764	15001375	108271.677662582	15007162	868313.364956722	15012981	1000798.0218051	15017957	85079	15023729	941461	15029533	1983355	15017957	0.84932	15023729	1.02333	15029533	1.06688	15017957	100173.079640183	15023729	919997.459275112	15029533	1859023.50779844	15034509	51361	15040312	911379	15046100	2516289	15034509	0.84881	15040312	1.02305	15046100	1.06707	15034509	60509.4190690496	15040312	890845.022237427	15046100	2358129.26986983
127	15121386	92117	15127173	889986	15132976	1063338	15121386	0.84914	15127173	1.0238	15132976	1.06672	15121386	108482.700143675	15127173	869296.737644071	15132976	996829.533523324	15137968	85573	15143740	937914	15149544	1967199	15137968	0.84906	15143740	1.02308	15149544	1.06679	15137968	100785.574635479	15143740	916755.287954021	15149544	1844035.84585532	15154536	52052	15160323	916071	15166127	2518465	15154536	0.84922	15160323	1.02393	15166127	1.06773	15154536	61293.8932196604	15160323	894661.744455187	15166127	2358709.59886863
128	15241397	93188	15247184	888296	15252987	1056449	15241397	0.84964	15247184	1.02265	15252987	1.06688	15241397	109679.393625536	15247184	868621.718085366	15252987	990222.892921416	15257964	85280	15263752	938291	15269555	1950642	15257964	0.84878	15263752	1.02325	15269555	1.06799	15257964	100473.620961851	15263752	916971.41461031	15269555	1826460.92191874	15274547	52265	15280334	913347	15286138	2511662	15274547	0.84897	15280334	1.02376	15286138	1.06683	15274547	61562.834964722	15280334	892149.527232945	15286138	2354322.61934891
129	15361408	92100	15367195	888737	15372999	1050341	15361408	0.84994	15367195	1.02417	15372999	1.0679	15361408	108360.590159305	15367195	867763.164318424	15372999	983557.449199363	15377975	85916	15383763	936796	15389566	1932009	15377975	0.84924	15383763	1.02359	15389566	1.06764	15377975	101168.103245255	15383763	915206.283765961	15389566	1809607.1709565	15394558	52714	15400345	911954	15406149	2507951	15394558	0.84928	15400345	1.02341	15406149	1.0674	15394558	62069.0467219292	15400345	891093.501138352	15406149	2349588.72025482
130	15481419	92792	15487206	886968	15493010	1040935	15481419	0.84948	15487206	1.02322	15493010	1.06697	15481419	109233.884258605	15487206	866839.975762788	15493010	975599.126498402	15497986	86797	15503774	937999	15509577	1912116	15497986	0.84951	15503774	1.02319	15509577	1.06701	15497986	102173.017386493	15503774	916739.803946481	15509577	1792031.9397194	15514569	52946	15520356	912903	15526160	2505406	15514569	0.84901	15520356	1.02356	15526160	1.0681	15514569	62362.0452055924	15520356	891890.069951932	15526160	2345666.13612958
131	15601430	92494	15607217	888245	15613021	1039966	15601430	0.84943	15607217	1.02355	15613021	1.06738	15601430	108889.490599579	15607217	867808.118802208	15613021	974316.550806648	15617997	86663	15623800	938529	15629603	1900668	15617997	0.84897	15623800	1.02328	15629603	1.06815	15617997	102080.167732664	15623800	917177.116722696	15629603	1779401.76941441	15634595	53699	15640383	911258	15646186	2501615	15634595	0.84983	15640383	1.02408	15646186	1.0683	15634595	63187.9317039879	15640383	889830.872588079	15646186	2341678.36749977
132	15721441	93630	15727228	887354	15733032	1033131	15721441	0.84999	15727228	1.02388	15733032	1.06757	15721441	110154.237108672	15727228	866658.202133062	15733032	967740.757046376	15738008	86640	15743796	937490	15749599	1877378	15738008	0.84974	15743796	1.02298	15749599	1.06804	15738008	101960.599712853	15743796	916430.428747385	15749599	1757778.73487884	15754591	53865	15760378	912407	15766182	2497657	15754591	0.84994	15760378	1.02399	15766182	1.0677	15754591	63375.0617690661	15760378	891031.162413695	15766182	2339287.25297368
133	15841452	93425	15847239	888437	15853043	1027401	15841452	0.84955	15847239	1.02384	15853043	1.06811	15841452	109969.984109234	15847239	867749.843725582	15853043	961886.884309669	15858019	87584	15863807	938478	15869625	1862206	15858019	0.84987	15863807	1.02427	15869625	1.06795	15858019	103055.761469401	15863807	916240.834936101	15869625	1743720.21162039	15874586	54555	15880374	910081	15886177	2487920	15874586	0.85005	15880374	1.02353	15886177	1.06755	15874586	64178.5777307217	15880374	889159.08669018	15886177	2330495.05877945
134	15961463	93401	15967250	887722	15973054	1020880	15961463	0.84941	15967250	1.02338	15973054	1.06761	15961463	109959.854487232	15967250	867441.224178702	15973054	956229.33468214	15978014	87899	15983818	937522	15989605	1843541	15978014	0.84968	15983818	1.02329	15989605	1.06778	15978014	103449.53394219	15983818	916184.072941199	15989605	1726517.63471876	15994597	54815	16000385	909651	16006172	2485436	15994597	0.8499	16000385	1.02351	16006172	1.06841	15994597	64495.8230380045	16000385	888756.338482282	16006172	2326294.2128958
135	16081474	92906	16087261	885891	16093080	1017415	16081474	0.84947	16087261	1.02341	16093080	1.06817	16081474	109369.371490459	16087261	865626.67943444	16093080	952484.155143844	16098057	87811	16103860	937506	16109663	1828583	16098057	0.84974	16103860	1.0228	16109663	1.06838	16098057	103338.668298538	16103860	916607.352366054	16109663	1711547.38950561	16114671	55775	16120458	909176	16126277	2478643	16114671	0.84957	16120458	1.02417	16126277	1.06802	16114671	65650.85866968	16120458	887719.812140563	16126277	2320783.31866445
136	16201485	93545	16207272	886478	16213091	1013607	16201485	0.85005	16207272	1.0235	16213091	1.06828	16201485	110046.467854832	16207272	866124.084025403	16213091	948821.470026585	16218052	87882	16223840	935310	16229643	1811635	16218052	0.84959	16223840	1.02359	16229643	1.06809	16218052	103440.483056533	16223840	913754.530622613	16229643	1696144.51965658	16234619	55586	16240407	911697	16246194	2473726	16234619	0.84903	16240407	1.02326	16246194	1.06781	16234619	65470.0069491066	16240407	890972.968746946	16246194	2316634.9818788
137	16321496	93820	16327283	888468	16333087	1006421	16321496	0.84949	16327283	1.02366	16333087	1.06732	16321496	110442.736229973	16327283	867932.712033292	16333087	942942.135442042	16338063	88724	16343835	934843	16349638	1792326	16338063	0.84918	16343835	1.02431	16349638	1.06754	16338063	104481.97084246	16343835	912656.324745439	16349638	1678931.00024355	16354615	56313	16360402	908215	16366205	2466176	16354615	0.84952	16360402	1.02361	16366205	1.06832	16354615	66288.0214709483	16360402	887266.634753471	16366205	2308461.88407968
138	16441507	94055	16447310	886585	16453113	999478	16441507	0.84959	16447310	1.02321	16453113	1.06729	16441507	110706.340705517	16447310	866474.135319241	16453113	936463.379212773	16458090	88886	16463877	934405	16469680	1777473	16458090	0.84928	16463877	1.02325	16469680	1.06758	16458090	104660.418236624	16463877	913173.711214268	16469680	1664955.31950767	16474641	56173	16480429	909715	16486232	2463184	16474641	0.84908	16480429	1.02294	16486232	1.06896	16474641	66157.4881047722	16480429	889314.133771287	16486232	2304280.79628798
139	16561518	94029	16567305	888183	16573124	997210	16561518	0.84933	16567305	1.02328	16573124	1.06762	16561518	110709.618169616	16567305	867976.506918927	16573124	934049.568198423	16578101	88986	16583888	935738	16589707	1761813	16578101	0.8497	16583888	1.02362	16589707	1.06818	16578101	104726.374014358	16583888	914145.874445595	16589707	1649359.65848453	16594668	57615	16600518	907876	16606321	2453497	16594668	0.8488	16600518	1.02285	16606321	1.06722	16594668	67878.1809613572	16600518	887594.466441805	16606321	2298960.85155825
140	16681529	94605	16687301	887984	16693104	992847	16681529	0.84997	16687301	1.02376	16693104	1.06821	16681529	111303.928373943	16687301	867375.166054544	16693104	929449.265593844	16698080	89147	16703868	935722	16709671	1744782	16698080	0.84974	16703868	1.02404	16709671	1.06776	16698080	104910.913926613	16703868	913755.322057732	16709671	1634058.21532929	16714648	57800	16720435	908165	16726238	2454420	16714648	0.84976	16720435	1.02415	16726238	1.06847	16714648	68019.2054227076	16720435	886749.987794757	16726238	2297135.1558771
141	16801540	93614	16807327	886484	16813131	987622	16801540	0.84942	16807327	1.0241	16813131	1.06816	16801540	110209.319300228	16807327	865622.497802949	16813131	924601.18334332	16818107	89447	16823895	934228	16829682	1729500	16818107	0.8495	16823895	1.02459	16829682	1.06797	16818107	105293.702177752	16823895	911806.673889068	16829682	1619427.51200876	16834659	58026	16840446	907176	16846249	2444050	16834659	0.85049	16840446	1.02336	16846249	1.06869	16834659	68226.5517525191	16840446	886468.105065666	16846249	2286958.8000262
142	16921551	94963	16927338	884222	16933157	984269	16921551	0.84929	16927338	1.02373	16933157	1.06738	16921551	111814.574526958	16927338	863725.787072763	16933157	922135.509378103	16938134	89955	16943906	935136	16949693	1715622	16938134	0.8496	16943906	1.02378	16949693	1.06756	16938134	105879.237288136	16943906	913414.991502081	16949693	1607049.72085878	16954685	58350	16960473	906961	16966276	2438017	16954685	0.84924	16960473	1.02373	16966276	1.06744	16954685	68708.4922989967	16960473	885937.698416575	16966276	2283985.04833995
