HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/25/2025 10:29 PM
Export Time Stamp:	10/3/2025 11:42 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	52722	10806794	918982	10812597	2231005	10800990	0.83932	10806794	1.00431	10812597	1.06324	10800990	62815.1360625268	10806794	915038.185420836	10812597	2098308.00195629	10817573	47111	10823361	970978	10829180	2523044	10817573	0.83956	10823361	1.0051	10829180	1.06251	10817573	56113.916813569	10823361	966051.13919013	10829180	2374607.29781367	10834141	32640	10839928	956579	10845731	2783141	10834141	0.83896	10839928	1.00434	10845731	1.06188	10834141	38905.3113378469	10839928	952445.387020332	10845731	2620956.22857573
92	10921001	53438	10926789	919578	10932592	2215864	10921001	0.83933	10926789	1.00438	10932592	1.06196	10921001	63667.4490367317	10926789	915567.812979151	10932592	2086579.53218577	10937569	47710	10943356	970433	10949144	2512028	10937569	0.83982	10943356	1.00439	10949144	1.06319	10937569	56809.7925745993	10943356	966191.419667659	10949144	2362727.26417668	10954136	32769	10959908	958426	10965711	2779300	10954136	0.83923	10959908	1.00437	10965711	1.06094	10954136	39046.5069170549	10959908	954255.90170953	10965711	2619658.0390974
93	11041012	53707	11046816	919466	11052619	2207042	11041012	0.83955	11046816	1.00418	11052619	1.06097	11041012	63971.1750342445	11046816	915638.630524408	11052619	2080211.50456658	11057595	48031	11063399	969338	11069202	2502852	11057595	0.83957	11063399	1.00569	11069202	1.06172	11057595	57209.0474885954	11063399	963853.67260289	11069202	2357355.98839619	11074163	32762	11079950	958883	11085738	2782675	11074163	0.83934	11079950	1.00467	11085738	1.06237	11074163	39033.0497772059	11079950	954425.831367514	11085738	2619308.7154193
94	11161024	53740	11166827	918700	11172630	2194922	11161024	0.83899	11166827	1.0046	11172630	1.0608	11161024	64053.2068320242	11166827	914493.330678877	11172630	2069119.53242836	11177591	48726	11183378	969230	11189182	2488265	11177591	0.8394	11183378	1.00326	11189182	1.06215	11177591	58048.606147248	11183378	966080.577317943	11189182	2342668.17304524	11194158	33358	11199946	959186	11205749	2780481	11194158	0.83872	11199946	1.00466	11205749	1.06191	11194158	39772.5104921786	11199946	954736.925925189	11205749	2618377.26360991
95	11281035	53847	11286822	919082	11292625	2185961	11281035	0.83913	11286822	1.00357	11292625	1.0617	11281035	64170.0332487219	11286822	915812.549199358	11292625	2058925.30846755	11297602	49152	11303405	968667	11309224	2473993	11297602	0.83907	11303405	1.00388	11309224	1.06135	11297602	58579.141192034	11303405	964923.098378292	11309224	2330986.95058181	11314200	33318	11319972	958597	11325775	2781683	11314200	0.83918	11319972	1.00453	11325775	1.06304	11314200	39703.0434471746	11319972	954274.138154162	11325775	2616724.67639976
96	11401046	54036	11406833	921197	11412636	2176155	11401046	0.83885	11406833	1.00403	11412636	1.0629	11401046	64416.7610419026	11406833	917499.477107258	11412636	2047375.10584251	11417613	49736	11423385	966116	11429188	2463981	11417613	0.83985	11423385	1.00446	11429188	1.06215	11417613	59220.0988271715	11423385	961826.254903132	11429188	2319805.11227228	11434164	33524	11439952	957677	11445755	2771597	11434164	0.83883	11439952	1.00465	11445755	1.0617	11434164	39965.1896093368	11439952	953244.41347733	11445755	2610527.45596685
97	11521057	54393	11526844	918467	11532647	2163681	11521057	0.83957	11526844	1.00439	11532647	1.06219	11521057	64786.7360672725	11526844	914452.553291052	11532647	2036999.97175647	11537624	49780	11543411	969388	11549199	2455153	11537624	0.83891	11543411	1.00384	11549199	1.06304	11537624	59338.9040540702	11543411	965679.789607906	11549199	2309558.43618302	11554175	33607	11559963	957456	11565766	2775116	11554175	0.83931	11559963	1.00403	11565766	1.06187	11554175	40041.2243390404	11559963	953612.939852395	11565766	2613423.48875098
98	11641068	54396	11646855	920229	11652658	2153586	11641068	0.83884	11646855	1.00458	11652658	1.06186	11641068	64846.6930523103	11646855	916033.566266499	11652658	2028126.11832068	11657635	50593	11663422	969498	11669226	2436885	11657635	0.83848	11663422	1.00444	11669226	1.06185	11657635	60338.9466653945	11663422	965212.456692286	11669226	2294942.78852945	11674202	33698	11679974	956319	11685777	2770493	11674202	0.83896	11679974	1.00416	11685777	1.06155	11674202	40166.3964908935	11679974	952357.194072658	11685777	2609856.34214121
99	11761079	54562	11766866	916878	11772669	2141169	11761079	0.83917	11766866	1.00315	11772669	1.06146	11761079	65019.0068758416	11766866	913998.90345412	11772669	2017192.357696	11777646	50424	11783418	967168	11789221	2424207	11777646	0.83843	11783418	1.00363	11789221	1.06185	11777646	60140.9777798982	11783418	963669.87834162	11789221	2283003.24904648	11794197	34153	11799985	957862	11805773	2766505	11794197	0.83958	11799985	1.00424	11805773	1.06132	11794197	40678.6726696682	11799985	953817.812475106	11805773	2606664.34251687
100	11881090	55233	11886877	917576	11892696	2130201	11881090	0.83907	11886877	1.00323	11892696	1.06171	11881090	65826.4507132897	11886877	914621.771677482	11892696	2006386.86647013	11897672	51531	11903444	965512	11909248	2406832	11897672	0.8388	11903444	1.0038	11909248	1.06149	11897672	61434.1917024321	11903444	961856.943614266	11909248	2267409.01939726	11914224	33549	11919996	954066	11925799	2765875	11914224	0.8391	11919996	1.0032	11925799	1.06131	11914224	39982.1237039685	11919996	951022.727272727	11925799	2606095.29732124
101	12001101	55067	12006904	916281	12012691	2113576	12001101	0.8386	12006904	1.00308	12012691	1.0616	12001101	65665.3947054615	12006904	913467.520038282	12012691	1990934.43858327	12017668	51829	12023455	965650	12029243	2397729	12017668	0.83896	12023455	1.00337	12029243	1.06171	12017668	61777.6771240584	12023455	962406.689456532	12029243	2258365.27865425	12034235	34065	12040007	954089	12045810	2760531	12034235	0.83856	12040007	1.00345	12045810	1.0617	12034235	40623.211219233	12040007	950808.70995067	12045810	2600104.54930771
102	12121112	55264	12126899	915901	12132718	2101050	12121112	0.83962	12126899	1.00406	12132718	1.0614	12121112	65820.2520187704	12126899	912197.478238352	12132718	1979508.19672131	12137694	51914	12143482	968088	12149285	2385232	12137694	0.83938	12143482	1.00441	12149285	1.06253	12137694	61848.0306893183	12143482	963837.476727631	12149285	2244860.85098774	12154262	34022	12160049	953573	12165837	2760988	12154262	0.83886	12160049	1.00358	12165837	1.06235	12154262	40557.4231695396	12160049	950171.386436557	12165837	2598943.8508966
103	12241123	55484	12246910	917667	12252729	2092656	12241123	0.83914	12246910	1.00362	12252729	1.06165	12241123	66120.0753152037	12246910	914357.027560232	12252729	1971135.4966326	12257768	52618	12263540	966615	12269343	2369087	12257768	0.83924	12263540	1.00427	12269343	1.0621	12257768	62697.2022305896	12263540	962505.103209296	12269343	2230568.68468129	12274319	34412	12280107	956174	12285910	2762902	12274319	0.8386	12280107	1.00395	12285910	1.06237	12274319	41035.0584307179	12280107	952411.972707804	12285910	2600696.55581389
104	12361134	55917	12366937	920515	12372740	2078336	12361134	0.83859	12366937	1.00404	12372740	1.06219	12361134	66679.7839230136	12366937	916811.083223776	12372740	1956651.82312016	12377716	52719	12383504	965663	12389323	2354723	12377716	0.83897	12383504	1.00402	12389323	1.06146	12377716	62837.7653551378	12383504	961796.577757415	12389323	2218381.28615303	12394299	34444	12400071	955131	12405874	2764774	12394299	0.84004	12400071	1.00435	12405874	1.06247	12394299	41002.809390029	12400071	950994.175337283	12405874	2602213.70956356
105	12481145	55802	12486932	917849	12492735	2064078	12481145	0.83991	12486932	1.00449	12492735	1.06124	12481145	66438.0707456751	12486932	913746.279206363	12492735	1944968.15046549	12497712	52894	12503499	967364	12509287	2336711	12497712	0.83887	12503499	1.00326	12509287	1.06187	12497712	63053.870087141	12503499	964220.640711281	12509287	2200562.21571379	12514263	34715	12520051	955346	12525839	2758928	12514263	0.839	12520051	1.00373	12525839	1.06243	12514263	41376.6388557807	12520051	951795.801659809	12525839	2596809.2015474
106	12601156	56369	12606943	919582	12612746	2052763	12601156	0.83876	12606943	1.00455	12612746	1.06173	12601156	67205.1599980924	12606943	915416.853317406	12612746	1933413.39135185	12617723	53277	12623510	964942	12629314	2326109	12617723	0.83919	12623510	1.00369	12629314	1.06248	12617723	63486.2188538948	12623510	961394.454463031	12629314	2189320.26955802	12634290	34689	12640078	954822	12645865	2750546	12634290	0.8388	12640078	1.00421	12645865	1.06215	12634290	41355.5078683834	12640078	950819.051791956	12645865	2589602.22190839
107	12721167	56516	12726970	917815	12732773	2039594	12721167	0.83915	12726970	1.00488	12732773	1.06322	12721167	67349.1032592504	12726970	913357.813868323	12732773	1918317.93984312	12737749	53634	12743537	964550	12749356	2310458	12737749	0.83858	12743537	1.00365	12749356	1.06195	12737749	63958.1196785041	12743537	961042.195984656	12749356	2175674.93761477	12754332	34785	12760104	952731	12765908	2754059	12754332	0.83935	12760104	1.00367	12765908	1.06318	12754332	41442.7831059749	12760104	949247.262546454	12765908	2590397.67489983
108	12841178	56671	12846965	919100	12852768	2026451	12841178	0.83911	12846965	1.0038	12852768	1.0613	12841178	67537.0332852665	12846965	915620.641562064	12852768	1909404.5039103	12857745	54099	12863532	963528	12869320	2294095	12857745	0.83954	12863532	1.00353	12869320	1.0618	12857745	64438.8593753722	12863532	960138.710352456	12869320	2160571.67074779	12874312	34917	12880100	955215	12885887	2750233	12874312	0.83918	12880100	1.00405	12885887	1.06216	12874312	41608.4749398222	12880100	951361.983964942	12885887	2589283.15884613
109	12961189	56858	12966976	919412	12972779	2017908	12961189	0.8396	12966976	1.00409	12972779	1.06294	12961189	67720.3430204859	12966976	915666.922287843	12972779	1898421.35962519	12977756	54159	12983544	964366	12989331	2280043	12977756	0.83924	12983544	1.00474	12989331	1.06313	12977756	64533.3873504599	12983544	959816.46993252	12989331	2144651.17154064	12994323	34783	13000095	952615	13005898	2750846	12994323	0.83855	13000095	1.00389	13005898	1.06244	12994323	41479.9356031244	13000095	948923.686858122	13005898	2589177.74180189
110	13081200	56804	13086987	917855	13092806	2001284	13081200	0.8385	13086987	1.00376	13092806	1.06213	13081200	67744.7823494335	13086987	914416.792858851	13092806	1884217.56282188	13097783	55109	13103555	963299	13109358	2258379	13097783	0.83896	13103555	1.00363	13109358	1.06192	13097783	65687.279488891	13103555	959814.872014587	13109358	2126694.10125057	13114350	34602	13120122	952114	13125925	2745355	13114350	0.83899	13120122	1.0043	13125925	1.06149	13114350	41242.4462746874	13120122	948037.439012248	13125925	2586322.05673158
111	13201211	56601	13206998	915970	13212817	1985241	13201211	0.83929	13206998	1.00487	13212817	1.06324	13201211	67439.1449916	13206998	911530.844785893	13212817	1867161.6944434	13217778	55258	13223581	963802	13229369	2246886	13217778	0.8386	13223581	1.00351	13229369	1.06233	13217778	65893.1552587646	13223581	960430.887584578	13229369	2115054.64403716	13234345	35230	13240133	952942	13245936	2744683	13234345	0.83864	13240133	1.00451	13245936	1.06212	13234345	42008.489936087	13240133	948663.527491016	13245936	2584155.27435695
112	13321222	57301	13327009	915919	13332813	1972836	13321222	0.83926	13327009	1.00307	13332813	1.06198	13321222	68275.6237637919	13327009	913115.734694488	13332813	1857696.00180794	13337789	55304	13343577	964830	13349364	2231685	13337789	0.8391	13343577	1.00395	13349364	1.06273	13337789	65908.7117149327	13343577	961033.916031675	13349364	2099954.83330667	13354356	35155	13360128	952001	13365931	2739585	13354356	0.83973	13360128	1.00361	13365931	1.06186	13354356	41864.6469698594	13360128	948576.638335609	13365931	2579987.00393649
113	13441233	57279	13447020	918343	13452824	1962263	13441233	0.84004	13447020	1.00467	13452824	1.06231	13441233	68186.038760059	13447020	914074.273144416	13452824	1847166.08146398	13457800	55513	13463588	964406	13469391	2212762	13457800	0.83893	13463588	1.00459	13469391	1.06234	13457800	66171.1942593542	13463588	959999.601827611	13469391	2082913.19163356	13474367	35343	13480155	951187	13485942	2737372	13474367	0.83971	13480155	1.00499	13485942	1.06176	13474367	42089.5309094807	13480155	946464.14392183	13485942	2578145.72031344
114	13561244	57179	13567031	918322	13572850	1948489	13561244	0.83893	13567031	1.00458	13572850	1.06292	13561244	68157.0572038192	13567031	914135.260506878	13572850	1833147.3676288	13577827	55594	13583661	963144	13589464	2194250	13577827	0.8389	13583661	1.00485	13589464	1.06201	13577827	66270.1156276076	13583661	958495.297805643	13589464	2066129.32081619	13594441	35933	13600244	951489	13606047	2737053	13594441	0.83923	13600244	1.00362	13606047	1.06269	13594441	42816.6295294496	13600244	948057.03353859	13606047	2575589.30638286
115	13681255	57475	13687042	917385	13692861	1937228	13681255	0.83897	13687042	1.00439	13692861	1.06315	13681255	68506.6212141078	13687042	913375.282509782	13692861	1822158.67939613	13697822	56147	13703610	963202	13709413	2179233	13697822	0.83912	13703610	1.00465	13709413	1.06235	13697822	66911.7647058824	13703610	958743.841138705	13709413	2051332.42340095	13714405	35382	13720177	950858	13725964	2731068	13714405	0.83847	13720177	1.00409	13725964	1.06223	13714405	42198.2897420301	13720177	946984.832036969	13725964	2571070.29551039
116	13801266	57537	13807053	915900	13812857	1922651	13801266	0.83876	13807053	1.00422	13812857	1.06244	13801266	68597.6918307978	13807053	912051.144171596	13812857	1809656.07469598	13817833	57008	13823621	964696	13829424	2162119	13817833	0.8394	13823621	1.00464	13829424	1.0621	13817833	67915.1775077436	13823621	960240.484153528	13829424	2035701.91130779	13834400	35681	13840188	948009	13845975	2728713	13834400	0.83852	13840188	1.00343	13845975	1.06258	13834400	42552.3541477842	13840188	944768.44423627	13845975	2568007.11475842
117	13921277	57542	13927064	915846	13932883	1906221	13921277	0.83917	13927064	1.00438	13932883	1.06137	13921277	68570.1347760287	13927064	911852.087855194	13932883	1796000.45224568	13937844	56789	13943632	961415	13949435	2147299	13937844	0.8387	13943632	1.00408	13949435	1.06228	13937844	67710.7428162633	13943632	957508.365867262	13949435	2021405.84403359	13954411	36135	13960199	949939	13966002	2729415	13954411	0.83967	13960199	1.00451	13966002	1.06255	13954411	43034.763657151	13960199	945674.010213935	13966002	2568740.29457437
118	14041288	58190	14047091	914904	14052894	1900209	14041288	0.83986	14047091	1.00503	14052894	1.06214	14041288	69285.3570833234	14047091	910325.064923435	14052894	1789038.16822641	14057871	57369	14063658	961004	14069446	2131897	14057871	0.83912	14063658	1.00401	14069446	1.06299	14057871	68368.0522452093	14063658	957165.765281222	14069446	2005566.37409571	14074422	35966	14080210	951206	14085997	2727495	14074422	0.83948	14080210	1.00415	14085997	1.06246	14074422	42843.188640587	14080210	947274.809540407	14085997	2567150.76332285
119	14161299	58497	14167086	917125	14172905	1884393	14161299	0.83907	14167086	1.00418	14172905	1.06283	14161299	69716.4718080732	14167086	913307.375171782	14172905	1772995.68134132	14177866	57333	14183654	961737	14189457	2111513	14177866	0.84017	14183654	1.00494	14189457	1.06246	14177866	68239.7610007499	14183654	957009.373693952	14189457	1987381.17199706	14194433	36105	14200221	949888	14206008	2727180	14194433	0.83928	14200221	1.00437	14206008	1.06246	14194433	43019.0162996854	14200221	945755.050429623	14206008	2566854.28157295
120	14281310	58707	14287097	915117	14292901	1871813	14281310	0.83868	14287097	1.00369	14292901	1.06249	14281310	69999.2845900701	14287097	911752.632785023	14292901	1761722.93386291	14297877	57815	14303649	960259	14309452	2091290	14297877	0.83868	14303649	1.00396	14309452	1.06214	14297877	68935.7084943006	14303649	956471.373361489	14309452	1968940.06439829	14314429	36103	14320216	945865	14326019	2717669	14314429	0.83869	14320216	1.00338	14326019	1.0621	14314429	43046.894561757	14320216	942678.745839064	14326019	2558769.41907542
121	14401321	58571	14407108	914217	14412927	1856023	14401321	0.8392	14407108	1.00371	14412927	1.06251	14401321	69793.8512869399	14407108	910837.79179245	14412927	1746828.73572955	14417904	57766	14423676	960078	14429479	2076836	14417904	0.83946	14423676	1.00413	14429479	1.06129	14417904	68813.2847306602	14423676	956129.186459921	14429479	1956897.73765889	14434455	36497	14440243	946654	14446046	2716004	14434455	0.83869	14440243	1.00384	14446046	1.06151	14434455	43516.6748142937	14440243	943032.754223781	14446046	2558623.09351772
122	14521332	58769	14527119	914257	14532938	1846309	14521332	0.83924	14527119	1.00542	14532938	1.06343	14521332	70026.4525046471	14527119	909328.439855981	14532938	1736182.91754041	14537915	58579	14543687	959907	14549490	2062319	14537915	0.83969	14543687	1.00387	14549490	1.06311	14537915	69762.650501971	14543687	956206.480918844	14549490	1939892.39119188	14554482	36807	14560269	947207	14566057	2716323	14554482	0.83922	14560269	1.00376	14566057	1.06237	14554482	43858.5829699006	14560269	943658.842751255	14566057	2556852.13249621
123	14641343	58770	14647130	915603	14652949	1830483	14641343	0.83874	14647130	1.0039	14652949	1.06173	14641343	70069.3897989842	14647130	912046.020519972	14652949	1724056.96363482	14657910	58759	14663698	960490	14669501	2046563	14657910	0.83885	14663698	1.00404	14669501	1.06238	14657910	70047.0882756154	14663698	956625.23405442	14669501	1926394.51043883	14674477	36575	14680265	948113	14686052	2714795	14674477	0.83855	14680265	1.0042	14686052	1.06151	14674477	43616.9578438972	14680265	944147.580163314	14686052	2557484.14993735
124	14761354	59110	14767157	915045	14772960	1818513	14761354	0.83923	14767157	1.0043	14772960	1.06151	14761354	70433.6117631639	14767157	911127.153241064	14772960	1713137.88847962	14777937	58531	14783709	961169	14789496	2024349	14777937	0.83898	14783709	1.00435	14789496	1.06168	14777937	69764.4759112255	14783709	957006.023796485	14789496	1906741.20262226	14794473	36846	14800260	947502	14806064	2713080	14794473	0.83882	14800260	1.00439	14806064	1.0627	14794473	43925.9912734556	14800260	943360.646760721	14806064	2553006.49289546
125	14881365	59084	14887152	916272	14892971	1806324	14881365	0.83888	14887152	1.00476	14892971	1.0635	14881365	70432.004577532	14887152	911931.207452526	14892971	1698471.08603667	14897932	58818	14903720	960805	14909585	2010690	14897932	0.83877	14903720	1.00462	14909585	1.06242	14897932	70124.1103043743	14903720	956386.494395891	14909585	1892556.61602756	14914562	36891	14920365	946135	14926168	2706163	14914562	0.83917	14920365	1.00442	14926168	1.06161	14914562	43961.2950891953	14920365	941971.48603174	14926168	2549112.19751133
126	15001376	59080	15007163	913797	15012982	1790671	15001376	0.83871	15007163	1.00437	15012982	1.06178	15001376	70441.5113686495	15007163	909821.081872219	15012982	1686480.25014598	15017959	59313	15023746	959248	15029534	1991462	15017959	0.83826	15023746	1.00326	15029534	1.06185	15017959	70757.2829432396	15023746	956131.012897953	15029534	1875464.51947074	15034526	36999	15040298	943488	15046101	2700153	15034526	0.83859	15040298	1.00437	15046101	1.06166	15034526	44120.4879619361	15040298	939382.896741241	15046101	2543331.19831208
127	15121387	59423	15127174	913345	15132978	1774924	15121387	0.83883	15127174	1.00399	15132978	1.06093	15121387	70840.3371362493	15127174	909715.236207532	15132978	1672988.79285155	15137954	59805	15143742	958698	15149529	1977301	15137954	0.83839	15143742	1.00325	15149529	1.06137	15137954	71333.1504431112	15143742	955592.324943932	15149529	1862970.500391	15154506	36818	15160293	943560	15166097	2700585	15154506	0.83878	15160293	1.00292	15166097	1.06126	15154506	43894.7042132621	15160293	940812.826546484	15166097	2544696.86975859
128	15241398	59459	15247185	913792	15253004	1766248	15241398	0.83893	15247185	1.0036	15253004	1.06083	15241398	70874.8048108901	15247185	910514.149063372	15253004	1664967.99675726	15257965	59908	15263737	960396	15269540	1959303	15257965	0.83838	15263737	1.00336	15269540	1.0615	15257965	71456.8572723586	15263737	957179.875617924	15269540	1845787.09373528	15274532	37556	15280304	942415	15286108	2700112	15274532	0.83812	15280304	1.00277	15286108	1.06179	15274532	44809.8124373598	15280304	939811.721531358	15286108	2542981.1921378
129	15361409	59691	15367196	912806	15373000	1752643	15361409	0.83872	15367196	1.00327	15373000	1.06172	15361409	71169.1625333842	15367196	909830.853110329	15373000	1650758.20366952	15377961	60105	15383748	954620	15389551	1941766	15377961	0.8394	15383748	1.00374	15389551	1.06181	15377961	71604.7176554682	15383748	951063.024289159	15389551	1828732.07070945	15394528	37271	15400315	945762	15406119	2695247	15394528	0.83875	15400315	1.00384	15406119	1.06092	15394528	44436.3636363636	15400315	942144.16640102	15406119	2540480.90336689
130	15481420	59944	15487208	913566	15493026	1739555	15481420	0.83846	15487208	1.00377	15493026	1.06138	15481420	71492.9752164683	15487208	910134.791834783	15493026	1638955.88761801	15497987	60370	15503775	956864	15509562	1922366	15497987	0.83884	15503775	1.00299	15509562	1.06136	15497987	71968.4325973964	15503775	954011.505598261	15509562	1811228.98922138	15514539	37621	15520326	943707	15526130	2690861	15514539	0.83904	15520326	1.00423	15526130	1.0618	15514539	44838.1483600305	15520326	939731.93391952	15526130	2534244.67884724
131	15601431	59600	15607219	910954	15613037	1726790	15601431	0.83905	15607219	1.0043	15613037	1.06207	15601431	71032.7155711817	15607219	907053.669222344	15613037	1625872.11765703	15618014	60808	15623786	957290	15629589	1909593	15618014	0.83958	15623786	1.00366	15629589	1.06281	15618014	72426.6895352438	15623786	953799.095311161	15629589	1796739.77474807	15634565	37985	15640353	943075	15646141	2692805	15634565	0.83876	15640353	1.00396	15646141	1.06311	15634565	45287.0904668797	15640353	939355.153591777	15646141	2532950.49430445
132	15721442	60189	15727230	910052	15733048	1714370	15721442	0.83905	15727230	1.00352	15733048	1.06189	15721442	71734.6999582862	15727230	906859.853316327	15733048	1614451.59103109	15738009	61208	15743797	959242	15749600	1891282	15738009	0.83921	15743797	1.00431	15749600	1.06222	15738009	72935.2605426532	15743797	955125.409485119	15749600	1780499.33158856	15754576	37608	15760364	940107	15766167	2690795	15754576	0.83928	15760364	1.00359	15766167	1.06245	15754576	44809.8370031455	15760364	936744.08872149	15766167	2532632.12386465
133	15841453	60098	15847256	913538	15853059	1702368	15841453	0.83823	15847256	1.00345	15853059	1.06078	15841453	71696.3124679384	15847256	910397.129901839	15853059	1604826.63700296	15858036	61478	15863808	956784	15869611	1875176	15858036	0.83889	15863808	1.00278	15869611	1.06095	15858036	73284.9360464423	15863808	954131.514389996	15869611	1767449.92695226	15874587	37991	15880375	942710	15886163	2688155	15874587	0.83827	15880375	1.00411	15886163	1.06225	15874587	45320.7200543978	15880375	938851.321070401	15886163	2530623.6761591
134	15961464	60411	15967252	913115	15973070	1690113	15961464	0.83817	15967252	1.00346	15973070	1.0609	15961464	72074.8774115036	15967252	909966.515855141	15973070	1593093.59977378	15978047	61659	15983819	957487	15989606	1857037	15978047	0.83867	15983819	1.00331	15989606	1.06159	15978047	73519.9780605006	15983819	954328.173744904	15989606	1749297.75148598	15994598	38118	16000386	942132	16006174	2682918	15994598	0.83847	16000386	1.00349	16006174	1.06165	15994598	45461.3760778561	16000386	938855.394672593	16006174	2527120.99091038
135	16081475	60645	16087263	910567	16093081	1679906	16081475	0.83826	16087263	1.00319	16093081	1.06188	16081475	72346.2887409634	16087263	907671.527826234	16093081	1582011.15003579	16098042	61553	16103845	954109	16109633	1841724	16098042	0.83913	16103845	1.00365	16109633	1.06274	16098042	73353.3540690954	16103845	950639.167040303	16109633	1732995.84093946	16114609	38186	16120397	940048	16126200	2679949	16114609	0.83913	16120397	1.00319	16126200	1.06208	16114609	45506.6557029304	16120397	937058.782483876	16126200	2523302.3877674
136	16201486	60639	16207274	911188	16213092	1668110	16201486	0.83913	16207274	1.00398	16213092	1.06306	16201486	72264.1307068035	16207274	907575.848124465	16213092	1569158.84333904	16218069	61698	16223872	957159	16229691	1827459	16218069	0.83917	16223872	1.00395	16229691	1.06272	16218069	73522.6473777661	16223872	953393.0972658	16229691	1719605.35230352	16234652	38786	16240439	940139	16246227	2678636	16234652	0.83984	16240439	1.00489	16246227	1.0622	16234652	46182.6062107068	16240439	935564.091592115	16246227	2521781.2088119
137	16321497	60640	16327269	912341	16333072	1656307	16321497	0.83864	16327269	1.00407	16333072	1.06198	16321497	72307.545549938	16327269	908642.82370751	16333072	1559640.48287162	16338049	62371	16343836	956028	16349639	1814198	16338049	0.83936	16343836	1.00478	16349639	1.06359	16338049	74307.8059473885	16343836	951479.92595394	16349639	1705730.59167536	16354631	38540	16360403	937825	16366207	2676888	16354631	0.83919	16360403	1.00371	16366207	1.0627	16354631	45925.2374313326	16360403	934358.529854241	16366207	2518949.84473511
138	16441508	60552	16447280	911302	16453099	1646722	16441508	0.83926	16447280	1.00418	16453099	1.0623	16441508	72149.2743607464	16447280	907508.613993507	16453099	1550147.79252565	16458075	62066	16463863	955644	16469666	1792059	16458075	0.83902	16463863	1.00339	16469666	1.06159	16458075	73974.398703249	16463863	952415.312092008	16469666	1688089.56376756	16474642	38863	16480430	941458	16486233	2675252	16474642	0.83821	16480430	1.0047	16486233	1.062	16474642	46364.2762553537	16480430	937053.846919479	16486233	2519069.67984934
139	16561519	60401	16567291	911651	16573094	1633705	16561519	0.83947	16567291	1.00413	16573094	1.06215	16561519	71951.3502567096	16567291	907901.367352833	16573094	1538111.37786565	16578071	62271	16583858	957773	16589661	1777424	16578071	0.83899	16583858	1.00431	16589661	1.06258	16578071	74221.3852370112	16583858	953662.713703936	16589661	1672743.69929794	16594638	38868	16600425	938521	16606229	2668834	16594638	0.83899	16600425	1.00428	16606229	1.06214	16594638	46327.1314318407	16600425	934521.249054049	16606229	2512695.12493645
140	16681530	61022	16687318	910543	16693136	1618666	16681530	0.83895	16687318	1.00322	16693136	1.06146	16681530	72736.1582931045	16687318	907620.462111999	16693136	1524943.00303356	16698113	62696	16703900	955730	16709704	1763108	16698113	0.83824	16703900	1.00359	16709704	1.06185	16698113	74794.808169498	16703900	952311.202782013	16709704	1660411.5458869	16714680	38802	16720468	936884	16726255	2661956	16714680	0.83869	16720468	1.00388	16726255	1.06081	16714680	46265.0085252	16720468	933262.939793601	16726255	2509361.71416182
141	16801541	61051	16807329	908678	16813147	1607051	16801541	0.83878	16807329	1.00371	16813147	1.06146	16801541	72785.4741410143	16807329	905319.265524903	16813147	1514000.52757523	16818108	62828	16823896	955716	16829699	1744169	16818108	0.8388	16823896	1.00378	16829699	1.06167	16818108	74902.2412970911	16823896	952116.997748511	16829699	1642854.18256144	16834675	39183	16840463	936565	16846266	2665447	16834675	0.83838	16840463	1.00231	16846266	1.0623	16834675	46736.5633722178	16840463	934406.520936636	16846266	2509128.30650475
